1019	53	89	OK	1036594	1036594	0	-1768
1019	175	277	OK	1039782	1039782	0	1420
1019	371	571	OK	1039528	1039528	0	1166
1019	641	971	OK	1036987	1036987	0	-1375
1019	985	458	OK	1039536	1039536	0	1174
1019	384	51	OK	1024144	1056784	16	2102
1019	876	769	OK	1102108	979708	-60	2546
1019	423	574	OK	1089544	991624	-48	2222
1019	44	485	OK	1037614	1037614	0	-748
1019	758	502	OK	1023496	1056136	16	1454
1019	527	625	OK	1033489	1045729	6	1247
1019	370	854	OK	1037517	1037517	0	-845
1019	287	170	OK	1039197	1039197	0	835
1019	278	611	OK	1037134	1037134	0	-1228
1019	343	139	OK	1039600	1039600	0	1238
1019	482	792	OK	1037432	1037432	0	-930
1019	695	532	OK	1047998	1031678	-8	1476
1019	982	378	OK	1062833	1017953	-22	2031
1019	324	330	OK	1102450	980050	-60	2888
1019	759	388	OK	1036858	1036858	0	-1504
1019	249	552	OK	1038251	1038251	0	-111
1019	832	822	OK	1038292	1038292	0	-70
1019	470	179	OK	1036781	1036781	0	-1581
1019	182	661	OK	1119356	964316	-76	3474
1019	987	230	OK	991774	1089694	48	2372
1019	847	924	OK	1036939	1036939	0	-1423
1019	781	705	OK	1038299	1038299	0	-63
1019	789	592	OK	1038349	1038349	0	-13
1019	871	585	OK	1038749	1038749	0	387
1019	8	684	OK	1039296	1039296	0	934
1019	238	889	OK	1047118	1030798	-8	596
1019	542	181	OK	1025017	1053577	14	935
1019	920	598	OK	1039420	1039420	0	1058
1019	353	102	OK	1123550	960350	-80	3588
1019	879	731	OK	1037050	1037050	0	-1312
1019	460	447	OK	1110404	971684	-68	2682
1019	115	269	OK	1025017	1053577	14	935
1019	863	197	OK	1040068	1040068	0	1706
1019	666	231	OK	1037621	1037621	0	-741
1019	543	371	OK	1037706	1037706	0	-656
1019	494	617	OK	1024144	1056784	16	2102
1019	519	969	OK	1147039	938959	-102	4637
1019	618	408	OK	1085692	995932	-44	2450
1019	791	972	OK	1077412	1003972	-36	2330
1019	19	623	OK	1119346	964306	-76	3464
1019	340	380	OK	1039002	1039002	0	640
1019	735	243	OK	1021321	1058041	18	1319
1019	185	212	OK	1036699	1036699	0	-1663
1019	728	287	OK	1039744	1039744	0	1382
1019	326	468	OK	1030208	1046528	8	6
1019	1017	755	OK	1030193	1050593	10	2031
1019	763	129	OK	1037848	1037848	0	-514
1019	583	628	OK	948514	1136194	92	3992
1019	477	214	OK	1032607	1044847	6	365
1019	445	925	OK	991368	1089288	48	1966
1019	487	723	OK	1036805	1036805	0	-1557
1019	603	627	OK	989927	1091927	50	2565
1019	793	637	OK	1052604	1028124	-12	2002
1019	38	753	OK	1039243	1039243	0	881
1019	376	975	OK	1038277	1038277	0	-85
1019	788	284	OK	1060882	1020082	-20	2120
1019	255	718	OK	1025369	1053929	14	1287
1019	815	239	OK	1060612	1019812	-20	1850
1019	430	885	OK	1038555	1038555	0	193
1019	119	618	OK	1037944	1037944	0	-418
1019	901	457	OK	1085602	995842	-44	2360
1019	738	402	OK	987836	1093916	52	2514
1019	649	453	OK	1038860	1038860	0	498
1019	634	610	OK	1039104	1039104	0	742
1019	693	873	OK	960200	1123400	80	3438
1019	826	223	OK	1123502	960302	-80	3540
1019	14	698	OK	1038624	1038624	0	262
1019	295	260	OK	1038164	1038164	0	-198
1019	650	947	OK	1039402	1039402	0	1040
1019	60	721	OK	1038272	1038272	0	-90
1019	563	601	OK	1037290	1037290	0	-1072
1019	121	587	OK	1093468	987388	-52	2066
1019	772	679	OK	1037661	1037661	0	-701
1019	478	877	OK	1024072	1056712	16	2030
1019	258	162	OK	986884	1092964	52	1562
1019	112	572	OK	1036274	1044434	4	1992
1019	40	69	OK	1037592	1037592	0	-770
1019	42	691	OK	1037757	1037757	0	-605
1019	118	400	OK	1037322	1037322	0	-1040
1019	268	215	OK	1058823	1022103	-18	2101
1019	492	136	OK	1015614	1064574	24	1732
1019	790	163	OK	1037531	1037531	0	-831
1019	143	296	OK	1039836	1039836	0	1474
1019	589	535	OK	1039485	1039485	0	1123
1019	90	880	OK	1040050	1040050	0	1688
1019	684	312	OK	1039470	1039470	0	1108
1019	333	869	OK	1046431	1034191	-6	1949
1019	56	513	OK	1104601	978121	-62	2999
1019	872	263	OK	1038962	1038962	0	600
1019	743	119	OK	1038915	1038915	0	553
1019	688	81	OK	1087817	993977	-46	2535
1019	707	149	OK	1037724	1037724	0	-638
1019	800	323	OK	1038492	1038492	0	130
1019	967	603	OK	983614	1097854	56	2372
1019	189	989	OK	1112975	970175	-70	3213
1019	504	462	OK	1038698	1038698	0	336
1019	893	41	OK	1052226	1027746	-12	1624
1019	337	745	OK	1129937	954497	-86	3855
1019	874	536	OK	1036582	1036582	0	-1780
1019	466	433	OK	1037454	1037454	0	-908
1019	132	436	OK	1040164	1040164	0	1802
1019	891	545	OK	1052668	1028188	-12	2066
1019	705	760	OK	1007678	1072958	32	1956
1019	593	62	OK	960398	1123598	80	3636
1019	555	489	OK	1039635	1039635	0	1273
1019	591	3	OK	1039500	1039500	0	1138
1019	701	642	OK	1040162	1040162	0	1800
1019	885	368	OK	1041383	1037303	-2	981
1019	124	200	OK	1040037	1040037	0	1675
1019	456	138	OK	1037635	1037635	0	-727
1019	862	182	OK	1072904	1007624	-32	1902
1019	323	332	OK	1036856	1036856	0	-1506
1019	877	588	OK	1038466	1038466	0	104
1019	486	950	OK	1076722	1003282	-36	1640
1019	169	399	OK	1056782	1024142	-16	2100
