211	53	89	OK	39928	50104	24	494
211	175	66	OK	46528	43136	-8	310
211	160	149	OK	48382	41598	-16	468
211	8	127	OK	43650	45346	4	-24
211	137	190	OK	36864	53824	40	822
211	207	64	OK	51952	38384	-32	646
211	140	44	OK	43663	46207	6	413
211	147	130	OK	40562	49042	20	280
211	17	111	OK	44820	44820	0	298
211	172	198	OK	40772	49252	20	490
211	190	180	OK	44674	44674	0	152
211	71	57	OK	46318	42926	-8	100
211	26	40	OK	45698	44002	-4	328
211	55	129	OK	45746	44050	-4	376
211	158	113	OK	44630	44630	0	108
211	124	203	OK	41616	48400	16	486
211	164	188	OK	37604	52868	36	714
211	67	68	OK	44544	44544	0	22
211	44	54	OK	44928	44928	0	406
211	95	146	OK	48158	41374	-16	244
211	9	133	OK	44357	44357	0	-165
211	208	15	OK	44664	44664	0	142
211	59	3	OK	44557	44557	0	35
211	195	97	OK	44379	44379	0	-143
211	194	86	OK	44853	44853	0	331
211	56	181	OK	44709	44709	0	187
211	203	171	OK	42337	46577	10	-65
211	2	56	OK	44694	44694	0	172
211	86	47	OK	43064	46456	8	238
211	33	144	OK	43663	46207	6	413
211	54	136	OK	41137	48769	18	431
211	149	23	OK	44404	44404	0	-118
211	107	16	OK	43673	46217	6	423
211	139	115	OK	46528	43136	-8	310
211	34	109	OK	47081	42841	-10	439
211	3	209	OK	44640	44640	0	118
211	46	204	OK	44488	44488	0	-34
211	163	94	OK	44936	44936	0	414
211	143	90	OK	44637	44637	0	115
211	197	192	OK	44124	44124	0	-398
211	114	189	OK	53824	36864	-40	822
211	105	81	OK	49284	40804	-20	522
211	170	79	OK	44321	45169	2	223
211	98	183	OK	44482	44482	0	-40
211	100	182	OK	44857	44009	-2	-89
211	176	76	OK	36449	54257	42	831
211	115	76	OK	43103	45647	6	-147
211	128	182	OK	48679	41047	-18	341
211	4	183	OK	43481	46025	6	231
211	165	79	OK	45367	44519	-2	421
211	189	81	OK	47492	42404	-12	426
211	76	189	OK	44220	44220	0	-302
211	37	192	OK	44725	44725	0	203
211	72	90	OK	48328	41544	-16	414
211	181	94	OK	51068	39196	-28	610
211	153	204	OK	42308	47396	12	330
211	199	209	OK	44800	44800	0	278
211	108	109	OK	39439	50463	26	429
211	91	115	OK	41488	48272	16	358
211	148	16	OK	44430	44430	0	-92
211	68	23	OK	44532	44532	0	10
211	62	136	OK	50048	39872	-24	438
211	130	144	OK	44736	44736	0	214
211	61	47	OK	37199	53311	38	733
211	66	56	OK	44808	44808	0	286
211	145	171	OK	39172	51044	28	586
211	87	181	OK	44222	44222	0	-300
211	103	86	OK	44740	44740	0	218
211	193	97	OK	44672	44672	0	150
211	146	3	OK	47362	42274	-12	296
211	173	15	OK	55688	35336	-48	990
211	63	133	OK	39950	50126	24	516
211	27	146	OK	42308	47396	12	330
211	65	54	OK	46144	42752	-8	-74
211	177	68	OK	36792	53752	40	750
211	152	188	OK	46207	43663	-6	413
211	201	203	DEGEN	0	0	0	0
211	113	113	OK	44330	44330	0	-192
211	99	129	OK	44333	44333	0	-189
211	159	40	OK	44235	44235	0	-287
211	82	57	OK	44573	44573	0	51
211	79	180	OK	44874	44874	0	352
211	150	198	OK	46368	42976	-8	150
211	84	111	OK	44800	44800	0	278
211	92	130	OK	45458	43762	-4	88
211	174	44	OK	44471	45319	2	373
211	119	64	OK	44256	44256	0	-266
211	138	190	OK	43246	46638	8	420
211	187	127	OK	44275	44275	0	-247
211	6	149	OK	44509	44509	0	-13
211	110	66	OK	44902	44902	0	380
211	77	89	OK	47516	42428	-12	450
211	118	7	OK	42044	47132	12	66
211	22	31	OK	43064	46456	8	238
211	52	186	OK	44325	44325	0	-197
211	178	106	OK	44392	44392	0	-130
211	167	132	OK	44651	44651	0	129
211	19	53	OK	44360	44360	0	-162
211	156	80	OK	44376	44376	0	-146
211	156	2	OK	44896	44896	0	374
211	19	30	OK	44638	44638	0	116
211	167	164	OK	44912	44912	0	390
211	178	193	OK	44654	44654	0	132
211	52	117	OK	54281	36473	-42	855
211	22	72	OK	44635	44635	0	113
211	118	103	OK	44482	44482	0	-40
211	77	29	OK	42434	47522	12	456
211	110	61	OK	44224	44224	0	-298
211	6	199	OK	46193	43649	-6	399
211	187	21	OK	53752	36792	-40	750
211	20	160	OK	49084	40604	-20	322
211	138	194	OK	46528	43136	-8	310
211	119	123	OK	45833	43289	-6	39
211	174	158	OK	44779	44779	0	257
