2003	1909	1075	1803	372	1079	0
2003	515	1306	454	752	1473	0
2003	1994	913	1644	532	1196	0
2003	1549	422	225	998	2000	0
2003	815	1600	1697	938	1975	0
2003	1886	393	359	1	1525	0
2003	742	1857	1342	1259	1799	0
2003	1701	911	459	1763	14	0
2003	253	1409	1676	1920	1930	0
2003	415	1423	419	1787	455	0
2003	224	786	1415	1913	809	0
2003	6	1493	1368	844	454	0
2003	649	1917	1720	266	456	0
2003	26	1262	1083	1806	1189	0
2003	318	1657	522	353	638	0
2003	1267	80	1615	1772	147	0
2003	1998	640	642	668	875	0
2003	1009	1464	1416	1274	1511	0
2003	182	1910	797	548	1207	0
2003	1575	241	1692	403	428	0
2003	1272	1089	1481	972	1365	0
2003	1907	111	340	78	1451	0
2003	557	738	1512	600	418	0
2003	1229	1564	340	454	1256	0
2003	1952	1685	449	1294	1893	0
2003	118	1307	1003	721	1418	0
2003	433	1754	362	554	1938	0
2003	1034	1398	615	1954	601	0
2003	1304	900	1085	1586	1173	0
2003	89	1049	1089	1751	203	0
2003	960	1786	849	1157	688	0
2003	1181	1361	664	173	1705	0
2003	1330	1287	1951	381	1187	0
2003	1326	803	1696	963	1754	0
2003	1654	1122	669	1267	162	0
2003	1548	652	1870	680	1516	0
2003	1697	1911	1996	695	173	0
2003	470	1214	602	608	1489	0
2003	526	249	1187	1198	835	0
2003	1948	310	56	318	185	0
2003	1707	761	1525	1141	1298	0
2003	1059	1947	636	432	608	0
2003	1130	1808	1109	215	1763	0
2003	1717	1270	1565	997	1055	0
2003	352	494	1379	1594	839	0
2003	396	322	915	1780	1753	0
2003	1993	499	1828	1993	1878	0
2003	670	1695	116	273	858	0
2003	1987	1371	1522	211	1302	0
2003	1371	859	892	1825	1336	0
2003	1201	1389	534	1196	1502	0
2003	1337	188	651	1680	1991	0
2003	429	1616	469	136	297	0
2003	487	1511	1484	881	1614	0
2003	24	1896	1502	4	737	0
2003	552	1387	794	162	1403	0
2003	1241	785	191	1640	716	0
2003	599	1838	154	1066	321	0
2003	1178	773	409	1393	172	0
2003	852	525	751	1344	177	0
2003	1684	733	437	400	223	0
2003	1960	1703	1346	963	320	0
2003	992	347	28	1228	706	0
2003	1394	1382	401	872	997	0
2003	670	1718	303	1884	1847	0
2003	1359	1762	861	1370	735	0
2003	559	541	1545	370	1712	0
2003	1154	759	1248	1821	283	0
2003	816	1807	776	830	1244	0
2003	1177	1683	899	1501	1262	0
2003	222	1098	455	833	1812	0
2003	458	468	1666	1823	1211	0
2003	462	236	328	342	836	0
2003	1735	331	1005	247	815	0
2003	1505	1623	1986	586	1984	0
2003	1113	423	715	831	1459	0
2003	890	945	1356	1305	1767	0
2003	1753	865	627	812	937	0
2003	258	77	1673	805	1550	0
2003	1775	156	1903	363	1538	0
2003	1808	663	623	275	1364	0
2003	640	366	881	648	1865	0
2003	1097	1970	821	1625	1833	0
2003	1255	877	1478	1035	735	0
2003	976	1741	1834	527	1085	0
2003	504	1847	555	1281	462	0
2003	1259	1348	846	1767	921	0
2003	967	268	1673	616	1226	0
2003	1959	1823	311	1781	1732	0
2003	648	486	1762	351	1992	0
2003	959	1995	1658	1005	782	0
2003	1495	996	1934	1889	1357	0
2003	692	474	1588	1265	567	0
2003	1981	342	16	1251	1767	0
2003	702	1604	1847	1841	1800	0
2003	1254	941	676	11	1656	0
2003	1317	1700	1564	1725	1387	0
2003	1615	1269	1396	1583	1965	0
2003	1226	1394	1659	1353	1456	0
2003	1231	574	918	606	856	0
2003	1050	1256	378	1938	1812	0
2003	501	937	1089	760	1293	0
2003	404	1886	614	1906	1633	0
2003	955	1896	1688	1701	791	0
2003	69	1222	1545	856	446	0
2003	215	612	937	832	95	0
2003	910	341	1935	1265	431	0
2003	1988	1919	1293	907	1978	0
2003	324	1296	1084	1010	1657	0
