WSPLIT+3TORS [2,24] search RH=26 TH=26 BH=26 Part=0/3
PROGRESS tested=200000 p=4474 rank2=4362 pre3=0 tors=0 hits24=0 hits224=0
PROGRESS tested=400000 p=7098 rank2=6822 pre3=0 tors=0 hits24=0 hits224=0
PROGRESS tested=600000 p=14152 rank2=11730 pre3=2 tors=2 hits24=0 hits224=0
PROGRESS tested=800000 p=19012 rank2=16313 pre3=10 tors=10 hits24=0 hits224=0
PROGRESS tested=1000000 p=19814 rank2=17030 pre3=10 tors=10 hits24=0 hits224=0
PROGRESS tested=1200000 p=21626 rank2=18531 pre3=12 tors=12 hits24=0 hits224=0
PROGRESS tested=1400000 p=25442 rank2=21899 pre3=20 tors=20 hits24=0 hits224=0
PROGRESS tested=1600000 p=28196 rank2=24514 pre3=22 tors=22 hits24=0 hits224=0
PROGRESS tested=1800000 p=29050 rank2=25247 pre3=24 tors=24 hits24=0 hits224=0
PROGRESS tested=2000000 p=32354 rank2=28126 pre3=28 tors=28 hits24=0 hits224=0
PROGRESS tested=2200000 p=36710 rank2=32163 pre3=28 tors=28 hits24=0 hits224=0
PROGRESS tested=2400000 p=39408 rank2=34766 pre3=30 tors=30 hits24=0 hits224=0
PROGRESS tested=2600000 p=42526 rank2=37625 pre3=34 tors=34 hits24=0 hits224=0
PROGRESS tested=2800000 p=49898 rank2=42841 pre3=38 tors=38 hits24=0 hits224=0
PROGRESS tested=3000000 p=53442 rank2=46206 pre3=40 tors=40 hits24=0 hits224=0
PROGRESS tested=3200000 p=54264 rank2=46928 pre3=44 tors=44 hits24=0 hits224=0
PROGRESS tested=3400000 p=56234 rank2=48508 pre3=46 tors=46 hits24=0 hits224=0
PROGRESS tested=3600000 p=59962 rank2=51868 pre3=46 tors=46 hits24=0 hits224=0
PROGRESS tested=3800000 p=60772 rank2=52580 pre3=48 tors=48 hits24=0 hits224=0
PROGRESS tested=4000000 p=61794 rank2=53410 pre3=48 tors=48 hits24=0 hits224=0
PROGRESS tested=4200000 p=65126 rank2=56273 pre3=52 tors=52 hits24=0 hits224=0
PROGRESS tested=4400000 p=68168 rank2=59080 pre3=52 tors=52 hits24=0 hits224=0
PROGRESS tested=4600000 p=68942 rank2=59766 pre3=54 tors=54 hits24=0 hits224=0
PROGRESS tested=4800000 p=70548 rank2=61026 pre3=56 tors=56 hits24=0 hits224=0
PROGRESS tested=5000000 p=72952 rank2=63018 pre3=60 tors=60 hits24=0 hits224=0
PROGRESS tested=5200000 p=75480 rank2=65435 pre3=64 tors=64 hits24=0 hits224=0
PROGRESS tested=5400000 p=76290 rank2=66090 pre3=66 tors=66 hits24=0 hits224=0
PROGRESS tested=5600000 p=78732 rank2=68079 pre3=68 tors=68 hits24=0 hits224=0
PROGRESS tested=5800000 p=81880 rank2=70946 pre3=70 tors=70 hits24=0 hits224=0
PROGRESS tested=6000000 p=82604 rank2=71587 pre3=70 tors=70 hits24=0 hits224=0
PROGRESS tested=6200000 p=83728 rank2=72413 pre3=76 tors=76 hits24=0 hits224=0
PROGRESS tested=6400000 p=86108 rank2=74352 pre3=82 tors=82 hits24=0 hits224=0
PROGRESS tested=6600000 p=89016 rank2=77114 pre3=84 tors=84 hits24=0 hits224=0
PROGRESS tested=6800000 p=90032 rank2=78007 pre3=88 tors=88 hits24=0 hits224=0
PROGRESS tested=7000000 p=93400 rank2=80942 pre3=88 tors=88 hits24=0 hits224=0
PROGRESS tested=7200000 p=97594 rank2=84793 pre3=94 tors=94 hits24=0 hits224=0
PROGRESS tested=7400000 p=98436 rank2=85546 pre3=98 tors=98 hits24=0 hits224=0
PROGRESS tested=7600000 p=99690 rank2=86555 pre3=102 tors=102 hits24=0 hits224=0
PROGRESS tested=7800000 p=102358 rank2=88761 pre3=102 tors=102 hits24=0 hits224=0
PROGRESS tested=8000000 p=105392 rank2=91612 pre3=104 tors=104 hits24=0 hits224=0
PROGRESS tested=8200000 p=106294 rank2=92414 pre3=110 tors=110 hits24=0 hits224=0
PROGRESS tested=8400000 p=108270 rank2=94006 pre3=110 tors=110 hits24=0 hits224=0
PROGRESS tested=8600000 p=110698 rank2=96061 pre3=114 tors=114 hits24=0 hits224=0
PROGRESS tested=8800000 p=113860 rank2=99116 pre3=114 tors=114 hits24=0 hits224=0
PROGRESS tested=9000000 p=115578 rank2=100644 pre3=120 tors=120 hits24=0 hits224=0
PROGRESS tested=9200000 p=120510 rank2=105107 pre3=122 tors=122 hits24=0 hits224=0
PROGRESS tested=9400000 p=124416 rank2=108783 pre3=130 tors=130 hits24=0 hits224=0
