source=[ 19470, 34220, 37170, 51330 ] | ordered=[ 34220, 19470, 37170, 51330 ] | perm=[ 2, 1, 3, 4 ] | eps=[-1,-1,1] | full=false | rho=-58/33 sigma=11/24 tau=-29/36 | intermediate=841/1296 | F=[-6125/28512,252405125/56924208,300125/995328,-5151125/36951552] | q=[0,0,0,0]
source=[ 19470, 34220, 37170, 51330 ] | ordered=[ 34220, 19470, 37170, 51330 ] | perm=[ 2, 1, 3, 4 ] | eps=[-1,1,-1] | full=false | rho=-58/33 sigma=-11/24 tau=29/36 | intermediate=841/1296 | F=[-21125/28512,17766125/6324912,21125/110592,-17766125/36951552] | q=[0,0,0,0]
source=[ 19470, 34220, 37170, 51330 ] | ordered=[ 34220, 19470, 37170, 51330 ] | perm=[ 2, 1, 3, 4 ] | eps=[1,-1,-1] | full=false | rho=58/33 sigma=11/24 tau=29/36 | intermediate=841/1296 | F=[207025/28512,174108025/6324912,207025/110592,174108025/36951552] | q=[0,0,0,0]
source=[ 19470, 34220, 37170, 51330 ] | ordered=[ 34220, 19470, 37170, 51330 ] | perm=[ 2, 1, 3, 4 ] | eps=[1,1,1] | full=false | rho=58/33 sigma=-11/24 tau=-29/36 | intermediate=841/1296 | F=[8281/28512,341251729/56924208,405769/995328,6964321/36951552] | q=[0,0,0,0]
source=[ 19470, 34220, 37170, 51330 ] | ordered=[ 34220, 19470, 51330, 37170 ] | perm=[ 2, 1, 4, 3 ] | eps=[-1,-1,1] | full=false | rho=-58/33 sigma=29/36 tau=-11/24 | intermediate=841/1296 | F=[-21125/28512,17766125/6324912,-17766125/36951552,21125/110592] | q=[0,0,0,0]
source=[ 19470, 34220, 37170, 51330 ] | ordered=[ 34220, 19470, 51330, 37170 ] | perm=[ 2, 1, 4, 3 ] | eps=[-1,1,-1] | full=false | rho=-58/33 sigma=-29/36 tau=11/24 | intermediate=841/1296 | F=[-6125/28512,252405125/56924208,-5151125/36951552,300125/995328] | q=[0,0,0,0]
source=[ 19470, 34220, 37170, 51330 ] | ordered=[ 34220, 19470, 51330, 37170 ] | perm=[ 2, 1, 4, 3 ] | eps=[1,-1,-1] | full=false | rho=58/33 sigma=29/36 tau=11/24 | intermediate=841/1296 | F=[207025/28512,174108025/6324912,174108025/36951552,207025/110592] | q=[0,0,0,0]
source=[ 19470, 34220, 37170, 51330 ] | ordered=[ 34220, 19470, 51330, 37170 ] | perm=[ 2, 1, 4, 3 ] | eps=[1,1,1] | full=false | rho=58/33 sigma=-29/36 tau=-11/24 | intermediate=841/1296 | F=[8281/28512,341251729/56924208,6964321/36951552,405769/995328] | q=[0,0,0,0]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 37224, 55648, 10152, 31302 ] | perm=[ 3, 4, 1, 2 ] | eps=[-1,-1,1] | full=false | rho=-99/148 sigma=-36/55 tau=81/185 | intermediate=6561/34225 | F=[123823/752950,-812402703/11994630400,-812402703/12527205625,812402703/25769713750] | q=[0,0,0,0]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 37224, 55648, 10152, 31302 ] | perm=[ 3, 4, 1, 2 ] | eps=[-1,1,-1] | full=false | rho=-99/148 sigma=36/55 tau=-81/185 | intermediate=6561/34225 | F=[115934/376475,-42257943/11994630400,-42257943/12527205625,760642974/12884856875] | q=[0,0,0,0]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 37224, 55648, 10152, 31302 ] | perm=[ 3, 4, 1, 2 ] | eps=[1,-1,-1] | full=false | rho=99/148 sigma=-36/55 tau=-81/185 | intermediate=6561/34225 | F=[122018/376475,44475561/11994630400,44475561/12527205625,800560098/12884856875] | q=[0,6669/109520,6669/111925,0]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 37224, 55648, 10152, 31302 ] | perm=[ 3, 4, 1, 2 ] | eps=[1,1,1] | full=false | rho=99/148 sigma=36/55 tau=81/185 | intermediate=6561/34225 | F=[2989441/752950,19613722401/11994630400,19613722401/12527205625,19613722401/25769713750] | q=[0,140049/109520,140049/111925,0]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 37224, 55648, 31302, 10152 ] | perm=[ 3, 4, 2, 1 ] | eps=[-1,-1,1] | full=false | rho=-99/148 sigma=-81/185 tau=36/55 | intermediate=6561/34225 | F=[115934/376475,-42257943/11994630400,760642974/12884856875,-42257943/12527205625] | q=[0,0,0,0]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 37224, 55648, 31302, 10152 ] | perm=[ 3, 4, 2, 1 ] | eps=[-1,1,-1] | full=false | rho=-99/148 sigma=81/185 tau=-36/55 | intermediate=6561/34225 | F=[123823/752950,-812402703/11994630400,812402703/25769713750,-812402703/12527205625] | q=[0,0,0,0]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 37224, 55648, 31302, 10152 ] | perm=[ 3, 4, 2, 1 ] | eps=[1,-1,-1] | full=false | rho=99/148 sigma=-81/185 tau=-36/55 | intermediate=6561/34225 | F=[122018/376475,44475561/11994630400,800560098/12884856875,44475561/12527205625] | q=[0,6669/109520,0,6669/111925]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 37224, 55648, 31302, 10152 ] | perm=[ 3, 4, 2, 1 ] | eps=[1,1,1] | full=false | rho=99/148 sigma=81/185 tau=36/55 | intermediate=6561/34225 | F=[2989441/752950,19613722401/11994630400,19613722401/25769713750,19613722401/12527205625] | q=[0,140049/109520,0,140049/111925]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 55648, 37224, 10152, 31302 ] | perm=[ 4, 3, 1, 2 ] | eps=[-1,-1,1] | full=false | rho=-148/99 sigma=-55/36 tau=185/81 | intermediate=34225/6561 | F=[123823/144342,-169513687/96059601,-3095575/1679616,4237842175/947027862] | q=[0,0,0,0]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 55648, 37224, 10152, 31302 ] | perm=[ 4, 3, 1, 2 ] | eps=[-1,1,-1] | full=false | rho=-148/99 sigma=55/36 tau=-185/81 | intermediate=34225/6561 | F=[115934/72171,-79356823/864536409,-1449175/15116544,3967841150/473513931] | q=[0,0,0,0]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 55648, 37224, 10152, 31302 ] | perm=[ 4, 3, 1, 2 ] | eps=[1,-1,-1] | full=false | rho=148/99 sigma=-55/36 tau=-185/81 | intermediate=34225/6561 | F=[122018/72171,83521321/864536409,1525225/15116544,4176066050/473513931] | q=[0,9139/29403,1235/3888,0]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 55648, 37224, 10152, 31302 ] | perm=[ 4, 3, 1, 2 ] | eps=[1,1,1] | full=false | rho=148/99 sigma=55/36 tau=185/81 | intermediate=34225/6561 | F=[2989441/144342,4092544729/96059601,74736025/1679616,102313618225/947027862] | q=[0,63973/9801,8645/1296,0]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 55648, 37224, 31302, 10152 ] | perm=[ 4, 3, 2, 1 ] | eps=[-1,-1,1] | full=false | rho=-148/99 sigma=-185/81 tau=55/36 | intermediate=34225/6561 | F=[115934/72171,-79356823/864536409,3967841150/473513931,-1449175/15116544] | q=[0,0,0,0]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 55648, 37224, 31302, 10152 ] | perm=[ 4, 3, 2, 1 ] | eps=[-1,1,-1] | full=false | rho=-148/99 sigma=185/81 tau=-55/36 | intermediate=34225/6561 | F=[123823/144342,-169513687/96059601,4237842175/947027862,-3095575/1679616] | q=[0,0,0,0]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 55648, 37224, 31302, 10152 ] | perm=[ 4, 3, 2, 1 ] | eps=[1,-1,-1] | full=false | rho=148/99 sigma=-185/81 tau=-55/36 | intermediate=34225/6561 | F=[122018/72171,83521321/864536409,4176066050/473513931,1525225/15116544] | q=[0,9139/29403,0,1235/3888]
source=[ 10152, 31302, 37224, 55648 ] | ordered=[ 55648, 37224, 31302, 10152 ] | perm=[ 4, 3, 2, 1 ] | eps=[1,1,1] | full=false | rho=148/99 sigma=185/81 tau=55/36 | intermediate=34225/6561 | F=[2989441/144342,4092544729/96059601,102313618225/947027862,74736025/1679616] | q=[0,63973/9801,0,8645/1296]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 19437, 34162, 37107, 51243 ] | perm=[ 1, 2, 3, 4 ] | eps=[-1,-1,1] | full=false | rho=-33/58 sigma=24/11 tau=-36/29 | intermediate=1296/841 | F=[-6125/18502,8103375/11316496,129654000/12313081,-3969000/7780091] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 19437, 34162, 37107, 51243 ] | perm=[ 1, 2, 3, 4 ] | eps=[-1,1,-1] | full=false | rho=-33/58 sigma=-24/11 tau=36/29 | intermediate=1296/841 | F=[-21125/18502,5133375/11316496,82134000/12313081,-13689000/7780091] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 19437, 34162, 37107, 51243 ] | perm=[ 1, 2, 3, 4 ] | eps=[1,-1,-1] | full=false | rho=33/58 sigma=24/11 tau=36/29 | intermediate=1296/841 | F=[207025/18502,50307075/11316496,804913200/12313081,134152200/7780091] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 19437, 34162, 37107, 51243 ] | perm=[ 1, 2, 3, 4 ] | eps=[1,1,1] | full=false | rho=33/58 sigma=-24/11 tau=-36/29 | intermediate=1296/841 | F=[8281/18502,10955763/11316496,175292208/12313081,5366088/7780091] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 19437, 34162, 51243, 37107 ] | perm=[ 1, 2, 4, 3 ] | eps=[-1,-1,1] | full=false | rho=-33/58 sigma=36/29 tau=-24/11 | intermediate=1296/841 | F=[-21125/18502,5133375/11316496,-13689000/7780091,82134000/12313081] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 19437, 34162, 51243, 37107 ] | perm=[ 1, 2, 4, 3 ] | eps=[-1,1,-1] | full=false | rho=-33/58 sigma=-36/29 tau=24/11 | intermediate=1296/841 | F=[-6125/18502,8103375/11316496,-3969000/7780091,129654000/12313081] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 19437, 34162, 51243, 37107 ] | perm=[ 1, 2, 4, 3 ] | eps=[1,-1,-1] | full=false | rho=33/58 sigma=36/29 tau=24/11 | intermediate=1296/841 | F=[207025/18502,50307075/11316496,134152200/7780091,804913200/12313081] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 19437, 34162, 51243, 37107 ] | perm=[ 1, 2, 4, 3 ] | eps=[1,1,1] | full=false | rho=33/58 sigma=-36/29 tau=-24/11 | intermediate=1296/841 | F=[8281/18502,10955763/11316496,5366088/7780091,175292208/12313081] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 34162, 19437, 37107, 51243 ] | perm=[ 2, 1, 3, 4 ] | eps=[-1,-1,1] | full=false | rho=-58/33 sigma=11/24 tau=-29/36 | intermediate=841/1296 | F=[-6125/28512,252405125/56924208,300125/995328,-5151125/36951552] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 34162, 19437, 37107, 51243 ] | perm=[ 2, 1, 3, 4 ] | eps=[-1,1,-1] | full=false | rho=-58/33 sigma=-11/24 tau=29/36 | intermediate=841/1296 | F=[-21125/28512,17766125/6324912,21125/110592,-17766125/36951552] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 34162, 19437, 37107, 51243 ] | perm=[ 2, 1, 3, 4 ] | eps=[1,-1,-1] | full=false | rho=58/33 sigma=11/24 tau=29/36 | intermediate=841/1296 | F=[207025/28512,174108025/6324912,207025/110592,174108025/36951552] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 34162, 19437, 37107, 51243 ] | perm=[ 2, 1, 3, 4 ] | eps=[1,1,1] | full=false | rho=58/33 sigma=-11/24 tau=-29/36 | intermediate=841/1296 | F=[8281/28512,341251729/56924208,405769/995328,6964321/36951552] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 34162, 19437, 51243, 37107 ] | perm=[ 2, 1, 4, 3 ] | eps=[-1,-1,1] | full=false | rho=-58/33 sigma=29/36 tau=-11/24 | intermediate=841/1296 | F=[-21125/28512,17766125/6324912,-17766125/36951552,21125/110592] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 34162, 19437, 51243, 37107 ] | perm=[ 2, 1, 4, 3 ] | eps=[-1,1,-1] | full=false | rho=-58/33 sigma=-29/36 tau=11/24 | intermediate=841/1296 | F=[-6125/28512,252405125/56924208,-5151125/36951552,300125/995328] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 34162, 19437, 51243, 37107 ] | perm=[ 2, 1, 4, 3 ] | eps=[1,-1,-1] | full=false | rho=58/33 sigma=29/36 tau=11/24 | intermediate=841/1296 | F=[207025/28512,174108025/6324912,174108025/36951552,207025/110592] | q=[0,0,0,0]
source=[ 19437, 34162, 37107, 51243 ] | ordered=[ 34162, 19437, 51243, 37107 ] | perm=[ 2, 1, 4, 3 ] | eps=[1,1,1] | full=false | rho=58/33 sigma=-29/36 tau=-11/24 | intermediate=841/1296 | F=[8281/28512,341251729/56924208,6964321/36951552,405769/995328] | q=[0,0,0,0]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 37125, 57915, 16335, 32175 ] | perm=[ 3, 4, 1, 2 ] | eps=[-1,-1,1] | full=false | rho=-25/39 sigma=-3/5 tau=5/13 | intermediate=25/169 | F=[168/845,-169400/2313441,-6776/105625,840/28561] | q=[0,0,0,0]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 37125, 57915, 16335, 32175 ] | perm=[ 3, 4, 1, 2 ] | eps=[-1,1,-1] | full=false | rho=-25/39 sigma=3/5 tau=-5/13 | intermediate=25/169 | F=[896/2535,-22400/2313441,-896/105625,4480/85683] | q=[0,0,0,0]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 37125, 57915, 16335, 32175 ] | perm=[ 3, 4, 1, 2 ] | eps=[1,-1,-1] | full=false | rho=25/39 sigma=-3/5 tau=-5/13 | intermediate=25/169 | F=[1024/2535,25600/2313441,1024/105625,5120/85683] | q=[0,160/1521,32/325,0]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 37125, 57915, 16335, 32175 ] | perm=[ 3, 4, 1, 2 ] | eps=[1,1,1] | full=false | rho=25/39 sigma=3/5 tau=5/13 | intermediate=25/169 | F=[3072/845,3097600/2313441,123904/105625,15360/28561] | q=[0,1760/1521,352/325,0]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 37125, 57915, 32175, 16335 ] | perm=[ 3, 4, 2, 1 ] | eps=[-1,-1,1] | full=false | rho=-25/39 sigma=-5/13 tau=3/5 | intermediate=25/169 | F=[896/2535,-22400/2313441,4480/85683,-896/105625] | q=[0,0,0,0]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 37125, 57915, 32175, 16335 ] | perm=[ 3, 4, 2, 1 ] | eps=[-1,1,-1] | full=false | rho=-25/39 sigma=5/13 tau=-3/5 | intermediate=25/169 | F=[168/845,-169400/2313441,840/28561,-6776/105625] | q=[0,0,0,0]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 37125, 57915, 32175, 16335 ] | perm=[ 3, 4, 2, 1 ] | eps=[1,-1,-1] | full=false | rho=25/39 sigma=-5/13 tau=-3/5 | intermediate=25/169 | F=[1024/2535,25600/2313441,5120/85683,1024/105625] | q=[0,160/1521,0,32/325]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 37125, 57915, 32175, 16335 ] | perm=[ 3, 4, 2, 1 ] | eps=[1,1,1] | full=false | rho=25/39 sigma=5/13 tau=3/5 | intermediate=25/169 | F=[3072/845,3097600/2313441,15360/28561,123904/105625] | q=[0,1760/1521,0,352/325]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 57915, 37125, 16335, 32175 ] | perm=[ 4, 3, 1, 2 ] | eps=[-1,-1,1] | full=false | rho=-39/25 sigma=-5/3 tau=13/5 | intermediate=169/25 | F=[168/125,-1145144/390625,-6776/2025,28392/3125] | q=[0,0,0,0]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 57915, 37125, 16335, 32175 ] | perm=[ 4, 3, 1, 2 ] | eps=[-1,1,-1] | full=false | rho=-39/25 sigma=5/3 tau=-13/5 | intermediate=169/25 | F=[896/375,-151424/390625,-896/2025,151424/9375] | q=[0,0,0,0]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 57915, 37125, 16335, 32175 ] | perm=[ 4, 3, 1, 2 ] | eps=[1,-1,-1] | full=false | rho=39/25 sigma=-5/3 tau=-13/5 | intermediate=169/25 | F=[1024/375,173056/390625,1024/2025,173056/9375] | q=[0,416/625,32/45,0]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 57915, 37125, 16335, 32175 ] | perm=[ 4, 3, 1, 2 ] | eps=[1,1,1] | full=false | rho=39/25 sigma=5/3 tau=13/5 | intermediate=169/25 | F=[3072/125,20939776/390625,123904/2025,519168/3125] | q=[0,4576/625,352/45,0]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 57915, 37125, 32175, 16335 ] | perm=[ 4, 3, 2, 1 ] | eps=[-1,-1,1] | full=false | rho=-39/25 sigma=-13/5 tau=5/3 | intermediate=169/25 | F=[896/375,-151424/390625,151424/9375,-896/2025] | q=[0,0,0,0]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 57915, 37125, 32175, 16335 ] | perm=[ 4, 3, 2, 1 ] | eps=[-1,1,-1] | full=false | rho=-39/25 sigma=13/5 tau=-5/3 | intermediate=169/25 | F=[168/125,-1145144/390625,28392/3125,-6776/2025] | q=[0,0,0,0]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 57915, 37125, 32175, 16335 ] | perm=[ 4, 3, 2, 1 ] | eps=[1,-1,-1] | full=false | rho=39/25 sigma=-13/5 tau=-5/3 | intermediate=169/25 | F=[1024/375,173056/390625,173056/9375,1024/2025] | q=[0,416/625,0,32/45]
source=[ 16335, 32175, 37125, 57915 ] | ordered=[ 57915, 37125, 32175, 16335 ] | perm=[ 4, 3, 2, 1 ] | eps=[1,1,1] | full=false | rho=39/25 sigma=13/5 tau=5/3 | intermediate=169/25 | F=[3072/125,20939776/390625,519168/3125,123904/2025] | q=[0,4576/625,0,352/45]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 16800, 35040, 36960, 49056 ] | perm=[ 1, 2, 3, 4 ] | eps=[-1,-1,1] | full=false | rho=-35/73 sigma=14/5 tau=-98/73 | intermediate=9604/5329 | F=[-3610/5329,29965166/28398241,119860664/3330625,-34670440/28398241] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 16800, 35040, 36960, 49056 ] | perm=[ 1, 2, 3, 4 ] | eps=[-1,1,-1] | full=false | rho=-35/73 sigma=-14/5 tau=98/73 | intermediate=9604/5329 | F=[-58482/26645,20059326/28398241,80237304/3330625,-561661128/141991205] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 16800, 35040, 36960, 49056 ] | perm=[ 1, 2, 3, 4 ] | eps=[1,-1,-1] | full=false | rho=35/73 sigma=14/5 tau=98/73 | intermediate=9604/5329 | F=[350892/26645,120355956/28398241,481423824/3330625,3369966768/141991205] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 16800, 35040, 36960, 49056 ] | perm=[ 1, 2, 3, 4 ] | eps=[1,1,1] | full=false | rho=35/73 sigma=-14/5 tau=-98/73 | intermediate=9604/5329 | F=[4860/5329,40340916/28398241,161363664/3330625,46675440/28398241] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 16800, 35040, 49056, 36960 ] | perm=[ 1, 2, 4, 3 ] | eps=[-1,-1,1] | full=false | rho=-35/73 sigma=98/73 tau=-14/5 | intermediate=9604/5329 | F=[-58482/26645,20059326/28398241,-561661128/141991205,80237304/3330625] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 16800, 35040, 49056, 36960 ] | perm=[ 1, 2, 4, 3 ] | eps=[-1,1,-1] | full=false | rho=-35/73 sigma=-98/73 tau=14/5 | intermediate=9604/5329 | F=[-3610/5329,29965166/28398241,-34670440/28398241,119860664/3330625] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 16800, 35040, 49056, 36960 ] | perm=[ 1, 2, 4, 3 ] | eps=[1,-1,-1] | full=false | rho=35/73 sigma=98/73 tau=14/5 | intermediate=9604/5329 | F=[350892/26645,120355956/28398241,3369966768/141991205,481423824/3330625] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 16800, 35040, 49056, 36960 ] | perm=[ 1, 2, 4, 3 ] | eps=[1,1,1] | full=false | rho=35/73 sigma=-98/73 tau=-14/5 | intermediate=9604/5329 | F=[4860/5329,40340916/28398241,46675440/28398241,161363664/3330625] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 35040, 16800, 36960, 49056 ] | perm=[ 2, 1, 3, 4 ] | eps=[-1,-1,1] | full=false | rho=-73/35 sigma=5/14 tau=-73/98 | intermediate=5329/9604 | F=[-1805/4802,232776049/21008750,43681/134456,-9618845/46118408] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 35040, 16800, 36960, 49056 ] | perm=[ 2, 1, 3, 4 ] | eps=[-1,1,-1] | full=false | rho=-73/35 sigma=-5/14 tau=73/98 | intermediate=5329/9604 | F=[-29241/24010,155825289/21008750,29241/134456,-155825289/230592040] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 35040, 16800, 36960, 49056 ] | perm=[ 2, 1, 3, 4 ] | eps=[1,-1,-1] | full=false | rho=73/35 sigma=5/14 tau=73/98 | intermediate=5329/9604 | F=[87723/12005,467475867/10504375,87723/67228,467475867/115296020] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 35040, 16800, 36960, 49056 ] | perm=[ 2, 1, 3, 4 ] | eps=[1,1,1] | full=false | rho=73/35 sigma=-5/14 tau=-73/98 | intermediate=5329/9604 | F=[1215/2401,156688587/10504375,29403/67228,6474735/23059204] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 35040, 16800, 49056, 36960 ] | perm=[ 2, 1, 4, 3 ] | eps=[-1,-1,1] | full=false | rho=-73/35 sigma=73/98 tau=-5/14 | intermediate=5329/9604 | F=[-29241/24010,155825289/21008750,-155825289/230592040,29241/134456] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 35040, 16800, 49056, 36960 ] | perm=[ 2, 1, 4, 3 ] | eps=[-1,1,-1] | full=false | rho=-73/35 sigma=-73/98 tau=5/14 | intermediate=5329/9604 | F=[-1805/4802,232776049/21008750,-9618845/46118408,43681/134456] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 35040, 16800, 49056, 36960 ] | perm=[ 2, 1, 4, 3 ] | eps=[1,-1,-1] | full=false | rho=73/35 sigma=73/98 tau=5/14 | intermediate=5329/9604 | F=[87723/12005,467475867/10504375,467475867/115296020,87723/67228] | q=[0,0,0,0]
source=[ 16800, 35040, 36960, 49056 ] | ordered=[ 35040, 16800, 49056, 36960 ] | perm=[ 2, 1, 4, 3 ] | eps=[1,1,1] | full=false | rho=73/35 sigma=-73/98 tau=-5/14 | intermediate=5329/9604 | F=[1215/2401,156688587/10504375,6474735/23059204,29403/67228] | q=[0,0,0,0]
source=[ 16302, 32110, 37050, 57798 ] | ordered=[ 37050, 57798, 16302, 32110 ] | perm=[ 3, 4, 1, 2 ] | eps=[-1,-1,1] | full=false | rho=-25/39 sigma=-3/5 tau=5/13 | intermediate=25/169 | F=[168/845,-169400/2313441,-6776/105625,840/28561] | q=[0,0,0,0]
source=[ 16302, 32110, 37050, 57798 ] | ordered=[ 37050, 57798, 16302, 32110 ] | perm=[ 3, 4, 1, 2 ] | eps=[-1,1,-1] | full=false | rho=-25/39 sigma=3/5 tau=-5/13 | intermediate=25/169 | F=[896/2535,-22400/2313441,-896/105625,4480/85683] | q=[0,0,0,0]
source=[ 16302, 32110, 37050, 57798 ] | ordered=[ 37050, 57798, 16302, 32110 ] | perm=[ 3, 4, 1, 2 ] | eps=[1,-1,-1] | full=false | rho=25/39 sigma=-3/5 tau=-5/13 | intermediate=25/169 | F=[1024/2535,25600/2313441,1024/105625,5120/85683] | q=[0,160/1521,32/325,0]
source=[ 16302, 32110, 37050, 57798 ] | ordered=[ 37050, 57798, 16302, 32110 ] | perm=[ 3, 4, 1, 2 ] | eps=[1,1,1] | full=false | rho=25/39 sigma=3/5 tau=5/13 | intermediate=25/169 | F=[3072/845,3097600/2313441,123904/105625,15360/28561] | q=[0,1760/1521,352/325,0]
source=[ 16302, 32110, 37050, 57798 ] | ordered=[ 37050, 57798, 32110, 16302 ] | perm=[ 3, 4, 2, 1 ] | eps=[-1,-1,1] | full=false | rho=-25/39 sigma=-5/13 tau=3/5 | intermediate=25/169 | F=[896/2535,-22400/2313441,4480/85683,-896/105625] | q=[0,0,0,0]
source=[ 16302, 32110, 37050, 57798 ] | ordered=[ 37050, 57798, 32110, 16302 ] | perm=[ 3, 4, 2, 1 ] | eps=[-1,1,-1] | full=false | rho=-25/39 sigma=5/13 tau=-3/5 | intermediate=25/169 | F=[168/845,-169400/2313441,840/28561,-6776/105625] | q=[0,0,0,0]
source=[ 16302, 32110, 37050, 57798 ] | ordered=[ 37050, 57798, 32110, 16302 ] | perm=[ 3, 4, 2, 1 ] | eps=[1,-1,-1] | full=false | rho=25/39 sigma=-5/13 tau=-3/5 | intermediate=25/169 | F=[1024/2535,25600/2313441,5120/85683,1024/105625] | q=[0,160/1521,0,32/325]
source=[ 16302, 32110, 37050, 57798 ] | ordered=[ 37050, 57798, 32110, 16302 ] | perm=[ 3, 4, 2, 1 ] | eps=[1,1,1] | full=false | rho=25/39 sigma=5/13 tau=3/5 | intermediate=25/169 | F=[3072/845,3097600/2313441,15360/28561,123904/105625] | q=[0,1760/1521,0,352/325]
source=[ 16302, 32110, 37050, 57798 ] | ordered=[ 57798, 37050, 16302, 32110 ] | perm=[ 4, 3, 1, 2 ] | eps=[-1,-1,1] | full=false | rho=-39/25 sigma=-5/3 tau=13/5 | intermediate=169/25 | F=[168/125,-1145144/390625,-6776/2025,28392/3125] | q=[0,0,0,0]
source=[ 16302, 32110, 37050, 57798 ] | ordered=[ 57798, 37050, 16302, 32110 ] | perm=[ 4, 3, 1, 2 ] | eps=[-1,1,-1] | full=false | rho=-39/25 sigma=5/3 tau=-13/5 | intermediate=169/25 | F=[896/375,-151424/390625,-896/2025,151424/9375] | q=[0,0,0,0]
source=[ 16302, 32110, 37050, 57798 ] | ordered=[ 57798, 37050, 16302, 32110 ] | perm=[ 4, 3, 1, 2 ] | eps=[1,-1,-1] | full=false | rho=39/25 sigma=-5/3 tau=-13/5 | intermediate=169/25 | F=[1024/375,173056/390625,1024/2025,173056/9375] | q=[0,416/625,32/45,0]
source=[ 16302, 32110, 37050, 57798 ] | ordered=[ 57798, 37050, 16302, 32110 ] | perm=[ 4, 3, 1, 2 ] | eps=[1,1,1] | full=false | rho=39/25 sigma=5/3 tau=13/5 | intermediate=169/25 | F=[3072/125,20939776/390625,123904/2025,519168/3125] | q=[0,4576/625,352/45,0]
