p	u	t	w	a	b	c	d	flags	r0	r1	r2	r3
23	2	10	12	17	6	6	17	rootrep+rad0	8	0	0	0
23	2	10	12	17	6	17	6	rootrep+rad0	8	0	0	0
23	2	10	12	17	17	6	6	rootrep+rad0	8	0	0	0
23	2	10	12	17	17	17	17	rootrep	8	18	18	18
23	2	15	20	18	21	4	19	rootrep+rad0	1	16	16	0
23	2	15	20	18	21	19	4	rootrep+rad0	1	16	16	0
23	2	15	20	5	2	4	19	rootrep+rad0	1	16	16	0
23	2	15	20	5	2	19	4	rootrep+rad0	1	16	16	0
23	2	15	22	0	6	6	19	qgcd+root0+rootrep+rad0	0	0	13	13
23	2	15	22	0	6	17	4	qgcd+root0+rootrep+rad0	0	0	0	0
23	2	15	22	0	6	17	19	qgcd+root0+rootrep+rad0	0	0	0	0
23	2	15	22	0	17	6	4	qgcd+root0+rootrep+rad0	0	0	0	0
23	2	15	22	0	17	6	19	qgcd+root0+rootrep+rad0	0	0	0	0
23	2	15	22	0	17	17	4	qgcd+root0+rootrep+rad0	0	0	13	13
23	3	0	6	0	16	16	2	t0+qgcd+root0+rootrep+rad0	0	0	3	3
23	3	0	6	0	16	7	2	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	3	0	6	0	16	7	21	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	3	0	6	0	7	16	2	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	3	0	6	0	7	16	21	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	3	0	6	0	7	7	21	t0+qgcd+root0+rootrep+rad0	0	0	3	3
23	3	0	18	0	12	14	4	t0+qgcd+root0+rad0	0	0	12	4
23	3	0	18	0	11	9	19	t0+qgcd+root0+rad0	0	0	12	4
23	3	0	21	0	9	9	4	t0+qgcd+root0+rootrep+rad0	0	0	2	2
23	3	0	21	0	9	14	4	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	3	0	21	0	9	14	19	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	3	0	21	0	14	9	4	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	3	0	21	0	14	9	19	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	3	0	21	0	14	14	19	t0+qgcd+root0+rootrep+rad0	0	0	2	2
23	3	12	8	0	16	13	13	qgcd+root0+rootrep+rad0	0	0	16	6
23	3	12	8	0	16	13	10	qgcd+root0+rootrep+rad0	0	0	8	0
23	3	12	8	0	16	10	13	qgcd+root0+rootrep+rad0	0	0	8	0
23	3	12	8	0	7	13	10	qgcd+root0+rootrep+rad0	0	0	8	0
23	3	12	8	0	7	10	13	qgcd+root0+rootrep+rad0	0	0	8	0
23	3	12	8	0	7	10	10	qgcd+root0+rootrep+rad0	0	0	16	6
23	3	13	19	1	10	6	17	qrep+qgcd+rootrep+rad0	8	6	2	0
23	3	13	19	1	10	17	6	qrep+qgcd+rootrep+rad0	8	6	2	0
23	3	13	19	22	13	6	17	qrep+qgcd+rootrep+rad0	8	6	2	0
23	3	13	19	22	13	17	6	qrep+qgcd+rootrep+rad0	8	6	2	0
23	3	15	6	16	11	13	10	rootrep+rad0	18	2	4	0
23	3	15	6	16	11	10	13	rootrep+rad0	18	2	4	0
23	3	15	6	7	12	13	10	rootrep+rad0	18	2	4	0
23	3	15	6	7	12	10	13	rootrep+rad0	18	2	4	0
23	3	22	18	3	3	8	8	rootrep	1	16	16	9
23	3	22	18	3	3	15	15	rootrep	1	13	13	3
23	3	22	18	3	20	8	15	rootrep+rad0	1	0	0	0
23	3	22	18	3	20	15	8	rootrep+rad0	1	0	0	0
23	3	22	18	20	3	8	15	rootrep+rad0	1	0	0	0
23	3	22	18	20	3	15	8	rootrep+rad0	1	0	0	0
23	3	22	18	20	20	8	8	rootrep	1	13	13	3
23	3	22	18	20	20	15	15	rootrep	1	16	16	9
23	4	0	10	0	2	2	14	t0+qgcd+root0+rootrep+rad0	0	0	3	3
23	4	0	10	0	2	21	9	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	4	0	10	0	2	21	14	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	4	0	10	0	21	2	9	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	4	0	10	0	21	2	14	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	4	0	10	0	21	21	9	t0+qgcd+root0+rootrep+rad0	0	0	3	3
23	4	7	3	13	10	3	15	rootrep+rad0	8	0	0	8
23	4	7	3	13	10	20	8	rootrep+rad0	8	0	0	8
23	4	7	3	10	13	3	15	rootrep+rad0	8	0	0	8
23	4	7	3	10	13	20	8	rootrep+rad0	8	0	0	8
23	4	11	14	18	18	16	16	rootrep	6	1	1	13
23	4	11	14	18	18	7	7	rootrep	6	16	16	1
23	4	11	14	18	5	16	7	rootrep+rad0	6	0	0	0
23	4	11	14	18	5	7	16	rootrep+rad0	6	0	0	0
23	4	11	14	5	18	16	7	rootrep+rad0	6	0	0	0
23	4	11	14	5	18	7	16	rootrep+rad0	6	0	0	0
23	4	11	14	5	5	16	16	rootrep	6	16	16	1
23	4	11	14	5	5	7	7	rootrep	6	1	1	13
23	4	22	17	0	3	3	6	qgcd+root0+rootrep+rad0	0	0	3	3
23	4	22	17	0	3	20	6	qgcd+root0+rootrep+rad0	0	0	0	0
23	4	22	17	0	3	20	17	qgcd+root0+rootrep+rad0	0	0	0	0
23	4	22	17	0	20	3	6	qgcd+root0+rootrep+rad0	0	0	0	0
23	4	22	17	0	20	3	17	qgcd+root0+rootrep+rad0	0	0	0	0
23	4	22	17	0	20	20	17	qgcd+root0+rootrep+rad0	0	0	3	3
23	5	0	0	0	0	12	12	t0+qgcd+root0+rootrep+rad0	0	0	0	3
23	5	0	0	0	0	12	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	5	0	0	0	0	11	12	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	5	0	0	0	0	11	11	t0+qgcd+root0+rootrep+rad0	0	0	0	3
23	5	0	1	0	12	17	15	t0+qgcd+root0+rad0	0	0	6	12
23	5	0	1	0	11	6	8	t0+qgcd+root0+rad0	0	0	6	12
23	5	0	7	0	6	8	15	t0+qgcd+root0+rootrep+rad0	0	0	4	0
23	5	0	7	0	6	15	8	t0+qgcd+root0+rootrep+rad0	0	0	4	0
23	5	0	7	0	6	15	15	t0+qgcd+root0+rootrep+rad0	0	0	6	1
23	5	0	7	0	17	8	8	t0+qgcd+root0+rootrep+rad0	0	0	6	1
23	5	0	7	0	17	8	15	t0+qgcd+root0+rootrep+rad0	0	0	4	0
23	5	0	7	0	17	15	8	t0+qgcd+root0+rootrep+rad0	0	0	4	0
23	5	1	19	0	0	13	19	root0+rootrep+rad0	0	0	0	16
23	5	1	19	0	0	10	4	root0+rootrep+rad0	0	0	0	16
23	5	12	2	18	18	21	17	qgcd+rootrep	1	9	9	2
23	5	12	2	5	5	2	6	qgcd+rootrep	1	9	9	2
23	6	0	20	0	13	13	14	t0+qgcd+root0+rootrep+rad0	0	0	4	4
23	6	0	20	0	13	10	9	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	6	0	20	0	13	10	14	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	6	0	20	0	10	13	9	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	6	0	20	0	10	13	14	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	6	0	20	0	10	10	9	t0+qgcd+root0+rootrep+rad0	0	0	4	4
23	6	0	21	0	12	12	15	t0+qgcd+root0+rootrep+rad0	0	0	1	1
23	6	0	21	0	12	11	8	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	6	0	21	0	12	11	15	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	6	0	21	0	11	12	8	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	6	0	21	0	11	12	15	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	6	0	21	0	11	11	8	t0+qgcd+root0+rootrep+rad0	0	0	1	1
23	6	3	17	16	7	2	10	qrep+qgcd+rootrep+rad0	9	0	0	1
23	6	3	17	16	7	21	13	qrep+qgcd+rootrep+rad0	9	0	0	1
23	6	3	17	7	16	2	10	qrep+qgcd+rootrep+rad0	9	0	0	1
23	6	3	17	7	16	21	13	qrep+qgcd+rootrep+rad0	9	0	0	1
23	6	6	21	12	11	9	17	rootrep+rad0	2	0	0	1
23	6	6	21	12	11	14	6	rootrep+rad0	2	0	0	1
23	6	6	21	11	12	9	17	rootrep+rad0	2	0	0	1
23	6	6	21	11	12	14	6	rootrep+rad0	2	0	0	1
23	6	10	19	2	2	13	3	qgcd+rootrep	18	2	2	18
23	6	10	19	21	21	10	20	qgcd+rootrep	18	2	2	18
23	6	12	22	1	1	12	12	rootrep	6	16	16	4
23	6	12	22	1	1	11	11	rootrep	6	12	12	3
23	6	12	22	1	22	12	11	rootrep+rad0	6	0	0	0
23	6	12	22	1	22	11	12	rootrep+rad0	6	0	0	0
23	6	12	22	22	1	12	11	rootrep+rad0	6	0	0	0
23	6	12	22	22	1	11	12	rootrep+rad0	6	0	0	0
23	6	12	22	22	22	12	12	rootrep	6	12	12	3
23	6	12	22	22	22	11	11	rootrep	6	16	16	4
23	6	13	2	0	2	2	11	qgcd+root0+rootrep+rad0	0	0	1	1
23	6	13	2	0	2	21	12	qgcd+root0+rootrep+rad0	0	0	0	0
23	6	13	2	0	2	21	11	qgcd+root0+rootrep+rad0	0	0	0	0
23	6	13	2	0	21	2	12	qgcd+root0+rootrep+rad0	0	0	0	0
23	6	13	2	0	21	2	11	qgcd+root0+rootrep+rad0	0	0	0	0
23	6	13	2	0	21	21	12	qgcd+root0+rootrep+rad0	0	0	1	1
23	6	22	21	12	14	4	19	qgcd+rootrep+rad0	3	8	16	0
23	6	22	21	12	14	19	4	qgcd+rootrep+rad0	3	8	16	0
23	6	22	21	11	9	4	19	qgcd+rootrep+rad0	3	8	16	0
23	6	22	21	11	9	19	4	qgcd+rootrep+rad0	3	8	16	0
23	7	0	11	0	18	10	20	t0+qgcd+root0+rad0	0	0	12	4
23	7	0	11	0	5	13	3	t0+qgcd+root0+rad0	0	0	12	4
23	7	5	9	16	19	8	15	rootrep+rad0	2	18	4	0
23	7	5	9	16	19	15	8	rootrep+rad0	2	18	4	0
23	7	5	9	7	4	8	15	rootrep+rad0	2	18	4	0
23	7	5	9	7	4	15	8	rootrep+rad0	2	18	4	0
23	7	9	14	0	16	16	11	qgcd+root0+rootrep+rad0	0	0	16	16
23	7	9	14	0	16	7	12	qgcd+root0+rootrep+rad0	0	0	0	0
23	7	9	14	0	16	7	11	qgcd+root0+rootrep+rad0	0	0	0	0
23	7	9	14	0	7	16	12	qgcd+root0+rootrep+rad0	0	0	0	0
23	7	9	14	0	7	16	11	qgcd+root0+rootrep+rad0	0	0	0	0
23	7	9	14	0	7	7	12	qgcd+root0+rootrep+rad0	0	0	16	16
23	7	14	1	2	21	12	15	qgcd+rootrep+rad0	16	0	0	4
23	7	14	1	2	21	11	8	qgcd+rootrep+rad0	16	0	0	4
23	7	14	1	21	2	12	15	qgcd+rootrep+rad0	16	0	0	4
23	7	14	1	21	2	11	8	qgcd+rootrep+rad0	16	0	0	4
23	8	0	13	0	16	13	13	t0+qgcd+root0+rootrep+rad0	0	0	16	6
23	8	0	13	0	16	13	10	t0+qgcd+root0+rootrep+rad0	0	0	8	0
23	8	0	13	0	16	10	13	t0+qgcd+root0+rootrep+rad0	0	0	8	0
23	8	0	13	0	7	13	10	t0+qgcd+root0+rootrep+rad0	0	0	8	0
23	8	0	13	0	7	10	13	t0+qgcd+root0+rootrep+rad0	0	0	8	0
23	8	0	13	0	7	10	10	t0+qgcd+root0+rootrep+rad0	0	0	16	6
23	8	9	6	18	18	19	15	qgcd+rootrep	18	8	8	1
23	8	9	6	18	5	4	15	qgcd+rootrep+rad0	18	0	0	6
23	8	9	6	18	5	19	8	qgcd+rootrep+rad0	18	0	0	6
23	8	9	6	5	18	4	15	qgcd+rootrep+rad0	18	0	0	6
23	8	9	6	5	18	19	8	qgcd+rootrep+rad0	18	0	0	6
23	8	9	6	5	5	4	8	qgcd+rootrep	18	8	8	1
23	8	10	10	1	10	6	17	rootrep+rad0	8	6	2	0
23	8	10	10	1	10	17	6	rootrep+rad0	8	6	2	0
23	8	10	10	22	13	6	17	rootrep+rad0	8	6	2	0
23	8	10	10	22	13	17	6	rootrep+rad0	8	6	2	0
23	8	13	13	1	1	13	13	rootrep	8	1	1	8
23	8	13	13	1	1	10	10	rootrep	8	12	12	4
23	8	13	13	1	22	13	10	rootrep+rad0	8	0	0	0
23	8	13	13	1	22	10	13	rootrep+rad0	8	0	0	0
23	8	13	13	22	1	13	10	rootrep+rad0	8	0	0	0
23	8	13	13	22	1	10	13	rootrep+rad0	8	0	0	0
23	8	13	13	22	22	13	13	rootrep	8	12	12	4
23	8	13	13	22	22	10	10	rootrep	8	1	1	8
23	8	21	13	13	3	8	8	qgcd+rootrep	12	4	12	13
23	8	21	13	10	20	15	15	qgcd+rootrep	12	4	12	13
23	9	0	6	0	2	9	8	t0+qgcd+root0+rad0	0	0	3	13
23	9	0	6	0	21	14	15	t0+qgcd+root0+rad0	0	0	3	13
23	9	0	11	0	6	17	8	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	9	0	11	0	6	17	15	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	9	0	11	0	17	6	8	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	9	0	11	0	17	6	15	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	9	0	22	0	18	3	20	t0+qgcd+root0+rootrep+rad0	0	0	9	0
23	9	0	22	0	18	20	3	t0+qgcd+root0+rootrep+rad0	0	0	9	0
23	9	0	22	0	18	20	20	t0+qgcd+root0+rootrep+rad0	0	0	13	18
23	9	0	22	0	5	3	3	t0+qgcd+root0+rootrep+rad0	0	0	13	18
23	9	0	22	0	5	3	20	t0+qgcd+root0+rootrep+rad0	0	0	9	0
23	9	0	22	0	5	20	3	t0+qgcd+root0+rootrep+rad0	0	0	9	0
23	9	16	17	18	6	4	4	qrep+qgcd+rootrep	3	18	2	2
23	9	16	17	18	17	4	19	qrep+qgcd+rootrep+rad0	3	12	9	0
23	9	16	17	18	17	19	4	qrep+qgcd+rootrep+rad0	3	12	9	0
23	9	16	17	5	6	4	19	qrep+qgcd+rootrep+rad0	3	12	9	0
23	9	16	17	5	6	19	4	qrep+qgcd+rootrep+rad0	3	12	9	0
23	9	16	17	5	17	19	19	qrep+qgcd+rootrep	3	18	2	2
23	10	14	10	4	4	8	8	rootrep	12	8	8	9
23	10	14	10	4	4	15	15	rootrep	12	6	6	1
23	10	14	10	4	19	8	15	rootrep+rad0	12	0	0	0
23	10	14	10	4	19	15	8	rootrep+rad0	12	0	0	0
23	10	14	10	19	4	8	15	rootrep+rad0	12	0	0	0
23	10	14	10	19	4	15	8	rootrep+rad0	12	0	0	0
23	10	14	10	19	19	8	8	rootrep	12	6	6	1
23	10	14	10	19	19	15	15	rootrep	12	8	8	9
23	10	18	18	13	9	14	17	qrep+rootrep+rad0	16	4	0	0
23	10	18	18	13	14	9	17	qrep+rootrep+rad0	16	4	0	0
23	10	18	18	10	9	14	6	qrep+rootrep+rad0	16	4	0	0
23	10	18	18	10	14	9	6	qrep+rootrep+rad0	16	4	0	0
23	11	0	0	0	0	12	14	t0+qgcd+root0+rootrep+rad0	0	0	0	9
23	11	0	0	0	0	11	9	t0+qgcd+root0+rootrep+rad0	0	0	0	9
23	11	1	6	18	13	10	20	qgcd+rootrep+rad0	18	13	0	0
23	11	1	6	18	10	13	20	qgcd+rootrep+rad0	18	13	0	0
23	11	1	6	5	13	10	3	qgcd+rootrep+rad0	18	13	0	0
23	11	1	6	5	10	13	3	qgcd+rootrep+rad0	18	13	0	0
23	11	3	5	2	2	13	13	rootrep	9	6	6	12
23	11	3	5	2	2	10	10	rootrep	9	2	2	4
23	11	3	5	2	21	13	10	rootrep+rad0	9	0	0	0
23	11	3	5	2	21	10	13	rootrep+rad0	9	0	0	0
23	11	3	5	21	2	13	10	rootrep+rad0	9	0	0	0
23	11	3	5	21	2	10	13	rootrep+rad0	9	0	0	0
23	11	3	5	21	21	13	13	rootrep	9	2	2	4
23	11	3	5	21	21	10	10	rootrep	9	6	6	12
23	11	22	0	13	13	20	17	qgcd+rootrep	6	16	16	9
23	11	22	0	10	10	3	6	qgcd+rootrep	6	16	16	9
23	12	0	8	0	6	4	15	t0+qgcd+root0+rad0	0	0	16	4
23	12	0	8	0	17	19	8	t0+qgcd+root0+rad0	0	0	16	4
23	12	0	9	0	18	9	9	t0+qgcd+root0+rootrep+rad0	0	0	9	13
23	12	0	9	0	18	9	14	t0+qgcd+root0+rootrep+rad0	0	0	3	0
23	12	0	9	0	18	14	9	t0+qgcd+root0+rootrep+rad0	0	0	3	0
23	12	0	9	0	5	9	14	t0+qgcd+root0+rootrep+rad0	0	0	3	0
23	12	0	9	0	5	14	9	t0+qgcd+root0+rootrep+rad0	0	0	3	0
23	12	0	9	0	5	14	14	t0+qgcd+root0+rootrep+rad0	0	0	9	13
23	12	12	21	18	11	9	14	rootrep+rad0	16	1	18	0
23	12	12	21	18	11	14	9	rootrep+rad0	16	1	18	0
23	12	12	21	5	12	9	14	rootrep+rad0	16	1	18	0
23	12	12	21	5	12	14	9	rootrep+rad0	16	1	18	0
23	13	0	1	0	18	18	11	t0+qgcd+root0+rootrep+rad0	0	0	18	18
23	13	0	1	0	18	5	12	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	13	0	1	0	18	5	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	13	0	1	0	5	18	12	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	13	0	1	0	5	18	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	13	0	1	0	5	5	12	t0+qgcd+root0+rootrep+rad0	0	0	18	18
23	13	0	22	0	16	6	17	t0+qgcd+root0+rootrep+rad0	0	0	16	0
23	13	0	22	0	16	17	6	t0+qgcd+root0+rootrep+rad0	0	0	16	0
23	13	0	22	0	16	17	17	t0+qgcd+root0+rootrep+rad0	0	0	1	4
23	13	0	22	0	7	6	6	t0+qgcd+root0+rootrep+rad0	0	0	1	4
23	13	0	22	0	7	6	17	t0+qgcd+root0+rootrep+rad0	0	0	16	0
23	13	0	22	0	7	17	6	t0+qgcd+root0+rootrep+rad0	0	0	16	0
23	13	18	15	16	19	8	15	qrep+qgcd+rootrep+rad0	2	18	4	0
23	13	18	15	16	19	15	8	qrep+qgcd+rootrep+rad0	2	18	4	0
23	13	18	15	7	4	8	15	qrep+qgcd+rootrep+rad0	2	18	4	0
23	13	18	15	7	4	15	8	qrep+qgcd+rootrep+rad0	2	18	4	0
23	14	5	18	2	12	11	20	qgcd+rootrep+rad0	13	4	0	0
23	14	5	18	2	11	12	20	qgcd+rootrep+rad0	13	4	0	0
23	14	5	18	21	12	11	3	qgcd+rootrep+rad0	13	4	0	0
23	14	5	18	21	11	12	3	qgcd+rootrep+rad0	13	4	0	0
23	14	16	22	18	18	6	6	qrep+rootrep	3	4	4	3
23	14	16	22	18	18	17	17	qrep+rootrep	3	1	1	18
23	14	16	22	18	5	6	17	qrep+rootrep+rad0	3	0	0	0
23	14	16	22	18	5	17	6	qrep+rootrep+rad0	3	0	0	0
23	14	16	22	5	18	6	17	qrep+rootrep+rad0	3	0	0	0
23	14	16	22	5	18	17	6	qrep+rootrep+rad0	3	0	0	0
23	14	16	22	5	5	6	6	qrep+rootrep	3	1	1	18
23	14	16	22	5	5	17	17	qrep+rootrep	3	4	4	3
23	15	0	16	0	2	2	4	t0+qgcd+root0+rootrep+rad0	0	0	4	4
23	15	0	16	0	2	21	4	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	15	0	16	0	2	21	19	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	15	0	16	0	21	2	4	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	15	0	16	0	21	2	19	t0+qgcd+root0+rootrep+rad0	0	0	0	0
23	15	0	16	0	21	21	19	t0+qgcd+root0+rootrep+rad0	0	0	4	4
23	15	5	0	2	2	9	9	rootrep	2	2	2	6
23	15	5	0	2	2	14	14	rootrep	2	1	1	3
23	15	5	0	2	21	9	14	rootrep+rad0	2	0	0	0
23	15	5	0	2	21	14	9	rootrep+rad0	2	0	0	0
23	15	5	0	21	2	9	14	rootrep+rad0	2	0	0	0
23	15	5	0	21	2	14	9	rootrep+rad0	2	0	0	0
23	15	5	0	21	21	9	9	rootrep	2	1	1	3
23	15	5	0	21	21	14	14	rootrep	2	2	2	6
23	15	7	18	18	18	7	14	qgcd+rootrep	12	3	3	13
23	15	7	18	5	5	16	9	qgcd+rootrep	12	3	3	13
23	16	0	21	0	3	4	19	t0+qgcd+root0+rootrep+rad0	0	0	6	0
23	16	0	21	0	3	19	4	t0+qgcd+root0+rootrep+rad0	0	0	6	0
23	16	0	21	0	3	19	19	t0+qgcd+root0+rootrep+rad0	0	0	9	13
23	16	0	21	0	20	4	4	t0+qgcd+root0+rootrep+rad0	0	0	9	13
23	16	0	21	0	20	4	19	t0+qgcd+root0+rootrep+rad0	0	0	6	0
23	16	0	21	0	20	19	4	t0+qgcd+root0+rootrep+rad0	0	0	6	0
23	16	5	4	16	2	21	17	qgcd+rootrep+rad0	16	1	0	0
23	16	5	4	16	21	2	17	qgcd+rootrep+rad0	16	1	0	0
23	16	5	4	7	2	21	6	qgcd+rootrep+rad0	16	1	0	0
23	16	5	4	7	21	2	6	qgcd+rootrep+rad0	16	1	0	0
23	17	3	9	18	2	13	4	qrep	9	18	12	1
23	17	3	9	5	21	10	19	qrep	9	18	12	1
23	17	12	10	12	20	6	17	qgcd+rootrep+rad0	8	3	16	0
23	17	12	10	12	20	17	6	qgcd+rootrep+rad0	8	3	16	0
23	17	12	10	11	3	6	17	qgcd+rootrep+rad0	8	3	16	0
23	17	12	10	11	3	17	6	qgcd+rootrep+rad0	8	3	16	0
23	18	0	10	0	2	8	15	t0+qgcd+root0+rootrep+rad0	0	0	13	0
23	18	0	10	0	2	15	8	t0+qgcd+root0+rootrep+rad0	0	0	13	0
23	18	0	10	0	2	15	15	t0+qgcd+root0+rootrep+rad0	0	0	6	3
23	18	0	10	0	21	8	8	t0+qgcd+root0+rootrep+rad0	0	0	6	3
23	18	0	10	0	21	8	15	t0+qgcd+root0+rootrep+rad0	0	0	13	0
23	18	0	10	0	21	15	8	t0+qgcd+root0+rootrep+rad0	0	0	13	0
23	18	18	12	16	16	4	4	rootrep	2	8	8	12
23	18	18	12	16	16	19	19	rootrep	2	13	13	8
23	18	18	12	16	7	4	19	rootrep+rad0	2	0	0	0
23	18	18	12	16	7	19	4	rootrep+rad0	2	0	0	0
23	18	18	12	7	16	4	19	rootrep+rad0	2	0	0	0
23	18	18	12	7	16	19	4	rootrep+rad0	2	0	0	0
23	18	18	12	7	7	4	4	rootrep	2	13	13	8
23	18	18	12	7	7	19	19	rootrep	2	8	8	12
23	19	18	9	12	13	19	19	qgcd+rootrep	12	18	13	4
23	19	18	9	11	10	4	4	qgcd+rootrep	12	18	13	4
23	20	0	0	0	0	16	20	t0+qgcd+root0+rootrep+rad0	0	0	0	3
23	20	0	0	0	0	7	3	t0+qgcd+root0+rootrep+rad0	0	0	0	3
23	20	0	19	0	3	3	3	t0+qgcd+root0+rootrep+rad0	0	0	2	2
23	20	0	19	0	3	3	20	t0+qgcd+root0+rootrep+rad0	0	0	0	0
