p	u	t	w	a	b	c	d	flags	r0	r1	r2	r3
13	2	0	4	0	1	12	4	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	2	0	4	0	12	1	9	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	2	0	4	0	12	1	4	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	2	0	4	0	12	12	9	t0+qgcd+root0+rootrep+rad0	0	0	10	10
13	2	1	10	1	12	9	10	qrep+qgcd+rootrep+rad0	1	0	0	4
13	2	1	10	1	12	4	3	qrep+qgcd+rootrep+rad0	1	0	0	4
13	2	1	10	12	1	9	10	qrep+qgcd+rootrep+rad0	1	0	0	4
13	2	1	10	12	1	4	3	qrep+qgcd+rootrep+rad0	1	0	0	4
13	3	0	2	0	11	5	5	t0+qgcd+root0+rootrep+rad0	0	0	10	9
13	3	0	2	0	2	8	8	t0+qgcd+root0+rootrep+rad0	0	0	10	9
13	3	0	6	0	9	9	11	t0+qgcd+root0+rootrep+rad0	0	0	1	1
13	3	0	6	0	9	9	2	t0+qgcd+root0+rootrep+rad0	0	0	9	9
13	3	0	6	0	9	4	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	3	0	6	0	9	4	2	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	3	0	6	0	4	9	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	3	0	6	0	4	9	2	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	3	0	6	0	4	4	11	t0+qgcd+root0+rootrep+rad0	0	0	9	9
13	3	0	6	0	4	4	2	t0+qgcd+root0+rootrep+rad0	0	0	1	1
13	3	3	2	7	7	7	6	rootrep+rad0	4	0	0	0
13	3	3	2	7	7	6	7	rootrep+rad0	4	0	0	0
13	3	3	2	7	7	6	6	rootrep+rad0	9	0	0	0
13	3	3	2	7	6	7	7	rootrep+rad0	4	0	0	0
13	3	3	2	7	6	7	6	rootrep+rad0	9	0	0	0
13	3	3	2	7	6	6	7	rootrep+rad0	9	0	0	0
13	3	3	2	7	6	6	6	rootrep+rad0	4	0	0	0
13	3	3	2	6	7	7	7	rootrep+rad0	4	0	0	0
13	3	3	2	6	7	7	6	rootrep+rad0	9	0	0	0
13	3	3	2	6	7	6	7	rootrep+rad0	9	0	0	0
13	3	3	2	6	7	6	6	rootrep+rad0	4	0	0	0
13	3	3	2	6	6	7	7	rootrep+rad0	9	0	0	0
13	3	3	2	6	6	7	6	rootrep+rad0	4	0	0	0
13	3	3	2	6	6	6	7	rootrep+rad0	4	0	0	0
13	4	0	10	0	9	11	2	t0+qgcd+root0+rootrep+rad0	0	0	10	0
13	4	0	10	0	9	2	11	t0+qgcd+root0+rootrep+rad0	0	0	10	0
13	4	0	10	0	4	11	2	t0+qgcd+root0+rootrep+rad0	0	0	10	0
13	4	0	10	0	4	2	11	t0+qgcd+root0+rootrep+rad0	0	0	10	0
13	4	9	0	1	1	9	4	qgcd+rootrep+rad0	10	9	9	0
13	4	9	0	1	1	4	9	qgcd+rootrep+rad0	10	9	9	0
13	4	9	0	1	12	9	9	qgcd+rootrep+rad0	10	0	0	12
13	4	9	0	1	12	9	4	qgcd+rootrep+rad0	3	0	0	0
13	4	9	0	1	12	4	9	qgcd+rootrep+rad0	3	0	0	0
13	4	9	0	1	12	4	4	qgcd+rootrep+rad0	10	0	0	12
13	4	9	0	12	1	9	9	qgcd+rootrep+rad0	10	0	0	12
13	4	9	0	12	1	9	4	qgcd+rootrep+rad0	3	0	0	0
13	4	9	0	12	1	4	9	qgcd+rootrep+rad0	3	0	0	0
13	4	9	0	12	1	4	4	qgcd+rootrep+rad0	10	0	0	12
13	4	9	0	12	12	9	4	qgcd+rootrep+rad0	10	9	9	0
13	4	9	0	12	12	4	9	qgcd+rootrep+rad0	10	9	9	0
13	5	0	6	0	1	11	3	t0+qgcd+root0+rad0	0	0	9	9
13	5	0	6	0	12	2	10	t0+qgcd+root0+rad0	0	0	9	9
13	5	2	5	11	11	3	10	qgcd+rootrep+rad0	3	12	12	0
13	5	2	5	11	11	10	3	qgcd+rootrep+rad0	3	12	12	0
13	5	2	5	11	2	3	3	qgcd+rootrep+rad0	3	0	0	12
13	5	2	5	11	2	3	10	qgcd+rootrep+rad0	10	0	0	0
13	5	2	5	11	2	10	3	qgcd+rootrep+rad0	10	0	0	0
13	5	2	5	11	2	10	10	qgcd+rootrep+rad0	3	0	0	12
13	5	2	5	2	11	3	3	qgcd+rootrep+rad0	3	0	0	12
13	5	2	5	2	11	3	10	qgcd+rootrep+rad0	10	0	0	0
13	5	2	5	2	11	10	3	qgcd+rootrep+rad0	10	0	0	0
13	5	2	5	2	11	10	10	qgcd+rootrep+rad0	3	0	0	12
13	5	2	5	2	2	3	10	qgcd+rootrep+rad0	3	12	12	0
13	5	2	5	2	2	10	3	qgcd+rootrep+rad0	3	12	12	0
13	5	4	6	7	7	8	5	qrep+rootrep+rad0	10	12	12	0
13	5	4	6	7	7	5	8	qrep+rootrep+rad0	10	12	12	0
13	5	4	6	7	6	8	8	qrep+rootrep+rad0	10	0	0	9
13	5	4	6	7	6	8	5	qrep+rootrep+rad0	3	0	0	0
13	5	4	6	7	6	5	8	qrep+rootrep+rad0	3	0	0	0
13	5	4	6	7	6	5	5	qrep+rootrep+rad0	10	0	0	9
13	5	4	6	6	7	8	8	qrep+rootrep+rad0	10	0	0	9
13	5	4	6	6	7	8	5	qrep+rootrep+rad0	3	0	0	0
13	5	4	6	6	7	5	8	qrep+rootrep+rad0	3	0	0	0
13	5	4	6	6	7	5	5	qrep+rootrep+rad0	10	0	0	9
13	5	4	6	6	6	8	5	qrep+rootrep+rad0	10	12	12	0
13	5	4	6	6	6	5	8	qrep+rootrep+rad0	10	12	12	0
13	5	5	5	0	3	10	7	root0+rootrep+rad0	0	0	0	0
13	5	5	5	0	3	10	6	root0+rootrep+rad0	0	0	0	0
13	5	5	5	0	10	3	7	root0+rootrep+rad0	0	0	0	0
13	5	5	5	0	10	3	6	root0+rootrep+rad0	0	0	0	0
13	6	3	9	9	9	11	8	qrep+qgcd+rootrep	4	12	12	10
13	6	3	9	9	9	2	5	qrep+qgcd+rootrep	4	1	1	4
13	6	3	9	9	4	11	8	qrep+qgcd+rootrep+rad0	9	0	0	1
13	6	3	9	9	4	2	5	qrep+qgcd+rootrep+rad0	9	0	0	1
13	6	3	9	4	9	11	8	qrep+qgcd+rootrep+rad0	9	0	0	1
13	6	3	9	4	9	2	5	qrep+qgcd+rootrep+rad0	9	0	0	1
13	6	3	9	4	4	11	8	qrep+qgcd+rootrep	4	1	1	4
13	6	3	9	4	4	2	5	qrep+qgcd+rootrep	4	12	12	10
13	6	4	10	0	3	7	7	root0+rootrep+rad0	0	0	3	9
13	6	4	10	0	3	7	6	root0+rootrep+rad0	0	0	4	0
13	6	4	10	0	3	6	7	root0+rootrep+rad0	0	0	4	0
13	6	4	10	0	3	6	6	root0+rootrep+rad0	0	0	1	1
13	6	4	10	0	10	7	7	root0+rootrep+rad0	0	0	1	1
13	6	4	10	0	10	7	6	root0+rootrep+rad0	0	0	4	0
13	6	4	10	0	10	6	7	root0+rootrep+rad0	0	0	4	0
13	6	4	10	0	10	6	6	root0+rootrep+rad0	0	0	3	9
13	6	5	9	11	11	3	10	qgcd+rootrep+rad0	3	12	12	0
13	6	5	9	11	11	10	3	qgcd+rootrep+rad0	3	12	12	0
13	6	5	9	11	2	3	3	qgcd+rootrep+rad0	3	0	0	12
13	6	5	9	11	2	3	10	qgcd+rootrep+rad0	10	0	0	0
13	6	5	9	11	2	10	3	qgcd+rootrep+rad0	10	0	0	0
13	6	5	9	11	2	10	10	qgcd+rootrep+rad0	3	0	0	12
13	6	5	9	2	11	3	3	qgcd+rootrep+rad0	3	0	0	12
13	6	5	9	2	11	3	10	qgcd+rootrep+rad0	10	0	0	0
13	6	5	9	2	11	10	3	qgcd+rootrep+rad0	10	0	0	0
13	6	5	9	2	11	10	10	qgcd+rootrep+rad0	3	0	0	12
13	6	5	9	2	2	3	10	qgcd+rootrep+rad0	3	12	12	0
13	6	5	9	2	2	10	3	qgcd+rootrep+rad0	3	12	12	0
13	6	10	4	9	9	9	4	qrep+qgcd+rootrep+rad0	4	0	0	0
13	6	10	4	9	9	4	9	qrep+qgcd+rootrep+rad0	4	0	0	0
13	6	10	4	9	9	4	4	qrep+qgcd+rootrep+rad0	9	0	0	0
13	6	10	4	9	4	9	9	qrep+qgcd+rootrep+rad0	4	0	0	0
13	6	10	4	9	4	9	4	qrep+qgcd+rootrep+rad0	9	0	0	0
13	6	10	4	9	4	4	9	qrep+qgcd+rootrep+rad0	9	0	0	0
13	6	10	4	9	4	4	4	qrep+qgcd+rootrep+rad0	4	0	0	0
13	6	10	4	4	9	9	9	qrep+qgcd+rootrep+rad0	4	0	0	0
13	6	10	4	4	9	9	4	qrep+qgcd+rootrep+rad0	9	0	0	0
13	6	10	4	4	9	4	9	qrep+qgcd+rootrep+rad0	9	0	0	0
13	6	10	4	4	9	4	4	qrep+qgcd+rootrep+rad0	4	0	0	0
13	6	10	4	4	4	9	9	qrep+qgcd+rootrep+rad0	9	0	0	0
13	6	10	4	4	4	9	4	qrep+qgcd+rootrep+rad0	4	0	0	0
13	6	10	4	4	4	4	9	qrep+qgcd+rootrep+rad0	4	0	0	0
13	8	0	5	0	8	8	8	t0+qgcd+root0+rootrep+rad0	0	0	4	4
13	8	0	5	0	8	8	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	8	0	5	0	8	5	8	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	8	0	5	0	8	5	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	8	0	5	0	5	8	8	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	8	0	5	0	5	8	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	8	0	5	0	5	5	8	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	8	0	5	0	5	5	5	t0+qgcd+root0+rootrep+rad0	0	0	4	4
13	8	2	11	0	8	8	8	qgcd+root0+rootrep+rad0	0	0	4	4
13	8	2	11	0	8	8	5	qgcd+root0+rootrep+rad0	0	0	0	0
13	8	2	11	0	8	5	8	qgcd+root0+rootrep+rad0	0	0	0	0
13	8	2	11	0	8	5	5	qgcd+root0+rootrep+rad0	0	0	0	0
13	8	2	11	0	5	8	8	qgcd+root0+rootrep+rad0	0	0	0	0
13	8	2	11	0	5	8	5	qgcd+root0+rootrep+rad0	0	0	0	0
13	8	2	11	0	5	5	8	qgcd+root0+rootrep+rad0	0	0	0	0
13	8	2	11	0	5	5	5	qgcd+root0+rootrep+rad0	0	0	4	4
13	8	4	11	11	11	3	10	qrep+qgcd+rootrep+rad0	3	12	12	0
13	8	4	11	11	11	10	3	qrep+qgcd+rootrep+rad0	3	12	12	0
13	8	4	11	11	2	3	3	qrep+qgcd+rootrep+rad0	3	0	0	12
13	8	4	11	11	2	3	10	qrep+qgcd+rootrep+rad0	10	0	0	0
13	8	4	11	11	2	10	3	qrep+qgcd+rootrep+rad0	10	0	0	0
13	8	4	11	11	2	10	10	qrep+qgcd+rootrep+rad0	3	0	0	12
13	8	4	11	2	11	3	3	qrep+qgcd+rootrep+rad0	3	0	0	12
13	8	4	11	2	11	3	10	qrep+qgcd+rootrep+rad0	10	0	0	0
13	8	4	11	2	11	10	3	qrep+qgcd+rootrep+rad0	10	0	0	0
13	8	4	11	2	11	10	10	qrep+qgcd+rootrep+rad0	3	0	0	12
13	8	4	11	2	2	3	10	qrep+qgcd+rootrep+rad0	3	12	12	0
13	8	4	11	2	2	10	3	qrep+qgcd+rootrep+rad0	3	12	12	0
13	8	11	1	3	10	8	5	qgcd+rootrep+rad0	4	0	0	0
13	8	11	1	3	10	5	8	qgcd+rootrep+rad0	4	0	0	0
13	8	11	1	10	3	8	5	qgcd+rootrep+rad0	4	0	0	0
13	8	11	1	10	3	5	8	qgcd+rootrep+rad0	4	0	0	0
13	8	12	7	9	9	3	10	rootrep+rad0	12	3	3	0
13	8	12	7	9	9	10	3	rootrep+rad0	12	3	3	0
13	8	12	7	9	4	3	3	rootrep+rad0	12	0	0	4
13	8	12	7	9	4	3	10	rootrep+rad0	1	0	0	0
13	8	12	7	9	4	10	3	rootrep+rad0	1	0	0	0
13	8	12	7	9	4	10	10	rootrep+rad0	12	0	0	4
13	8	12	7	4	9	3	3	rootrep+rad0	12	0	0	4
13	8	12	7	4	9	3	10	rootrep+rad0	1	0	0	0
13	8	12	7	4	9	10	3	rootrep+rad0	1	0	0	0
13	8	12	7	4	9	10	10	rootrep+rad0	12	0	0	4
13	8	12	7	4	4	3	10	rootrep+rad0	12	3	3	0
13	8	12	7	4	4	10	3	rootrep+rad0	12	3	3	0
13	9	0	6	0	3	3	8	t0+qgcd+root0+rootrep+rad0	0	0	9	9
13	9	0	6	0	3	3	5	t0+qgcd+root0+rootrep+rad0	0	0	3	3
13	9	0	6	0	3	10	8	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	9	0	6	0	3	10	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	9	0	6	0	10	3	8	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	9	0	6	0	10	3	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	9	0	6	0	10	10	8	t0+qgcd+root0+rootrep+rad0	0	0	3	3
13	9	0	6	0	10	10	5	t0+qgcd+root0+rootrep+rad0	0	0	9	9
13	9	1	7	0	0	0	9	root0+rootrep+rad0	0	0	0	0
13	9	1	7	0	0	0	4	root0+rootrep+rad0	0	0	0	0
13	9	6	6	11	11	3	10	rootrep+rad0	3	12	12	0
13	9	6	6	11	11	10	3	rootrep+rad0	3	12	12	0
13	9	6	6	11	2	3	3	rootrep+rad0	3	0	0	12
13	9	6	6	11	2	3	10	rootrep+rad0	10	0	0	0
13	9	6	6	11	2	10	3	rootrep+rad0	10	0	0	0
13	9	6	6	11	2	10	10	rootrep+rad0	3	0	0	12
13	9	6	6	2	11	3	3	rootrep+rad0	3	0	0	12
13	9	6	6	2	11	3	10	rootrep+rad0	10	0	0	0
13	9	6	6	2	11	10	3	rootrep+rad0	10	0	0	0
13	9	6	6	2	11	10	10	rootrep+rad0	3	0	0	12
13	9	6	6	2	2	3	10	rootrep+rad0	3	12	12	0
13	9	6	6	2	2	10	3	rootrep+rad0	3	12	12	0
13	10	0	0	0	0	1	12	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	10	0	0	0	0	12	1	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	10	0	3	0	1	7	6	t0+qgcd+root0+rootrep+rad0	0	0	4	0
13	10	0	3	0	1	6	7	t0+qgcd+root0+rootrep+rad0	0	0	4	0
13	10	0	3	0	12	7	6	t0+qgcd+root0+rootrep+rad0	0	0	4	0
13	10	0	3	0	12	6	7	t0+qgcd+root0+rootrep+rad0	0	0	4	0
13	10	10	7	0	0	1	12	qgcd+root0+rootrep+rad0	0	0	0	0
13	10	10	7	0	0	12	1	qgcd+root0+rootrep+rad0	0	0	0	0
13	11	6	11	1	12	7	6	qgcd+rootrep+rad0	10	0	0	0
13	11	6	11	1	12	6	7	qgcd+rootrep+rad0	10	0	0	0
13	11	6	11	12	1	7	6	qgcd+rootrep+rad0	10	0	0	0
13	11	6	11	12	1	6	7	qgcd+rootrep+rad0	10	0	0	0
13	11	7	2	9	4	8	5	rootrep+rad0	10	0	0	0
13	11	7	2	9	4	5	8	rootrep+rad0	10	0	0	0
13	11	7	2	4	9	8	5	rootrep+rad0	10	0	0	0
13	11	7	2	4	9	5	8	rootrep+rad0	10	0	0	0
13	12	0	0	0	0	8	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	12	0	0	0	0	5	8	t0+qgcd+root0+rootrep+rad0	0	0	0	0
13	12	11	3	0	9	4	8	root0+rootrep+rad0	0	0	0	0
13	12	11	3	0	9	4	5	root0+rootrep+rad0	0	0	0	0
13	12	11	3	0	4	9	8	root0+rootrep+rad0	0	0	0	0
13	12	11	3	0	4	9	5	root0+rootrep+rad0	0	0	0	0
