Z35 candidate u values: 6
Z45 candidate u values: 4
JOBS 154
Z5xZ10 t=4 u=107/88 | TOR [ 5, 10 ] | ORD 50 | 2RK [ 2 ] | E 11550 [ 10 ] | F 1318255242150 [ 10 ] | MODEL -7028235622202916250358789977022350752*X^6 + 315548935539223675599029773027099914878761*X^4 + 13645133705134159318128909705602883628370704*X^2 - 244045410238258297045280503039224772860837888
Z35 u=-2/13 | TOR [ 35 ] | ORD 35 | 2RK [] | E 26 [ 7 ] | F 286 [ 5 ] | MODEL 55*X^6 + 620*X^4 + 53235*X^2 + 285610
Z3xZ12 t=2 m=1/2 u=-61/29 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 229970 [ 6 ] | MODEL 3747232975222784*x^6 + 1132394827630776196*x^4 + 68109339905453369161*x^2 + 279995493289603150080
Z3xZ12 t=2 m=1/2 u=-61/29 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 229970 [ 6 ] | MODEL -5778204749264896*x^6 + 609167394865717636*x^4 + 147098304415146014281*x^2 + 431750921225431691520
Z3xZ12 t=-1 m=1/2 u=-61/29 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 229970 [ 6 ] | MODEL 15348666266512523264*x^6 + 72473268968369676544*x^4 + 68109339905453369161*x^2 + 4374929582650049220
Z3xZ12 t=-1 m=1/2 u=-61/29 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 229970 [ 6 ] | MODEL -23667526652989014016*x^6 + 38986713271405928704*x^4 + 147098304415146014281*x^2 + 6746108144147370180
Z3xZ12 t=3/2 m=1/2 u=39/89 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 4290 [ 12 ] | F 381810 [ 6 ] | MODEL 3246856704*x^6 + 43631702957584*x^4 + 48730416361998616*x^2 - 367733851527227535
Z3xZ12 t=3/2 m=1/2 u=39/89 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 4290 [ 12 ] | F 381810 [ 6 ] | MODEL 15117047296*x^6 - 38657952439664*x^4 + 23305702293470104*x^2 + 1712132851144557465
Z3xZ12 t=-2 m=1/2 u=-477/445 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 274170 [ 12 ] | F 68066310 [ 6 ] | MODEL 18609388283637162702148700160*x^6 + 16321177535859098891607187145700*x^4 + 239592014842493149837333744125625*x^2 + 412850237607545654164410500000000
Z3xZ12 t=-2 m=1/2 u=-477/445 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 274170 [ 12 ] | F 68066310 [ 6 ] | MODEL -25974520033776234686760960*x^6 + 22002803172517157220222663300*x^4 + 336230052428994794054604230625*x^2 + 576246064848649209150500000000
