family	n	d	parameter	status	jacobian_order
5	0	1	0	boundary	0
5	1	1	1	boundary	0
5	4	1	4	good_allowed	7680
5	5	1	5	good_allowed	7680
5	12	1	12	good_allowed	5760
5	13	1	13	good_allowed	7680
5	17	1	17	good_allowed	7680
5	18	1	18	good_allowed	7680
5	19	1	19	good_allowed	7680
5	20	1	20	good_allowed	7680
5	21	1	21	good_allowed	7680
5	22	1	22	good_allowed	7680
5	24	1	24	good_allowed	7680
5	25	1	25	good_allowed	7680
5	26	1	26	good_allowed	7680
5	27	1	27	good_allowed	7680
5	28	1	28	good_allowed	7680
5	29	1	29	good_allowed	7680
5	32	1	32	good_allowed	5760
5	33	1	33	good_allowed	7680
5	35	1	35	good_allowed	7680
5	37	1	37	good_allowed	7680
5	40	1	40	good_allowed	7680
5	42	1	42	good_allowed	7680
5	43	1	43	good_allowed	7680
5	48	1	48	good_allowed	7680
5	49	1	49	good_allowed	7680
5	52	1	52	good_allowed	5760
5	53	1	53	good_allowed	7680
5	54	1	54	good_allowed	5760
5	57	1	57	good_allowed	7680
5	58	1	58	good_allowed	7680
5	61	1	61	good_allowed	5760
5	63	1	63	good_allowed	5760
5	64	1	64	good_allowed	5760
5	65	1	65	good_allowed	5760
5	66	1	66	good_allowed	7680
5	67	1	67	good_allowed	7680
5	69	1	69	good_allowed	7680
5	71	1	71	boundary	0
5	75	1	75	good_allowed	7680
5	77	1	77	good_allowed	7680
5	84	1	84	boundary	0
5	85	1	85	good_allowed	7680
5	88	1	88	boundary	0
5	1	0	infinity	boundary	0
6	0	1	0	boundary	0
6	1	1	1	boundary	0
6	2	1	2	good_allowed	7680
6	6	1	6	good_allowed	7680
6	11	1	11	good_allowed	7680
6	14	1	14	good_allowed	5760
6	15	1	15	good_allowed	7680
6	16	1	16	good_allowed	7680
6	20	1	20	boundary	0
6	22	1	22	good_allowed	7680
6	25	1	25	good_allowed	7680
6	28	1	28	good_allowed	7680
6	35	1	35	good_allowed	7680
6	36	1	36	good_allowed	7680
6	38	1	38	good_allowed	7680
6	39	1	39	good_allowed	7680
6	40	1	40	good_allowed	7680
6	41	1	41	good_allowed	7680
6	44	1	44	good_allowed	5760
6	45	1	45	good_allowed	7680
6	46	1	46	good_allowed	5760
6	47	1	47	good_allowed	7680
6	49	1	49	boundary	0
6	50	1	50	good_allowed	5760
6	56	1	56	good_allowed	7680
6	57	1	57	good_allowed	7680
6	59	1	59	good_allowed	7680
6	60	1	60	good_allowed	5760
6	62	1	62	good_allowed	7680
6	68	1	68	good_allowed	7680
6	69	1	69	good_allowed	7680
6	70	1	70	good_allowed	5760
6	72	1	72	good_allowed	7680
6	73	1	73	good_allowed	5760
6	74	1	74	good_allowed	7680
6	76	1	76	good_allowed	7680
6	79	1	79	good_allowed	7680
6	80	1	80	good_allowed	7680
6	81	1	81	good_allowed	7680
6	82	1	82	good_allowed	7680
6	83	1	83	good_allowed	7680
6	85	1	85	good_allowed	7680
6	86	1	86	good_allowed	7680
6	87	1	87	good_allowed	5760
6	88	1	88	boundary	0
6	1	0	infinity	boundary	0
