family	n	d	parameter	status	jacobian_order
5	0	1	0	boundary	0
5	1	1	1	boundary	0
5	4	1	4	good_allowed	33792
5	6	1	6	good_allowed	33792
5	7	1	7	good_allowed	33792
5	8	1	8	good_allowed	29568
5	9	1	9	good_allowed	29568
5	11	1	11	good_allowed	29568
5	12	1	12	good_allowed	29568
5	13	1	13	good_allowed	29568
5	14	1	14	good_allowed	29568
5	15	1	15	good_allowed	29568
5	17	1	17	good_allowed	29568
5	19	1	19	good_allowed	33792
5	20	1	20	good_allowed	29568
5	21	1	21	good_allowed	29568
5	23	1	23	good_allowed	29568
5	24	1	24	good_allowed	33792
5	25	1	25	good_allowed	33792
5	26	1	26	good_allowed	33792
5	27	1	27	good_allowed	29568
5	29	1	29	good_allowed	33792
5	30	1	30	good_allowed	33792
5	34	1	34	boundary	0
5	35	1	35	good_allowed	29568
5	42	1	42	good_allowed	33792
5	43	1	43	good_allowed	33792
5	45	1	45	good_allowed	33792
5	46	1	46	good_allowed	33792
5	51	1	51	good_allowed	29568
5	53	1	53	good_allowed	33792
5	62	1	62	good_allowed	33792
5	64	1	64	good_allowed	29568
5	66	1	66	good_allowed	33792
5	69	1	69	good_allowed	33792
5	73	1	73	good_allowed	33792
5	79	1	79	boundary	0
5	81	1	81	good_allowed	33792
5	85	1	85	good_allowed	33792
5	86	1	86	good_allowed	29568
5	87	1	87	good_allowed	29568
5	89	1	89	good_allowed	29568
5	96	1	96	good_allowed	33792
5	97	1	97	good_allowed	33792
5	98	1	98	good_allowed	33792
5	102	1	102	good_allowed	29568
5	103	1	103	good_allowed	33792
5	104	1	104	good_allowed	29568
5	105	1	105	good_allowed	29568
5	107	1	107	good_allowed	29568
5	108	1	108	good_allowed	33792
5	109	1	109	good_allowed	29568
5	112	1	112	good_allowed	29568
5	113	1	113	good_allowed	33792
5	114	1	114	good_allowed	29568
5	116	1	116	good_allowed	33792
5	117	1	117	good_allowed	29568
5	119	1	119	good_allowed	29568
5	121	1	121	good_allowed	33792
5	124	1	124	good_allowed	29568
5	125	1	125	good_allowed	33792
5	126	1	126	good_allowed	29568
5	127	1	127	good_allowed	29568
5	128	1	128	good_allowed	33792
