torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	1	120	99	240
1	25	120	87	240
1	73	120	183	240
1	49	120	135	240
1	97	120	231	240
1	1	120	39	240
1	25	120	207	240
1	73	120	63	240
1	49	120	15	240
1	97	120	111	240
1	1	120	159	240
1	85	120	207	240
1	13	120	63	240
1	109	120	15	240
1	37	120	111	240
1	61	120	159	240
1	85	120	87	240
1	13	120	183	240
1	109	120	135	240
1	37	120	231	240
1	61	120	39	240
1	52	120	220	240
1	4	120	124	240
1	100	120	76	240
1	28	120	172	240
1	76	120	28	240
1	88	120	136	240
1	64	120	88	240
1	112	120	40	240
1	112	120	184	240
1	40	120	40	240
1	64	120	184	240
1	40	120	136	240
1	88	120	232	240
1	16	120	232	240
1	16	120	88	240
1	112	120	100	240
1	64	120	4	240
1	40	120	196	240
1	88	120	52	240
1	16	120	148	240
1	28	120	136	240
1	4	120	88	240
1	52	120	40	240
1	52	120	184	240
1	100	120	40	240
1	4	120	184	240
1	100	120	136	240
1	28	120	232	240
1	76	120	232	240
1	76	120	88	240
1	28	120	16	240
1	4	120	208	240
1	52	120	160	240
1	52	120	64	240
1	100	120	160	240
1	4	120	64	240
1	100	120	16	240
1	28	120	112	240
1	76	120	112	240
1	76	120	208	240
1	112	120	220	240
1	64	120	124	240
1	40	120	76	240
1	88	120	172	240
1	16	120	28	240
1	88	120	16	240
1	64	120	208	240
1	112	120	160	240
1	112	120	64	240
1	40	120	160	240
1	64	120	64	240
1	40	120	16	240
1	88	120	112	240
1	16	120	112	240
1	16	120	208	240
1	52	120	100	240
1	4	120	4	240
1	100	120	196	240
1	28	120	52	240
1	76	120	148	240
1	35	120	17	240
1	83	120	113	240
1	59	120	65	240
1	107	120	161	240
1	11	120	209	240
1	35	120	77	240
1	83	120	173	240
1	59	120	125	240
1	107	120	221	240
1	11	120	29	240
1	35	120	137	240
1	83	120	233	240
1	59	120	185	240
1	107	120	41	240
1	11	120	89	240
1	95	120	77	240
1	23	120	173	240
1	119	120	125	240
1	47	120	221	240
1	71	120	29	240
1	95	120	17	240
1	23	120	113	240
1	119	120	65	240
1	47	120	161	240
1	71	120	209	240
1	95	120	137	240
1	23	120	233	240
1	119	120	185	240
1	47	120	41	240
1	71	120	89	240
1	35	120	197	240
1	83	120	53	240
1	59	120	5	240
1	107	120	101	240
1	11	120	149	240
1	95	120	197	240
1	23	120	53	240
1	119	120	5	240
1	47	120	101	240
1	71	120	149	240
1	35	120	177	240
1	83	120	33	240
1	59	120	225	240
1	107	120	81	240
1	11	120	129	240
1	35	120	237	240
1	83	120	93	240
1	59	120	45	240
1	107	120	141	240
1	11	120	189	240
1	35	120	57	240
1	83	120	153	240
1	59	120	105	240
1	107	120	201	240
1	11	120	9	240
1	95	120	237	240
1	23	120	93	240
1	119	120	45	240
1	47	120	141	240
1	71	120	189	240
1	95	120	177	240
1	23	120	33	240
1	119	120	225	240
1	47	120	81	240
1	71	120	129	240
1	95	120	57	240
1	23	120	153	240
1	119	120	105	240
1	47	120	201	240
1	71	120	9	240
1	35	120	117	240
1	83	120	213	240
1	59	120	165	240
1	107	120	21	240
1	11	120	69	240
1	95	120	117	240
1	23	120	213	240
1	119	120	165	240
1	47	120	21	240
1	71	120	69	240
1	115	120	17	240
1	43	120	113	240
1	19	120	65	240
1	67	120	161	240
1	91	120	209	240
1	115	120	77	240
1	43	120	173	240
1	19	120	125	240
1	67	120	221	240
1	91	120	29	240
1	115	120	137	240
1	43	120	233	240
1	19	120	185	240
1	67	120	41	240
1	91	120	89	240
1	55	120	77	240
1	103	120	173	240
1	79	120	125	240
1	7	120	221	240
1	31	120	29	240
1	55	120	17	240
1	103	120	113	240
1	79	120	65	240
1	7	120	161	240
1	31	120	209	240
1	55	120	137	240
1	103	120	233	240
1	79	120	185	240
1	7	120	41	240
1	31	120	89	240
1	115	120	197	240
1	43	120	53	240
1	19	120	5	240
1	67	120	101	240
1	91	120	149	240
1	55	120	197	240
1	103	120	53	240
1	79	120	5	240
1	7	120	101	240
1	31	120	149	240
1	6	120	90	240
1	30	120	138	240
1	54	120	186	240
1	102	120	42	240
1	78	120	234	240
1	66	120	150	240
1	42	120	150	240
1	90	120	198	240
1	114	120	54	240
1	90	120	6	240
1	18	120	102	240
1	114	120	6	240
1	42	120	102	240
1	18	120	54	240
1	66	120	198	240
1	66	120	90	240
1	90	120	138	240
1	114	120	186	240
1	42	120	42	240
1	18	120	234	240
1	66	120	210	240
1	90	120	18	240
1	114	120	66	240
1	42	120	162	240
1	18	120	114	240
1	6	120	210	240
1	30	120	18	240
1	54	120	66	240
1	102	120	162	240
1	78	120	114	240
1	6	120	150	240
1	102	120	150	240
1	30	120	198	240
1	54	120	54	240
1	30	120	6	240
1	78	120	102	240
1	54	120	6	240
1	102	120	102	240
1	78	120	54	240
1	6	120	198	240
1	6	120	30	240
1	102	120	30	240
1	30	120	78	240
1	54	120	174	240
1	30	120	126	240
1	78	120	222	240
1	54	120	126	240
1	102	120	222	240
1	78	120	174	240
1	6	120	78	240
1	66	120	30	240
1	42	120	30	240
1	90	120	78	240
1	114	120	174	240
1	90	120	126	240
1	18	120	222	240
1	114	120	126	240
1	42	120	222	240
1	18	120	174	240
1	66	120	78	240
1	65	120	187	240
1	113	120	43	240
1	89	120	235	240
1	17	120	91	240
1	41	120	139	240
1	5	120	67	240
1	53	120	163	240
1	29	120	115	240
1	77	120	211	240
1	101	120	19	240
1	5	120	187	240
1	53	120	43	240
1	29	120	235	240
1	77	120	91	240
1	101	120	139	240
1	65	120	67	240
1	113	120	163	240
1	89	120	115	240
1	17	120	211	240
1	41	120	19	240
1	65	120	7	240
1	113	120	103	240
1	89	120	55	240
1	17	120	151	240
1	41	120	199	240
1	65	120	127	240
1	113	120	223	240
1	89	120	175	240
1	17	120	31	240
1	41	120	79	240
1	5	120	127	240
1	53	120	223	240
1	29	120	175	240
1	77	120	31	240
1	101	120	79	240
1	5	120	7	240
1	53	120	103	240
1	29	120	55	240
1	77	120	151	240
1	101	120	199	240
1	105	120	27	240
1	33	120	123	240
1	9	120	75	240
1	57	120	171	240
1	81	120	219	240
1	45	120	147	240
1	93	120	3	240
1	69	120	195	240
1	117	120	51	240
1	21	120	99	240
1	45	120	27	240
1	93	120	123	240
1	69	120	75	240
1	117	120	171	240
1	21	120	219	240
1	105	120	147	240
1	33	120	3	240
1	9	120	195	240
1	57	120	51	240
1	81	120	99	240
1	105	120	87	240
1	33	120	183	240
1	9	120	135	240
1	57	120	231	240
1	81	120	39	240
1	105	120	207	240
1	33	120	63	240
1	9	120	15	240
1	57	120	111	240
1	81	120	159	240
1	45	120	207	240
1	93	120	63	240
1	69	120	15	240
1	117	120	111	240
1	21	120	159	240
1	45	120	87	240
1	93	120	183	240
1	69	120	135	240
1	117	120	231	240
1	21	120	39	240
1	46	120	90	240
1	70	120	138	240
1	94	120	186	240
1	22	120	42	240
1	118	120	234	240
1	106	120	150	240
1	82	120	150	240
