p	A	B	C	rho	sigma	pairing	a	b	c	d	mc	nc	U1	U0	V1	V0	M	N	G1	G0	W1	W0	ordD	ordH	relrankMN
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	7	17	22	43	48	12	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	9	36	31	7	16	30	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	11	37	35	37	30	50	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	12	45	32	16	23	3	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	15	20	13	25	20	38	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	21	46	41	24	27	12	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	26	1	41	7	50	23	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	26	29	38	25	3	30	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	32	13	18	40	17	33	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	33	5	26	40	19	4	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	41	50	2	9	6	48	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	42	28	5	44	45	5	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	44	12	8	47	16	3	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	49	31	19	7	40	47	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	51	45	29	43	32	47	12	24	2
53	7	10	25	20	48	3	40	47	28	52	25	2	37	49	4	2	52	10	8	40	13	20	12	24	2
53	7	25	10	33	5	1	25	6	13	1	52	43	12	36	10	18	11	35	44	29	14	23	12	24	2
53	7	25	10	33	5	1	25	6	13	1	52	43	12	36	10	18	21	7	38	13	35	37	12	24	2
53	7	25	10	33	5	1	25	6	13	1	52	43	12	36	10	18	23	38	7	40	8	17	12	24	2
53	7	25	10	33	5	1	25	6	13	1	52	43	12	36	10	18	25	19	52	25	44	1	12	24	2
53	7	25	10	33	5	1	25	6	13	1	52	43	12	36	10	18	28	2	13	43	36	11	12	24	2
53	7	25	10	33	5	1	25	6	13	1	52	43	12	36	10	18	40	36	36	25	39	19	12	24	2
53	7	25	10	33	5	1	25	6	13	1	52	43	12	36	10	18	40	51	43	17	14	34	12	24	2
53	7	25	10	33	5	1	25	6	13	1	52	43	12	36	10	18	44	11	28	43	1	50	12	24	2
53	7	25	10	33	5	1	25	6	13	1	52	43	12	36	10	18	48	29	50	7	31	47	12	24	2
53	7	25	10	33	5	1	25	6	13	1	52	43	12	36	10	18	51	6	36	46	40	24	12	24	2
53	7	25	10	33	5	2	25	13	6	1	52	43	12	36	10	18	11	35	44	29	14	23	12	24	2
53	7	25	10	33	5	2	25	13	6	1	52	43	12	36	10	18	21	7	38	13	35	37	12	24	2
53	7	25	10	33	5	2	25	13	6	1	52	43	12	36	10	18	23	38	7	40	8	17	12	24	2
53	7	25	10	33	5	2	25	13	6	1	52	43	12	36	10	18	25	19	52	25	44	1	12	24	2
53	7	25	10	33	5	2	25	13	6	1	52	43	12	36	10	18	28	2	13	43	36	11	12	24	2
53	7	25	10	33	5	2	25	13	6	1	52	43	12	36	10	18	40	36	36	25	39	19	12	24	2
53	7	25	10	33	5	2	25	13	6	1	52	43	12	36	10	18	40	51	43	17	14	34	12	24	2
53	7	25	10	33	5	2	25	13	6	1	52	43	12	36	10	18	44	11	28	43	1	50	12	24	2
53	7	25	10	33	5	2	25	13	6	1	52	43	12	36	10	18	48	29	50	7	31	47	12	24	2
53	7	25	10	33	5	2	25	13	6	1	52	43	12	36	10	18	51	6	36	46	40	24	12	24	2
53	7	25	10	33	5	3	6	13	25	1	52	43	12	36	10	18	11	35	44	29	14	23	12	24	2
53	7	25	10	33	5	3	6	13	25	1	52	43	12	36	10	18	21	7	38	13	35	37	12	24	2
53	7	25	10	33	5	3	6	13	25	1	52	43	12	36	10	18	23	38	7	40	8	17	12	24	2
53	7	25	10	33	5	3	6	13	25	1	52	43	12	36	10	18	25	19	52	25	44	1	12	24	2
53	7	25	10	33	5	3	6	13	25	1	52	43	12	36	10	18	28	2	13	43	36	11	12	24	2
53	7	25	10	33	5	3	6	13	25	1	52	43	12	36	10	18	40	36	36	25	39	19	12	24	2
53	7	25	10	33	5	3	6	13	25	1	52	43	12	36	10	18	40	51	43	17	14	34	12	24	2
53	7	25	10	33	5	3	6	13	25	1	52	43	12	36	10	18	44	11	28	43	1	50	12	24	2
53	7	25	10	33	5	3	6	13	25	1	52	43	12	36	10	18	48	29	50	7	31	47	12	24	2
53	7	25	10	33	5	3	6	13	25	1	52	43	12	36	10	18	51	6	36	46	40	24	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	7	17	22	43	48	12	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	9	36	31	7	16	30	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	11	37	35	37	30	50	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	12	45	32	16	23	3	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	15	20	13	25	20	38	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	21	46	41	24	27	12	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	26	1	41	7	50	23	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	26	29	38	25	3	30	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	32	13	18	40	17	33	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	33	5	26	40	19	4	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	41	50	2	9	6	48	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	42	28	5	44	45	5	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	44	12	8	47	16	3	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	49	31	19	7	40	47	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	51	45	29	43	32	47	12	24	2
53	7	25	10	20	48	1	28	47	40	52	25	2	37	49	4	2	52	10	8	40	13	20	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	7	17	22	43	48	12	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	9	36	31	7	16	30	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	11	37	35	37	30	50	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	12	45	32	16	23	3	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	15	20	13	25	20	38	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	21	46	41	24	27	12	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	26	1	41	7	50	23	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	26	29	38	25	3	30	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	32	13	18	40	17	33	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	33	5	26	40	19	4	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	41	50	2	9	6	48	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	42	28	5	44	45	5	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	44	12	8	47	16	3	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	49	31	19	7	40	47	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	51	45	29	43	32	47	12	24	2
53	7	25	10	20	48	2	28	40	47	52	25	2	37	49	4	2	52	10	8	40	13	20	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	7	17	22	43	48	12	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	9	36	31	7	16	30	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	11	37	35	37	30	50	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	12	45	32	16	23	3	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	15	20	13	25	20	38	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	21	46	41	24	27	12	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	26	1	41	7	50	23	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	26	29	38	25	3	30	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	32	13	18	40	17	33	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	33	5	26	40	19	4	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	41	50	2	9	6	48	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	42	28	5	44	45	5	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	44	12	8	47	16	3	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	49	31	19	7	40	47	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	51	45	29	43	32	47	12	24	2
53	7	25	10	20	48	3	47	40	28	52	25	2	37	49	4	2	52	10	8	40	13	20	12	24	2
53	8	15	19	8	18	1	27	44	31	49	39	18	16	11	10	11	1	15	49	31	1	8	12	24	2
53	8	15	19	8	18	1	27	44	31	49	39	18	16	11	10	11	2	32	4	26	50	33	12	24	2
53	8	15	19	8	18	1	27	44	31	49	39	18	16	11	10	11	5	31	11	30	46	3	12	24	2
53	8	15	19	8	18	1	27	44	31	49	39	18	16	11	10	11	8	20	49	21	37	51	12	24	2
53	8	15	19	8	18	1	27	44	31	49	39	18	16	11	10	11	13	35	19	14	29	25	12	24	2
53	8	15	19	8	18	1	27	44	31	49	39	18	16	11	10	11	33	17	52	39	11	31	12	24	2
53	8	15	19	8	18	1	27	44	31	49	39	18	16	11	10	11	40	14	3	50	13	35	12	24	2
53	8	15	19	8	18	1	27	44	31	49	39	18	16	11	10	11	45	2	33	3	18	10	12	24	2
53	8	15	19	8	18	1	27	44	31	49	39	18	16	11	10	11	47	36	41	14	26	24	12	24	2
53	8	15	19	8	18	1	27	44	31	49	39	18	16	11	10	11	48	49	48	27	42	5	12	24	2
53	8	15	19	8	18	2	27	31	44	49	39	18	16	11	10	11	1	15	49	31	1	8	12	24	2
53	8	15	19	8	18	2	27	31	44	49	39	18	16	11	10	11	2	32	4	26	50	33	12	24	2
53	8	15	19	8	18	2	27	31	44	49	39	18	16	11	10	11	5	31	11	30	46	3	12	24	2
53	8	15	19	8	18	2	27	31	44	49	39	18	16	11	10	11	8	20	49	21	37	51	12	24	2
53	8	15	19	8	18	2	27	31	44	49	39	18	16	11	10	11	13	35	19	14	29	25	12	24	2
53	8	15	19	8	18	2	27	31	44	49	39	18	16	11	10	11	33	17	52	39	11	31	12	24	2
53	8	15	19	8	18	2	27	31	44	49	39	18	16	11	10	11	40	14	3	50	13	35	12	24	2
53	8	15	19	8	18	2	27	31	44	49	39	18	16	11	10	11	45	2	33	3	18	10	12	24	2
53	8	15	19	8	18	2	27	31	44	49	39	18	16	11	10	11	47	36	41	14	26	24	12	24	2
53	8	15	19	8	18	2	27	31	44	49	39	18	16	11	10	11	48	49	48	27	42	5	12	24	2
53	8	15	19	8	18	3	44	31	27	49	39	18	16	11	10	11	1	15	49	31	1	8	12	24	2
53	8	15	19	8	18	3	44	31	27	49	39	18	16	11	10	11	2	32	4	26	50	33	12	24	2
53	8	15	19	8	18	3	44	31	27	49	39	18	16	11	10	11	5	31	11	30	46	3	12	24	2
53	8	15	19	8	18	3	44	31	27	49	39	18	16	11	10	11	8	20	49	21	37	51	12	24	2
53	8	15	19	8	18	3	44	31	27	49	39	18	16	11	10	11	13	35	19	14	29	25	12	24	2
53	8	15	19	8	18	3	44	31	27	49	39	18	16	11	10	11	33	17	52	39	11	31	12	24	2
53	8	15	19	8	18	3	44	31	27	49	39	18	16	11	10	11	40	14	3	50	13	35	12	24	2
53	8	15	19	8	18	3	44	31	27	49	39	18	16	11	10	11	45	2	33	3	18	10	12	24	2
53	8	15	19	8	18	3	44	31	27	49	39	18	16	11	10	11	47	36	41	14	26	24	12	24	2
53	8	15	19	8	18	3	44	31	27	49	39	18	16	11	10	11	48	49	48	27	42	5	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	4	8	34	26	49	29	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	12	6	34	14	4	25	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	21	31	2	5	32	7	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	24	44	49	39	19	37	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	25	30	5	50	1	11	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	27	28	38	23	21	25	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	31	23	29	30	10	3	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	33	51	21	31	11	41	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	34	4	42	41	0	43	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	35	9	32	22	47	4	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	39	28	40	33	5	30	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	42	17	51	19	16	37	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	43	7	9	35	28	26	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	45	36	18	12	7	20	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	46	0	4	27	32	19	12	24	2
53	8	15	19	45	35	1	26	9	22	4	17	50	21	52	38	1	50	49	0	3	34	6	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	4	8	34	26	49	29	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	12	6	34	14	4	25	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	21	31	2	5	32	7	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	24	44	49	39	19	37	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	25	30	5	50	1	11	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	27	28	38	23	21	25	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	31	23	29	30	10	3	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	33	51	21	31	11	41	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	34	4	42	41	0	43	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	35	9	32	22	47	4	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	39	28	40	33	5	30	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	42	17	51	19	16	37	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	43	7	9	35	28	26	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	45	36	18	12	7	20	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	46	0	4	27	32	19	12	24	2
53	8	15	19	45	35	2	26	22	9	4	17	50	21	52	38	1	50	49	0	3	34	6	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	4	8	34	26	49	29	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	12	6	34	14	4	25	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	21	31	2	5	32	7	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	24	44	49	39	19	37	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	25	30	5	50	1	11	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	27	28	38	23	21	25	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	31	23	29	30	10	3	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	33	51	21	31	11	41	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	34	4	42	41	0	43	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	35	9	32	22	47	4	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	39	28	40	33	5	30	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	42	17	51	19	16	37	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	43	7	9	35	28	26	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	45	36	18	12	7	20	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	46	0	4	27	32	19	12	24	2
53	8	15	19	45	35	3	9	22	26	4	17	50	21	52	38	1	50	49	0	3	34	6	12	24	2
53	8	19	15	8	18	1	27	31	44	49	39	18	16	11	10	11	1	15	49	31	1	8	12	24	2
53	8	19	15	8	18	1	27	31	44	49	39	18	16	11	10	11	2	32	4	26	50	33	12	24	2
53	8	19	15	8	18	1	27	31	44	49	39	18	16	11	10	11	5	31	11	30	46	3	12	24	2
53	8	19	15	8	18	1	27	31	44	49	39	18	16	11	10	11	8	20	49	21	37	51	12	24	2
53	8	19	15	8	18	1	27	31	44	49	39	18	16	11	10	11	13	35	19	14	29	25	12	24	2
53	8	19	15	8	18	1	27	31	44	49	39	18	16	11	10	11	33	17	52	39	11	31	12	24	2
53	8	19	15	8	18	1	27	31	44	49	39	18	16	11	10	11	40	14	3	50	13	35	12	24	2
53	8	19	15	8	18	1	27	31	44	49	39	18	16	11	10	11	45	2	33	3	18	10	12	24	2
53	8	19	15	8	18	1	27	31	44	49	39	18	16	11	10	11	47	36	41	14	26	24	12	24	2
53	8	19	15	8	18	1	27	31	44	49	39	18	16	11	10	11	48	49	48	27	42	5	12	24	2
53	8	19	15	8	18	2	27	44	31	49	39	18	16	11	10	11	1	15	49	31	1	8	12	24	2
53	8	19	15	8	18	2	27	44	31	49	39	18	16	11	10	11	2	32	4	26	50	33	12	24	2
53	8	19	15	8	18	2	27	44	31	49	39	18	16	11	10	11	5	31	11	30	46	3	12	24	2
53	8	19	15	8	18	2	27	44	31	49	39	18	16	11	10	11	8	20	49	21	37	51	12	24	2
53	8	19	15	8	18	2	27	44	31	49	39	18	16	11	10	11	13	35	19	14	29	25	12	24	2
53	8	19	15	8	18	2	27	44	31	49	39	18	16	11	10	11	33	17	52	39	11	31	12	24	2
53	8	19	15	8	18	2	27	44	31	49	39	18	16	11	10	11	40	14	3	50	13	35	12	24	2
53	8	19	15	8	18	2	27	44	31	49	39	18	16	11	10	11	45	2	33	3	18	10	12	24	2
53	8	19	15	8	18	2	27	44	31	49	39	18	16	11	10	11	47	36	41	14	26	24	12	24	2
53	8	19	15	8	18	2	27	44	31	49	39	18	16	11	10	11	48	49	48	27	42	5	12	24	2
53	8	19	15	8	18	3	31	44	27	49	39	18	16	11	10	11	1	15	49	31	1	8	12	24	2
53	8	19	15	8	18	3	31	44	27	49	39	18	16	11	10	11	2	32	4	26	50	33	12	24	2
53	8	19	15	8	18	3	31	44	27	49	39	18	16	11	10	11	5	31	11	30	46	3	12	24	2
53	8	19	15	8	18	3	31	44	27	49	39	18	16	11	10	11	8	20	49	21	37	51	12	24	2
53	8	19	15	8	18	3	31	44	27	49	39	18	16	11	10	11	13	35	19	14	29	25	12	24	2
53	8	19	15	8	18	3	31	44	27	49	39	18	16	11	10	11	33	17	52	39	11	31	12	24	2
53	8	19	15	8	18	3	31	44	27	49	39	18	16	11	10	11	40	14	3	50	13	35	12	24	2
53	8	19	15	8	18	3	31	44	27	49	39	18	16	11	10	11	45	2	33	3	18	10	12	24	2
53	8	19	15	8	18	3	31	44	27	49	39	18	16	11	10	11	47	36	41	14	26	24	12	24	2
53	8	19	15	8	18	3	31	44	27	49	39	18	16	11	10	11	48	49	48	27	42	5	12	24	2
53	8	19	15	45	35	1	26	22	9	4	17	50	21	52	38	1	4	8	34	26	49	29	12	24	2
53	8	19	15	45	35	1	26	22	9	4	17	50	21	52	38	1	12	6	34	14	4	25	12	24	2
