prime	torsion_coset	m	n	k	ord_g1	ord_g2	ord_g3	state	t
41	1	2	12	4	16	24	12	2	7
41	1	2	12	6	16	24	12	2	7
41	1	2	12	8	16	24	12	3	inf
41	1	2	12	10	16	24	12	2	34
41	1	2	13	0	16	24	12	2	40
41	1	2	13	4	16	24	12	3	inf
41	1	2	13	5	16	24	12	2	40
41	1	2	13	6	16	24	12	2	1
41	1	2	13	11	16	24	12	2	1
41	1	2	14	1	16	24	12	2	7
41	1	2	14	3	16	24	12	3	inf
41	1	2	14	5	16	24	12	2	34
41	1	2	14	7	16	24	12	2	34
41	1	2	14	9	16	24	12	3	inf
41	1	2	14	11	16	24	12	2	7
41	1	2	15	0	16	24	12	2	40
41	1	2	15	1	16	24	12	2	1
41	1	2	15	6	16	24	12	2	1
41	1	2	15	7	16	24	12	2	40
41	1	2	15	11	16	24	12	3	inf
41	1	2	16	0	16	24	12	2	34
41	1	2	16	2	16	24	12	2	34
41	1	2	16	4	16	24	12	3	inf
41	1	2	16	6	16	24	12	2	7
41	1	2	16	8	16	24	12	2	7
41	1	2	16	10	16	24	12	3	inf
41	1	2	17	1	16	24	12	2	1
41	1	2	17	2	16	24	12	2	40
41	1	2	17	6	16	24	12	3	inf
41	1	2	17	7	16	24	12	2	40
41	1	2	17	8	16	24	12	2	1
41	1	2	18	1	16	24	12	2	7
41	1	2	18	3	16	24	12	2	7
41	1	2	18	5	16	24	12	3	inf
41	1	2	18	7	16	24	12	2	34
41	1	2	18	9	16	24	12	2	34
41	1	2	18	11	16	24	12	3	inf
41	1	2	19	1	16	24	12	3	inf
41	1	2	19	2	16	24	12	2	40
41	1	2	19	3	16	24	12	2	1
41	1	2	19	8	16	24	12	2	1
41	1	2	19	9	16	24	12	2	40
41	1	2	20	0	16	24	12	3	inf
41	1	2	20	2	16	24	12	2	34
41	1	2	20	4	16	24	12	2	34
41	1	2	20	6	16	24	12	3	inf
41	1	2	20	8	16	24	12	2	7
41	1	2	20	10	16	24	12	2	7
41	1	2	21	3	16	24	12	2	1
41	1	2	21	4	16	24	12	2	40
41	1	2	21	8	16	24	12	3	inf
41	1	2	21	9	16	24	12	2	40
41	1	2	21	10	16	24	12	2	1
41	1	2	22	1	16	24	12	3	inf
41	1	2	22	3	16	24	12	2	7
41	1	2	22	5	16	24	12	2	7
41	1	2	22	7	16	24	12	3	inf
41	1	2	22	9	16	24	12	2	34
41	1	2	22	11	16	24	12	2	34
41	1	2	23	3	16	24	12	3	inf
41	1	2	23	4	16	24	12	2	40
41	1	2	23	5	16	24	12	2	1
41	1	2	23	10	16	24	12	2	1
41	1	2	23	11	16	24	12	2	40
41	1	4	0	3	16	24	12	2	1
41	1	4	0	4	16	24	12	2	40
41	1	4	0	8	16	24	12	3	inf
41	1	4	0	9	16	24	12	2	40
41	1	4	0	10	16	24	12	2	1
41	1	4	1	1	16	24	12	3	inf
41	1	4	1	3	16	24	12	2	7
41	1	4	1	5	16	24	12	2	7
41	1	4	1	7	16	24	12	3	inf
41	1	4	1	9	16	24	12	2	34
41	1	4	1	11	16	24	12	2	34
41	1	4	2	3	16	24	12	3	inf
41	1	4	2	4	16	24	12	2	40
41	1	4	2	5	16	24	12	2	1
41	1	4	2	10	16	24	12	2	1
41	1	4	2	11	16	24	12	2	40
41	1	4	3	0	16	24	12	2	7
41	1	4	3	2	16	24	12	3	inf
41	1	4	3	4	16	24	12	2	34
41	1	4	3	6	16	24	12	2	34
41	1	4	3	8	16	24	12	3	inf
41	1	4	3	10	16	24	12	2	7
41	1	4	4	0	16	24	12	2	1
41	1	4	4	5	16	24	12	2	1
41	1	4	4	6	16	24	12	2	40
41	1	4	4	10	16	24	12	3	inf
41	1	4	4	11	16	24	12	2	40
41	1	4	5	1	16	24	12	2	34
41	1	4	5	3	16	24	12	3	inf
41	1	4	5	5	16	24	12	2	7
41	1	4	5	7	16	24	12	2	7
41	1	4	5	9	16	24	12	3	inf
41	1	4	5	11	16	24	12	2	34
41	1	4	6	0	16	24	12	2	1
41	1	4	6	1	16	24	12	2	40
41	1	4	6	5	16	24	12	3	inf
41	1	4	6	6	16	24	12	2	40
41	1	4	6	7	16	24	12	2	1
41	1	4	7	0	16	24	12	2	7
41	1	4	7	2	16	24	12	2	7
41	1	4	7	4	16	24	12	3	inf
41	1	4	7	6	16	24	12	2	34
41	1	4	7	8	16	24	12	2	34
41	1	4	7	10	16	24	12	3	inf
41	1	4	8	0	16	24	12	3	inf
41	1	4	8	1	16	24	12	2	40
41	1	4	8	2	16	24	12	2	1
41	1	4	8	7	16	24	12	2	1
41	1	4	8	8	16	24	12	2	40
41	1	4	9	1	16	24	12	2	34
41	1	4	9	3	16	24	12	2	34
41	1	4	9	5	16	24	12	3	inf
41	1	4	9	7	16	24	12	2	7
41	1	4	9	9	16	24	12	2	7
41	1	4	9	11	16	24	12	3	inf
41	1	4	10	2	16	24	12	2	1
41	1	4	10	3	16	24	12	2	40
41	1	4	10	7	16	24	12	3	inf
41	1	4	10	8	16	24	12	2	40
41	1	4	10	9	16	24	12	2	1
41	1	4	11	0	16	24	12	3	inf
41	1	4	11	2	16	24	12	2	7
41	1	4	11	4	16	24	12	2	7
41	1	4	11	6	16	24	12	3	inf
41	1	4	11	8	16	24	12	2	34
41	1	4	11	10	16	24	12	2	34
41	1	4	12	2	16	24	12	3	inf
41	1	4	12	3	16	24	12	2	40
41	1	4	12	4	16	24	12	2	1
41	1	4	12	9	16	24	12	2	1
41	1	4	12	10	16	24	12	2	40
41	1	4	13	1	16	24	12	3	inf
41	1	4	13	3	16	24	12	2	34
41	1	4	13	5	16	24	12	2	34
41	1	4	13	7	16	24	12	3	inf
41	1	4	13	9	16	24	12	2	7
41	1	4	13	11	16	24	12	2	7
41	1	4	14	4	16	24	12	2	1
41	1	4	14	5	16	24	12	2	40
41	1	4	14	9	16	24	12	3	inf
41	1	4	14	10	16	24	12	2	40
41	1	4	14	11	16	24	12	2	1
41	1	4	15	0	16	24	12	2	34
41	1	4	15	2	16	24	12	3	inf
41	1	4	15	4	16	24	12	2	7
41	1	4	15	6	16	24	12	2	7
41	1	4	15	8	16	24	12	3	inf
41	1	4	15	10	16	24	12	2	34
41	1	4	16	0	16	24	12	2	40
41	1	4	16	4	16	24	12	3	inf
41	1	4	16	5	16	24	12	2	40
41	1	4	16	6	16	24	12	2	1
41	1	4	16	11	16	24	12	2	1
41	1	4	17	1	16	24	12	2	7
41	1	4	17	3	16	24	12	3	inf
41	1	4	17	5	16	24	12	2	34
41	1	4	17	7	16	24	12	2	34
41	1	4	17	9	16	24	12	3	inf
41	1	4	17	11	16	24	12	2	7
41	1	4	18	0	16	24	12	2	40
41	1	4	18	1	16	24	12	2	1
41	1	4	18	6	16	24	12	2	1
41	1	4	18	7	16	24	12	2	40
41	1	4	18	11	16	24	12	3	inf
41	1	4	19	0	16	24	12	2	34
41	1	4	19	2	16	24	12	2	34
41	1	4	19	4	16	24	12	3	inf
41	1	4	19	6	16	24	12	2	7
41	1	4	19	8	16	24	12	2	7
41	1	4	19	10	16	24	12	3	inf
41	1	4	20	1	16	24	12	2	1
41	1	4	20	2	16	24	12	2	40
41	1	4	20	6	16	24	12	3	inf
41	1	4	20	7	16	24	12	2	40
41	1	4	20	8	16	24	12	2	1
41	1	4	21	1	16	24	12	2	7
41	1	4	21	3	16	24	12	2	7
41	1	4	21	5	16	24	12	3	inf
41	1	4	21	7	16	24	12	2	34
41	1	4	21	9	16	24	12	2	34
41	1	4	21	11	16	24	12	3	inf
41	1	4	22	1	16	24	12	3	inf
41	1	4	22	2	16	24	12	2	40
41	1	4	22	3	16	24	12	2	1
41	1	4	22	8	16	24	12	2	1
41	1	4	22	9	16	24	12	2	40
41	1	4	23	0	16	24	12	3	inf
41	1	4	23	2	16	24	12	2	34
41	1	4	23	4	16	24	12	2	34
41	1	4	23	6	16	24	12	3	inf
41	1	4	23	8	16	24	12	2	7
41	1	4	23	10	16	24	12	2	7
41	1	6	0	1	16	24	12	2	7
41	1	6	0	3	16	24	12	2	7
41	1	6	0	5	16	24	12	3	inf
41	1	6	0	7	16	24	12	2	34
41	1	6	0	9	16	24	12	2	34
41	1	6	0	11	16	24	12	3	inf
41	1	6	1	1	16	24	12	3	inf
41	1	6	1	2	16	24	12	2	40
41	1	6	1	3	16	24	12	2	1
41	1	6	1	8	16	24	12	2	1
41	1	6	1	9	16	24	12	2	40
41	1	6	2	0	16	24	12	3	inf
41	1	6	2	2	16	24	12	2	34
41	1	6	2	4	16	24	12	2	34
41	1	6	2	6	16	24	12	3	inf
41	1	6	2	8	16	24	12	2	7
41	1	6	2	10	16	24	12	2	7
41	1	6	3	3	16	24	12	2	1
41	1	6	3	4	16	24	12	2	40
41	1	6	3	8	16	24	12	3	inf
41	1	6	3	9	16	24	12	2	40
41	1	6	3	10	16	24	12	2	1
41	1	6	4	1	16	24	12	3	inf
41	1	6	4	3	16	24	12	2	7
41	1	6	4	5	16	24	12	2	7
41	1	6	4	7	16	24	12	3	inf
41	1	6	4	9	16	24	12	2	34
41	1	6	4	11	16	24	12	2	34
41	1	6	5	3	16	24	12	3	inf
41	1	6	5	4	16	24	12	2	40
41	1	6	5	5	16	24	12	2	1
41	1	6	5	10	16	24	12	2	1
41	1	6	5	11	16	24	12	2	40
41	1	6	6	0	16	24	12	2	7
41	1	6	6	2	16	24	12	3	inf
41	1	6	6	4	16	24	12	2	34
41	1	6	6	6	16	24	12	2	34
41	1	6	6	8	16	24	12	3	inf
41	1	6	6	10	16	24	12	2	7
41	1	6	7	0	16	24	12	2	1
41	1	6	7	5	16	24	12	2	1
41	1	6	7	6	16	24	12	2	40
41	1	6	7	10	16	24	12	3	inf
41	1	6	7	11	16	24	12	2	40
41	1	6	8	1	16	24	12	2	34
41	1	6	8	3	16	24	12	3	inf
41	1	6	8	5	16	24	12	2	7
41	1	6	8	7	16	24	12	2	7
41	1	6	8	9	16	24	12	3	inf
41	1	6	8	11	16	24	12	2	34
41	1	6	9	0	16	24	12	2	1
41	1	6	9	1	16	24	12	2	40
41	1	6	9	5	16	24	12	3	inf
41	1	6	9	6	16	24	12	2	40
41	1	6	9	7	16	24	12	2	1
41	1	6	10	0	16	24	12	2	7
41	1	6	10	2	16	24	12	2	7
41	1	6	10	4	16	24	12	3	inf
41	1	6	10	6	16	24	12	2	34
41	1	6	10	8	16	24	12	2	34
41	1	6	10	10	16	24	12	3	inf
41	1	6	11	0	16	24	12	3	inf
41	1	6	11	1	16	24	12	2	40
41	1	6	11	2	16	24	12	2	1
41	1	6	11	7	16	24	12	2	1
41	1	6	11	8	16	24	12	2	40
41	1	6	12	1	16	24	12	2	34
41	1	6	12	3	16	24	12	2	34
41	1	6	12	5	16	24	12	3	inf
41	1	6	12	7	16	24	12	2	7
41	1	6	12	9	16	24	12	2	7
41	1	6	12	11	16	24	12	3	inf
41	1	6	13	2	16	24	12	2	1
41	1	6	13	3	16	24	12	2	40
41	1	6	13	7	16	24	12	3	inf
41	1	6	13	8	16	24	12	2	40
41	1	6	13	9	16	24	12	2	1
41	1	6	14	0	16	24	12	3	inf
41	1	6	14	2	16	24	12	2	7
41	1	6	14	4	16	24	12	2	7
41	1	6	14	6	16	24	12	3	inf
41	1	6	14	8	16	24	12	2	34
41	1	6	14	10	16	24	12	2	34
41	1	6	15	2	16	24	12	3	inf
41	1	6	15	3	16	24	12	2	40
41	1	6	15	4	16	24	12	2	1
41	1	6	15	9	16	24	12	2	1
41	1	6	15	10	16	24	12	2	40
41	1	6	16	1	16	24	12	3	inf
41	1	6	16	3	16	24	12	2	34
41	1	6	16	5	16	24	12	2	34
41	1	6	16	7	16	24	12	3	inf
41	1	6	16	9	16	24	12	2	7
41	1	6	16	11	16	24	12	2	7
41	1	6	17	4	16	24	12	2	1
41	1	6	17	5	16	24	12	2	40
41	1	6	17	9	16	24	12	3	inf
41	1	6	17	10	16	24	12	2	40
41	1	6	17	11	16	24	12	2	1
41	1	6	18	0	16	24	12	2	34
41	1	6	18	2	16	24	12	3	inf
41	1	6	18	4	16	24	12	2	7
41	1	6	18	6	16	24	12	2	7
41	1	6	18	8	16	24	12	3	inf
41	1	6	18	10	16	24	12	2	34
41	1	6	19	0	16	24	12	2	40
41	1	6	19	4	16	24	12	3	inf
41	1	6	19	5	16	24	12	2	40
41	1	6	19	6	16	24	12	2	1
41	1	6	19	11	16	24	12	2	1
41	1	6	20	1	16	24	12	2	7
41	1	6	20	3	16	24	12	3	inf
41	1	6	20	5	16	24	12	2	34
41	1	6	20	7	16	24	12	2	34
41	1	6	20	9	16	24	12	3	inf
41	1	6	20	11	16	24	12	2	7
41	1	6	21	0	16	24	12	2	40
41	1	6	21	1	16	24	12	2	1
41	1	6	21	6	16	24	12	2	1
41	1	6	21	7	16	24	12	2	40
41	1	6	21	11	16	24	12	3	inf
41	1	6	22	0	16	24	12	2	34
41	1	6	22	2	16	24	12	2	34
41	1	6	22	4	16	24	12	3	inf
41	1	6	22	6	16	24	12	2	7
41	1	6	22	8	16	24	12	2	7
41	1	6	22	10	16	24	12	3	inf
41	1	6	23	1	16	24	12	2	1
41	1	6	23	2	16	24	12	2	40
41	1	6	23	6	16	24	12	3	inf
41	1	6	23	7	16	24	12	2	40
41	1	6	23	8	16	24	12	2	1
41	1	8	0	0	16	24	12	2	40
41	1	8	0	1	16	24	12	2	1
41	1	8	0	6	16	24	12	2	1
41	1	8	0	7	16	24	12	2	40
41	1	8	0	11	16	24	12	3	inf
41	1	8	1	0	16	24	12	2	34
41	1	8	1	2	16	24	12	2	34
41	1	8	1	4	16	24	12	3	inf
41	1	8	1	6	16	24	12	2	7
41	1	8	1	8	16	24	12	2	7
41	1	8	1	10	16	24	12	3	inf
41	1	8	2	1	16	24	12	2	1
41	1	8	2	2	16	24	12	2	40
41	1	8	2	6	16	24	12	3	inf
41	1	8	2	7	16	24	12	2	40
41	1	8	2	8	16	24	12	2	1
41	1	8	3	1	16	24	12	2	7
41	1	8	3	3	16	24	12	2	7
41	1	8	3	5	16	24	12	3	inf
41	1	8	3	7	16	24	12	2	34
41	1	8	3	9	16	24	12	2	34
41	1	8	3	11	16	24	12	3	inf
41	1	8	4	1	16	24	12	3	inf
41	1	8	4	2	16	24	12	2	40
41	1	8	4	3	16	24	12	2	1
41	1	8	4	8	16	24	12	2	1
41	1	8	4	9	16	24	12	2	40
41	1	8	5	0	16	24	12	3	inf
41	1	8	5	2	16	24	12	2	34
41	1	8	5	4	16	24	12	2	34
41	1	8	5	6	16	24	12	3	inf
41	1	8	5	8	16	24	12	2	7
41	1	8	5	10	16	24	12	2	7
41	1	8	6	3	16	24	12	2	1
41	1	8	6	4	16	24	12	2	40
41	1	8	6	8	16	24	12	3	inf
41	1	8	6	9	16	24	12	2	40
41	1	8	6	10	16	24	12	2	1
41	1	8	7	1	16	24	12	3	inf
41	1	8	7	3	16	24	12	2	7
41	1	8	7	5	16	24	12	2	7
41	1	8	7	7	16	24	12	3	inf
41	1	8	7	9	16	24	12	2	34
41	1	8	7	11	16	24	12	2	34
41	1	8	8	3	16	24	12	3	inf
41	1	8	8	4	16	24	12	2	40
41	1	8	8	5	16	24	12	2	1
41	1	8	8	10	16	24	12	2	1
41	1	8	8	11	16	24	12	2	40
41	1	8	9	0	16	24	12	2	7
41	1	8	9	2	16	24	12	3	inf
41	1	8	9	4	16	24	12	2	34
41	1	8	9	6	16	24	12	2	34
41	1	8	9	8	16	24	12	3	inf
41	1	8	9	10	16	24	12	2	7
41	1	8	10	0	16	24	12	2	1
41	1	8	10	5	16	24	12	2	1
41	1	8	10	6	16	24	12	2	40
41	1	8	10	10	16	24	12	3	inf
41	1	8	10	11	16	24	12	2	40
41	1	8	11	1	16	24	12	2	34
41	1	8	11	3	16	24	12	3	inf
41	1	8	11	5	16	24	12	2	7
41	1	8	11	7	16	24	12	2	7
41	1	8	11	9	16	24	12	3	inf
41	1	8	11	11	16	24	12	2	34
41	1	8	12	0	16	24	12	2	1
41	1	8	12	1	16	24	12	2	40
41	1	8	12	5	16	24	12	3	inf
41	1	8	12	6	16	24	12	2	40
41	1	8	12	7	16	24	12	2	1
41	1	8	13	0	16	24	12	2	7
41	1	8	13	2	16	24	12	2	7
41	1	8	13	4	16	24	12	3	inf
41	1	8	13	6	16	24	12	2	34
41	1	8	13	8	16	24	12	2	34
41	1	8	13	10	16	24	12	3	inf
41	1	8	14	0	16	24	12	3	inf
41	1	8	14	1	16	24	12	2	40
41	1	8	14	2	16	24	12	2	1
41	1	8	14	7	16	24	12	2	1
41	1	8	14	8	16	24	12	2	40
41	1	8	15	1	16	24	12	2	34
41	1	8	15	3	16	24	12	2	34
41	1	8	15	5	16	24	12	3	inf
41	1	8	15	7	16	24	12	2	7
41	1	8	15	9	16	24	12	2	7
41	1	8	15	11	16	24	12	3	inf
41	1	8	16	2	16	24	12	2	1
41	1	8	16	3	16	24	12	2	40
41	1	8	16	7	16	24	12	3	inf
41	1	8	16	8	16	24	12	2	40
41	1	8	16	9	16	24	12	2	1
41	1	8	17	0	16	24	12	3	inf
41	1	8	17	2	16	24	12	2	7
41	1	8	17	4	16	24	12	2	7
41	1	8	17	6	16	24	12	3	inf
41	1	8	17	8	16	24	12	2	34
41	1	8	17	10	16	24	12	2	34
41	1	8	18	2	16	24	12	3	inf
41	1	8	18	3	16	24	12	2	40
41	1	8	18	4	16	24	12	2	1
41	1	8	18	9	16	24	12	2	1
41	1	8	18	10	16	24	12	2	40
41	1	8	19	1	16	24	12	3	inf
41	1	8	19	3	16	24	12	2	34
41	1	8	19	5	16	24	12	2	34
41	1	8	19	7	16	24	12	3	inf
41	1	8	19	9	16	24	12	2	7
41	1	8	19	11	16	24	12	2	7
41	1	8	20	4	16	24	12	2	1
41	1	8	20	5	16	24	12	2	40
41	1	8	20	9	16	24	12	3	inf
41	1	8	20	10	16	24	12	2	40
41	1	8	20	11	16	24	12	2	1
41	1	8	21	0	16	24	12	2	34
41	1	8	21	2	16	24	12	3	inf
41	1	8	21	4	16	24	12	2	7
41	1	8	21	6	16	24	12	2	7
41	1	8	21	8	16	24	12	3	inf
41	1	8	21	10	16	24	12	2	34
41	1	8	22	0	16	24	12	2	40
41	1	8	22	4	16	24	12	3	inf
41	1	8	22	5	16	24	12	2	40
41	1	8	22	6	16	24	12	2	1
41	1	8	22	11	16	24	12	2	1
41	1	8	23	1	16	24	12	2	7
41	1	8	23	3	16	24	12	3	inf
41	1	8	23	5	16	24	12	2	34
41	1	8	23	7	16	24	12	2	34
41	1	8	23	9	16	24	12	3	inf
41	1	8	23	11	16	24	12	2	7
41	1	10	0	0	16	24	12	2	34
41	1	10	0	2	16	24	12	3	inf
41	1	10	0	4	16	24	12	2	7
41	1	10	0	6	16	24	12	2	7
41	1	10	0	8	16	24	12	3	inf
41	1	10	0	10	16	24	12	2	34
41	1	10	1	0	16	24	12	2	40
41	1	10	1	4	16	24	12	3	inf
41	1	10	1	5	16	24	12	2	40
41	1	10	1	6	16	24	12	2	1
41	1	10	1	11	16	24	12	2	1
41	1	10	2	1	16	24	12	2	7
41	1	10	2	3	16	24	12	3	inf
41	1	10	2	5	16	24	12	2	34
41	1	10	2	7	16	24	12	2	34
41	1	10	2	9	16	24	12	3	inf
41	1	10	2	11	16	24	12	2	7
41	1	10	3	0	16	24	12	2	40
41	1	10	3	1	16	24	12	2	1
41	1	10	3	6	16	24	12	2	1
41	1	10	3	7	16	24	12	2	40
41	1	10	3	11	16	24	12	3	inf
41	1	10	4	0	16	24	12	2	34
41	1	10	4	2	16	24	12	2	34
41	1	10	4	4	16	24	12	3	inf
41	1	10	4	6	16	24	12	2	7
41	1	10	4	8	16	24	12	2	7
41	1	10	4	10	16	24	12	3	inf
41	1	10	5	1	16	24	12	2	1
41	1	10	5	2	16	24	12	2	40
41	1	10	5	6	16	24	12	3	inf
41	1	10	5	7	16	24	12	2	40
41	1	10	5	8	16	24	12	2	1
41	1	10	6	1	16	24	12	2	7
41	1	10	6	3	16	24	12	2	7
41	1	10	6	5	16	24	12	3	inf
41	1	10	6	7	16	24	12	2	34
41	1	10	6	9	16	24	12	2	34
41	1	10	6	11	16	24	12	3	inf
41	1	10	7	1	16	24	12	3	inf
41	1	10	7	2	16	24	12	2	40
41	1	10	7	3	16	24	12	2	1
41	1	10	7	8	16	24	12	2	1
41	1	10	7	9	16	24	12	2	40
41	1	10	8	0	16	24	12	3	inf
41	1	10	8	2	16	24	12	2	34
41	1	10	8	4	16	24	12	2	34
41	1	10	8	6	16	24	12	3	inf
41	1	10	8	8	16	24	12	2	7
41	1	10	8	10	16	24	12	2	7
41	1	10	9	3	16	24	12	2	1
41	1	10	9	4	16	24	12	2	40
41	1	10	9	8	16	24	12	3	inf
41	1	10	9	9	16	24	12	2	40
41	1	10	9	10	16	24	12	2	1
41	1	10	10	1	16	24	12	3	inf
41	1	10	10	3	16	24	12	2	7
41	1	10	10	5	16	24	12	2	7
41	1	10	10	7	16	24	12	3	inf
41	1	10	10	9	16	24	12	2	34
41	1	10	10	11	16	24	12	2	34
41	1	10	11	3	16	24	12	3	inf
41	1	10	11	4	16	24	12	2	40
41	1	10	11	5	16	24	12	2	1
41	1	10	11	10	16	24	12	2	1
41	1	10	11	11	16	24	12	2	40
41	1	10	12	0	16	24	12	2	7
41	1	10	12	2	16	24	12	3	inf
41	1	10	12	4	16	24	12	2	34
41	1	10	12	6	16	24	12	2	34
41	1	10	12	8	16	24	12	3	inf
41	1	10	12	10	16	24	12	2	7
41	1	10	13	0	16	24	12	2	1
41	1	10	13	5	16	24	12	2	1
41	1	10	13	6	16	24	12	2	40
41	1	10	13	10	16	24	12	3	inf
41	1	10	13	11	16	24	12	2	40
41	1	10	14	1	16	24	12	2	34
41	1	10	14	3	16	24	12	3	inf
41	1	10	14	5	16	24	12	2	7
41	1	10	14	7	16	24	12	2	7
41	1	10	14	9	16	24	12	3	inf
41	1	10	14	11	16	24	12	2	34
41	1	10	15	0	16	24	12	2	1
41	1	10	15	1	16	24	12	2	40
41	1	10	15	5	16	24	12	3	inf
41	1	10	15	6	16	24	12	2	40
41	1	10	15	7	16	24	12	2	1
41	1	10	16	0	16	24	12	2	7
41	1	10	16	2	16	24	12	2	7
41	1	10	16	4	16	24	12	3	inf
41	1	10	16	6	16	24	12	2	34
41	1	10	16	8	16	24	12	2	34
41	1	10	16	10	16	24	12	3	inf
41	1	10	17	0	16	24	12	3	inf
41	1	10	17	1	16	24	12	2	40
41	1	10	17	2	16	24	12	2	1
41	1	10	17	7	16	24	12	2	1
41	1	10	17	8	16	24	12	2	40
41	1	10	18	1	16	24	12	2	34
41	1	10	18	3	16	24	12	2	34
41	1	10	18	5	16	24	12	3	inf
41	1	10	18	7	16	24	12	2	7
41	1	10	18	9	16	24	12	2	7
41	1	10	18	11	16	24	12	3	inf
41	1	10	19	2	16	24	12	2	1
41	1	10	19	3	16	24	12	2	40
41	1	10	19	7	16	24	12	3	inf
41	1	10	19	8	16	24	12	2	40
41	1	10	19	9	16	24	12	2	1
41	1	10	20	0	16	24	12	3	inf
41	1	10	20	2	16	24	12	2	7
41	1	10	20	4	16	24	12	2	7
41	1	10	20	6	16	24	12	3	inf
41	1	10	20	8	16	24	12	2	34
41	1	10	20	10	16	24	12	2	34
41	1	10	21	2	16	24	12	3	inf
41	1	10	21	3	16	24	12	2	40
41	1	10	21	4	16	24	12	2	1
41	1	10	21	9	16	24	12	2	1
41	1	10	21	10	16	24	12	2	40
41	1	10	22	1	16	24	12	3	inf
41	1	10	22	3	16	24	12	2	34
41	1	10	22	5	16	24	12	2	34
41	1	10	22	7	16	24	12	3	inf
41	1	10	22	9	16	24	12	2	7
41	1	10	22	11	16	24	12	2	7
41	1	10	23	4	16	24	12	2	1
41	1	10	23	5	16	24	12	2	40
41	1	10	23	9	16	24	12	3	inf
41	1	10	23	10	16	24	12	2	40
41	1	10	23	11	16	24	12	2	1
41	1	12	0	2	16	24	12	3	inf
41	1	12	0	3	16	24	12	2	40
41	1	12	0	4	16	24	12	2	1
41	1	12	0	9	16	24	12	2	1
41	1	12	0	10	16	24	12	2	40
41	1	12	1	1	16	24	12	3	inf
41	1	12	1	3	16	24	12	2	34
41	1	12	1	5	16	24	12	2	34
41	1	12	1	7	16	24	12	3	inf
41	1	12	1	9	16	24	12	2	7
41	1	12	1	11	16	24	12	2	7
41	1	12	2	4	16	24	12	2	1
41	1	12	2	5	16	24	12	2	40
41	1	12	2	9	16	24	12	3	inf
41	1	12	2	10	16	24	12	2	40
41	1	12	2	11	16	24	12	2	1
41	1	12	3	0	16	24	12	2	34
41	1	12	3	2	16	24	12	3	inf
41	1	12	3	4	16	24	12	2	7
41	1	12	3	6	16	24	12	2	7
41	1	12	3	8	16	24	12	3	inf
41	1	12	3	10	16	24	12	2	34
41	1	12	4	0	16	24	12	2	40
41	1	12	4	4	16	24	12	3	inf
41	1	12	4	5	16	24	12	2	40
41	1	12	4	6	16	24	12	2	1
41	1	12	4	11	16	24	12	2	1
41	1	12	5	1	16	24	12	2	7
41	1	12	5	3	16	24	12	3	inf
41	1	12	5	5	16	24	12	2	34
41	1	12	5	7	16	24	12	2	34
41	1	12	5	9	16	24	12	3	inf
41	1	12	5	11	16	24	12	2	7
41	1	12	6	0	16	24	12	2	40
41	1	12	6	1	16	24	12	2	1
41	1	12	6	6	16	24	12	2	1
41	1	12	6	7	16	24	12	2	40
41	1	12	6	11	16	24	12	3	inf
41	1	12	7	0	16	24	12	2	34
41	1	12	7	2	16	24	12	2	34
41	1	12	7	4	16	24	12	3	inf
41	1	12	7	6	16	24	12	2	7
41	1	12	7	8	16	24	12	2	7
41	1	12	7	10	16	24	12	3	inf
41	1	12	8	1	16	24	12	2	1
41	1	12	8	2	16	24	12	2	40
41	1	12	8	6	16	24	12	3	inf
41	1	12	8	7	16	24	12	2	40
41	1	12	8	8	16	24	12	2	1
41	1	12	9	1	16	24	12	2	7
41	1	12	9	3	16	24	12	2	7
41	1	12	9	5	16	24	12	3	inf
41	1	12	9	7	16	24	12	2	34
41	1	12	9	9	16	24	12	2	34
41	1	12	9	11	16	24	12	3	inf
41	1	12	10	1	16	24	12	3	inf
41	1	12	10	2	16	24	12	2	40
41	1	12	10	3	16	24	12	2	1
41	1	12	10	8	16	24	12	2	1
41	1	12	10	9	16	24	12	2	40
41	1	12	11	0	16	24	12	3	inf
41	1	12	11	2	16	24	12	2	34
41	1	12	11	4	16	24	12	2	34
41	1	12	11	6	16	24	12	3	inf
41	1	12	11	8	16	24	12	2	7
41	1	12	11	10	16	24	12	2	7
41	1	12	12	3	16	24	12	2	1
41	1	12	12	4	16	24	12	2	40
41	1	12	12	8	16	24	12	3	inf
41	1	12	12	9	16	24	12	2	40
41	1	12	12	10	16	24	12	2	1
41	1	12	13	1	16	24	12	3	inf
41	1	12	13	3	16	24	12	2	7
41	1	12	13	5	16	24	12	2	7
41	1	12	13	7	16	24	12	3	inf
41	1	12	13	9	16	24	12	2	34
41	1	12	13	11	16	24	12	2	34
41	1	12	14	3	16	24	12	3	inf
41	1	12	14	4	16	24	12	2	40
41	1	12	14	5	16	24	12	2	1
41	1	12	14	10	16	24	12	2	1
41	1	12	14	11	16	24	12	2	40
41	1	12	15	0	16	24	12	2	7
41	1	12	15	2	16	24	12	3	inf
41	1	12	15	4	16	24	12	2	34
41	1	12	15	6	16	24	12	2	34
41	1	12	15	8	16	24	12	3	inf
41	1	12	15	10	16	24	12	2	7
41	1	12	16	0	16	24	12	2	1
41	1	12	16	5	16	24	12	2	1
41	1	12	16	6	16	24	12	2	40
41	1	12	16	10	16	24	12	3	inf
41	1	12	16	11	16	24	12	2	40
41	1	12	17	1	16	24	12	2	34
41	1	12	17	3	16	24	12	3	inf
41	1	12	17	5	16	24	12	2	7
