u_num	u_den	t_num	t_den	w_num	w_den
-158981856	384053081	-14855896	144744739	-300023251	329039883
-158981856	384053081	231060027	71413502	-300023251	329039883
153523854	94553093	195567339	18007153	-304729667	107245167
-266355067	338391788	-303314088	286943953	161855166	103777963
-158981856	384053081	-388803613	294078573	-300023251	329039883
281949877	273362266	280230555	127297279	76216327	321898216
-158981856	384053081	-361606443	231062698	-300023251	329039883
259541557	260929880	296466819	373743659	428188145	715062
-245023262	378846847	329645624	186320419	291519976	292356921
-158981856	384053081	337013072	432700029	-300023251	329039883
-158981856	384053081	-322067999	249775687	-300023251	329039883
-158981856	384053081	369649676	357080979	-300023251	329039883
-158981856	384053081	-239745286	114195669	-300023251	329039883
-318412765	398174427	-30295617	231347912	-266304302	44621065
-158981856	384053081	-416000783	357094448	-300023251	329039883
-158981856	384053081	-312651537	117634123	-300023251	329039883
312321735	205073203	199865501	257723909	-166428845	335319279
-158981856	384053081	165786819	222651602	-300023251	329039883
-158981856	384053081	-187134365	268105129	-300023251	329039883
160544153	64389102	65621083	242065189	307536746	308460145
-158981856	384053081	203862857	134429377	-300023251	329039883
-186929215	17607511	324804777	216133391	343297691	194750902
-158981856	384053081	-410561349	344491273	-300023251	329039883
-99268972	2382469	238950800	311455751	396577379	1197957
-158981856	384053081	-97178609	280324757	-300023251	329039883
-158981856	384053081	-269136065	16808723	-300023251	329039883
-158981856	384053081	-142156487	274214943	-300023251	329039883
-422535740	318822519	79863267	18484756	-238322689	382190407
201576100	240030359	79322518	95868273	276017577	401762522
143485265	184898566	-9340353	350710309	-64653930	282483727
-158981856	384053081	138589649	285667477	-300023251	329039883
-158981856	384053081	160347385	235254777	-300023251	329039883
-240826278	333398579	-441053591	226964438	-337533493	126378677
-158981856	384053081	445801752	180636529	-300023251	329039883
312321735	205073203	-436605873	147095942	-166428845	335319279
-158981856	384053081	-404390712	385355705	-300023251	329039883
208291732	65354697	-300298768	87443469	249885328	79727679
-158981856	384053081	-383364179	281475398	-300023251	329039883
410592677	14116604	437539993	119979202	106269339	233448799
-158981856	384053081	-82322713	135580018	-300023251	329039883
-10896248	426821455	-69791227	285033369	428041009	231591985
-158981856	384053081	-262234225	111140762	-300023251	329039883
200277066	38431123	-23844018	113849251	-143712910	430381243
285874457	194089360	55118162	380413217	159002712	35732935
-158981856	384053081	397578049	347532711	-300023251	329039883
-158981856	384053081	149468517	260461127	-300023251	329039883
-158981856	384053081	352600171	341422897	-300023251	329039883
-158981856	384053081	182105121	184842077	-300023251	329039883
