p	A	B	R	S	rho_zero	sigma_zero	branch_collision	smooth_slice_sheets	open_presentations	target_presentations	target_halves	half_boundary_points
67	10	47	29	29	0	0	1	0	0	0	0	0
67	10	52	26	64	0	0	0	4	12	0	0	0
67	10	57	0	10	1	0	-1	0	0	0	0	0
67	10	64	9	39	0	0	0	4	12	6	96	0
67	10	65	0	10	1	0	-1	0	0	0	0	0
67	10	66	29	29	0	0	1	0	0	0	0	0
67	11	1	21	21	0	0	1	0	0	0	0	0
67	11	2	64	65	0	0	0	4	12	0	0	0
67	11	3	64	65	0	0	0	4	12	0	0	0
67	11	4	19	47	0	0	0	4	12	0	0	0
67	11	5	56	35	0	0	0	4	12	0	0	0
67	11	6	21	21	0	0	1	0	0	0	0	0
67	11	28	56	35	0	0	0	4	12	0	0	0
67	11	32	19	47	0	0	0	4	12	0	0	0
67	11	35	19	47	0	0	0	4	12	0	0	0
67	11	39	56	35	0	0	0	4	12	0	0	0
67	11	61	21	21	0	0	1	0	0	0	0	0
67	11	62	56	35	0	0	0	4	12	0	0	0
67	11	63	19	47	0	0	0	4	12	0	0	0
67	11	64	64	65	0	0	0	4	12	0	0	0
67	11	65	64	65	0	0	0	4	12	0	0	0
67	11	66	21	21	0	0	1	0	0	0	0	0
67	12	1	55	55	0	0	1	0	0	0	0	0
67	12	6	35	56	0	0	0	4	12	0	0	0
67	12	8	33	36	0	0	0	4	12	0	0	0
67	12	23	22	60	0	0	0	4	12	0	0	0
67	12	25	22	60	0	0	0	4	12	0	0	0
67	12	27	35	56	0	0	0	4	12	0	0	0
67	12	28	55	55	0	0	1	0	0	0	0	0
67	12	30	33	36	0	0	0	4	12	0	0	0
67	12	37	33	36	0	0	0	4	12	0	0	0
67	12	39	55	55	0	0	1	0	0	0	0	0
67	12	40	35	56	0	0	0	4	12	0	0	0
67	12	42	22	60	0	0	0	4	12	0	0	0
67	12	44	22	60	0	0	0	4	12	0	0	0
67	12	59	33	36	0	0	0	4	12	0	0	0
67	12	61	35	56	0	0	0	4	12	0	0	0
67	12	66	55	55	0	0	1	0	0	0	0	0
67	13	1	56	56	0	0	1	0	0	0	0	0
67	13	4	62	65	0	0	0	4	12	0	0	0
67	13	7	9	19	0	0	0	4	12	0	0	0
67	13	9	62	65	0	0	0	4	12	0	0	0
67	13	13	60	62	0	0	1	0	0	0	0	0
67	13	14	9	19	0	0	0	4	12	0	0	0
67	13	23	60	62	0	0	1	0	0	0	0	0
67	13	31	56	56	0	0	1	0	0	0	0	0
67	13	36	56	56	0	0	1	0	0	0	0	0
67	13	44	60	62	0	0	1	0	0	0	0	0
67	13	53	9	19	0	0	0	4	12	0	0	0
67	13	54	60	62	0	0	1	0	0	0	0	0
67	13	58	62	65	0	0	0	4	12	0	0	0
67	13	60	9	19	0	0	0	4	12	0	0	0
67	13	63	62	65	0	0	0	4	12	0	0	0
67	13	66	56	56	0	0	1	0	0	0	0	0
67	14	1	33	33	0	0	1	0	0	0	0	0
67	14	7	9	19	0	0	0	4	12	0	0	0
67	14	13	9	19	0	0	0	4	12	0	0	0
67	14	15	40	65	0	0	1	0	0	0	0	0
67	14	19	35	23	0	0	0	4	12	0	0	0
67	14	24	33	33	0	0	1	0	0	0	0	0
67	14	33	35	23	0	0	0	4	12	0	0	0
67	14	34	35	23	0	0	0	4	12	0	0	0
67	14	43	33	33	0	0	1	0	0	0	0	0
67	14	48	35	23	0	0	0	4	12	0	0	0
67	14	52	40	65	0	0	1	0	0	0	0	0
67	14	54	9	19	0	0	0	4	12	0	0	0
67	14	60	9	19	0	0	0	4	12	0	0	0
67	14	66	33	33	0	0	1	0	0	0	0	0
67	15	1	36	36	0	0	1	0	0	0	0	0
67	15	5	1	0	0	1	-1	0	0	0	0	0
67	15	9	36	36	0	0	1	0	0	0	0	0
67	15	10	26	64	0	0	0	4	12	0	0	0
67	15	14	40	65	0	0	1	0	0	0	0	0
67	15	15	40	65	0	0	1	0	0	0	0	0
67	15	17	65	62	0	0	0	4	12	0	0	0
67	15	21	26	64	0	0	0	4	12	0	0	0
67	15	25	1	0	0	1	-1	0	0	0	0	0
67	15	31	65	62	0	0	0	4	12	0	0	0
67	15	36	65	62	0	0	0	4	12	0	0	0
67	15	42	1	0	0	1	-1	0	0	0	0	0
67	15	46	26	64	0	0	0	4	12	0	0	0
67	15	50	65	62	0	0	0	4	12	0	0	0
67	15	52	40	65	0	0	1	0	0	0	0	0
67	15	53	40	65	0	0	1	0	0	0	0	0
67	15	57	26	64	0	0	0	4	12	0	0	0
67	15	58	36	36	0	0	1	0	0	0	0	0
67	15	62	1	0	0	1	-1	0	0	0	0	0
67	15	66	36	36	0	0	1	0	0	0	0	0
67	16	1	25	25	0	0	1	0	0	0	0	0
67	16	9	64	26	0	0	0	4	12	0	0	0
67	16	20	64	26	0	0	0	4	12	0	0	0
67	16	21	25	25	0	0	1	0	0	0	0	0
67	16	25	24	37	0	0	0	4	12	0	0	0
67	16	27	14	23	0	0	0	4	12	0	0	0
67	16	29	14	23	0	0	0	4	12	6	96	0
67	16	33	24	37	0	0	0	4	12	0	0	0
67	16	34	24	37	0	0	0	4	12	0	0	0
67	16	38	14	23	0	0	0	4	12	0	0	0
67	16	40	14	23	0	0	0	4	12	6	96	0
67	16	42	24	37	0	0	0	4	12	0	0	0
67	16	46	25	25	0	0	1	0	0	0	0	0
67	16	47	64	26	0	0	0	4	12	0	0	0
67	16	58	64	26	0	0	0	4	12	0	0	0
67	16	66	25	25	0	0	1	0	0	0	0	0
67	17	1	35	35	0	0	1	0	0	0	0	0
67	17	2	26	47	0	0	1	0	0	0	0	0
67	17	4	35	35	0	0	1	0	0	0	0	0
67	17	6	47	19	0	0	0	4	12	0	0	0
67	17	15	65	62	0	0	0	4	12	0	0	0
67	17	18	36	56	0	0	0	4	12	0	0	0
67	17	23	47	19	0	0	0	4	12	0	0	0
67	17	30	36	56	0	0	0	4	12	0	0	0
67	17	31	65	62	0	0	0	4	12	0	0	0
67	17	36	65	62	0	0	0	4	12	0	0	0
67	17	37	36	56	0	0	0	4	12	0	0	0
67	17	44	47	19	0	0	0	4	12	0	0	0
67	17	49	36	56	0	0	0	4	12	0	0	0
67	17	52	65	62	0	0	0	4	12	0	0	0
67	17	61	47	19	0	0	0	4	12	0	0	0
67	17	63	35	35	0	0	1	0	0	0	0	0
67	17	65	26	47	0	0	1	0	0	0	0	0
67	17	66	35	35	0	0	1	0	0	0	0	0
67	18	1	60	60	0	0	1	0	0	0	0	0
67	18	17	36	56	0	0	0	4	12	0	0	0
67	18	26	60	60	0	0	1	0	0	0	0	0
67	18	30	36	56	0	0	0	4	12	0	0	0
67	18	37	36	56	0	0	0	4	12	0	0	0
67	18	41	60	60	0	0	1	0	0	0	0	0
67	18	50	36	56	0	0	0	4	12	0	0	0
67	18	66	60	60	0	0	1	0	0	0	0	0
67	19	1	6	6	0	0	1	0	0	0	0	0
67	19	2	56	33	0	0	0	4	12	0	0	0
67	19	7	6	6	0	0	1	0	0	0	0	0
67	19	14	35	23	0	0	0	4	12	0	0	0
67	19	23	9	17	0	0	1	0	0	0	0	0
67	19	24	19	9	0	0	0	4	12	0	0	0
67	19	30	56	33	0	0	0	4	12	0	0	0
67	19	31	19	9	0	0	0	4	12	0	0	0
67	19	33	35	23	0	0	0	4	12	0	0	0
67	19	34	35	23	0	0	0	4	12	0	0	0
67	19	36	19	9	0	0	0	4	12	0	0	0
67	19	37	56	33	0	0	0	4	12	0	0	0
67	19	43	19	9	0	0	0	4	12	0	0	0
67	19	44	9	17	0	0	1	0	0	0	0	0
67	19	53	35	23	0	0	0	4	12	0	0	0
67	19	60	6	6	0	0	1	0	0	0	0	0
67	19	65	56	33	0	0	0	4	12	0	0	0
67	19	66	6	6	0	0	1	0	0	0	0	0
67	20	1	29	29	0	0	1	0	0	0	0	0
67	20	2	24	39	0	0	0	4	12	0	0	0
67	20	5	24	39	0	0	0	4	12	0	0	0
67	20	9	64	26	0	0	0	4	12	0	0	0
67	20	10	29	29	0	0	1	0	0	0	0	0
67	20	16	64	26	0	0	0	4	12	0	0	0
67	20	20	10	0	0	1	-1	0	0	0	0	0
67	20	22	39	9	0	0	0	4	12	0	0	0
67	20	30	39	9	0	0	0	4	12	0	0	0
67	20	33	10	0	0	1	-1	0	0	0	0	0
67	20	34	10	0	0	1	-1	0	0	0	0	0
67	20	37	39	9	0	0	0	4	12	0	0	0
67	20	45	39	9	0	0	0	4	12	0	0	0
67	20	47	10	0	0	1	-1	0	0	0	0	0
67	20	51	64	26	0	0	0	4	12	0	0	0
67	20	57	29	29	0	0	1	0	0	0	0	0
67	20	58	64	26	0	0	0	4	12	0	0	0
67	20	62	24	39	0	0	0	4	12	0	0	0
67	20	65	24	39	0	0	0	4	12	0	0	0
67	20	66	29	29	0	0	1	0	0	0	0	0
67	21	1	25	25	0	0	1	0	0	0	0	0
67	21	2	37	24	0	0	0	4	12	0	0	0
67	21	5	23	14	0	0	0	4	12	0	0	0
67	21	8	37	24	0	0	0	4	12	0	0	0
67	21	10	26	64	0	0	0	4	12	0	0	0
67	21	15	26	64	0	0	0	4	12	0	0	0
67	21	16	25	25	0	0	1	0	0	0	0	0
67	21	30	23	14	0	0	0	4	12	0	0	0
67	21	37	23	14	0	0	0	4	12	6	96	0
67	21	51	25	25	0	0	1	0	0	0	0	0
67	21	52	26	64	0	0	0	4	12	0	0	0
67	21	57	26	64	0	0	0	4	12	0	0	0
67	21	59	37	24	0	0	0	4	12	0	0	0
67	21	62	23	14	0	0	0	4	12	6	96	0
67	21	65	37	24	0	0	0	4	12	0	0	0
67	21	66	25	25	0	0	1	0	0	0	0	0
67	22	1	22	22	0	0	1	0	0	0	0	0
67	22	2	35	16	0	0	0	4	12	0	0	0
67	22	3	22	22	0	0	1	0	0	0	0	0
67	22	6	65	64	0	0	0	4	12	0	0	0
67	22	20	39	9	0	0	0	4	12	0	0	0
67	22	30	39	9	0	0	0	4	12	0	0	0
67	22	32	35	16	0	0	0	4	12	0	0	0
67	22	33	65	64	0	0	0	4	12	0	0	0
67	22	34	65	64	0	0	0	4	12	0	0	0
67	22	35	35	16	0	0	0	4	12	0	0	0
67	22	37	39	9	0	0	0	4	12	6	96	0
67	22	47	39	9	0	0	0	4	12	6	96	0
67	22	61	65	64	0	0	0	4	12	0	0	0
67	22	64	22	22	0	0	1	0	0	0	0	0
67	22	65	35	16	0	0	0	4	12	0	0	0
67	22	66	22	22	0	0	1	0	0	0	0	0
67	23	1	10	10	0	0	1	0	0	0	0	0
67	23	3	16	35	0	0	0	4	12	6	96	0
67	23	6	47	19	0	0	0	4	12	0	0	0
67	23	12	22	60	0	0	0	4	12	0	0	0
67	23	13	60	62	0	0	1	0	0	0	0	0
67	23	17	47	19	0	0	0	4	12	0	0	0
67	23	19	9	17	0	0	1	0	0	0	0	0
67	23	23	9	17	0	0	1	0	0	0	0	0
67	23	25	22	60	0	0	0	4	12	0	0	0
67	23	32	10	10	0	0	1	0	0	0	0	0
67	23	33	16	35	0	0	0	4	12	0	0	0
67	23	34	16	35	0	0	0	4	12	6	96	0
67	23	35	10	10	0	0	1	0	0	0	0	0
67	23	42	22	60	0	0	0	4	12	0	0	0
67	23	44	9	17	0	0	1	0	0	0	0	0
67	23	48	9	17	0	0	1	0	0	0	0	0
67	23	50	47	19	0	0	0	4	12	0	0	0
67	23	54	60	62	0	0	1	0	0	0	0	0
67	23	55	22	60	0	0	0	4	12	0	0	0
67	23	61	47	19	0	0	0	4	12	0	0	0
67	23	64	16	35	0	0	0	4	12	0	0	0
67	23	66	10	10	0	0	1	0	0	0	0	0
67	24	1	33	33	0	0	1	0	0	0	0	0
67	24	2	23	35	0	0	0	4	12	0	0	0
67	24	7	23	35	0	0	0	4	12	0	0	0
67	24	9	65	40	0	0	1	0	0	0	0	0
67	24	14	33	33	0	0	1	0	0	0	0	0
67	24	19	19	9	0	0	0	4	12	0	0	0
67	24	31	19	9	0	0	0	4	12	0	0	0
67	24	36	19	9	0	0	0	4	12	0	0	0
67	24	48	19	9	0	0	0	4	12	0	0	0
67	24	53	33	33	0	0	1	0	0	0	0	0
67	24	58	65	40	0	0	1	0	0	0	0	0
67	24	60	23	35	0	0	0	4	12	0	0	0
67	24	65	23	35	0	0	0	4	12	0	0	0
67	24	66	33	33	0	0	1	0	0	0	0	0
67	25	1	17	17	0	0	1	0	0	0	0	0
67	25	5	1	0	0	1	-1	0	0	0	0	0
67	25	8	17	17	0	0	1	0	0	0	0	0
67	25	12	22	60	0	0	0	4	12	0	0	0
67	25	15	1	0	0	1	-1	0	0	0	0	0
67	25	16	24	37	0	0	0	4	12	0	0	0
67	25	23	22	60	0	0	0	4	12	0	0	0
67	25	28	36	33	0	0	0	4	12	0	0	0
67	25	29	36	33	0	0	0	4	12	0	0	0
67	25	33	24	37	0	0	0	4	12	0	0	0
67	25	34	24	37	0	0	0	4	12	0	0	0
67	25	38	36	33	0	0	0	4	12	0	0	0
67	25	39	36	33	0	0	0	4	12	0	0	0
67	25	44	22	60	0	0	0	4	12	0	0	0
67	25	51	24	37	0	0	0	4	12	0	0	0
67	25	52	1	0	0	1	-1	0	0	0	0	0
67	25	55	22	60	0	0	0	4	12	0	0	0
67	25	59	17	17	0	0	1	0	0	0	0	0
67	25	62	1	0	0	1	-1	0	0	0	0	0
67	25	66	17	17	0	0	1	0	0	0	0	0
67	26	1	60	60	0	0	1	0	0	0	0	0
67	26	4	56	36	0	0	0	4	12	0	0	0
67	26	18	60	60	0	0	1	0	0	0	0	0
67	26	29	56	36	0	0	0	4	12	0	0	0
67	26	38	56	36	0	0	0	4	12	0	0	0
67	26	49	60	60	0	0	1	0	0	0	0	0
67	26	63	56	36	0	0	0	4	12	0	0	0
67	26	66	60	60	0	0	1	0	0	0	0	0
67	27	1	15	15	0	0	1	0	0	0	0	0
67	27	5	15	15	0	0	1	0	0	0	0	0
67	27	6	35	56	0	0	0	4	12	0	0	0
67	27	8	0	1	1	0	-1	0	0	0	0	0
67	27	9	0	1	1	0	-1	0	0	0	0	0
67	27	10	39	24	0	0	0	4	12	0	0	0
67	27	12	35	56	0	0	0	4	12	0	0	0
67	27	16	14	23	0	0	0	4	12	0	0	0
67	27	29	14	23	0	0	0	4	12	0	0	0
67	27	33	39	24	0	0	0	4	12	0	0	0
67	27	34	39	24	0	0	0	4	12	0	0	0
67	27	38	14	23	0	0	0	4	12	0	0	0
67	27	51	14	23	0	0	0	4	12	0	0	0
67	27	55	35	56	0	0	0	4	12	0	0	0
67	27	57	39	24	0	0	0	4	12	0	0	0
67	27	58	0	1	1	0	-1	0	0	0	0	0
67	27	59	0	1	1	0	-1	0	0	0	0	0
67	27	61	35	56	0	0	0	4	12	0	0	0
67	27	62	15	15	0	0	1	0	0	0	0	0
67	27	66	15	15	0	0	1	0	0	0	0	0
67	28	1	55	55	0	0	1	0	0	0	0	0
67	28	5	56	35	0	0	0	4	12	0	0	0
67	28	8	60	22	0	0	0	4	12	0	0	0
67	28	11	56	35	0	0	0	4	12	0	0	0
67	28	12	55	55	0	0	1	0	0	0	0	0
67	28	25	36	33	0	0	0	4	12	0	0	0
