family	n	d	parameter	status	jacobian_order
5	0	1	0	boundary	0
5	1	1	1	boundary	0
5	2	1	2	good_allowed	23040
5	3	1	3	good_allowed	23040
5	4	1	4	good_allowed	23040
5	5	1	5	good_allowed	23040
5	6	1	6	good_allowed	23040
5	9	1	9	good_allowed	23040
5	13	1	13	good_allowed	23040
5	17	1	17	good_allowed	23040
5	23	1	23	good_allowed	23040
5	25	1	25	good_allowed	23040
5	26	1	26	good_allowed	23040
5	27	1	27	good_allowed	23040
5	30	1	30	good_allowed	23040
5	31	1	31	good_allowed	23040
5	34	1	34	good_allowed	23040
5	38	1	38	good_allowed	23040
5	40	1	40	good_allowed	23040
5	41	1	41	good_allowed	23040
5	48	1	48	good_allowed	23040
5	50	1	50	good_allowed	23040
5	51	1	51	good_allowed	23040
5	55	1	55	good_allowed	23040
5	57	1	57	good_allowed	23040
5	59	1	59	good_allowed	23040
5	65	1	65	good_allowed	23040
5	66	1	66	boundary	0
5	68	1	68	boundary	0
5	70	1	70	boundary	0
5	75	1	75	good_allowed	23040
5	76	1	76	good_allowed	23040
5	78	1	78	boundary	0
5	84	1	84	good_allowed	23040
5	86	1	86	good_allowed	23040
5	88	1	88	good_allowed	23040
5	94	1	94	good_allowed	23040
5	98	1	98	good_allowed	23040
5	99	1	99	good_allowed	23040
5	100	1	100	good_allowed	23040
5	103	1	103	boundary	0
5	111	1	111	good_allowed	23040
5	112	1	112	good_allowed	23040
5	114	1	114	good_allowed	23040
5	116	1	116	good_allowed	23040
5	121	1	121	good_allowed	23040
5	124	1	124	good_allowed	23040
5	125	1	125	good_allowed	23040
5	127	1	127	good_allowed	23040
5	128	1	128	boundary	0
5	133	1	133	good_allowed	23040
5	134	1	134	good_allowed	23040
5	138	1	138	good_allowed	23040
5	139	1	139	good_allowed	23040
5	143	1	143	good_allowed	23040
5	146	1	146	good_allowed	23040
5	148	1	148	boundary	0
5	1	0	infinity	boundary	0
6	0	1	0	boundary	0
6	1	1	1	boundary	0
6	7	1	7	good_allowed	23040
6	9	1	9	good_allowed	23040
6	11	1	11	good_allowed	23040
6	18	1	18	good_allowed	23040
6	20	1	20	good_allowed	23040
6	21	1	21	good_allowed	23040
6	22	1	22	good_allowed	23040
6	29	1	29	good_allowed	23040
6	35	1	35	good_allowed	23040
6	36	1	36	good_allowed	23040
6	38	1	38	boundary	0
6	42	1	42	good_allowed	23040
6	43	1	43	good_allowed	23040
6	51	1	51	boundary	0
6	52	1	52	good_allowed	23040
6	54	1	54	good_allowed	23040
6	55	1	55	boundary	0
6	58	1	58	good_allowed	23040
6	61	1	61	good_allowed	23040
6	63	1	63	good_allowed	23040
6	64	1	64	good_allowed	23040
6	66	1	66	good_allowed	23040
6	68	1	68	good_allowed	23040
6	69	1	69	good_allowed	23040
6	70	1	70	good_allowed	23040
6	71	1	71	good_allowed	23040
6	78	1	78	good_allowed	23040
6	79	1	79	good_allowed	23040
6	82	1	82	good_allowed	23040
6	83	1	83	good_allowed	23040
6	84	1	84	boundary	0
6	85	1	85	good_allowed	23040
6	96	1	96	good_allowed	23040
6	99	1	99	good_allowed	23040
6	103	1	103	good_allowed	23040
6	104	1	104	good_allowed	23040
6	110	1	110	good_allowed	23040
6	113	1	113	good_allowed	23040
6	116	1	116	good_allowed	23040
6	117	1	117	good_allowed	23040
6	119	1	119	boundary	0
6	120	1	120	good_allowed	23040
6	122	1	122	good_allowed	23040
6	123	1	123	good_allowed	23040
6	124	1	124	good_allowed	23040
6	128	1	128	good_allowed	23040
6	132	1	132	good_allowed	23040
6	134	1	134	good_allowed	23040
6	135	1	135	good_allowed	23040
6	139	1	139	good_allowed	23040
6	142	1	142	good_allowed	23040
6	143	1	143	good_allowed	23040
6	144	1	144	boundary	0
6	146	1	146	good_allowed	23040
6	148	1	148	boundary	0
6	1	0	infinity	boundary	0
