family	n	d	parameter	status	jacobian_order
5	0	1	0	boundary	0
5	1	1	1	boundary	0
5	5	1	5	boundary	0
5	6	1	6	boundary	0
5	14	1	14	boundary	0
5	18	1	18	boundary	0
5	21	1	21	boundary	0
5	27	1	27	boundary	0
5	28	1	28	boundary	0
5	1	0	infinity	boundary	0
6	0	1	0	boundary	0
6	1	1	1	boundary	0
6	3	1	3	good_allowed	768
6	4	1	4	boundary	0
6	5	1	5	good_allowed	768
6	6	1	6	good_allowed	768
6	7	1	7	good_allowed	768
6	9	1	9	good_allowed	768
6	10	1	10	good_allowed	768
6	13	1	13	good_allowed	768
6	14	1	14	good_allowed	768
6	16	1	16	good_allowed	768
6	18	1	18	good_allowed	768
6	19	1	19	good_allowed	768
6	20	1	20	good_allowed	768
6	21	1	21	good_allowed	768
6	22	1	22	boundary	0
6	25	1	25	good_allowed	768
6	26	1	26	good_allowed	768
6	27	1	27	good_allowed	768
6	28	1	28	boundary	0
6	1	0	infinity	boundary	0
