u_num	u_den	t_num	t_den	w_num	w_den
66580	250509	-87478	23521	139629	116624
-45037	21566	130806	181189	256745	147404
88189	202649	76643	91996	105733	118121
85434	7585	2535	206572	226775	4341
75151	84471	-54925	50359	-75265	186878
-210755	205239	-120328	181725	171993	245057
204593	91380	-206518	53341	247607	127280
-81401	33970	-241501	153657	6079	124394
58111	85914	-38363	183615	198069	233003
111923	172979	-106333	80364	-173539	134375
223439	182696	190970	147659	-55681	50912
-148480	20541	13971	91393	-200458	157423
-236471	203365	161864	198875	-9423	146206
17033	29778	161864	198875	-9423	146206
152169	247345	-259526	220293	-206993	149081
260043	92801	-75708	197497	191969	74777
-211367	23016	-213341	77449	1872	154327
83404	56129	-203659	256286	-9720	59383
-160209	256796	-218061	151108	-198401	145030
-178597	54481	257080	89503	-11782	193247
175787	103028	-224939	72594	218971	138088
-126202	123711	-224939	72594	218971	138088
-165387	233905	-184041	219515	49244	214563
103578	2209	-207878	176897	-80111	28208
190648	8815	-224939	72594	205345	232952
22131	73745	-91113	231872	59104	247271
-231628	197913	122331	148586	-80111	28208
-197223	219179	-143971	65489	59104	247271
46537	170592	73274	181417	-32743	54612
12058	216423	-189063	65231	-191423	70948
22131	73745	-161608	101577	59104	247271
-231628	197913	-1765	173161	-80111	28208
-70537	226484	-17845	55611	-231853	158190
-104739	21238	226825	126941	-180822	50009
-130547	158212	-33087	242042	-191132	230953
50839	24313	220714	7955	64165	48547
50839	24313	220714	7955	-56633	95690
-14471	243909	-66617	42957	-165728	136011
149261	26101	77576	75705	-190296	71299
-32741	2590	244989	210227	13067	77449
83877	123550	69593	152435	-79243	147149
-212599	189092	128504	187997	-216275	84362
-43297	12728	-171493	164984	209585	224481
-98745	132053	179647	93367	157781	19926
-127021	79765	28110	198727	38927	87149
-23402	240575	192691	160691	-98573	162202
-193280	220703	-239304	54217	162329	15910
-92452	7257	143988	128957	-214800	64861
-129721	199208	229739	131200	-81326	158713
-25519	103399	-142572	188641	-85351	142820
-63887	161732	236262	160691	6022	45715
253431	180629	236262	160691	6022	45715
20310	87809	116563	119325	-83081	176136
100949	237763	236262	160691	6022	45715
-30653	13537	236262	160691	-87594	44977
-216369	218866	236262	160691	6022	45715
-59013	207755	-194857	97785	-221327	34185
12354	133165	236262	160691	6022	45715
-140128	190299	236262	160691	6022	45715
-70537	226484	-19583	7508	-246923	127280
164836	76031	236262	160691	6022	45715
115979	22181	-25224	217967	-229777	129342
-182513	176386	227474	181017	76401	248788
44337	216110	220376	34701	-21915	12358
-68295	168791	-156511	185422	118333	205239
-119683	175354	47642	53689	76467	200762
-44341	132128	-102839	65231	-32120	117373
196823	135013	-91091	6558	-16236	35045
-13739	206056	-164032	65971	-62953	137801
104951	161118	-102839	65231	-108911	70911
112321	182983	27885	190217	194359	209711
148973	93869	-237952	232391	-27940	253831
-136532	1517	235906	27133	41723	97965
125802	14581	-184041	219515	-4289	247271
-103211	71546	-184041	219515	-4289	247271
-110488	156251	-40898	20325	253469	214140
-229013	56965	-184041	219515	-4289	247271
-147825	87949	-40656	82861	-161077	17152
-184411	135095	-159841	127151	-36061	196212
-183831	229219	-184041	219515	-4289	247271
91559	14823	78529	133533	260533	10578
142651	77663	-70473	209879	252060	193027
-197664	115825	91429	96644	209439	78905
252851	256624	-70473	209879	69277	152440
-36371	139420	156283	196882	-1205	100233
-115393	154327	96487	96760	179913	47669
-130201	30340	-20449	104674	14171	258473
-20561	204207	255310	218817	211789	34299
-147214	77029	81191	161540	-243765	121804
-28739	255337	-110836	86387	193405	131731
105117	22102	124993	95571	-1198	148389
-195837	247895	-205629	108527	190568	248233
-79517	107256	-203138	241617	13009	14282
-159441	181589	-175896	57289	83639	202427
94681	4995	-213278	52761	30123	253886
163560	230827	247813	199301	46463	100233
254086	60051	57181	92250	46089	8042
183643	43829	-213278	52761	30123	253886
231014	10767	161057	24639	47239	161277
185397	60014	-18083	174322	150291	108814
-236271	159736	28825	236393	7841	232630
-19603	189912	220714	7955	205217	195964
-19603	189912	220714	7955	-100846	159663
-19603	189912	220714	7955	-101551	56605
-19603	189912	220714	7955	-203807	10152
-19603	189912	220714	7955	705	103058
-159441	181589	-12743	9580	200769	63418
-17168	213651	-35997	59089	-101580	110897
62870	217199	170669	220097	8083	130462
200185	82697	136336	21053	11301	212549
9773	227550	-82540	134891	-37372	175675
-64756	213315	-194165	161548	8083	130462
224875	169076	141203	113775	151831	216735
-13436	47989	-87171	16426	88416	49733
-173347	253380	127961	201455	157733	104562
23751	15703	227785	176601	-79638	151193
-196700	119433	-89569	122444	-212794	249787
119275	93671	92729	205328	-5122	141599
121012	65673	-15425	193156	-92061	147149
-159441	181589	192691	160691	-109195	88823
676	218409	250433	125985	153211	211560
-202681	225922	218577	152561	130769	98713
88897	200471	-198595	1927	227353	6364
-111390	101573	-46137	193199	-165608	192987
-202681	225922	171170	155619	139734	10537
-196700	119433	-251375	79009	-212794	249787
-159441	181589	-103369	16391	-127082	183435
62870	217199	-183671	159937	8083	130462
-3712	11337	123592	62565	-105674	238169
77169	65231	195664	121943	-224211	1208
-236553	117244	250375	169904	-6073	189157
-215775	155807	-130253	112058	196421	21566
-202681	225922	-204311	84605	139734	10537
-5229	240371	-84641	222841	-65242	65231
-221212	7925	-245324	218483	67875	224516
208367	220631	-99034	98093	-126898	19307
207997	151618	21125	113732	76433	53576
-5229	240371	-42676	45681	-65242	65231
-173347	253380	-218411	35432	157733	104562
38106	73409	236262	160691	209097	102313
254301	245672	236262	160691	124886	1141
-6811	157932	-151762	132397	-119201	49395
52827	158998	-25224	217967	-181477	59652
216224	78597	236262	160691	-54983	251861
216224	78597	236262	160691	-78284	167527
216224	78597	236262	160691	194789	254143
216224	78597	236262	160691	-226471	82052
216224	78597	236262	160691	-179869	250720
216224	78597	236262	160691	124886	1141
216224	78597	236262	160691	23301	84334
136661	19351	239181	9115	107455	222138
-97996	226477	-171148	72627	-64683	152848
-52287	205798	94693	212380	108828	174587
-72090	147313	158716	1591	238129	146222
-138002	147533	-137397	144263	88235	16892
-127339	134246	-244696	147395	48353	35456
212309	70305	148588	45053	-27904	253339
-75410	232759	124993	95571	16135	103174
-81241	109220	-224939	72594	-163777	189338
-156025	247271	174431	21371	-49064	11083
-30827	22472	136381	225922	20626	209961
-24621	27935	-155172	7439	-242139	236857
-139005	103979	81439	175420	60043	260924
-139005	103979	-119230	169867	60043	260924
-199057	49106	-221615	148666	-77373	53870
252020	189367	-5805	245494	60043	260924
118213	213881	255927	35272	60043	260924
230260	196983	-52729	227345	-257054	253191
93812	82503	141203	113775	43157	179976
244797	58547	-65694	65231	69917	22081
-139577	60716	-35997	59089	-127383	43009
182769	159778	-69601	97088	132811	221539
40049	252806	39453	121948	162152	235283
-147773	212463	-95477	10740	-255107	169904
57059	106190	258063	45236	30081	80108
107728	242023	-119389	125601	4931	117734
-185780	217967	-206518	53341	-184199	197929
196347	251378	-185855	85321	-47453	145721
-128528	195775	8732	49149	31219	179073
-250966	192249	23998	201027	184924	170237
27019	183738	-11097	148114	-119687	203648
196347	251378	-85677	250018	-131764	22229
-54952	188125	-83102	55235	-68227	208485
-174711	88150	-165817	70374	-133753	176028
143138	122847	156119	192392	-7806	93439
-242598	57769	-157574	176687	-12658	158027
-114028	29407	38652	65231	-50603	85513
10057	256624	227111	162319	-145286	14737
234629	199465	23153	246863	-201044	101047
-120611	160691	-160100	224007	-259823	222507
-156025	247271	-245884	95805	-260573	234049
255345	194102	81079	119780	218649	133966
-120611	160691	226497	260812	83604	9553
193201	90569	-183534	118145	-55681	50912
-172080	16063	-189256	180901	16039	27306
-242531	182968	-94951	125173	236193	49765
-214304	154161	-220016	131881	3446	195693
-205937	1077	-220016	131881	3446	195693
200999	95571	-32677	150672	-2158	212067
-138272	65231	163592	90213	186338	97997
-210029	46412	170852	232429	-244429	239945
-246073	229104	-62557	89028	64109	137259
-44515	142746	157663	215258	43060	226771
389	128797	-102245	35793	-198124	37023
109130	16039	57838	202497	73314	253339
-55863	242720	-20449	230287	22641	169582
-31543	111370	-224939	25759	83573	232552
115933	22755	-190294	241427	3339	80422
-57246	188641	103347	22348	-151631	28641
207274	21361	-13879	135855	127333	28638
23429	79476	-193255	138867	-8794	69961
-249719	37925	257859	146845	-81777	106969
-5017	113004	109005	58882	-165421	212503
-171098	38581	-206394	230111	-28916	198875
4746	21115	152776	243645	-58579	83735
149785	169886	219959	133644	112391	256209
-3219	91934	51063	118622	186407	12751
-5017	113004	-235241	5699	82182	235061
-130879	132386	24674	162325	95996	209141
250454	248583	69290	42359	-150325	130869
219059	65500	-159029	5064	-42564	65231
230387	247640	91723	165617	134192	88193
-136879	200613	250289	238369	212730	112961
8495	28003	223505	133669	-19449	44548
141005	65883	-237661	40228	-5540	71299
16735	78514	245367	17015	84023	254044
-11861	144037	-117695	201576	26811	17630
-94946	47305	141622	29695	-14140	65231
-31543	111370	227812	229819	-102650	182901
118436	247281	236262	160691	59561	210125
88189	19270	-128045	169003	-25374	93869
117131	183147	236262	160691	5309	127273
-111186	109019	236262	160691	-155083	239823
-111186	109019	236262	160691	-191645	124404
72217	194962	-218087	63714	-124353	77708
43675	15703	220376	34701	-77471	167721
-31543	111370	225953	64445	186223	49651
119335	242917	-245186	58127	162303	146780
153580	7339	-186914	24457	258407	117261
257895	179006	-185900	33571	-125279	202229
32857	95941	-247621	8477	168685	126936
22330	257927	24167	62823	-251911	242392
-28826	247505	-224939	76793	-226217	19092
-77227	130431	-224939	76793	-226217	19092
-249868	59573	36663	173419	197723	224704
253111	44936	-80782	83033	53825	236837
111563	255377	-176267	85270	-208140	156251
-154541	5289	163085	62604	-116349	37646
-154541	5289	163085	62604	-165895	234264
-154541	5289	163085	62604	-141122	135955
-154541	5289	163085	62604	91576	60663
-154541	5289	163085	62604	207925	23017
-154541	5289	163085	62604	-24773	98309
-154541	5289	163085	62604	42030	257281
-154541	5289	163085	62604	-257471	173601
-24071	221482	218686	64629	-17351	188856
-24071	221482	218686	64629	158947	86367
-24071	221482	218686	64629	-134883	257182
-24071	221482	218686	64629	-58766	34163
-24071	221482	218686	64629	-76117	223019
-24071	221482	218686	64629	259128	206897
118033	221794	58927	217264	254653	47724
10445	80401	-184041	80302	171233	31089
167185	188436	27709	129631	-136739	85914
-125003	85957	-61347	23645	115301	81918
-238586	163373	-70301	112967	-65242	65231
244129	207709	-224939	72594	-153603	81256
185891	23249	-19702	210641	-90095	74046
-123887	125990	93485	231052	-117649	17956
-180996	103361	186069	97199	-207498	236285
-108363	109994	-129623	211264	-88729	95571
-211516	253339	-55661	72727	76174	189047
-125003	85957	70811	64700	115301	81918
139189	149167	223249	209427	250198	204795
-87925	194661	244616	31857	-106619	150223
-199343	109865	244616	31857	238737	223043
-186996	155761	244616	31857	118223	154456
138214	233791	-29607	229067	82185	28453
49142	115383	35705	252709	-65242	65231
-78140	142803	-187083	81401	97220	40093
-41093	258223	-191009	182817	15951	259720
-146363	155252	18421	70864	61924	9389
161338	156907	135412	200405	233677	238465
-254385	218111	-132607	260924	-236788	50569
146023	146668	6760	26199	-215779	145555
257823	166555	-192866	141599	-207599	78228
143971	246046	183410	62493	-73105	232396
-238586	163373	4243	89513	-65242	65231
217268	163503	121525	112316	59298	99179
98728	234705	32786	82917	-209866	230953
244238	240629	57781	225449	258399	225700
49142	115383	215513	166032	-65242	65231
161338	156907	-17354	26893	59351	211788
256331	111567	58154	107543	-194046	224923
-146363	155252	-138580	140889	126001	127065
-37456	74379	-15425	193156	-255074	23865
-89971	113382	-185855	85321	-471	237059
239914	40877	141622	5793	182205	179783
-151505	20377	96111	158618	-255074	23865
171085	99347	-116441	183393	-119201	49395
-200042	29987	5501	3034	-64611	60200
-78140	142803	-116441	183393	-27233	116476
-142727	68370	-215596	35253	-137189	254856
34169	152348	-241839	2345	-104607	121360
124862	79423	252029	222999	-80957	169463
-1508	42105	-74419	151071	55120	142803
95389	99717	17576	11521	123989	251859
187433	206020	261302	139277	-100379	6956
41702	180359	143988	128957	198346	259925
-99673	47129	-7517	26402	-105674	238169
245907	107707	35317	213710	-81230	19157
68556	220375	-58393	242646	95376	17275
166574	12169	-257218	112945	130289	32819
245907	107707	154260	124649	-151258	129731
124149	149554	-195183	20674	-88896	62771
-78140	142803	-87542	225117	-27233	116476
72558	202703	224525	131646	16837	241531
68556	220375	250375	169904	18481	53415
-12209	163947	73648	231125	48969	17999
235208	6827	-43931	192373	-210255	48544
-155777	190568	17407	40415	-105293	15566
131892	171617	236262	160691	41771	69208
-121075	111854	236262	160691	-232227	101393
-118233	85114	236262	160691	41771	69208
127339	86040	236262	160691	41771	69208
48182	140223	-75799	222999	-206211	212899
122786	463	236262	160691	41771	69208
-113680	170691	236262	160691	41771	69208
68556	220375	82319	43031	-12277	67871
4553	85577	236262	160691	41771	69208
217587	7402	236262	160691	41771	69208
-101094	52271	236262	160691	41771	69208
136445	257194	236262	160691	41771	69208
-109127	256268	236262	160691	41771	69208
259231	257657	236262	160691	41771	69208
181072	171339	-182351	160432	239937	249959
96183	113627	-194857	97785	-227833	45178
161338	156907	-97259	215759	59351	211788
-103344	34895	-253331	221322	122919	179482
108826	211517	-79583	184741	-6741	201947
49677	46258	-27910	146329	258931	130018
-206442	216259	-49005	53293	60043	260924
150031	225320	-237281	251128	-97501	39114
-215771	175143	156937	258085	60043	260924
234059	68154	40898	20951	-169121	174494
-253087	10679	-249986	57483	60043	260924
-174007	194102	-102245	35793	115343	32078
-174007	194102	-102245	35793	-102521	97600
-260188	51985	40898	20951	-169121	174494
161323	157361	122331	260021	-29531	47191
-88943	15867	-151855	100043	123316	179043
27538	159941	-85345	18764	-176252	90391
-144080	135579	35197	238825	-227213	132460
109530	66379	47351	103970	-80870	35657
-55477	173874	92623	114759	108037	19092
-174007	194102	-192839	240802	-33458	108527
-88943	15867	-150001	111444	56279	57286
13139	244278	-159468	202229	-94719	177304
-89578	203477	-178971	77830	30925	33661
185393	102082	-217077	189625	-57048	158051
-174609	617	-184379	199137	212433	184408
-85608	18877	223558	162319	134180	98931
-96664	87453	-240689	162623	-169304	179783
74747	88150	-161591	224912	-160505	238761
-86855	217996	-61976	205239	23359	155355
-4482	100319	40729	101202	16039	27306
-124041	130591	-140439	176353	-34031	248788
-231833	77071	-206518	53341	71413	23951
229360	10397	-216038	131405	-6773	72799
-71739	168646	86381	126116	-160247	120366
-88943	15867	-111257	140763	-28073	193695
182033	66452	27099	158111	244740	111643
41267	98240	38652	65231	144070	1893
142685	103282	218181	141286	-189279	250231
-88943	15867	54817	16487	156958	175787
183715	15293	-32617	244135	184924	170237
72425	61213	17631	146290	-17175	6364
55593	85681	-12675	181892	57193	74046
-254591	159976	-214485	87118	-161237	27306
50056	95061	28256	15781	145846	68265
-71739	168646	-205878	152725	-97311	245929
101305	185074	168770	201197	-247270	219017
-61517	251415	-80032	34571	63212	253915
-88943	15867	-16319	162616	134087	236763
44927	115627	235924	31037	189207	210382
-16443	144374	-159841	127151	92561	143172
29707	254861	124993	95571	138265	50067
209953	204426	-102245	35793	53863	229104
-44090	240241	31097	183270	226390	248753
-47560	57581	-224939	76793	-226217	19092
116783	79501	-224939	76793	-226217	19092
19633	27205	-224939	76793	-226217	19092
33205	14491	40898	20951	-109774	146631
164343	21920	-224939	76793	-226217	19092
-211903	35661	-224939	76793	-226217	19092
186006	216583	-224939	76793	-226217	19092
-44961	14491	-224939	72594	-42327	135874
9060	259703	-201465	190609	117747	72584
253199	186207	-224939	76793	-226217	19092
-2433	185033	-24321	137987	41407	213934
21663	194663	-224939	76793	-226217	19092
-106979	197025	-203138	241617	144407	99548
198411	240676	-189063	65231	71347	237217
174841	52540	-246003	216709	-126391	128709
37709	237984	60164	232299	-42564	65231
131338	95669	-57643	174906	-19449	44548
213306	42763	220714	7955	51795	182306
192903	251794	-236431	166281	10911	9799
-202855	444	227812	9159	73932	141737
231245	259333	-227643	656	-241564	69941
-2433	185033	-71339	33481	41407	213934
-228143	102985	5501	3034	-131048	256609
166264	127711	220157	63640	-191132	230953
243401	219644	-149381	45674	-213113	31968
-77404	31347	185838	115415	239164	214119
24476	68265	139087	39550	-131403	230566
91097	100655	53066	151059	227789	253728
-147053	201228	53066	151059	78699	147971
23743	149683	42419	139342	156976	154529
24476	68265	124891	214044	58303	210227
-149807	169761	-20017	145755	-135469	14061
51912	243251	-43193	145632	-17668	63059
76507	141040	-149734	256535	-204793	140304
-14551	108194	-140958	259333	-228370	29669
-62329	42441	165789	139387	112066	122877
155225	87963	-25224	217967	141992	79615
10411	4989	236262	160691	240486	188515
-256679	117375	236262	160691	77727	89872
-236263	42025	236262	160691	-238927	111779
235741	107707	-223168	191049	168718	34787
43065	71509	-239965	35998	-176022	260591
-147059	51252	236632	47257	71192	192659
-147287	149691	-183194	93869	6520	123161
-33353	227347	198077	74519	62793	49136
5046	238169	-129228	44929	11295	52202
-38135	3478	-110836	86387	-258257	41373
230312	256965	-11374	83119	247849	150980
251208	165353	-172909	141384	108349	215411
92645	196507	-78906	230591	126836	250469
236515	219553	242177	71651	-69294	135013
-183818	163133	-148037	93761	-153937	42312
25723	202057	40898	20951	-224031	234895
-37207	174660	-224939	76793	-226217	19092
259057	195685	-224939	76793	-226217	19092
172521	124079	-224939	76793	-226217	19092
65903	50267	-102245	35793	76572	27491
211499	65887	143143	32146	-63616	116143
-125947	26522	-224939	76793	-226217	19092
-207524	127113	-224939	76793	-226217	19092
170317	47547	-224939	76793	-226217	19092
-81577	100591	-224939	76793	-226217	19092
227333	84952	-129954	255325	85754	12685
142944	165679	-102245	35793	-200251	221778
29787	17630	21175	117206	208124	190439
-118467	58958	-84500	60903	231259	238650
-41213	182040	-52221	180760	177887	243380
-217619	227550	-1765	173161	-131211	139406
22521	193436	255359	123170	-221993	208034
-32466	106597	-97649	135224	125941	113078
22521	193436	173563	21836	-221993	208034
-104163	144374	-194519	146587	-96427	161745
190505	244903	224382	219085	-191715	249608
-257549	218354	30586	32469	-139509	211196
138876	129473	244616	31857	28702	174831
165735	190514	-29607	229067	138332	198961
127002	1517	-121763	149586	110956	67123
75065	82272	220714	7955	-80163	161156
-118088	25379	227812	9159	158781	246679
163549	58534	-215749	178104	132331	85656
-32466	106597	-17104	189953	-9701	44373
-253243	167758	-75190	80319	218324	52331
-237683	24699	152776	243645	-130576	134547
-32466	106597	118861	136817	-76173	151523
138099	158998	-239396	93869	-106093	68308
-130993	135901	239473	115670	-255823	134152
133286	257705	-39462	23779	-115195	135259
-89252	121215	19077	191470	34711	133644
233400	153841	19077	191470	34711	133644
-249980	241039	-192003	205424	222896	104189
-217619	227550	116169	64450	112583	193371
68092	233877	105118	206117	252193	137801
218414	68073	-93880	120583	-46331	26058
-159697	249549	-61299	183395	101697	119843
-37831	90557	-192513	169316	256211	65231
11251	204407	-142149	120398	-75231	246820
-187681	235172	26221	198348	29198	73487
72355	87177	2535	206572	145031	194176
182439	250295	-240332	154327	119645	157071
212264	51097	-149888	104017	-168210	159641
-46990	178063	-103597	90502	-127714	27603
29787	17630	135876	180893	-79641	91972
-181250	94833	84024	182707	-84262	161801
12830	64417	226178	111069	182946	211085
-41213	182040	81965	62104	177887	243380
-217619	227550	-13713	66383	-131211	139406
-214649	16482	135876	180893	-92426	47491
-212255	259581	206409	69985	-65242	65231
159152	177893	-171382	135095	46463	100233
-161269	220006	224263	163954	-87631	11137
-227811	225541	-46137	193199	-251671	104744
-255718	20699	107762	214563	1931	14965
-116493	77959	132019	84542	179959	150338
127002	1517	-113083	129653	110956	67123
6177	253744	133011	139195	242659	117734
193459	59307	-152242	80401	46415	33841
-217619	227550	-131459	205841	157431	7426
94551	174742	64732	119177	-196487	203175
-24592	16039	66586	202097	64303	179006
217255	115383	32753	156606	217817	192659
202467	191623	235419	170968	-73204	196349
-217619	227550	235419	170968	-217574	92867
68092	233877	65910	172187	252193	137801
4843	1637	250375	169904	-224481	229706
-211084	90317	-148072	130385	-147604	61705
47057	5310	-180680	4223	-42915	68413
-9927	187040	-43193	145632	147128	159057
4838	79535	-43193	145632	176014	10623
-217619	227550	-238949	175354	243794	53965
-146321	238736	-33993	220006	-92673	145891
-60457	175359	-151762	132397	-156056	168387
-53621	25873	236262	160691	-49361	34522
215839	195406	-67691	202316	-194753	116543
81541	84221	-57485	117654	8083	130462
-128280	107707	115970	11567	-38713	85661
-116005	230827	-82825	35927	-152309	156907
-106151	157946	218083	144084	8083	130462
-43587	141599	228319	207839	258059	185648
25433	179611	-176565	227444	-105674	238169
81541	84221	121852	84395	8083	130462
211330	32301	-201274	33845	-152309	156907
-217619	227550	20439	109994	-197909	202991
41238	232757	-231361	98801	-253948	7955
224344	136633	-110836	86387	25269	114626
-244905	72283	81796	51269	224076	85433
179974	100083	-23825	232931	-27904	253339
70209	41984	-132420	179783	191443	59452
-124323	208034	-269	233698	-72945	120361
-88421	113570	25012	74821	202869	22274
253808	37269	-121996	36149	-138517	135192
-19430	183147	248299	29955	114339	79550
24186	83287	-18083	174322	-75833	194176
155063	15540	-18083	174322	131293	213487
131225	17522	-18083	174322	-75833	194176
-144668	220553	244616	31857	74471	10707
172367	149199	247062	74777	206453	228457
-107039	65765	-18083	174322	-75833	194176
-189892	214817	-18083	174322	-75833	194176
-82853	149052	-18083	174322	-75833	194176
28333	210271	-184379	199137	-62419	223170
147449	191060	-46306	156473	102437	58265
-223381	246562	141203	113775	-15764	72035
11943	7585	-154263	132511	63709	140051
27443	4008	-3848	245057	200655	101084
243380	194613	214113	44518	121535	197456
-9850	128699	-221420	110963	241121	183605
-132193	1354	-128177	224331	-261133	129355
-184465	160832	-128177	224331	-261133	129355
10895	257742	145171	37046	25804	66707
50487	146845	206449	7474	194397	203729
-111524	26445	38549	87728	-150398	224035
-193836	91805	-108356	216857	30086	228903
16849	126033	192839	59588	16890	153217
-92075	184007	250375	169904	-260879	133902
251557	50912	15173	161786	30341	152131
-127359	22079	-124215	115474	215768	65231
89415	137398	161864	198875	42157	170806
121713	227231	-12675	181892	188444	85977
185671	89096	-207701	153191	89453	246
-246933	46991	-203917	258956	-12658	158027
15839	96989	146269	116291	130477	203304
108799	2952	146269	116291	130477	203304
183823	210863	238121	107156	-63082	254807
50513	28987	-102822	82843	-46581	252883
116609	198579	91429	218415	-219103	178063
-146653	36229	128986	99221	-161005	235468
-113651	192659	-224939	83202	-3715	16426
-1073	149639	-184041	219515	-143467	32264
-230108	214785	207515	259937	229193	86674
-207891	22673	-200096	62613	168312	4171
-153700	238169	114582	80585	-1963	1849
43603	151526	-189063	65231	-164969	226431
119259	137129	-162949	203820	238113	213194
53505	36926	-74089	38761	67123	160679
107561	251578	234357	34030	118333	205239
-4901	223163	173813	190846	-55690	164731
-192473	40959	-254345	34337	169277	190659
-151428	223819	220714	7955	46983	246217
224671	238946	220714	7955	-1033	28987
-172417	36039	220714	7955	-203178	225253
-172417	36039	220714	7955	-176071	246907
-172417	36039	220714	7955	-257392	181945
-172417	36039	220714	7955	27107	21654
-10698	41773	-22139	41000	-226551	38356
189341	217978	34478	240793	-25374	93869
-192473	40959	67981	4398	4293	203605
145001	146928	-26406	146587	-190296	71299
56191	199735	163672	157019	75085	62456
138014	126239	-238121	227642	160510	119797
-182613	205757	96161	108814	53309	220633
129369	53374	96161	108814	-136739	85914
-179249	7253	96161	108814	-136739	85914
29609	174628	96161	108814	-136739	85914
79489	114001	96161	108814	-136739	85914
37193	86920	140673	12728	-157807	179386
-114144	9127	96161	108814	-136739	85914
-20271	235255	96161	108814	-136739	85914
-49880	60627	96161	108814	-136739	85914
-229129	67880	96161	108814	-136739	85914
86191	134051	-338	260309	-213487	191479
217913	249279	46813	235769	-186521	248788
191925	26711	46813	235769	-186521	248788
-185428	28931	46813	235769	-186521	248788
-198239	171025	260295	124681	66304	190963
105550	162927	113737	6452	254777	31857
-178931	84573	46813	235769	-186521	248788
254977	69171	46813	235769	-186521	248788
135370	39893	46813	235769	-186521	248788
6497	55642	46813	235769	-186521	248788
198422	82353	46813	235769	-186521	248788
-159440	251499	46813	235769	-186521	248788
13021	133257	236262	160691	-133643	34235
-60581	62704	236262	160691	-133643	34235
125947	109750	236262	160691	239253	186632
240613	90036	236262	160691	20201	92355
16315	248884	28912	156005	67132	203685
-175102	7825	236262	160691	-133643	34235
184121	206599	236262	160691	130129	194885
184121	206599	236262	160691	-64358	145811
184121	206599	236262	160691	-258845	96737
184121	206599	236262	160691	194958	211243
184121	206599	236262	160691	-129187	129453
184121	206599	236262	160691	64829	16358
-235683	70529	236262	160691	-133643	34235
184121	206599	236262	160691	471	162169
184121	206599	236262	160691	-194016	113095
184121	206599	236262	160691	65300	178527
176697	70561	236262	160691	138524	151967
168461	172462	236262	160691	-133643	34235
-56492	116563	236262	160691	65300	178527
-6641	180287	236262	160691	-133643	34235
259347	84545	130856	102383	-169719	15211
45881	249837	191477	156415	46332	93869
-6336	25037	118976	156527	119845	195693
240845	108632	-90112	28003	-56881	166711
139293	245569	205249	188856	88759	40631
80330	177119	-260029	183803	102233	138675
-59189	112961	50457	173020	-203359	28464
-142173	70028	-211858	78105	243844	259333
-236727	99829	-132046	201713	53741	168387
36743	43046	-251567	1927	-218135	4773
-201152	32745	-213081	12751	-107641	91453
125291	192548	-102245	35793	-256561	252324
-6351	249772	102245	29453	202973	95460
133597	152862	-24321	137987	32381	12136
-257948	120709	-38115	222179	234343	170237
120379	20038	40898	133355	-60965	112258
-54190	237577	20449	95586	148612	217259
-118842	58867	-201998	61071	223645	125176
-29147	189649	-57967	75938	187843	234469
115584	156661	-229990	170237	-198446	134833
1827	11047	-15630	171011	-136079	143449
153215	232286	-173207	26076	90602	65939
-110433	74777	-121067	12300	69007	232426
91347	254560	-17069	157953	85853	36203
91347	254560	89363	214627	85853	36203
-134072	143131	183703	35303	196001	180782
193343	123738	-18083	174322	47969	46620
-209271	247259	220714	7955	-141507	259735
91347	254560	170613	169790	85853	36203
141612	145447	159699	5740	179202	139105
-118842	58867	21227	177975	-5342	163555
-182317	223819	-65694	65231	236081	187562
252233	25133	185055	88714	-142237	19092
180821	195435	-218517	181996	-88729	95571
44296	57747	-135876	155333	-104607	121360
73684	176887	27155	259333	165215	183188
-161057	98113	-239396	93869	250627	144702
-104254	187331	45401	144774	-90095	74046
-134072	143131	-76495	138503	-196842	54205
78909	43490	-17614	61705	201570	84397
41209	114552	214123	29838	234221	147600
259802	198727	-209546	135463	211003	115455
57641	130694	-227643	656	-142237	19092
252233	25133	-227643	656	-142237	19092
143213	120968	-47290	234049	12860	1517
180821	195435	-5915	201206	-88729	95571
-136951	236255	-227643	656	-142237	19092
-36038	44467	-227643	656	-142237	19092
-64864	35187	-227643	656	-142237	19092
208972	235481	-227643	656	-142237	19092
180146	226201	-227643	656	-142237	19092
122505	95507	-227643	656	-142237	19092
-72087	201068	-227643	656	-142237	19092
227879	14023	20375	120663	-212834	119411
36540	79007	257878	147445	14301	76196
-120205	213651	212771	98198	195955	111671
24347	228889	-64093	12802	110015	149706
-58224	145373	-219476	258997	-129975	259126
-65557	239534	253333	97739	32381	12136
-163473	90502	-217356	185689	174351	155660
259802	198727	-236377	136649	211003	115455
35025	179006	-46137	193199	-188621	154136
-118842	58867	-145509	164375	-101309	144990
-196997	129806	-88387	18231	-253948	7955
-209873	31283	143988	128957	-1329	176416
30398	210863	-88219	77658	-86985	21524
-109333	135794	-98865	115592	-191393	227550
-224805	16253	-15363	73852	-49981	230953
-193003	52127	194195	119843	227855	116401
-221028	255427	145150	136027	-65242	65231
-90128	154447	-110351	23263	-231128	60199
-101616	198875	-145526	23411	-100354	40569
106448	157809	212233	21016	-104090	19049
-139693	149984	250375	169904	-89172	104011
-143028	45841	26489	186591	105004	116745
150607	250961	-259975	10793	199585	260842
123521	145140	161864	198875	72521	242343
