prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
13	1	0	0	6	1	3	1
13	1	1	0	6	1	3	inf
13	1	2	0	6	1	3	inf
13	1	3	0	6	1	3	inf
13	1	4	0	6	1	3	inf
13	1	5	0	6	1	3	inf
13	2	0	0	6	1	3	inf
13	2	1	0	6	1	3	inf
13	2	2	0	6	1	3	inf
13	2	3	0	6	1	3	1
13	2	4	0	6	1	3	inf
13	2	5	0	6	1	3	inf
47	1	3	0	5	1	3	inf
47	1	4	0	5	1	2	25
47	2	3	0	5	1	2	22
47	2	4	0	5	1	2	22
41	1	0	0	12	1	2	1
41	1	3	0	12	1	3	inf
41	1	4	0	12	1	2	37
41	1	5	0	12	1	2	37
41	1	6	0	12	1	2	40
41	1	9	0	12	1	2	1
41	1	10	0	12	1	2	4
41	1	11	0	12	1	2	4
41	2	0	0	12	1	2	40
41	2	3	0	12	1	2	1
41	2	4	0	12	1	2	4
41	2	5	0	12	1	2	4
41	2	6	0	12	1	2	1
41	2	9	0	12	1	3	inf
41	2	10	0	12	1	2	37
41	2	11	0	12	1	2	37
43	1	3	0	7	1	3	inf
43	1	5	0	7	1	2	35
43	1	6	0	7	1	2	35
43	2	5	0	7	1	2	8
43	2	6	0	7	1	2	8
17	1	3	0	6	1	3	inf
17	1	4	0	6	1	2	3
17	1	5	0	6	1	2	3
17	2	4	0	6	1	2	14
17	2	5	0	6	1	2	14
19	1	3	0	5	1	3	inf
23	1	3	0	7	1	3	inf
23	1	5	0	7	1	2	8
23	1	6	0	7	1	2	8
23	2	5	0	7	1	2	15
23	2	6	0	7	1	2	15
29	1	2	0	7	1	3	8
29	1	3	0	7	1	3	inf
29	2	2	0	7	1	3	21
31	1	0	0	20	1	2	1
31	1	2	0	20	1	3	12
31	1	3	0	20	1	3	inf
31	1	5	0	20	1	3	19
31	1	7	0	20	1	2	30
31	1	10	0	20	1	2	30
31	1	12	0	20	1	3	19
31	1	15	0	20	1	3	12
31	1	17	0	20	1	2	1
31	2	0	0	20	1	2	30
31	2	2	0	20	1	3	19
31	2	5	0	20	1	3	12
31	2	7	0	20	1	2	1
31	2	10	0	20	1	2	1
31	2	12	0	20	1	3	12
31	2	13	0	20	1	3	inf
31	2	15	0	20	1	3	19
31	2	17	0	20	1	2	30
37	1	0	0	22	1	2	1
37	1	1	0	22	1	3	30
37	1	3	0	22	1	3	inf
37	1	4	0	22	1	3	inf
37	1	5	0	22	1	2	34
37	1	7	0	22	1	3	7
37	1	8	0	22	1	2	36
37	1	11	0	22	1	2	36
37	1	12	0	22	1	3	7
37	1	14	0	22	1	2	34
37	1	15	0	22	1	3	inf
37	1	16	0	22	1	2	3
37	1	18	0	22	1	3	30
37	1	19	0	22	1	2	1
37	2	0	0	22	1	2	36
37	2	1	0	22	1	3	7
37	2	3	0	22	1	2	34
37	2	4	0	22	1	3	inf
37	2	5	0	22	1	2	3
37	2	7	0	22	1	3	30
37	2	8	0	22	1	2	1
37	2	11	0	22	1	2	1
37	2	12	0	22	1	3	30
37	2	14	0	22	1	3	inf
37	2	15	0	22	1	3	inf
37	2	16	0	22	1	2	34
37	2	18	0	22	1	3	7
37	2	19	0	22	1	2	36
53	1	0	0	11	1	2	1
53	1	3	0	11	1	3	inf
53	1	4	0	11	1	3	51
53	1	5	0	11	1	3	18
53	1	8	0	11	1	2	1
53	1	9	0	11	1	2	36
53	1	10	0	11	1	2	36
