p	A	B	C	rho	sigma	pairing	a	b	c	d	mc	nc	U1	U0	V1	V0	M	N	G1	G0	W1	W0	ordD	ordH	relrankMN
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	1	25	34	54	24	42	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	2	29	15	6	64	64	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	11	1	9	69	67	9	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	22	43	46	10	16	66	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	25	57	32	37	14	45	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	31	48	1	53	16	63	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	38	13	70	1	67	36	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	42	0	16	66	0	13	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	48	60	54	62	35	17	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	54	65	44	62	25	54	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	55	2	17	37	5	58	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	59	31	54	54	36	13	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	62	4	52	66	37	46	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	63	10	21	49	14	69	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	63	64	32	31	57	2	12	24	2
71	3	7	44	28	7	3	9	16	14	13	33	14	19	57	51	67	67	14	57	69	9	10	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	1	24	47	36	53	13	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	2	22	61	20	2	31	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	4	23	27	45	39	25	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	5	68	3	53	64	37	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	8	49	69	16	56	70	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	16	38	69	36	14	1	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	19	30	6	66	28	50	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	20	59	15	23	19	34	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	31	69	34	12	10	18	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	32	6	50	20	11	48	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	35	52	24	31	62	44	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	38	63	33	31	42	43	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	56	66	9	60	63	52	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	62	3	3	56	8	16	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	69	44	28	69	50	51	12	24	2
71	3	27	64	43	64	1	57	16	9	58	66	41	47	4	50	45	70	51	43	53	22	41	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	1	24	47	36	53	13	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	2	22	61	20	2	31	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	4	23	27	45	39	25	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	5	68	3	53	64	37	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	8	49	69	16	56	70	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	16	38	69	36	14	1	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	19	30	6	66	28	50	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	20	59	15	23	19	34	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	31	69	34	12	10	18	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	32	6	50	20	11	48	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	35	52	24	31	62	44	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	38	63	33	31	42	43	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	56	66	9	60	63	52	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	62	3	3	56	8	16	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	69	44	28	69	50	51	12	24	2
71	3	27	64	43	64	2	57	9	16	58	66	41	47	4	50	45	70	51	43	53	22	41	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	1	24	47	36	53	13	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	2	22	61	20	2	31	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	4	23	27	45	39	25	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	5	68	3	53	64	37	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	8	49	69	16	56	70	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	16	38	69	36	14	1	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	19	30	6	66	28	50	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	20	59	15	23	19	34	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	31	69	34	12	10	18	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	32	6	50	20	11	48	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	35	52	24	31	62	44	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	38	63	33	31	42	43	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	56	66	9	60	63	52	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	62	3	3	56	8	16	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	69	44	28	69	50	51	12	24	2
71	3	27	64	43	64	3	16	9	57	58	66	41	47	4	50	45	70	51	43	53	22	41	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	1	14	27	39	39	51	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	2	0	40	12	11	9	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	3	26	30	31	38	2	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	8	62	34	48	68	28	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	13	56	1	48	44	65	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	18	2	49	11	1	29	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	44	34	10	11	1	34	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	46	58	3	53	21	63	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	48	9	17	64	55	35	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	49	55	52	15	60	64	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	53	18	40	15	35	9	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	55	48	27	59	57	51	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	58	40	10	59	70	50	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	67	49	70	13	14	54	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	68	1	21	29	36	3	12	24	2
71	3	27	64	28	7	1	14	55	62	13	25	33	27	38	33	34	70	66	18	60	41	26	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	1	14	27	39	39	51	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	2	0	40	12	11	9	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	3	26	30	31	38	2	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	8	62	34	48	68	28	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	13	56	1	48	44	65	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	18	2	49	11	1	29	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	44	34	10	11	1	34	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	46	58	3	53	21	63	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	48	9	17	64	55	35	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	49	55	52	15	60	64	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	53	18	40	15	35	9	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	55	48	27	59	57	51	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	58	40	10	59	70	50	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	67	49	70	13	14	54	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	68	1	21	29	36	3	12	24	2
71	3	27	64	28	7	2	14	62	55	13	25	33	27	38	33	34	70	66	18	60	41	26	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	1	14	27	39	39	51	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	2	0	40	12	11	9	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	3	26	30	31	38	2	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	8	62	34	48	68	28	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	13	56	1	48	44	65	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	18	2	49	11	1	29	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	44	34	10	11	1	34	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	46	58	3	53	21	63	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	48	9	17	64	55	35	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	49	55	52	15	60	64	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	53	18	40	15	35	9	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	55	48	27	59	57	51	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	58	40	10	59	70	50	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	67	49	70	13	14	54	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	68	1	21	29	36	3	12	24	2
71	3	27	64	28	7	3	55	62	14	13	25	33	27	38	33	34	70	66	18	60	41	26	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	2	12	32	37	58	23	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	6	67	57	53	68	69	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	7	11	17	2	17	66	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	7	49	63	7	54	5	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	11	22	59	42	18	1	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	14	64	22	5	31	48	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	15	5	56	42	22	41	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	16	16	17	7	54	59	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	17	24	10	30	67	10	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	22	47	62	2	62	7	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	35	65	45	24	16	63	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	49	17	1	54	15	24	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	53	39	13	31	0	36	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	55	2	7	47	62	40	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	60	10	69	41	65	21	12	24	2
71	3	44	7	43	64	1	57	55	62	58	49	57	70	50	46	6	69	39	42	5	8	18	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	2	12	32	37	58	23	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	6	67	57	53	68	69	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	7	11	17	2	17	66	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	7	49	63	7	54	5	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	11	22	59	42	18	1	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	14	64	22	5	31	48	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	15	5	56	42	22	41	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	16	16	17	7	54	59	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	17	24	10	30	67	10	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	22	47	62	2	62	7	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	35	65	45	24	16	63	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	49	17	1	54	15	24	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	53	39	13	31	0	36	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	55	2	7	47	62	40	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	60	10	69	41	65	21	12	24	2
71	3	44	7	43	64	2	57	62	55	58	49	57	70	50	46	6	69	39	42	5	8	18	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	2	12	32	37	58	23	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	6	67	57	53	68	69	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	7	11	17	2	17	66	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	7	49	63	7	54	5	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	11	22	59	42	18	1	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	14	64	22	5	31	48	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	15	5	56	42	22	41	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	16	16	17	7	54	59	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	17	24	10	30	67	10	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	22	47	62	2	62	7	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	35	65	45	24	16	63	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	49	17	1	54	15	24	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	53	39	13	31	0	36	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	55	2	7	47	62	40	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	60	10	69	41	65	21	12	24	2
71	3	44	7	43	64	3	55	62	57	58	49	57	70	50	46	6	69	39	42	5	8	18	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	1	25	34	54	24	42	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	2	29	15	6	64	64	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	11	1	9	69	67	9	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	22	43	46	10	16	66	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	25	57	32	37	14	45	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	31	48	1	53	16	63	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	38	13	70	1	67	36	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	42	0	16	66	0	13	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	48	60	54	62	35	17	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	54	65	44	62	25	54	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	55	2	17	37	5	58	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	59	31	54	54	36	13	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	62	4	52	66	37	46	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	63	10	21	49	14	69	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	63	64	32	31	57	2	12	24	2
71	3	44	7	28	7	1	14	16	9	13	33	14	19	57	51	67	67	14	57	69	9	10	12	24	2
71	3	44	7	28	7	2	14	9	16	13	33	14	19	57	51	67	1	25	34	54	24	42	12	24	2
71	3	44	7	28	7	2	14	9	16	13	33	14	19	57	51	67	2	29	15	6	64	64	12	24	2
71	3	44	7	28	7	2	14	9	16	13	33	14	19	57	51	67	11	1	9	69	67	9	12	24	2
71	3	44	7	28	7	2	14	9	16	13	33	14	19	57	51	67	22	43	46	10	16	66	12	24	2
71	3	44	7	28	7	2	14	9	16	13	33	14	19	57	51	67	25	57	32	37	14	45	12	24	2
71	3	44	7	28	7	2	14	9	16	13	33	14	19	57	51	67	31	48	1	53	16	63	12	24	2
71	3	44	7	28	7	2	14	9	16	13	33	14	19	57	51	67	38	13	70	1	67	36	12	24	2
71	3	44	7	28	7	2	14	9	16	13	33	14	19	57	51	67	42	0	16	66	0	13	12	24	2
71	3	44	7	28	7	2	14	9	16	13	33	14	19	57	51	67	48	60	54	62	35	17	12	24	2
71	3	44	7	28	7	2	14	9	16	13	33	14	19	57	51	67	54	65	44	62	25	54	12	24	2
