p	A	B	R	S	rho_zero	sigma_zero	branch_collision	smooth_slice_sheets	open_presentations	target_presentations	target_halves	half_boundary_points
61	30	6	52	49	0	0	0	4	12	6	78	0
61	30	8	27	58	0	0	0	4	12	0	0	0
61	30	13	20	41	0	0	0	4	12	0	0	0
61	30	14	0	36	1	0	-1	0	0	0	0	0
61	30	15	27	58	0	0	0	4	12	0	0	0
61	30	17	42	16	0	0	0	4	12	0	0	0
61	30	19	25	27	0	0	0	4	12	0	0	0
61	30	20	52	49	0	0	0	4	12	6	78	0
61	30	21	5	22	0	0	0	4	12	0	0	0
61	30	24	34	14	0	0	0	4	12	0	0	0
61	30	25	42	16	0	0	0	4	12	0	0	0
61	30	26	0	36	1	0	-1	0	0	0	0	0
61	30	28	20	41	0	0	0	4	12	0	0	0
61	30	29	25	27	0	0	0	4	12	0	0	0
61	30	32	25	27	0	0	0	4	12	0	0	0
61	30	33	20	41	0	0	0	4	12	0	0	0
61	30	35	0	36	1	0	-1	0	0	0	0	0
61	30	36	42	16	0	0	0	4	12	0	0	0
61	30	37	34	14	0	0	0	4	12	0	0	0
61	30	40	5	22	0	0	0	4	12	0	0	0
61	30	41	52	49	0	0	0	4	12	0	0	0
61	30	42	25	27	0	0	0	4	12	0	0	0
61	30	44	42	16	0	0	0	4	12	0	0	0
61	30	46	27	58	0	0	0	4	12	0	0	0
61	30	47	0	36	1	0	-1	0	0	0	0	0
61	30	48	20	41	0	0	0	4	12	0	0	0
61	30	53	27	58	0	0	0	4	12	0	0	0
61	30	55	52	49	0	0	0	4	12	0	0	0
61	30	56	34	14	0	0	0	4	12	0	0	0
61	30	58	5	22	0	0	0	4	12	0	0	0
61	30	59	48	48	0	0	1	0	0	0	0	0
61	30	60	48	48	0	0	1	0	0	0	0	0
61	31	1	48	48	0	0	1	0	0	0	0	0
61	31	2	48	48	0	0	1	0	0	0	0	0
61	31	3	5	22	0	0	0	4	12	0	0	0
61	31	5	34	14	0	0	0	4	12	0	0	0
61	31	6	52	49	0	0	0	4	12	0	0	0
61	31	8	27	58	0	0	0	4	12	0	0	0
61	31	13	20	41	0	0	0	4	12	0	0	0
61	31	14	0	36	1	0	-1	0	0	0	0	0
61	31	15	27	58	0	0	0	4	12	0	0	0
61	31	17	42	16	0	0	0	4	12	6	60	0
61	31	19	25	27	0	0	0	4	12	0	0	0
61	31	20	52	49	0	0	0	4	12	0	0	0
61	31	21	5	22	0	0	0	4	12	0	0	0
61	31	24	34	14	0	0	0	4	12	0	0	0
61	31	25	42	16	0	0	0	4	12	0	0	0
61	31	26	0	36	1	0	-1	0	0	0	0	0
61	31	28	20	41	0	0	0	4	12	0	0	0
61	31	29	25	27	0	0	0	4	12	0	0	0
61	31	32	25	27	0	0	0	4	12	0	0	0
61	31	33	20	41	0	0	0	4	12	0	0	0
61	31	35	0	36	1	0	-1	0	0	0	0	0
61	31	36	42	16	0	0	0	4	12	6	60	0
61	31	37	34	14	0	0	0	4	12	0	0	0
61	31	40	5	22	0	0	0	4	12	0	0	0
61	31	41	52	49	0	0	0	4	12	0	0	0
61	31	42	25	27	0	0	0	4	12	0	0	0
61	31	44	42	16	0	0	0	4	12	0	0	0
61	31	46	27	58	0	0	0	4	12	0	0	0
61	31	47	0	36	1	0	-1	0	0	0	0	0
61	31	48	20	41	0	0	0	4	12	0	0	0
61	31	53	27	58	0	0	0	4	12	0	0	0
61	31	55	52	49	0	0	0	4	12	0	0	0
61	31	56	34	14	0	0	0	4	12	0	0	0
61	31	58	5	22	0	0	0	4	12	0	0	0
61	31	59	48	48	0	0	1	0	0	0	0	0
61	31	60	48	48	0	0	1	0	0	0	0	0
61	32	1	60	60	0	0	1	0	0	0	0	0
61	32	2	22	5	0	0	0	4	12	0	0	0
61	32	5	12	13	0	0	0	4	12	0	0	0
61	32	8	12	13	0	0	0	4	12	0	0	0
61	32	19	25	27	0	0	0	4	12	0	0	0
61	32	20	22	5	0	0	0	4	12	0	0	0
61	32	21	60	60	0	0	1	0	0	0	0	0
61	32	25	4	56	0	0	0	4	12	0	0	0
61	32	26	4	56	0	0	0	4	12	0	0	0
61	32	30	25	27	0	0	0	4	12	0	0	0
61	32	31	25	27	0	0	0	4	12	0	0	0
61	32	35	4	56	0	0	0	4	12	0	0	0
61	32	36	4	56	0	0	0	4	12	0	0	0
61	32	40	60	60	0	0	1	0	0	0	0	0
61	32	41	22	5	0	0	0	4	12	0	0	0
61	32	42	25	27	0	0	0	4	12	0	0	0
61	32	53	12	13	0	0	0	4	12	0	0	0
61	32	56	12	13	0	0	0	4	12	0	0	0
61	32	59	22	5	0	0	0	4	12	0	0	0
61	32	60	60	60	0	0	1	0	0	0	0	0
61	33	1	16	16	0	0	1	0	0	0	0	0
61	33	2	14	34	0	0	0	4	12	0	0	0
61	33	5	58	4	0	0	0	4	12	0	0	0
61	33	12	14	34	0	0	0	4	12	0	0	0
61	33	13	20	41	0	0	0	4	12	0	0	0
61	33	17	58	4	0	0	0	4	12	0	0	0
61	33	24	16	16	0	0	1	0	0	0	0	0
61	33	30	20	41	0	0	0	4	12	0	0	0
61	33	31	20	41	0	0	0	4	12	0	0	0
61	33	37	16	16	0	0	1	0	0	0	0	0
61	33	44	58	4	0	0	0	4	12	0	0	0
61	33	48	20	41	0	0	0	4	12	0	0	0
61	33	49	14	34	0	0	0	4	12	0	0	0
61	33	56	58	4	0	0	0	4	12	0	0	0
61	33	59	14	34	0	0	0	4	12	0	0	0
61	33	60	16	16	0	0	1	0	0	0	0	0
61	34	1	15	15	0	0	1	0	0	0	0	0
61	34	9	15	15	0	0	1	0	0	0	0	0
61	34	11	34	19	0	0	0	4	12	0	0	0
61	34	20	25	46	0	0	1	0	0	0	0	0
61	34	23	34	19	0	0	0	4	12	0	0	0
61	34	27	25	46	0	0	1	0	0	0	0	0
61	34	34	25	46	0	0	1	0	0	0	0	0
61	34	38	34	19	0	0	0	4	12	0	0	0
61	34	41	25	46	0	0	1	0	0	0	0	0
61	34	50	34	19	0	0	0	4	12	0	0	0
61	34	52	15	15	0	0	1	0	0	0	0	0
61	34	60	15	15	0	0	1	0	0	0	0	0
61	35	1	52	52	0	0	1	0	0	0	0	0
61	35	7	52	52	0	0	1	0	0	0	0	0
61	35	8	1	41	0	0	0	4	12	0	0	0
61	35	14	0	36	1	0	-1	0	0	0	0	0
61	35	22	1	41	0	0	0	4	12	0	0	0
61	35	25	4	56	0	0	0	4	12	0	0	0
61	35	29	4	56	0	0	0	4	12	0	0	0
61	35	30	0	36	1	0	-1	0	0	0	0	0
61	35	31	0	36	1	0	-1	0	0	0	0	0
61	35	32	4	56	0	0	0	4	12	0	0	0
61	35	36	4	56	0	0	0	4	12	0	0	0
61	35	39	1	41	0	0	0	4	12	0	0	0
61	35	47	0	36	1	0	-1	0	0	0	0	0
61	35	53	1	41	0	0	0	4	12	0	0	0
61	35	54	52	52	0	0	1	0	0	0	0	0
61	35	60	52	52	0	0	1	0	0	0	0	0
61	36	1	9	9	0	0	1	0	0	0	0	0
61	36	7	41	1	0	0	0	4	12	0	0	0
61	36	14	20	52	0	0	0	4	12	0	0	0
61	36	17	42	16	0	0	0	4	12	6	60	0
61	36	19	20	52	0	0	0	4	12	0	0	0
61	36	22	9	9	0	0	1	0	0	0	0	0
61	36	23	41	1	0	0	0	4	12	0	0	0
61	36	26	4	56	0	0	0	4	12	0	0	0
61	36	29	4	56	0	0	0	4	12	0	0	0
61	36	30	42	16	0	0	0	4	12	0	0	0
61	36	31	42	16	0	0	0	4	12	6	60	0
61	36	32	4	56	0	0	0	4	12	0	0	0
61	36	35	4	56	0	0	0	4	12	0	0	0
61	36	38	41	1	0	0	0	4	12	0	0	0
61	36	39	9	9	0	0	1	0	0	0	0	0
61	36	42	20	52	0	0	0	4	12	0	0	0
61	36	44	42	16	0	0	0	4	12	0	0	0
61	36	47	20	52	0	0	0	4	12	0	0	0
61	36	54	41	1	0	0	0	4	12	0	0	0
61	36	60	9	9	0	0	1	0	0	0	0	0
61	37	1	16	16	0	0	1	0	0	0	0	0
61	37	2	41	20	0	0	0	4	12	0	0	0
61	37	5	34	14	0	0	0	4	12	0	0	0
61	37	12	4	58	0	0	0	4	12	0	0	0
61	37	14	41	20	0	0	0	4	12	0	0	0
61	37	18	4	58	0	0	0	4	12	0	0	0
61	37	28	16	16	0	0	1	0	0	0	0	0
61	37	30	34	14	0	0	0	4	12	0	0	0
61	37	31	34	14	0	0	0	4	12	0	0	0
61	37	33	16	16	0	0	1	0	0	0	0	0
61	37	43	4	58	0	0	0	4	12	0	0	0
61	37	47	41	20	0	0	0	4	12	0	0	0
61	37	49	4	58	0	0	0	4	12	0	0	0
61	37	56	34	14	0	0	0	4	12	0	0	0
61	37	59	41	20	0	0	0	4	12	0	0	0
61	37	60	16	16	0	0	1	0	0	0	0	0
61	38	1	42	42	0	0	1	0	0	0	0	0
61	38	2	58	27	0	0	0	4	12	0	0	0
61	38	4	58	27	0	0	0	4	12	0	0	0
61	38	7	41	1	0	0	0	4	12	0	0	0
61	38	8	42	42	0	0	1	0	0	0	0	0
61	38	11	34	19	0	0	0	4	12	0	0	0
61	38	12	13	12	0	0	0	4	12	6	96	0
61	38	21	13	12	0	0	0	4	12	0	0	0
61	38	25	41	1	0	0	0	4	12	0	0	0
61	38	27	34	19	0	0	0	4	12	0	0	0
61	38	34	34	19	0	0	0	4	12	0	0	0
61	38	36	41	1	0	0	0	4	12	0	0	0
61	38	40	13	12	0	0	0	4	12	6	96	0
61	38	49	13	12	0	0	0	4	12	0	0	0
61	38	50	34	19	0	0	0	4	12	0	0	0
61	38	53	42	42	0	0	1	0	0	0	0	0
61	38	54	41	1	0	0	0	4	12	0	0	0
61	38	57	58	27	0	0	0	4	12	0	0	0
61	38	59	58	27	0	0	0	4	12	0	0	0
61	38	60	42	42	0	0	1	0	0	0	0	0
61	39	1	9	9	0	0	1	0	0	0	0	0
61	39	2	16	42	0	0	0	4	12	6	60	0
61	39	7	56	4	0	0	0	4	12	0	0	0
61	39	8	1	41	0	0	0	4	12	0	0	0
61	39	13	52	20	0	0	0	4	12	0	0	0
61	39	16	52	20	0	0	0	4	12	0	0	0
61	39	18	16	42	0	0	0	4	12	6	60	0
61	39	21	56	4	0	0	0	4	12	0	0	0
61	39	25	9	9	0	0	1	0	0	0	0	0
61	39	26	1	41	0	0	0	4	12	0	0	0
61	39	35	1	41	0	0	0	4	12	0	0	0
61	39	36	9	9	0	0	1	0	0	0	0	0
61	39	40	56	4	0	0	0	4	12	0	0	0
61	39	43	16	42	0	0	0	4	12	0	0	0
61	39	45	52	20	0	0	0	4	12	0	0	0
61	39	48	52	20	0	0	0	4	12	0	0	0
61	39	53	1	41	0	0	0	4	12	0	0	0
61	39	54	56	4	0	0	0	4	12	0	0	0
61	39	59	16	42	0	0	0	4	12	0	0	0
61	39	60	9	9	0	0	1	0	0	0	0	0
61	40	1	60	60	0	0	1	0	0	0	0	0
61	40	2	27	25	0	0	0	4	12	0	0	0
61	40	3	5	22	0	0	0	4	12	0	0	0
61	40	7	56	4	0	0	0	4	12	0	0	0
61	40	12	13	12	0	0	0	4	12	6	96	0
61	40	16	27	25	0	0	0	4	12	0	0	0
61	40	22	56	4	0	0	0	4	12	0	0	0
61	40	23	13	12	0	0	0	4	12	0	0	0
61	40	29	60	60	0	0	1	0	0	0	0	0
61	40	30	5	22	0	0	0	4	12	0	0	0
61	40	31	5	22	0	0	0	4	12	0	0	0
61	40	32	60	60	0	0	1	0	0	0	0	0
61	40	38	13	12	0	0	0	4	12	6	96	0
61	40	39	56	4	0	0	0	4	12	0	0	0
61	40	45	27	25	0	0	0	4	12	0	0	0
61	40	49	13	12	0	0	0	4	12	0	0	0
61	40	54	56	4	0	0	0	4	12	0	0	0
61	40	58	5	22	0	0	0	4	12	0	0	0
61	40	59	27	25	0	0	0	4	12	0	0	0
61	40	60	60	60	0	0	1	0	0	0	0	0
61	41	1	41	41	0	0	1	0	0	0	0	0
61	41	2	22	5	0	0	0	4	12	0	0	0
61	41	3	41	41	0	0	1	0	0	0	0	0
61	41	6	52	49	0	0	0	4	12	0	0	0
61	41	12	34	47	0	0	0	4	12	6	96	0
61	41	15	34	47	0	0	0	4	12	0	0	0
61	41	27	25	46	0	0	1	0	0	0	0	0
61	41	29	22	5	0	0	0	4	12	0	0	0
61	41	30	52	49	0	0	0	4	12	0	0	0
61	41	31	52	49	0	0	0	4	12	0	0	0
61	41	32	22	5	0	0	0	4	12	0	0	0
61	41	34	25	46	0	0	1	0	0	0	0	0
61	41	46	34	47	0	0	0	4	12	6	96	0
61	41	49	34	47	0	0	0	4	12	0	0	0
61	41	55	52	49	0	0	0	4	12	0	0	0
61	41	58	41	41	0	0	1	0	0	0	0	0
61	41	59	22	5	0	0	0	4	12	0	0	0
61	41	60	41	41	0	0	1	0	0	0	0	0
61	42	1	5	5	0	0	1	0	0	0	0	0
61	42	12	9	46	0	0	1	0	0	0	0	0
61	42	14	20	52	0	0	0	4	12	0	0	0
61	42	16	5	5	0	0	1	0	0	0	0	0
61	42	19	9	46	0	0	1	0	0	0	0	0
61	42	25	20	52	0	0	0	4	12	0	0	0
61	42	29	25	27	0	0	0	4	12	0	0	0
61	42	30	25	27	0	0	0	4	12	0	0	0
61	42	31	25	27	0	0	0	4	12	0	0	0
61	42	32	25	27	0	0	0	4	12	0	0	0
61	42	36	20	52	0	0	0	4	12	0	0	0
61	42	42	9	46	0	0	1	0	0	0	0	0
61	42	45	5	5	0	0	1	0	0	0	0	0
61	42	47	20	52	0	0	0	4	12	0	0	0
61	42	49	9	46	0	0	1	0	0	0	0	0
61	42	60	5	5	0	0	1	0	0	0	0	0
61	43	1	1	1	0	0	1	0	0	0	0	0
61	43	2	16	42	0	0	0	4	12	0	0	0
61	43	12	4	58	0	0	0	4	12	0	0	0
61	43	17	1	1	0	0	1	0	0	0	0	0
61	43	22	16	42	0	0	0	4	12	0	0	0
61	43	24	4	58	0	0	0	4	12	0	0	0
61	43	37	4	58	0	0	0	4	12	0	0	0
61	43	39	16	42	0	0	0	4	12	0	0	0
61	43	44	1	1	0	0	1	0	0	0	0	0
61	43	49	4	58	0	0	0	4	12	0	0	0
61	43	59	16	42	0	0	0	4	12	0	0	0
61	43	60	1	1	0	0	1	0	0	0	0	0
61	44	1	1	1	0	0	1	0	0	0	0	0
61	44	5	58	4	0	0	0	4	12	0	0	0
61	44	18	1	1	0	0	1	0	0	0	0	0
61	44	25	42	16	0	0	0	4	12	0	0	0
61	44	28	58	4	0	0	0	4	12	0	0	0
61	44	30	42	16	0	0	0	4	12	0	0	0
61	44	31	42	16	0	0	0	4	12	0	0	0
61	44	33	58	4	0	0	0	4	12	0	0	0
61	44	36	42	16	0	0	0	4	12	0	0	0
61	44	43	1	1	0	0	1	0	0	0	0	0
61	44	56	58	4	0	0	0	4	12	0	0	0
61	44	60	1	1	0	0	1	0	0	0	0	0
61	45	1	5	5	0	0	1	0	0	0	0	0
61	45	2	27	25	0	0	0	4	12	0	0	0
61	45	5	46	9	0	0	1	0	0	0	0	0
61	45	13	52	20	0	0	0	4	12	0	0	0
61	45	16	46	9	0	0	1	0	0	0	0	0
61	45	19	5	5	0	0	1	0	0	0	0	0
61	45	21	27	25	0	0	0	4	12	0	0	0
61	45	22	52	20	0	0	0	4	12	0	0	0
61	45	39	52	20	0	0	0	4	12	0	0	0
61	45	40	27	25	0	0	0	4	12	0	0	0
61	45	42	5	5	0	0	1	0	0	0	0	0
61	45	45	46	9	0	0	1	0	0	0	0	0
61	45	48	52	20	0	0	0	4	12	0	0	0
61	45	56	46	9	0	0	1	0	0	0	0	0
61	45	59	27	25	0	0	0	4	12	0	0	0
61	45	60	5	5	0	0	1	0	0	0	0	0
61	46	1	56	56	0	0	1	0	0	0	0	0
61	46	4	56	56	0	0	1	0	0	0	0	0
61	46	8	27	58	0	0	0	4	12	0	0	0
61	46	12	34	47	0	0	0	4	12	6	96	0
61	46	20	34	47	0	0	0	4	12	0	0	0
61	46	30	27	58	0	0	0	4	12	0	0	0
61	46	31	27	58	0	0	0	4	12	0	0	0
61	46	41	34	47	0	0	0	4	12	6	96	0
61	46	49	34	47	0	0	0	4	12	0	0	0
61	46	53	27	58	0	0	0	4	12	0	0	0
61	46	57	56	56	0	0	1	0	0	0	0	0
61	46	60	56	56	0	0	1	0	0	0	0	0
61	47	1	58	58	0	0	1	0	0	0	0	0
61	47	2	41	20	0	0	0	4	12	0	0	0
61	47	13	58	58	0	0	1	0	0	0	0	0
61	47	14	36	16	0	0	1	0	0	0	0	0
61	47	19	20	52	0	0	0	4	12	0	0	0
61	47	24	41	20	0	0	0	4	12	0	0	0
61	47	25	20	52	0	0	0	4	12	0	0	0
61	47	26	0	36	1	0	-1	0	0	0	0	0
61	47	30	0	36	1	0	-1	0	0	0	0	0
61	47	31	0	36	1	0	-1	0	0	0	0	0
61	47	35	0	36	1	0	-1	0	0	0	0	0
61	47	36	20	52	0	0	0	4	12	0	0	0
61	47	37	41	20	0	0	0	4	12	0	0	0
61	47	42	20	52	0	0	0	4	12	0	0	0
61	47	47	36	16	0	0	1	0	0	0	0	0
61	47	48	58	58	0	0	1	0	0	0	0	0
61	47	59	41	20	0	0	0	4	12	0	0	0
61	47	60	58	58	0	0	1	0	0	0	0	0
61	48	1	58	58	0	0	1	0	0	0	0	0
61	48	2	36	0	0	1	-1	0	0	0	0	0
61	48	7	36	0	0	1	-1	0	0	0	0	0
61	48	13	16	36	0	0	1	0	0	0	0	0
61	48	14	58	58	0	0	1	0	0	0	0	0
61	48	16	52	20	0	0	0	4	12	0	0	0
61	48	22	52	20	0	0	0	4	12	0	0	0
61	48	28	20	41	0	0	0	4	12	0	0	0
61	48	30	20	41	0	0	0	4	12	0	0	0
61	48	31	20	41	0	0	0	4	12	0	0	0
61	48	33	20	41	0	0	0	4	12	0	0	0
61	48	39	52	20	0	0	0	4	12	0	0	0
61	48	45	52	20	0	0	0	4	12	0	0	0
61	48	47	58	58	0	0	1	0	0	0	0	0
61	48	48	16	36	0	0	1	0	0	0	0	0
61	48	54	36	0	0	1	-1	0	0	0	0	0
61	48	59	36	0	0	1	-1	0	0	0	0	0
61	48	60	58	58	0	0	1	0	0	0	0	0
61	49	1	45	45	0	0	1	0	0	0	0	0
61	49	2	14	34	0	0	0	4	12	0	0	0
61	49	5	45	45	0	0	1	0	0	0	0	0
61	49	15	34	47	0	0	0	4	12	0	0	0
61	49	18	4	58	0	0	0	4	12	0	0	0
61	49	19	9	46	0	0	1	0	0	0	0	0
61	49	20	34	47	0	0	0	4	12	0	0	0
61	49	21	13	12	0	0	0	4	12	0	0	0
61	49	23	13	12	0	0	0	4	12	0	0	0
61	49	24	4	58	0	0	0	4	12	0	0	0
61	49	28	14	34	0	0	0	4	12	0	0	0
61	49	33	14	34	0	0	0	4	12	0	0	0
61	49	37	4	58	0	0	0	4	12	0	0	0
61	49	38	13	12	0	0	0	4	12	0	0	0
61	49	40	13	12	0	0	0	4	12	0	0	0
61	49	41	34	47	0	0	0	4	12	0	0	0
61	49	42	9	46	0	0	1	0	0	0	0	0
61	49	43	4	58	0	0	0	4	12	0	0	0
61	49	46	34	47	0	0	0	4	12	0	0	0
61	49	56	45	45	0	0	1	0	0	0	0	0
61	49	59	14	34	0	0	0	4	12	0	0	0
61	49	60	45	45	0	0	1	0	0	0	0	0
61	50	1	57	57	0	0	1	0	0	0	0	0
61	50	8	19	34	0	0	0	4	12	0	0	0
61	50	9	19	34	0	0	0	4	12	0	0	0
61	50	11	57	57	0	0	1	0	0	0	0	0
61	50	23	34	19	0	0	0	4	12	0	0	0
61	50	27	34	19	0	0	0	4	12	0	0	0
61	50	34	34	19	0	0	0	4	12	0	0	0
61	50	38	34	19	0	0	0	4	12	0	0	0
61	50	50	57	57	0	0	1	0	0	0	0	0
61	50	52	19	34	0	0	0	4	12	0	0	0
61	50	53	19	34	0	0	0	4	12	0	0	0
61	50	60	57	57	0	0	1	0	0	0	0	0
61	51	1	12	12	0	0	1	0	0	0	0	0
61	51	2	49	52	0	0	0	4	12	0	0	0
61	51	3	49	52	0	0	0	4	12	0	0	0
61	51	6	12	12	0	0	1	0	0	0	0	0
61	51	55	12	12	0	0	1	0	0	0	0	0
61	51	58	49	52	0	0	0	4	12	6	78	0
61	51	59	49	52	0	0	0	4	12	6	78	0
61	51	60	12	12	0	0	1	0	0	0	0	0
61	52	1	15	15	0	0	1	0	0	0	0	0
61	52	3	46	25	0	0	1	0	0	0	0	0
61	52	8	19	34	0	0	0	4	12	0	0	0
61	52	9	46	25	0	0	1	0	0	0	0	0
61	52	11	19	34	0	0	0	4	12	0	0	0
61	52	27	15	15	0	0	1	0	0	0	0	0
61	52	34	15	15	0	0	1	0	0	0	0	0
61	52	50	19	34	0	0	0	4	12	0	0	0
61	52	52	46	25	0	0	1	0	0	0	0	0
61	52	53	19	34	0	0	0	4	12	0	0	0
61	52	58	46	25	0	0	1	0	0	0	0	0
61	52	60	15	15	0	0	1	0	0	0	0	0
61	53	1	42	42	0	0	1	0	0	0	0	0
61	53	5	12	13	0	0	0	4	12	0	0	0
61	53	9	19	34	0	0	0	4	12	0	0	0
61	53	11	19	34	0	0	0	4	12	0	0	0
61	53	15	27	58	0	0	0	4	12	0	0	0
61	53	22	1	41	0	0	0	4	12	0	0	0
61	53	23	42	42	0	0	1	0	0	0	0	0
61	53	26	1	41	0	0	0	4	12	0	0	0
61	53	29	12	13	0	0	0	4	12	6	96	0
61	53	30	27	58	0	0	0	4	12	0	0	0
61	53	31	27	58	0	0	0	4	12	0	0	0
61	53	32	12	13	0	0	0	4	12	0	0	0
61	53	35	1	41	0	0	0	4	12	0	0	0
61	53	38	42	42	0	0	1	0	0	0	0	0
61	53	39	1	41	0	0	0	4	12	0	0	0
61	53	46	27	58	0	0	0	4	12	0	0	0
61	53	50	19	34	0	0	0	4	12	0	0	0
61	53	52	19	34	0	0	0	4	12	0	0	0
61	53	56	12	13	0	0	0	4	12	6	96	0
61	53	60	42	42	0	0	1	0	0	0	0	0
61	54	1	52	52	0	0	1	0	0	0	0	0
61	54	2	36	0	0	1	-1	0	0	0	0	0
61	54	13	36	0	0	1	-1	0	0	0	0	0
61	54	21	56	4	0	0	0	4	12	0	0	0
61	54	22	56	4	0	0	0	4	12	0	0	0
61	54	23	41	1	0	0	0	4	12	0	0	0
61	54	25	41	1	0	0	0	4	12	0	0	0
61	54	26	52	52	0	0	1	0	0	0	0	0
61	54	35	52	52	0	0	1	0	0	0	0	0
61	54	36	41	1	0	0	0	4	12	0	0	0
61	54	38	41	1	0	0	0	4	12	0	0	0
61	54	39	56	4	0	0	0	4	12	0	0	0
61	54	40	56	4	0	0	0	4	12	0	0	0
61	54	48	36	0	0	1	-1	0	0	0	0	0
61	54	59	36	0	0	1	-1	0	0	0	0	0
61	54	60	52	52	0	0	1	0	0	0	0	0
61	55	1	12	12	0	0	1	0	0	0	0	0
61	55	10	12	12	0	0	1	0	0	0	0	0
61	55	20	52	49	0	0	0	4	12	0	0	0
61	55	30	52	49	0	0	0	4	12	0	0	0
61	55	31	52	49	0	0	0	4	12	0	0	0
61	55	41	52	49	0	0	0	4	12	0	0	0
61	55	51	12	12	0	0	1	0	0	0	0	0
61	55	60	12	12	0	0	1	0	0	0	0	0
61	56	1	45	45	0	0	1	0	0	0	0	0
61	56	3	47	34	0	0	0	4	12	6	96	0
61	56	4	47	34	0	0	0	4	12	6	96	0
61	56	8	12	13	0	0	0	4	12	0	0	0
61	56	12	45	45	0	0	1	0	0	0	0	0
61	56	16	46	9	0	0	1	0	0	0	0	0
61	56	17	58	4	0	0	0	4	12	0	0	0
61	56	24	34	14	0	0	0	4	12	0	0	0
61	56	28	58	4	0	0	0	4	12	0	0	0
61	56	29	12	13	0	0	0	4	12	6	96	0
61	56	30	34	14	0	0	0	4	12	0	0	0
61	56	31	34	14	0	0	0	4	12	0	0	0
61	56	32	12	13	0	0	0	4	12	0	0	0
61	56	33	58	4	0	0	0	4	12	0	0	0
61	56	37	34	14	0	0	0	4	12	0	0	0
61	56	44	58	4	0	0	0	4	12	0	0	0
61	56	45	46	9	0	0	1	0	0	0	0	0
61	56	49	45	45	0	0	1	0	0	0	0	0
61	56	53	12	13	0	0	0	4	12	6	96	0
61	56	57	47	34	0	0	0	4	12	0	0	0
61	56	58	47	34	0	0	0	4	12	0	0	0
61	56	60	45	45	0	0	1	0	0	0	0	0
61	57	1	56	56	0	0	1	0	0	0	0	0
61	57	2	58	27	0	0	0	4	12	0	0	0
61	57	3	47	34	0	0	0	4	12	0	0	0
61	57	5	47	34	0	0	0	4	12	0	0	0
61	57	15	56	56	0	0	1	0	0	0	0	0
61	57	23	58	27	0	0	0	4	12	0	0	0
61	57	38	58	27	0	0	0	4	12	0	0	0
61	57	46	56	56	0	0	1	0	0	0	0	0
61	57	56	47	34	0	0	0	4	12	0	0	0
61	57	58	47	34	0	0	0	4	12	0	0	0
61	57	59	58	27	0	0	0	4	12	0	0	0
61	57	60	56	56	0	0	1	0	0	0	0	0
61	58	1	41	41	0	0	1	0	0	0	0	0
61	58	2	49	52	0	0	0	4	12	0	0	0
61	58	4	47	34	0	0	0	4	12	0	0	0
61	58	5	47	34	0	0	0	4	12	0	0	0
61	58	9	46	25	0	0	1	0	0	0	0	0
61	58	10	49	52	0	0	0	4	12	0	0	0
61	58	20	41	41	0	0	1	0	0	0	0	0
61	58	21	5	22	0	0	0	4	12	0	0	0
61	58	30	5	22	0	0	0	4	12	0	0	0
61	58	31	5	22	0	0	0	4	12	0	0	0
61	58	40	5	22	0	0	0	4	12	0	0	0
61	58	41	41	41	0	0	1	0	0	0	0	0
61	58	51	49	52	0	0	0	4	12	6	78	0
61	58	52	46	25	0	0	1	0	0	0	0	0
61	58	56	47	34	0	0	0	4	12	0	0	0
61	58	57	47	34	0	0	0	4	12	0	0	0
61	58	59	49	52	0	0	0	4	12	6	78	0
61	58	60	41	41	0	0	1	0	0	0	0	0
61	59	1	48	48	0	0	1	0	0	0	0	0
61	59	3	49	52	0	0	0	4	12	0	0	0
61	59	4	58	27	0	0	0	4	12	0	0	0
61	59	7	36	0	0	1	-1	0	0	0	0	0
61	59	10	49	52	0	0	0	4	12	0	0	0
61	59	12	14	34	0	0	0	4	12	0	0	0
61	59	13	36	0	0	1	-1	0	0	0	0	0
61	59	14	41	20	0	0	0	4	12	0	0	0
61	59	16	27	25	0	0	0	4	12	0	0	0
61	59	18	16	42	0	0	0	4	12	0	0	0
61	59	20	22	5	0	0	0	4	12	0	0	0
61	59	21	27	25	0	0	0	4	12	0	0	0
61	59	22	16	42	0	0	0	4	12	0	0	0
61	59	23	58	27	0	0	0	4	12	0	0	0
61	59	24	41	20	0	0	0	4	12	0	0	0
61	59	28	14	34	0	0	0	4	12	0	0	0
61	59	29	22	5	0	0	0	4	12	0	0	0
61	59	30	48	48	0	0	1	0	0	0	0	0
61	59	31	48	48	0	0	1	0	0	0	0	0
61	59	32	22	5	0	0	0	4	12	0	0	0
61	59	33	14	34	0	0	0	4	12	0	0	0
61	59	37	41	20	0	0	0	4	12	0	0	0
61	59	38	58	27	0	0	0	4	12	0	0	0
61	59	39	16	42	0	0	0	4	12	0	0	0
61	59	40	27	25	0	0	0	4	12	0	0	0
61	59	41	22	5	0	0	0	4	12	0	0	0
61	59	43	16	42	0	0	0	4	12	0	0	0
61	59	45	27	25	0	0	0	4	12	0	0	0
61	59	47	41	20	0	0	0	4	12	0	0	0
61	59	48	36	0	0	1	-1	0	0	0	0	0
61	59	49	14	34	0	0	0	4	12	0	0	0
61	59	51	49	52	0	0	0	4	12	6	78	0
61	59	54	36	0	0	1	-1	0	0	0	0	0
61	59	57	58	27	0	0	0	4	12	0	0	0
