torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	1956	2730	0	1
1	66	2730	0	1
1	1326	2730	0	1
1	1176	2730	0	1
1	2016	2730	0	1
1	546	2730	0	1
1	1410	2730	0	1
1	2250	2730	0	1
1	780	2730	0	1
1	630	2730	0	1
1	1470	2730	0	1
1	0	2730	0	1
2	1011	2730	0	1
2	1641	2730	0	1
2	381	2730	0	1
2	2271	2730	0	1
2	231	2730	0	1
2	861	2730	0	1
2	2331	2730	0	1
2	1491	2730	0	1
2	2103	2730	0	1
2	3	2730	0	1
2	1473	2730	0	1
2	633	2730	0	1
2	1323	2730	0	1
2	1953	2730	0	1
2	693	2730	0	1
2	2583	2730	0	1
