prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
83	1	11	0	16	1	2	77
83	1	15	0	16	1	2	77
83	2	0	0	16	1	2	82
83	2	3	0	16	1	3	72
83	2	7	0	16	1	3	72
83	2	10	0	16	1	2	82
83	2	11	0	16	1	2	6
83	2	15	0	16	1	2	6
89	1	0	0	10	1	3	1
89	1	1	0	10	1	3	47
89	1	2	0	10	1	3	84
89	1	3	0	10	1	3	47
89	1	4	0	10	1	3	1
89	1	5	0	10	1	3	88
89	1	6	0	10	1	3	inf
89	1	7	0	10	1	3	5
89	1	8	0	10	1	3	42
89	1	9	0	10	1	3	88
89	2	0	0	10	1	3	88
89	2	1	0	10	1	3	inf
89	2	2	0	10	1	3	5
89	2	3	0	10	1	3	42
89	2	4	0	10	1	3	88
89	2	5	0	10	1	3	1
89	2	6	0	10	1	3	47
89	2	7	0	10	1	3	84
89	2	8	0	10	1	3	47
89	2	9	0	10	1	3	1
97	1	3	0	28	1	3	8
97	1	4	0	28	1	3	inf
97	1	5	0	28	1	3	89
97	1	6	0	28	1	3	inf
97	1	17	0	28	1	3	89
97	1	18	0	28	1	3	inf
97	1	19	0	28	1	3	8
97	2	3	0	28	1	3	89
97	2	4	0	28	1	3	inf
97	2	5	0	28	1	3	8
97	2	17	0	28	1	3	8
97	2	18	0	28	1	3	inf
97	2	19	0	28	1	3	89
97	2	20	0	28	1	3	inf
