prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
47	1	0	0	24	4	2	1
47	1	0	1	24	4	3	14
47	1	0	2	24	4	2	46
47	1	0	3	24	4	3	33
47	1	3	0	24	4	2	46
47	1	3	1	24	4	3	inf
47	1	3	2	24	4	2	1
47	1	3	3	24	4	3	33
47	1	4	0	24	4	2	32
47	1	4	1	24	4	2	34
47	1	4	2	24	4	2	15
47	1	4	3	24	4	2	13
47	1	5	0	24	4	2	34
47	1	5	1	24	4	2	32
47	1	5	2	24	4	2	13
47	1	5	3	24	4	2	15
47	1	6	0	24	4	3	14
47	1	6	1	24	4	2	46
47	1	6	2	24	4	3	33
47	1	6	3	24	4	2	1
47	1	9	0	24	4	3	inf
47	1	9	1	24	4	2	1
47	1	9	2	24	4	3	33
47	1	9	3	24	4	2	46
47	1	10	0	24	4	2	34
47	1	10	1	24	4	2	15
47	1	10	2	24	4	2	13
47	1	10	3	24	4	2	32
47	1	11	0	24	4	2	32
47	1	11	1	24	4	2	13
47	1	11	2	24	4	2	15
47	1	11	3	24	4	2	34
47	1	12	0	24	4	2	46
47	1	12	1	24	4	3	33
47	1	12	2	24	4	2	1
47	1	12	3	24	4	3	14
47	1	15	0	24	4	2	1
47	1	15	1	24	4	3	33
47	1	15	2	24	4	2	46
47	1	15	3	24	4	3	inf
47	1	16	0	24	4	2	15
47	1	16	1	24	4	2	13
47	1	16	2	24	4	2	32
47	1	16	3	24	4	2	34
47	1	17	0	24	4	2	13
47	1	17	1	24	4	2	15
47	1	17	2	24	4	2	34
47	1	17	3	24	4	2	32
47	1	18	0	24	4	3	33
47	1	18	1	24	4	2	1
47	1	18	2	24	4	3	14
47	1	18	3	24	4	2	46
47	1	21	0	24	4	3	33
47	1	21	1	24	4	2	46
47	1	21	2	24	4	3	inf
47	1	21	3	24	4	2	1
47	1	22	0	24	4	2	13
47	1	22	1	24	4	2	32
47	1	22	2	24	4	2	34
47	1	22	3	24	4	2	15
47	1	23	0	24	4	2	15
47	1	23	1	24	4	2	34
47	1	23	2	24	4	2	32
47	1	23	3	24	4	2	13
47	2	0	0	24	4	2	46
47	2	0	1	24	4	3	33
47	2	0	2	24	4	2	1
47	2	0	3	24	4	3	14
47	2	3	0	24	4	2	1
47	2	3	1	24	4	3	33
47	2	3	2	24	4	2	46
47	2	3	3	24	4	3	inf
47	2	4	0	24	4	2	15
47	2	4	1	24	4	2	13
47	2	4	2	24	4	2	32
47	2	4	3	24	4	2	34
47	2	5	0	24	4	2	13
47	2	5	1	24	4	2	15
47	2	5	2	24	4	2	34
47	2	5	3	24	4	2	32
47	2	6	0	24	4	3	33
47	2	6	1	24	4	2	1
47	2	6	2	24	4	3	14
47	2	6	3	24	4	2	46
47	2	9	0	24	4	3	33
47	2	9	1	24	4	2	46
47	2	9	2	24	4	3	inf
47	2	9	3	24	4	2	1
47	2	10	0	24	4	2	13
47	2	10	1	24	4	2	32
47	2	10	2	24	4	2	34
47	2	10	3	24	4	2	15
47	2	11	0	24	4	2	15
