a	b	c	d	signs	primitive_a	primitive_b	primitive_c	primitive_d	rectangle	known_bank	local_contact	deep11	deep13
9024	9216	9729	9936	6	3008	3072	-3243	-3312	1	0	0	0	0
9196	9329	9680	9820	6	9196	9329	-9680	-9820	1	0	0	0	0
9266	9379	9676	9794	6	9266	9379	-9676	-9794	1	0	0	0	0
9724	9776	9911	9964	6	9724	9776	-9911	-9964	1	0	0	0	0
