prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
11	1	0	0	2	8	3	1
11	1	0	1	2	8	3	inf
11	1	0	2	2	8	3	4
11	1	0	3	2	8	3	10
11	1	0	4	2	8	3	10
11	1	0	5	2	8	3	4
11	1	0	6	2	8	3	7
11	1	0	7	2	8	3	1
11	2	1	0	2	8	3	10
11	2	1	1	2	8	3	4
11	2	1	2	2	8	3	7
11	2	1	3	2	8	3	1
11	2	1	4	2	8	3	1
11	2	1	5	2	8	3	inf
11	2	1	6	2	8	3	4
11	2	1	7	2	8	3	10
11	3	0	0	2	8	3	10
11	3	0	1	2	8	3	4
11	3	0	2	2	8	3	7
11	3	0	3	2	8	3	1
11	3	0	4	2	8	3	1
11	3	0	5	2	8	3	inf
11	3	0	6	2	8	3	4
11	3	0	7	2	8	3	10
11	4	1	0	2	8	3	1
11	4	1	1	2	8	3	inf
11	4	1	2	2	8	3	4
11	4	1	3	2	8	3	10
11	4	1	4	2	8	3	10
11	4	1	5	2	8	3	4
11	4	1	6	2	8	3	7
11	4	1	7	2	8	3	1
17	1	0	0	6	3	2	1
17	1	1	2	6	3	2	16
17	1	2	1	6	3	2	1
17	1	3	0	6	3	2	16
17	1	4	2	6	3	2	1
17	1	5	1	6	3	2	16
17	2	0	1	6	3	2	16
17	2	1	0	6	3	2	1
17	2	1	1	6	3	3	inf
17	2	2	2	6	3	2	16
17	2	3	1	6	3	2	1
17	2	3	2	6	3	3	inf
17	2	4	0	6	3	2	16
17	2	5	0	6	3	3	inf
17	2	5	2	6	3	2	1
17	3	0	0	6	3	2	16
17	3	1	2	6	3	2	1
17	3	2	1	6	3	2	16
17	3	3	0	6	3	2	1
17	3	4	2	6	3	2	16
17	3	5	1	6	3	2	1
17	4	0	1	6	3	2	1
17	4	0	2	6	3	3	inf
17	4	1	0	6	3	2	16
17	4	2	0	6	3	3	inf
17	4	2	2	6	3	2	1
17	4	3	1	6	3	2	16
17	4	4	0	6	3	2	1
17	4	4	1	6	3	3	inf
17	4	5	2	6	3	2	16
19	1	0	0	6	12	3	1
19	1	0	1	6	12	3	1
19	1	0	2	6	12	3	16
19	1	0	5	6	12	3	3
19	1	0	6	6	12	3	18
19	1	0	7	6	12	3	18
19	1	0	8	6	12	3	3
19	1	0	11	6	12	3	inf
19	1	1	2	6	12	2	12
19	1	1	3	6	12	2	12
19	1	1	8	6	12	2	7
19	1	1	9	6	12	2	7
19	1	2	0	6	12	3	3
19	1	2	3	6	12	3	inf
19	1	2	4	6	12	3	1
19	1	2	5	6	12	3	1
19	1	2	6	6	12	3	16
19	1	2	9	6	12	3	3
19	1	2	10	6	12	3	18
19	1	2	11	6	12	3	18
19	1	3	0	6	12	2	7
19	1	3	1	6	12	2	7
19	1	3	6	6	12	2	12
19	1	3	7	6	12	2	12
19	1	4	1	6	12	3	3
19	1	4	2	6	12	3	18
19	1	4	3	6	12	3	18
19	1	4	4	6	12	3	3
19	1	4	7	6	12	3	inf
19	1	4	8	6	12	3	1
19	1	4	9	6	12	3	1
19	1	4	10	6	12	3	16
19	1	5	4	6	12	2	7
19	1	5	5	6	12	2	7
19	1	5	10	6	12	2	12
19	1	5	11	6	12	2	12
19	2	0	0	6	12	2	12
19	2	0	1	6	12	2	12
19	2	0	6	6	12	2	7
19	2	0	7	6	12	2	7
19	2	1	1	6	12	3	inf
19	2	1	2	6	12	3	1
19	2	1	3	6	12	3	1
19	2	1	4	6	12	3	16
19	2	1	7	6	12	3	3
19	2	1	8	6	12	3	18
19	2	1	9	6	12	3	18
19	2	1	10	6	12	3	3
19	2	2	4	6	12	2	12
19	2	2	5	6	12	2	12
19	2	2	10	6	12	2	7
19	2	2	11	6	12	2	7
19	2	3	0	6	12	3	18
19	2	3	1	6	12	3	18
19	2	3	2	6	12	3	3
19	2	3	5	6	12	3	inf
19	2	3	6	6	12	3	1
19	2	3	7	6	12	3	1
19	2	3	8	6	12	3	16
19	2	3	11	6	12	3	3
19	2	4	2	6	12	2	7
19	2	4	3	6	12	2	7
19	2	4	8	6	12	2	12
19	2	4	9	6	12	2	12
19	2	5	0	6	12	3	16
19	2	5	3	6	12	3	3
19	2	5	4	6	12	3	18
19	2	5	5	6	12	3	18
19	2	5	6	6	12	3	3
19	2	5	9	6	12	3	inf
19	2	5	10	6	12	3	1
19	2	5	11	6	12	3	1
19	3	0	0	6	12	3	18
19	3	0	1	6	12	3	18
19	3	0	2	6	12	3	3
19	3	0	5	6	12	3	inf
19	3	0	6	6	12	3	1
19	3	0	7	6	12	3	1
19	3	0	8	6	12	3	16
19	3	0	11	6	12	3	3
19	3	1	2	6	12	2	7
19	3	1	3	6	12	2	7
