p	A	B	R	S	rho_zero	sigma_zero	branch_collision	smooth_slice_sheets	open_presentations	target_presentations	target_halves	half_boundary_points
37	13	36	12	12	0	0	1	0	0	0	0	0
37	14	1	36	36	0	0	1	0	0	0	0	0
37	14	8	36	36	0	0	1	0	0	0	0	0
37	14	12	25	26	0	0	0	4	12	0	0	0
37	14	13	25	26	0	0	0	4	12	0	0	0
37	14	16	33	3	0	0	0	4	12	0	0	0
37	14	18	33	3	0	0	0	4	12	0	0	0
37	14	19	33	3	0	0	0	4	12	0	0	0
37	14	21	33	3	0	0	0	4	12	0	0	0
37	14	24	25	26	0	0	0	4	12	0	0	0
37	14	25	25	26	0	0	0	4	12	0	0	0
37	14	29	36	36	0	0	1	0	0	0	0	0
37	14	36	36	36	0	0	1	0	0	0	0	0
37	15	1	26	26	0	0	1	0	0	0	0	0
37	15	2	1	25	0	0	0	4	12	0	0	0
37	15	5	26	26	0	0	1	0	0	0	0	0
37	15	16	1	25	0	0	0	4	12	0	0	0
37	15	21	1	25	0	0	0	4	12	0	0	0
37	15	32	26	26	0	0	1	0	0	0	0	0
37	15	35	1	25	0	0	0	4	12	0	0	0
37	15	36	26	26	0	0	1	0	0	0	0	0
37	16	1	7	7	0	0	1	0	0	0	0	0
37	16	2	1	25	0	0	0	4	12	0	0	0
37	16	7	7	7	0	0	1	0	0	0	0	0
37	16	14	33	3	0	0	0	4	12	0	0	0
37	16	15	1	25	0	0	0	4	12	0	0	0
37	16	18	33	3	0	0	0	4	12	0	0	0
37	16	19	33	3	0	0	0	4	12	0	0	0
37	16	22	1	25	0	0	0	4	12	0	0	0
37	16	23	33	3	0	0	0	4	12	0	0	0
37	16	30	7	7	0	0	1	0	0	0	0	0
37	16	35	1	25	0	0	0	4	12	0	0	0
37	16	36	7	7	0	0	1	0	0	0	0	0
37	17	1	12	12	0	0	1	0	0	0	0	0
37	17	3	26	25	0	0	0	4	12	0	0	0
37	17	8	26	25	0	0	0	4	12	0	0	0
37	17	11	28	11	0	0	0	4	12	0	0	0
37	17	13	12	12	0	0	1	0	0	0	0	0
37	17	18	28	11	0	0	0	4	12	6	96	0
37	17	19	28	11	0	0	0	4	12	0	0	0
37	17	24	12	12	0	0	1	0	0	0	0	0
37	17	26	28	11	0	0	0	4	12	6	96	0
37	17	29	26	25	0	0	0	4	12	0	0	0
37	17	34	26	25	0	0	0	4	12	0	0	0
37	17	36	12	12	0	0	1	0	0	0	0	0
37	18	1	30	30	0	0	1	0	0	0	0	0
37	18	2	30	30	0	0	1	0	0	0	0	0
37	18	5	25	1	0	0	0	4	12	0	0	0
37	18	7	25	1	0	0	0	4	12	0	0	0
37	18	11	28	11	0	0	0	4	12	0	0	0
37	18	14	33	3	0	0	0	4	12	0	0	0
37	18	16	33	3	0	0	0	4	12	0	0	0
37	18	17	28	11	0	0	0	4	12	6	96	0
37	18	20	28	11	0	0	0	4	12	0	0	0
37	18	21	33	3	0	0	0	4	12	0	0	0
37	18	23	33	3	0	0	0	4	12	0	0	0
37	18	26	28	11	0	0	0	4	12	6	96	0
37	18	30	25	1	0	0	0	4	12	0	0	0
37	18	32	25	1	0	0	0	4	12	0	0	0
37	18	35	30	30	0	0	1	0	0	0	0	0
37	18	36	30	30	0	0	1	0	0	0	0	0
37	19	1	30	30	0	0	1	0	0	0	0	0
37	19	2	30	30	0	0	1	0	0	0	0	0
37	19	5	25	1	0	0	0	4	12	0	0	0
37	19	7	25	1	0	0	0	4	12	0	0	0
37	19	11	28	11	0	0	0	4	12	0	0	0
37	19	14	33	3	0	0	0	4	12	0	0	0
37	19	16	33	3	0	0	0	4	12	0	0	0
37	19	17	28	11	0	0	0	4	12	0	0	0
37	19	20	28	11	0	0	0	4	12	0	0	0
37	19	21	33	3	0	0	0	4	12	0	0	0
37	19	23	33	3	0	0	0	4	12	0	0	0
37	19	26	28	11	0	0	0	4	12	0	0	0
37	19	30	25	1	0	0	0	4	12	0	0	0
37	19	32	25	1	0	0	0	4	12	0	0	0
37	19	35	30	30	0	0	1	0	0	0	0	0
37	19	36	30	30	0	0	1	0	0	0	0	0
37	20	1	12	12	0	0	1	0	0	0	0	0
37	20	3	26	25	0	0	0	4	12	0	0	0
37	20	8	26	25	0	0	0	4	12	0	0	0
37	20	11	28	11	0	0	0	4	12	0	0	0
37	20	13	12	12	0	0	1	0	0	0	0	0
37	20	18	28	11	0	0	0	4	12	0	0	0
37	20	19	28	11	0	0	0	4	12	0	0	0
37	20	24	12	12	0	0	1	0	0	0	0	0
37	20	26	28	11	0	0	0	4	12	0	0	0
37	20	29	26	25	0	0	0	4	12	0	0	0
37	20	34	26	25	0	0	0	4	12	0	0	0
37	20	36	12	12	0	0	1	0	0	0	0	0
37	21	1	7	7	0	0	1	0	0	0	0	0
37	21	2	1	25	0	0	0	4	12	0	0	0
37	21	7	7	7	0	0	1	0	0	0	0	0
37	21	14	33	3	0	0	0	4	12	0	0	0
37	21	15	1	25	0	0	0	4	12	0	0	0
37	21	18	33	3	0	0	0	4	12	0	0	0
37	21	19	33	3	0	0	0	4	12	0	0	0
37	21	22	1	25	0	0	0	4	12	0	0	0
37	21	23	33	3	0	0	0	4	12	0	0	0
37	21	30	7	7	0	0	1	0	0	0	0	0
37	21	35	1	25	0	0	0	4	12	0	0	0
37	21	36	7	7	0	0	1	0	0	0	0	0
37	22	1	26	26	0	0	1	0	0	0	0	0
37	22	2	1	25	0	0	0	4	12	0	0	0
37	22	5	26	26	0	0	1	0	0	0	0	0
37	22	16	1	25	0	0	0	4	12	0	0	0
37	22	21	1	25	0	0	0	4	12	0	0	0
37	22	32	26	26	0	0	1	0	0	0	0	0
37	22	35	1	25	0	0	0	4	12	0	0	0
37	22	36	26	26	0	0	1	0	0	0	0	0
37	23	1	36	36	0	0	1	0	0	0	0	0
37	23	8	36	36	0	0	1	0	0	0	0	0
37	23	12	25	26	0	0	0	4	12	0	0	0
37	23	13	25	26	0	0	0	4	12	0	0	0
37	23	16	33	3	0	0	0	4	12	0	0	0
37	23	18	33	3	0	0	0	4	12	0	0	0
37	23	19	33	3	0	0	0	4	12	0	0	0
37	23	21	33	3	0	0	0	4	12	0	0	0
37	23	24	25	26	0	0	0	4	12	0	0	0
37	23	25	25	26	0	0	0	4	12	0	0	0
37	23	29	36	36	0	0	1	0	0	0	0	0
37	23	36	36	36	0	0	1	0	0	0	0	0
37	24	1	12	12	0	0	1	0	0	0	0	0
37	24	2	11	28	0	0	0	4	12	0	0	0
37	24	10	11	28	0	0	0	4	12	6	96	0
37	24	12	25	26	0	0	0	4	12	0	0	0
37	24	14	25	26	0	0	0	4	12	0	0	0
37	24	17	12	12	0	0	1	0	0	0	0	0
37	24	20	12	12	0	0	1	0	0	0	0	0
37	24	23	25	26	0	0	0	4	12	0	0	0
37	24	25	25	26	0	0	0	4	12	0	0	0
37	24	27	11	28	0	0	0	4	12	0	0	0
37	24	35	11	28	0	0	0	4	12	6	96	0
37	24	36	12	12	0	0	1	0	0	0	0	0
37	25	1	3	3	0	0	1	0	0	0	0	0
37	25	3	3	3	0	0	1	0	0	0	0	0
37	25	13	25	26	0	0	0	4	12	0	0	0
37	25	14	25	26	0	0	0	4	12	0	0	0
37	25	23	25	26	0	0	0	4	12	0	0	0
37	25	24	25	26	0	0	0	4	12	0	0	0
37	25	34	3	3	0	0	1	0	0	0	0	0
37	25	36	3	3	0	0	1	0	0	0	0	0
37	26	1	34	34	0	0	1	0	0	0	0	0
37	26	10	34	34	0	0	1	0	0	0	0	0
37	26	11	27	1	0	0	1	0	0	0	0	0
37	26	17	28	11	0	0	0	4	12	6	96	0
37	26	18	28	11	0	0	0	4	12	6	96	0
37	26	19	28	11	0	0	0	4	12	0	0	0
37	26	20	28	11	0	0	0	4	12	0	0	0
37	26	26	27	1	0	0	1	0	0	0	0	0
37	26	27	34	34	0	0	1	0	0	0	0	0
37	26	36	34	34	0	0	1	0	0	0	0	0
37	27	1	34	34	0	0	1	0	0	0	0	0
37	27	2	11	28	0	0	0	4	12	0	0	0
37	27	10	1	27	0	0	1	0	0	0	0	0
37	27	11	34	34	0	0	1	0	0	0	0	0
37	27	13	11	28	0	0	0	4	12	0	0	0
37	27	24	11	28	0	0	0	4	12	0	0	0
37	27	26	34	34	0	0	1	0	0	0	0	0
37	27	27	1	27	0	0	1	0	0	0	0	0
37	27	35	11	28	0	0	0	4	12	0	0	0
37	27	36	34	34	0	0	1	0	0	0	0	0
37	28	1	21	21	0	0	1	0	0	0	0	0
37	28	4	21	21	0	0	1	0	0	0	0	0
37	28	33	21	21	0	0	1	0	0	0	0	0
37	28	36	21	21	0	0	1	0	0	0	0	0
37	29	1	36	36	0	0	1	0	0	0	0	0
37	29	2	3	33	0	0	0	4	12	0	0	0
37	29	3	26	25	0	0	0	4	12	0	0	0
37	29	7	3	33	0	0	0	4	12	0	0	0
37	29	14	36	36	0	0	1	0	0	0	0	0
37	29	17	26	25	0	0	0	4	12	0	0	0
37	29	20	26	25	0	0	0	4	12	0	0	0
37	29	23	36	36	0	0	1	0	0	0	0	0
37	29	30	3	33	0	0	0	4	12	0	0	0
37	29	34	26	25	0	0	0	4	12	0	0	0
37	29	35	3	33	0	0	0	4	12	0	0	0
37	29	36	36	36	0	0	1	0	0	0	0	0
37	30	1	7	7	0	0	1	0	0	0	0	0
37	30	2	3	33	0	0	0	4	12	0	0	0
37	30	5	25	1	0	0	0	4	12	0	0	0
37	30	8	3	33	0	0	0	4	12	0	0	0
37	30	16	7	7	0	0	1	0	0	0	0	0
37	30	18	25	1	0	0	0	4	12	0	0	0
37	30	19	25	1	0	0	0	4	12	0	0	0
37	30	21	7	7	0	0	1	0	0	0	0	0
37	30	29	3	33	0	0	0	4	12	0	0	0
37	30	32	25	1	0	0	0	4	12	0	0	0
37	30	35	3	33	0	0	0	4	12	0	0	0
37	30	36	7	7	0	0	1	0	0	0	0	0
37	31	1	33	33	0	0	1	0	0	0	0	0
37	31	6	33	33	0	0	1	0	0	0	0	0
37	31	31	33	33	0	0	1	0	0	0	0	0
37	31	36	33	33	0	0	1	0	0	0	0	0
37	32	1	26	26	0	0	1	0	0	0	0	0
37	32	7	25	1	0	0	0	4	12	0	0	0
37	32	15	26	26	0	0	1	0	0	0	0	0
37	32	18	25	1	0	0	0	4	12	0	0	0
37	32	19	25	1	0	0	0	4	12	0	0	0
37	32	22	26	26	0	0	1	0	0	0	0	0
37	32	30	25	1	0	0	0	4	12	0	0	0
37	32	36	26	26	0	0	1	0	0	0	0	0
37	33	1	21	21	0	0	1	0	0	0	0	0
37	33	9	21	21	0	0	1	0	0	0	0	0
37	33	28	21	21	0	0	1	0	0	0	0	0
37	33	36	21	21	0	0	1	0	0	0	0	0
37	34	1	3	3	0	0	1	0	0	0	0	0
37	34	8	26	25	0	0	0	4	12	0	0	0
37	34	12	3	3	0	0	1	0	0	0	0	0
37	34	17	26	25	0	0	0	4	12	0	0	0
37	34	20	26	25	0	0	0	4	12	0	0	0
37	34	25	3	3	0	0	1	0	0	0	0	0
37	34	29	26	25	0	0	0	4	12	0	0	0
37	34	36	3	3	0	0	1	0	0	0	0	0
37	35	1	30	30	0	0	1	0	0	0	0	0
37	35	7	3	33	0	0	0	4	12	0	0	0
37	35	8	3	33	0	0	0	4	12	0	0	0
37	35	10	11	28	0	0	0	4	12	6	96	0
37	35	13	11	28	0	0	0	4	12	0	0	0
37	35	15	1	25	0	0	0	4	12	0	0	0
37	35	16	1	25	0	0	0	4	12	0	0	0
37	35	18	30	30	0	0	1	0	0	0	0	0
37	35	19	30	30	0	0	1	0	0	0	0	0
37	35	21	1	25	0	0	0	4	12	0	0	0
37	35	22	1	25	0	0	0	4	12	0	0	0
37	35	24	11	28	0	0	0	4	12	6	96	0
37	35	27	11	28	0	0	0	4	12	0	0	0
37	35	29	3	33	0	0	0	4	12	0	0	0
37	35	30	3	33	0	0	0	4	12	0	0	0
37	35	36	30	30	0	0	1	0	0	0	0	0
37	36	1	0	0	1	1	-1	0	0	0	0	0
37	36	2	30	30	0	0	1	0	0	0	0	0
37	36	3	3	3	0	0	1	0	0	0	0	0
37	36	4	21	21	0	0	1	0	0	0	0	0
37	36	5	26	26	0	0	1	0	0	0	0	0
37	36	6	33	33	0	0	1	0	0	0	0	0
37	36	7	7	7	0	0	1	0	0	0	0	0
37	36	8	36	36	0	0	1	0	0	0	0	0
37	36	9	21	21	0	0	1	0	0	0	0	0
37	36	10	34	34	0	0	1	0	0	0	0	0
37	36	11	34	34	0	0	1	0	0	0	0	0
37	36	12	3	3	0	0	1	0	0	0	0	0
37	36	13	12	12	0	0	1	0	0	0	0	0
37	36	14	36	36	0	0	1	0	0	0	0	0
37	36	15	26	26	0	0	1	0	0	0	0	0
37	36	16	7	7	0	0	1	0	0	0	0	0
37	36	17	12	12	0	0	1	0	0	0	0	0
37	36	18	30	30	0	0	1	0	0	0	0	0
37	36	19	30	30	0	0	1	0	0	0	0	0
37	36	20	12	12	0	0	1	0	0	0	0	0
37	36	21	7	7	0	0	1	0	0	0	0	0
37	36	22	26	26	0	0	1	0	0	0	0	0
37	36	23	36	36	0	0	1	0	0	0	0	0
37	36	24	12	12	0	0	1	0	0	0	0	0
37	36	25	3	3	0	0	1	0	0	0	0	0
37	36	26	34	34	0	0	1	0	0	0	0	0
37	36	27	34	34	0	0	1	0	0	0	0	0
37	36	28	21	21	0	0	1	0	0	0	0	0
37	36	29	36	36	0	0	1	0	0	0	0	0
37	36	30	7	7	0	0	1	0	0	0	0	0
37	36	31	33	33	0	0	1	0	0	0	0	0
37	36	32	26	26	0	0	1	0	0	0	0	0
37	36	33	21	21	0	0	1	0	0	0	0	0
37	36	34	3	3	0	0	1	0	0	0	0	0
37	36	35	30	30	0	0	1	0	0	0	0	0
37	36	36	0	0	1	1	-1	0	0	0	0	0
