prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
13	2	1	0	4	1	3	inf
11	1	1	0	8	1	3	inf
11	2	5	0	8	1	3	inf
47	1	0	0	26	1	2	1
47	1	1	0	26	1	2	34
47	1	2	0	26	1	2	13
47	1	3	0	26	1	2	46
47	1	4	0	26	1	2	4
47	1	8	0	26	1	3	11
47	1	10	0	26	1	3	inf
47	1	12	0	26	1	2	4
47	1	13	0	26	1	2	46
47	1	14	0	26	1	2	13
47	1	15	0	26	1	2	34
47	1	16	0	26	1	2	1
47	1	17	0	26	1	2	43
47	1	21	0	26	1	3	36
47	1	25	0	26	1	2	43
47	2	0	0	26	1	2	46
47	2	1	0	26	1	2	13
47	2	2	0	26	1	2	34
47	2	3	0	26	1	2	1
47	2	4	0	26	1	2	43
47	2	8	0	26	1	3	36
47	2	12	0	26	1	2	43
47	2	13	0	26	1	2	1
47	2	14	0	26	1	2	34
47	2	15	0	26	1	2	13
47	2	16	0	26	1	2	46
47	2	17	0	26	1	2	4
47	2	21	0	26	1	3	11
47	2	23	0	26	1	3	inf
47	2	25	0	26	1	2	4
41	1	1	0	9	1	2	18
41	1	2	0	9	1	2	23
41	1	6	0	9	1	3	inf
41	2	1	0	9	1	2	23
41	2	2	0	9	1	2	18
41	2	6	0	9	1	3	inf
43	1	0	0	13	1	2	1
43	1	1	0	13	1	2	25
43	1	2	0	13	1	2	18
43	1	3	0	13	1	2	42
43	1	8	0	13	1	3	inf
43	2	0	0	13	1	2	42
43	2	1	0	13	1	2	18
43	2	2	0	13	1	2	25
43	2	3	0	13	1	2	1
43	2	8	0	13	1	3	inf
43	2	10	0	13	1	3	inf
17	1	1	0	5	1	2	15
17	1	2	0	5	1	2	2
17	1	4	0	5	1	3	0
17	2	1	0	5	1	2	2
17	2	2	0	5	1	3	inf
17	2	4	0	5	1	3	0
19	1	1	0	8	1	3	inf
19	2	5	0	8	1	3	inf
23	1	0	0	14	1	2	1
23	1	1	0	14	1	2	7
23	1	2	0	14	1	2	16
23	1	3	0	14	1	2	22
23	1	4	0	14	1	3	inf
23	1	5	0	14	1	3	8
23	1	6	0	14	1	3	2
23	1	7	0	14	1	2	22
23	1	8	0	14	1	2	16
23	1	9	0	14	1	2	7
23	1	10	0	14	1	2	1
23	1	11	0	14	1	3	21
23	1	12	0	14	1	3	15
23	1	13	0	14	1	3	21
23	2	0	0	14	1	2	22
23	2	1	0	14	1	2	16
23	2	2	0	14	1	2	7
23	2	3	0	14	1	2	1
23	2	4	0	14	1	3	21
23	2	5	0	14	1	3	15
23	2	6	0	14	1	3	21
23	2	7	0	14	1	2	1
23	2	8	0	14	1	2	7
23	2	9	0	14	1	2	16
23	2	10	0	14	1	2	22
23	2	11	0	14	1	3	inf
23	2	12	0	14	1	3	8
23	2	13	0	14	1	3	2
29	1	4	0	14	1	3	inf
29	2	11	0	14	1	3	inf
31	1	0	0	20	1	2	1
31	1	3	0	20	1	2	30
31	1	7	0	20	1	3	inf
31	1	10	0	20	1	2	30
31	1	13	0	20	1	2	1
31	2	0	0	20	1	2	30
31	2	3	0	20	1	2	1
31	2	10	0	20	1	2	1
31	2	13	0	20	1	2	30
31	2	17	0	20	1	3	inf
37	1	5	0	8	1	3	13
37	1	6	0	8	1	3	24
37	2	5	0	8	1	3	inf
37	2	6	0	8	1	3	13
53	1	1	0	10	1	2	8
53	1	2	0	10	1	3	inf
53	1	6	0	10	1	2	45
53	1	7	0	10	1	2	8
53	2	1	0	10	1	2	45
53	2	2	0	10	1	2	8
53	2	6	0	10	1	2	8
53	2	7	0	10	1	3	inf
59	1	1	0	28	1	2	51
59	1	2	0	28	1	2	8
59	1	11	0	28	1	3	inf
59	1	15	0	28	1	2	8
59	1	16	0	28	1	2	51
59	2	1	0	28	1	2	8
59	2	2	0	28	1	2	51
59	2	15	0	28	1	2	51
59	2	16	0	28	1	2	8
59	2	25	0	28	1	3	inf
61	1	1	0	16	1	2	44
61	1	2	0	16	1	2	17
61	1	5	0	16	1	3	inf
61	1	9	0	16	1	2	17
61	1	10	0	16	1	2	44
61	2	1	0	16	1	2	17
61	2	2	0	16	1	2	44
61	2	9	0	16	1	2	44
61	2	10	0	16	1	2	17
61	2	13	0	16	1	3	inf
67	1	4	0	5	1	3	inf
67	2	2	0	5	1	3	inf
67	2	4	0	5	1	3	inf
71	1	0	0	9	1	3	1
71	1	1	0	9	1	2	41
71	1	2	0	9	1	2	30
71	1	3	0	9	1	3	70
71	1	5	0	9	1	2	28
71	1	6	0	9	1	3	0
71	1	7	0	9	1	2	43
71	2	0	0	9	1	3	70
71	2	1	0	9	1	2	30
71	2	2	0	9	1	2	41
71	2	3	0	9	1	3	1
71	2	5	0	9	1	2	43
71	2	6	0	9	1	3	inf
71	2	7	0	9	1	2	28
73	1	2	0	10	1	3	inf
73	1	4	0	10	1	3	69
73	1	9	0	10	1	3	4
73	2	4	0	10	1	3	4
73	2	7	0	10	1	3	inf
73	2	9	0	10	1	3	69
79	1	1	0	40	1	2	23
79	1	2	0	40	1	2	56
79	1	6	0	40	1	2	14
79	1	8	0	40	1	3	10
79	1	15	0	40	1	3	10
79	1	17	0	40	1	3	inf
79	1	21	0	40	1	2	56
79	1	22	0	40	1	2	23
79	1	26	0	40	1	2	65
79	1	28	0	40	1	3	69
79	1	35	0	40	1	3	69
79	1	37	0	40	1	2	65
79	2	1	0	40	1	2	56
79	2	2	0	40	1	2	23
79	2	6	0	40	1	2	65
79	2	8	0	40	1	3	69
79	2	15	0	40	1	3	69
79	2	17	0	40	1	2	65
79	2	21	0	40	1	2	23
79	2	22	0	40	1	2	56
79	2	26	0	40	1	2	14
79	2	28	0	40	1	3	10
79	2	35	0	40	1	3	10
79	2	37	0	40	1	3	inf
83	1	0	0	17	1	2	1
83	1	1	0	17	1	2	36
83	1	2	0	17	1	2	47
83	1	3	0	17	1	2	82
83	1	10	0	17	1	3	inf
83	2	0	0	17	1	2	82
83	2	1	0	17	1	2	47
83	2	2	0	17	1	2	36
83	2	3	0	17	1	2	1
83	2	10	0	17	1	3	inf
83	2	14	0	17	1	3	inf
89	1	0	0	21	1	2	1
89	1	3	0	21	1	2	88
89	1	5	0	21	1	2	72
89	1	12	0	21	1	3	inf
89	1	19	0	21	1	2	17
89	2	0	0	21	1	2	88
89	2	3	0	21	1	2	1
89	2	5	0	21	1	2	17
89	2	12	0	21	1	3	inf
89	2	18	0	21	1	3	inf
89	2	19	0	21	1	2	72
97	1	1	0	14	1	2	42
97	1	2	0	14	1	2	55
97	1	4	0	14	1	3	inf
97	1	5	0	14	1	3	37
97	1	8	0	14	1	2	55
97	1	9	0	14	1	2	42
97	1	12	0	14	1	3	60
97	2	1	0	14	1	2	55
97	2	2	0	14	1	2	42
97	2	5	0	14	1	3	60
97	2	8	0	14	1	2	42
97	2	9	0	14	1	2	55
97	2	11	0	14	1	3	inf
97	2	12	0	14	1	3	37
101	1	1	0	54	1	2	87
101	1	2	0	54	1	2	14
101	1	15	0	54	1	3	98
101	1	24	0	54	1	3	inf
101	1	28	0	54	1	2	14
101	1	29	0	54	1	2	87
101	1	42	0	54	1	3	3
101	2	1	0	54	1	2	14
101	2	2	0	54	1	2	87
101	2	15	0	54	1	3	3
101	2	28	0	54	1	2	87
101	2	29	0	54	1	2	14
101	2	42	0	54	1	3	98
101	2	51	0	54	1	3	inf
103	1	0	0	25	1	3	1
103	1	1	0	25	1	2	74
103	1	2	0	25	1	2	29
103	1	3	0	25	1	3	102
103	1	7	0	25	1	2	71
103	1	14	0	25	1	3	0
103	1	21	0	25	1	2	32
103	2	0	0	25	1	3	102
103	2	1	0	25	1	2	29
103	2	2	0	25	1	2	74
103	2	3	0	25	1	3	1
103	2	7	0	25	1	2	32
103	2	14	0	25	1	3	0
103	2	21	0	25	1	2	71
103	2	22	0	25	1	3	inf
107	1	0	0	27	1	2	1
107	1	1	0	27	1	2	31
107	1	2	0	27	1	2	76
107	1	3	0	27	1	2	106
107	1	9	0	27	1	3	14
107	1	13	0	27	1	2	30
107	1	15	0	27	1	3	inf
107	1	17	0	27	1	2	77
107	1	21	0	27	1	3	93
107	2	0	0	27	1	2	106
107	2	1	0	27	1	2	76
107	2	2	0	27	1	2	31
107	2	3	0	27	1	2	1
107	2	9	0	27	1	3	93
107	2	13	0	27	1	2	77
107	2	15	0	27	1	3	inf
107	2	17	0	27	1	2	30
107	2	21	0	27	1	3	14
107	2	24	0	27	1	3	inf
109	1	0	0	24	1	2	1
109	1	1	0	24	1	2	16
109	1	2	0	24	1	2	93
109	1	3	0	24	1	2	108
109	1	4	0	24	1	3	48
109	1	7	0	24	1	2	88
109	1	8	0	24	1	2	88
109	1	9	0	24	1	3	inf
109	1	11	0	24	1	3	48
109	1	12	0	24	1	2	108
109	1	13	0	24	1	2	93
109	1	14	0	24	1	2	16
109	1	15	0	24	1	2	1
109	1	16	0	24	1	3	61
109	1	19	0	24	1	2	21
