prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
47	1	0	0	10	30	3	inf
47	1	0	1	10	30	2	7
47	1	0	4	10	30	2	40
47	1	0	7	10	30	2	43
47	1	0	9	10	30	3	18
47	1	0	10	10	30	3	inf
47	1	0	11	10	30	3	18
47	1	0	13	10	30	2	43
47	1	0	16	10	30	2	40
47	1	0	19	10	30	2	7
47	1	0	22	10	30	2	4
47	1	0	24	10	30	3	29
47	1	0	25	10	30	3	12
47	1	0	26	10	30	3	29
47	1	0	28	10	30	2	4
47	1	1	1	10	30	2	4
47	1	1	3	10	30	3	29
47	1	1	4	10	30	3	12
47	1	1	5	10	30	3	29
47	1	1	7	10	30	2	4
47	1	1	9	10	30	3	inf
47	1	1	10	10	30	2	7
47	1	1	13	10	30	2	40
47	1	1	16	10	30	2	43
47	1	1	18	10	30	3	18
47	1	1	19	10	30	3	inf
47	1	1	20	10	30	3	18
47	1	1	22	10	30	2	43
47	1	1	25	10	30	2	40
47	1	1	28	10	30	2	7
47	1	2	1	10	30	2	43
47	1	2	4	10	30	2	40
47	1	2	7	10	30	2	7
47	1	2	10	10	30	2	4
47	1	2	12	10	30	3	29
47	1	2	13	10	30	3	12
47	1	2	14	10	30	3	29
47	1	2	16	10	30	2	4
47	1	2	18	10	30	3	inf
47	1	2	19	10	30	2	7
47	1	2	22	10	30	2	40
47	1	2	25	10	30	2	43
47	1	2	27	10	30	3	18
47	1	2	28	10	30	3	inf
47	1	2	29	10	30	3	18
47	1	3	1	10	30	2	40
47	1	3	4	10	30	2	43
47	1	3	6	10	30	3	18
47	1	3	7	10	30	3	inf
47	1	3	8	10	30	3	18
47	1	3	10	10	30	2	43
47	1	3	13	10	30	2	40
47	1	3	16	10	30	2	7
47	1	3	19	10	30	2	4
47	1	3	21	10	30	3	29
47	1	3	22	10	30	3	12
47	1	3	23	10	30	3	29
47	1	3	25	10	30	2	4
47	1	3	27	10	30	3	inf
47	1	3	28	10	30	2	7
47	1	4	0	10	30	3	29
47	1	4	1	10	30	3	12
47	1	4	2	10	30	3	29
47	1	4	4	10	30	2	4
47	1	4	6	10	30	3	inf
47	1	4	7	10	30	2	7
47	1	4	10	10	30	2	40
47	1	4	13	10	30	2	43
47	1	4	15	10	30	3	18
47	1	4	16	10	30	3	inf
47	1	4	17	10	30	3	18
47	1	4	19	10	30	2	43
47	1	4	22	10	30	2	40
47	1	4	25	10	30	2	7
47	1	4	28	10	30	2	4
47	1	5	1	10	30	2	40
47	1	5	4	10	30	2	7
47	1	5	7	10	30	2	4
47	1	5	9	10	30	3	29
47	1	5	10	10	30	3	12
47	1	5	11	10	30	3	29
47	1	5	13	10	30	2	4
47	1	5	15	10	30	3	inf
47	1	5	16	10	30	2	7
47	1	5	19	10	30	2	40
47	1	5	22	10	30	2	43
47	1	5	24	10	30	3	18
47	1	5	25	10	30	3	inf
47	1	5	26	10	30	3	18
47	1	5	28	10	30	2	43
47	1	6	1	10	30	2	43
47	1	6	3	10	30	3	18
47	1	6	4	10	30	3	inf
47	1	6	5	10	30	3	18
47	1	6	7	10	30	2	43
47	1	6	10	10	30	2	40
47	1	6	13	10	30	2	7
47	1	6	16	10	30	2	4
47	1	6	18	10	30	3	29
47	1	6	19	10	30	3	12
47	1	6	20	10	30	3	29
47	1	6	22	10	30	2	4
47	1	6	24	10	30	3	inf
47	1	6	25	10	30	2	7
47	1	6	28	10	30	2	40
47	1	7	1	10	30	2	4
47	1	7	3	10	30	3	inf
47	1	7	4	10	30	2	7
47	1	7	7	10	30	2	40
47	1	7	10	10	30	2	43
47	1	7	12	10	30	3	18
47	1	7	13	10	30	3	inf
47	1	7	14	10	30	3	18
47	1	7	16	10	30	2	43
47	1	7	19	10	30	2	40
47	1	7	22	10	30	2	7
47	1	7	25	10	30	2	4
47	1	7	27	10	30	3	29
47	1	7	28	10	30	3	12
47	1	7	29	10	30	3	29
47	1	8	1	10	30	2	7
47	1	8	4	10	30	2	4
47	1	8	6	10	30	3	29
47	1	8	7	10	30	3	12
47	1	8	8	10	30	3	29
47	1	8	10	10	30	2	4
47	1	8	12	10	30	3	inf
47	1	8	13	10	30	2	7
47	1	8	16	10	30	2	40
47	1	8	19	10	30	2	43
47	1	8	21	10	30	3	18
47	1	8	22	10	30	3	inf
47	1	8	23	10	30	3	18
47	1	8	25	10	30	2	43
47	1	8	28	10	30	2	40
47	1	9	0	10	30	3	18
47	1	9	1	10	30	3	inf
47	1	9	2	10	30	3	18
47	1	9	4	10	30	2	43
47	1	9	7	10	30	2	40
47	1	9	10	10	30	2	7
47	1	9	13	10	30	2	4
47	1	9	15	10	30	3	29
47	1	9	16	10	30	3	12
47	1	9	17	10	30	3	29
47	1	9	19	10	30	2	4
47	1	9	21	10	30	3	inf
47	1	9	22	10	30	2	7
47	1	9	25	10	30	2	40
47	1	9	28	10	30	2	43
47	2	0	10	10	30	3	inf
47	2	0	25	10	30	3	inf
47	2	1	4	10	30	3	inf
47	2	1	19	10	30	3	inf
47	2	2	13	10	30	3	inf
47	2	2	28	10	30	3	inf
47	2	3	7	10	30	3	inf
47	2	3	22	10	30	3	inf
47	2	4	1	10	30	3	inf
47	2	4	16	10	30	3	inf
47	2	5	10	10	30	3	inf
47	2	5	25	10	30	3	inf
47	2	6	4	10	30	3	inf
47	2	6	19	10	30	3	inf
47	2	7	13	10	30	3	inf
47	2	7	28	10	30	3	inf
47	2	8	7	10	30	3	inf
47	2	8	22	10	30	3	inf
47	2	9	1	10	30	3	inf
47	2	9	16	10	30	3	inf
47	3	0	1	10	30	2	40
47	3	0	4	10	30	2	7
47	3	0	7	10	30	2	4
47	3	0	9	10	30	3	29
47	3	0	10	10	30	3	12
47	3	0	11	10	30	3	29
47	3	0	13	10	30	2	4
47	3	0	15	10	30	3	inf
47	3	0	16	10	30	2	7
47	3	0	19	10	30	2	40
47	3	0	22	10	30	2	43
47	3	0	24	10	30	3	18
47	3	0	25	10	30	3	inf
47	3	0	26	10	30	3	18
47	3	0	28	10	30	2	43
47	3	1	1	10	30	2	43
47	3	1	3	10	30	3	18
47	3	1	4	10	30	3	inf
47	3	1	5	10	30	3	18
47	3	1	7	10	30	2	43
47	3	1	10	10	30	2	40
47	3	1	13	10	30	2	7
47	3	1	16	10	30	2	4
47	3	1	18	10	30	3	29
47	3	1	19	10	30	3	12
47	3	1	20	10	30	3	29
47	3	1	22	10	30	2	4
47	3	1	24	10	30	3	inf
47	3	1	25	10	30	2	7
47	3	1	28	10	30	2	40
47	3	2	1	10	30	2	4
47	3	2	3	10	30	3	inf
47	3	2	4	10	30	2	7
47	3	2	7	10	30	2	40
47	3	2	10	10	30	2	43
47	3	2	12	10	30	3	18
