prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
19	1	0	0	5	1	3	inf
19	1	2	0	5	1	3	inf
29	1	0	0	7	1	3	inf
29	1	4	0	7	1	3	inf
29	1	5	0	7	1	3	11
29	2	5	0	7	1	3	18
59	1	0	0	17	1	3	inf
59	1	1	0	17	1	2	4
59	1	2	0	17	1	2	4
59	1	3	0	17	1	2	1
59	1	14	0	17	1	3	inf
59	2	0	0	17	1	2	58
59	2	1	0	17	1	2	55
59	2	2	0	17	1	2	55
59	2	3	0	17	1	2	58
89	1	0	0	8	1	3	inf
89	1	5	0	8	1	3	inf
89	2	1	0	8	1	3	inf
89	2	4	0	8	1	3	inf
131	1	0	0	33	1	3	inf
131	1	7	0	33	1	2	80
131	1	12	0	33	1	2	84
131	1	17	0	33	1	2	85
131	1	19	0	33	1	2	85
131	1	24	0	33	1	2	84
131	1	29	0	33	1	2	80
131	1	30	0	33	1	3	inf
131	2	7	0	33	1	2	51
131	2	12	0	33	1	2	47
131	2	17	0	33	1	2	46
131	2	19	0	33	1	2	46
131	2	24	0	33	1	2	47
131	2	29	0	33	1	2	51
149	1	0	0	35	1	3	inf
149	1	1	0	35	1	2	137
149	1	2	0	35	1	2	137
149	1	4	0	35	1	2	77
149	1	17	0	35	1	2	21
149	1	19	0	35	1	3	87
149	1	21	0	35	1	2	21
149	1	32	0	35	1	3	inf
149	1	34	0	35	1	2	77
149	2	1	0	35	1	2	12
149	2	2	0	35	1	2	12
149	2	4	0	35	1	2	72
149	2	17	0	35	1	2	128
149	2	19	0	35	1	3	62
149	2	21	0	35	1	2	128
149	2	34	0	35	1	2	72
