p	A	B	R	S	rho_zero	sigma_zero	branch_collision	smooth_slice_sheets	open_presentations	target_presentations	target_halves	half_boundary_points
41	3	14	39	39	0	0	1	0	0	0	0	0
41	3	20	1	25	0	0	0	4	12	0	0	0
41	3	21	1	25	0	0	0	4	12	0	0	0
41	3	27	39	39	0	0	1	0	0	0	0	0
41	3	28	1	25	0	0	0	4	12	0	0	0
41	3	40	39	39	0	0	1	0	0	0	0	0
41	4	1	32	32	0	0	1	0	0	0	0	0
41	4	4	25	2	0	0	1	0	0	0	0	0
41	4	10	32	32	0	0	1	0	0	0	0	0
41	4	18	25	2	0	0	1	0	0	0	0	0
41	4	23	25	2	0	0	1	0	0	0	0	0
41	4	31	32	32	0	0	1	0	0	0	0	0
41	4	37	25	2	0	0	1	0	0	0	0	0
41	4	40	32	32	0	0	1	0	0	0	0	0
41	5	1	5	5	0	0	1	0	0	0	0	0
41	5	8	5	5	0	0	1	0	0	0	0	0
41	5	33	5	5	0	0	1	0	0	0	0	0
41	5	40	5	5	0	0	1	0	0	0	0	0
41	6	1	1	1	0	0	1	0	0	0	0	0
41	6	2	39	16	0	0	0	4	12	0	0	0
41	6	7	1	1	0	0	1	0	0	0	0	0
41	6	17	39	16	0	0	0	4	12	0	0	0
41	6	24	39	16	0	0	0	4	12	0	0	0
41	6	34	1	1	0	0	1	0	0	0	0	0
41	6	39	39	16	0	0	0	4	12	0	0	0
41	6	40	1	1	0	0	1	0	0	0	0	0
41	7	1	1	1	0	0	1	0	0	0	0	0
41	7	6	1	1	0	0	1	0	0	0	0	0
41	7	12	16	39	0	0	0	4	12	0	0	0
41	7	20	16	39	0	0	0	4	12	0	0	0
41	7	21	16	39	0	0	0	4	12	0	0	0
41	7	29	16	39	0	0	0	4	12	0	0	0
41	7	35	1	1	0	0	1	0	0	0	0	0
41	7	40	1	1	0	0	1	0	0	0	0	0
41	8	1	5	5	0	0	1	0	0	0	0	0
41	8	5	5	5	0	0	1	0	0	0	0	0
41	8	36	5	5	0	0	1	0	0	0	0	0
41	8	40	5	5	0	0	1	0	0	0	0	0
41	9	1	37	37	0	0	1	0	0	0	0	0
41	9	2	10	23	0	0	0	4	12	6	78	0
41	9	9	37	37	0	0	1	0	0	0	0	0
41	9	16	10	23	0	0	0	4	12	6	78	0
41	9	18	23	10	0	0	0	4	12	0	0	0
41	9	20	23	10	0	0	0	4	12	0	0	0
41	9	21	23	10	0	0	0	4	12	0	0	0
41	9	23	23	10	0	0	0	4	12	0	0	0
41	9	25	10	23	0	0	0	4	12	0	0	0
41	9	32	37	37	0	0	1	0	0	0	0	0
41	9	39	10	23	0	0	0	4	12	0	0	0
41	9	40	37	37	0	0	1	0	0	0	0	0
41	10	1	32	32	0	0	1	0	0	0	0	0
41	10	4	32	32	0	0	1	0	0	0	0	0
41	10	10	2	25	0	0	1	0	0	0	0	0
41	10	16	2	25	0	0	1	0	0	0	0	0
41	10	25	2	25	0	0	1	0	0	0	0	0
41	10	31	2	25	0	0	1	0	0	0	0	0
41	10	37	32	32	0	0	1	0	0	0	0	0
41	10	40	32	32	0	0	1	0	0	0	0	0
41	11	1	16	16	0	0	1	0	0	0	0	0
41	11	2	4	40	0	0	0	4	12	0	0	0
41	11	13	4	40	0	0	0	4	12	0	0	0
41	11	15	16	16	0	0	1	0	0	0	0	0
41	11	26	16	16	0	0	1	0	0	0	0	0
41	11	28	4	40	0	0	0	4	12	0	0	0
41	11	39	4	40	0	0	0	4	12	0	0	0
41	11	40	16	16	0	0	1	0	0	0	0	0
41	12	1	21	21	0	0	1	0	0	0	0	0
41	12	2	2	32	0	0	1	0	0	0	0	0
41	12	7	16	39	0	0	0	4	12	0	0	0
41	12	12	2	32	0	0	1	0	0	0	0	0
41	12	16	20	0	0	1	-1	0	0	0	0	0
41	12	17	21	21	0	0	1	0	0	0	0	0
41	12	19	20	0	0	1	-1	0	0	0	0	0
41	12	20	16	39	0	0	0	4	12	0	0	0
41	12	21	16	39	0	0	0	4	12	0	0	0
41	12	22	20	0	0	1	-1	0	0	0	0	0
41	12	24	21	21	0	0	1	0	0	0	0	0
41	12	25	20	0	0	1	-1	0	0	0	0	0
41	12	29	2	32	0	0	1	0	0	0	0	0
41	12	34	16	39	0	0	0	4	12	0	0	0
41	12	39	2	32	0	0	1	0	0	0	0	0
41	12	40	21	21	0	0	1	0	0	0	0	0
41	13	1	36	36	0	0	1	0	0	0	0	0
41	13	2	4	40	0	0	0	4	12	0	0	0
41	13	3	1	25	0	0	0	4	12	0	0	0
41	13	11	4	40	0	0	0	4	12	0	0	0
41	13	17	0	20	1	0	-1	0	0	0	0	0
41	13	18	0	20	1	0	-1	0	0	0	0	0
41	13	19	36	36	0	0	1	0	0	0	0	0
41	13	20	1	25	0	0	0	4	12	0	0	0
41	13	21	1	25	0	0	0	4	12	0	0	0
41	13	22	36	36	0	0	1	0	0	0	0	0
41	13	23	0	20	1	0	-1	0	0	0	0	0
41	13	24	0	20	1	0	-1	0	0	0	0	0
41	13	30	4	40	0	0	0	4	12	0	0	0
41	13	38	1	25	0	0	0	4	12	0	0	0
41	13	39	4	40	0	0	0	4	12	0	0	0
41	13	40	36	36	0	0	1	0	0	0	0	0
41	14	1	39	39	0	0	1	0	0	0	0	0
41	14	2	25	1	0	0	0	4	12	0	0	0
41	14	3	39	39	0	0	1	0	0	0	0	0
41	14	19	25	1	0	0	0	4	12	0	0	0
41	14	22	25	1	0	0	0	4	12	0	0	0
41	14	38	39	39	0	0	1	0	0	0	0	0
41	14	39	25	1	0	0	0	4	12	0	0	0
41	14	40	39	39	0	0	1	0	0	0	0	0
41	15	1	16	16	0	0	1	0	0	0	0	0
41	15	11	16	16	0	0	1	0	0	0	0	0
41	15	19	40	4	0	0	0	4	12	0	0	0
41	15	20	40	4	0	0	0	4	12	0	0	0
41	15	21	40	4	0	0	0	4	12	0	0	0
41	15	22	40	4	0	0	0	4	12	0	0	0
41	15	30	16	16	0	0	1	0	0	0	0	0
41	15	40	16	16	0	0	1	0	0	0	0	0
41	16	1	4	4	0	0	1	0	0	0	0	0
41	16	2	10	23	0	0	0	4	12	6	78	0
41	16	9	10	23	0	0	0	4	12	6	78	0
41	16	10	2	25	0	0	1	0	0	0	0	0
41	16	12	20	0	0	1	-1	0	0	0	0	0
41	16	18	4	4	0	0	1	0	0	0	0	0
41	16	19	20	0	0	1	-1	0	0	0	0	0
41	16	22	20	0	0	1	-1	0	0	0	0	0
41	16	23	4	4	0	0	1	0	0	0	0	0
41	16	29	20	0	0	1	-1	0	0	0	0	0
41	16	31	2	25	0	0	1	0	0	0	0	0
41	16	32	10	23	0	0	0	4	12	0	0	0
41	16	39	10	23	0	0	0	4	12	0	0	0
41	16	40	4	4	0	0	1	0	0	0	0	0
41	17	1	21	21	0	0	1	0	0	0	0	0
41	17	2	39	16	0	0	0	4	12	0	0	0
41	17	6	39	16	0	0	0	4	12	0	0	0
41	17	12	21	21	0	0	1	0	0	0	0	0
41	17	13	0	20	1	0	-1	0	0	0	0	0
41	17	17	32	2	0	0	1	0	0	0	0	0
41	17	18	0	20	1	0	-1	0	0	0	0	0
41	17	20	32	2	0	0	1	0	0	0	0	0
41	17	21	32	2	0	0	1	0	0	0	0	0
41	17	23	0	20	1	0	-1	0	0	0	0	0
41	17	24	32	2	0	0	1	0	0	0	0	0
41	17	28	0	20	1	0	-1	0	0	0	0	0
41	17	29	21	21	0	0	1	0	0	0	0	0
41	17	35	39	16	0	0	0	4	12	0	0	0
41	17	39	39	16	0	0	0	4	12	0	0	0
41	17	40	21	21	0	0	1	0	0	0	0	0
41	18	1	4	4	0	0	1	0	0	0	0	0
41	18	4	25	2	0	0	1	0	0	0	0	0
41	18	9	23	10	0	0	0	4	12	0	0	0
41	18	13	0	20	1	0	-1	0	0	0	0	0
41	18	16	4	4	0	0	1	0	0	0	0	0
41	18	17	0	20	1	0	-1	0	0	0	0	0
41	18	20	23	10	0	0	0	4	12	0	0	0
41	18	21	23	10	0	0	0	4	12	6	78	0
41	18	24	0	20	1	0	-1	0	0	0	0	0
41	18	25	4	4	0	0	1	0	0	0	0	0
41	18	28	0	20	1	0	-1	0	0	0	0	0
41	18	32	23	10	0	0	0	4	12	6	78	0
41	18	37	25	2	0	0	1	0	0	0	0	0
41	18	40	4	4	0	0	1	0	0	0	0	0
41	19	1	36	36	0	0	1	0	0	0	0	0
41	19	2	25	1	0	0	0	4	12	0	0	0
41	19	12	20	0	0	1	-1	0	0	0	0	0
41	19	13	36	36	0	0	1	0	0	0	0	0
41	19	14	25	1	0	0	0	4	12	0	0	0
41	19	15	40	4	0	0	0	4	12	0	0	0
41	19	16	20	0	0	1	-1	0	0	0	0	0
41	19	20	40	4	0	0	0	4	12	0	0	0
41	19	21	40	4	0	0	0	4	12	0	0	0
41	19	25	20	0	0	1	-1	0	0	0	0	0
41	19	26	40	4	0	0	0	4	12	0	0	0
41	19	27	25	1	0	0	0	4	12	0	0	0
41	19	28	36	36	0	0	1	0	0	0	0	0
41	19	29	20	0	0	1	-1	0	0	0	0	0
41	19	39	25	1	0	0	0	4	12	0	0	0
41	19	40	36	36	0	0	1	0	0	0	0	0
41	20	1	33	33	0	0	1	0	0	0	0	0
41	20	2	33	33	0	0	1	0	0	0	0	0
41	20	3	1	25	0	0	0	4	12	0	0	0
41	20	7	16	39	0	0	0	4	12	0	0	0
41	20	9	23	10	0	0	0	4	12	0	0	0
41	20	12	16	39	0	0	0	4	12	0	0	0
41	20	13	1	25	0	0	0	4	12	0	0	0
41	20	15	40	4	0	0	0	4	12	0	0	0
41	20	17	32	2	0	0	1	0	0	0	0	0
41	20	18	23	10	0	0	0	4	12	0	0	0
41	20	19	40	4	0	0	0	4	12	0	0	0
41	20	22	40	4	0	0	0	4	12	6	96	0
41	20	23	23	10	0	0	0	4	12	0	0	0
41	20	24	32	2	0	0	1	0	0	0	0	0
41	20	26	40	4	0	0	0	4	12	6	96	0
41	20	28	1	25	0	0	0	4	12	6	96	0
41	20	29	16	39	0	0	0	4	12	0	0	0
41	20	32	23	10	0	0	0	4	12	0	0	0
41	20	34	16	39	0	0	0	4	12	0	0	0
41	20	38	1	25	0	0	0	4	12	6	96	0
41	20	39	33	33	0	0	1	0	0	0	0	0
41	20	40	33	33	0	0	1	0	0	0	0	0
41	21	1	33	33	0	0	1	0	0	0	0	0
41	21	2	33	33	0	0	1	0	0	0	0	0
41	21	3	1	25	0	0	0	4	12	0	0	0
41	21	7	16	39	0	0	0	4	12	0	0	0
41	21	9	23	10	0	0	0	4	12	0	0	0
41	21	12	16	39	0	0	0	4	12	0	0	0
41	21	13	1	25	0	0	0	4	12	0	0	0
41	21	15	40	4	0	0	0	4	12	0	0	0
41	21	17	32	2	0	0	1	0	0	0	0	0
41	21	18	23	10	0	0	0	4	12	6	78	0
41	21	19	40	4	0	0	0	4	12	0	0	0
41	21	22	40	4	0	0	0	4	12	0	0	0
41	21	23	23	10	0	0	0	4	12	0	0	0
41	21	24	32	2	0	0	1	0	0	0	0	0
41	21	26	40	4	0	0	0	4	12	0	0	0
41	21	28	1	25	0	0	0	4	12	0	0	0
41	21	29	16	39	0	0	0	4	12	0	0	0
41	21	32	23	10	0	0	0	4	12	6	78	0
41	21	34	16	39	0	0	0	4	12	0	0	0
41	21	38	1	25	0	0	0	4	12	0	0	0
41	21	39	33	33	0	0	1	0	0	0	0	0
41	21	40	33	33	0	0	1	0	0	0	0	0
41	22	1	36	36	0	0	1	0	0	0	0	0
41	22	2	25	1	0	0	0	4	12	0	0	0
41	22	12	20	0	0	1	-1	0	0	0	0	0
41	22	13	36	36	0	0	1	0	0	0	0	0
41	22	14	25	1	0	0	0	4	12	0	0	0
41	22	15	40	4	0	0	0	4	12	0	0	0
41	22	16	20	0	0	1	-1	0	0	0	0	0
41	22	20	40	4	0	0	0	4	12	6	96	0
41	22	21	40	4	0	0	0	4	12	0	0	0
41	22	25	20	0	0	1	-1	0	0	0	0	0
41	22	26	40	4	0	0	0	4	12	6	96	0
41	22	27	25	1	0	0	0	4	12	6	96	0
41	22	28	36	36	0	0	1	0	0	0	0	0
41	22	29	20	0	0	1	-1	0	0	0	0	0
41	22	39	25	1	0	0	0	4	12	6	96	0
41	22	40	36	36	0	0	1	0	0	0	0	0
41	23	1	4	4	0	0	1	0	0	0	0	0
41	23	4	25	2	0	0	1	0	0	0	0	0
41	23	9	23	10	0	0	0	4	12	0	0	0
41	23	13	0	20	1	0	-1	0	0	0	0	0
41	23	16	4	4	0	0	1	0	0	0	0	0
41	23	17	0	20	1	0	-1	0	0	0	0	0
41	23	20	23	10	0	0	0	4	12	0	0	0
41	23	21	23	10	0	0	0	4	12	0	0	0
41	23	24	0	20	1	0	-1	0	0	0	0	0
41	23	25	4	4	0	0	1	0	0	0	0	0
41	23	28	0	20	1	0	-1	0	0	0	0	0
41	23	32	23	10	0	0	0	4	12	0	0	0
41	23	37	25	2	0	0	1	0	0	0	0	0
41	23	40	4	4	0	0	1	0	0	0	0	0
41	24	1	21	21	0	0	1	0	0	0	0	0
41	24	2	39	16	0	0	0	4	12	0	0	0
41	24	6	39	16	0	0	0	4	12	0	0	0
41	24	12	21	21	0	0	1	0	0	0	0	0
41	24	13	0	20	1	0	-1	0	0	0	0	0
41	24	17	32	2	0	0	1	0	0	0	0	0
41	24	18	0	20	1	0	-1	0	0	0	0	0
41	24	20	32	2	0	0	1	0	0	0	0	0
41	24	21	32	2	0	0	1	0	0	0	0	0
41	24	23	0	20	1	0	-1	0	0	0	0	0
41	24	24	32	2	0	0	1	0	0	0	0	0
41	24	28	0	20	1	0	-1	0	0	0	0	0
41	24	29	21	21	0	0	1	0	0	0	0	0
41	24	35	39	16	0	0	0	4	12	0	0	0
41	24	39	39	16	0	0	0	4	12	0	0	0
41	24	40	21	21	0	0	1	0	0	0	0	0
41	25	1	4	4	0	0	1	0	0	0	0	0
41	25	2	10	23	0	0	0	4	12	0	0	0
41	25	9	10	23	0	0	0	4	12	0	0	0
41	25	10	2	25	0	0	1	0	0	0	0	0
41	25	12	20	0	0	1	-1	0	0	0	0	0
41	25	18	4	4	0	0	1	0	0	0	0	0
41	25	19	20	0	0	1	-1	0	0	0	0	0
41	25	22	20	0	0	1	-1	0	0	0	0	0
41	25	23	4	4	0	0	1	0	0	0	0	0
41	25	29	20	0	0	1	-1	0	0	0	0	0
41	25	31	2	25	0	0	1	0	0	0	0	0
41	25	32	10	23	0	0	0	4	12	0	0	0
41	25	39	10	23	0	0	0	4	12	0	0	0
41	25	40	4	4	0	0	1	0	0	0	0	0
41	26	1	16	16	0	0	1	0	0	0	0	0
41	26	11	16	16	0	0	1	0	0	0	0	0
41	26	19	40	4	0	0	0	4	12	0	0	0
41	26	20	40	4	0	0	0	4	12	6	96	0
41	26	21	40	4	0	0	0	4	12	0	0	0
41	26	22	40	4	0	0	0	4	12	6	96	0
41	26	30	16	16	0	0	1	0	0	0	0	0
41	26	40	16	16	0	0	1	0	0	0	0	0
41	27	1	39	39	0	0	1	0	0	0	0	0
41	27	2	25	1	0	0	0	4	12	0	0	0
41	27	3	39	39	0	0	1	0	0	0	0	0
41	27	19	25	1	0	0	0	4	12	0	0	0
41	27	22	25	1	0	0	0	4	12	6	96	0
41	27	38	39	39	0	0	1	0	0	0	0	0
41	27	39	25	1	0	0	0	4	12	6	96	0
41	27	40	39	39	0	0	1	0	0	0	0	0
41	28	1	36	36	0	0	1	0	0	0	0	0
41	28	2	4	40	0	0	0	4	12	0	0	0
41	28	3	1	25	0	0	0	4	12	0	0	0
41	28	11	4	40	0	0	0	4	12	0	0	0
41	28	17	0	20	1	0	-1	0	0	0	0	0
41	28	18	0	20	1	0	-1	0	0	0	0	0
41	28	19	36	36	0	0	1	0	0	0	0	0
41	28	20	1	25	0	0	0	4	12	6	96	0
41	28	21	1	25	0	0	0	4	12	0	0	0
41	28	22	36	36	0	0	1	0	0	0	0	0
41	28	23	0	20	1	0	-1	0	0	0	0	0
41	28	24	0	20	1	0	-1	0	0	0	0	0
41	28	30	4	40	0	0	0	4	12	6	96	0
41	28	38	1	25	0	0	0	4	12	6	96	0
41	28	39	4	40	0	0	0	4	12	6	96	0
41	28	40	36	36	0	0	1	0	0	0	0	0
41	29	1	21	21	0	0	1	0	0	0	0	0
41	29	2	2	32	0	0	1	0	0	0	0	0
41	29	7	16	39	0	0	0	4	12	0	0	0
41	29	12	2	32	0	0	1	0	0	0	0	0
41	29	16	20	0	0	1	-1	0	0	0	0	0
41	29	17	21	21	0	0	1	0	0	0	0	0
41	29	19	20	0	0	1	-1	0	0	0	0	0
41	29	20	16	39	0	0	0	4	12	0	0	0
41	29	21	16	39	0	0	0	4	12	0	0	0
41	29	22	20	0	0	1	-1	0	0	0	0	0
41	29	24	21	21	0	0	1	0	0	0	0	0
41	29	25	20	0	0	1	-1	0	0	0	0	0
41	29	29	2	32	0	0	1	0	0	0	0	0
41	29	34	16	39	0	0	0	4	12	0	0	0
41	29	39	2	32	0	0	1	0	0	0	0	0
41	29	40	21	21	0	0	1	0	0	0	0	0
41	30	1	16	16	0	0	1	0	0	0	0	0
41	30	2	4	40	0	0	0	4	12	0	0	0
41	30	13	4	40	0	0	0	4	12	0	0	0
41	30	15	16	16	0	0	1	0	0	0	0	0
41	30	26	16	16	0	0	1	0	0	0	0	0
41	30	28	4	40	0	0	0	4	12	6	96	0
41	30	39	4	40	0	0	0	4	12	6	96	0
41	30	40	16	16	0	0	1	0	0	0	0	0
41	31	1	32	32	0	0	1	0	0	0	0	0
41	31	4	32	32	0	0	1	0	0	0	0	0
41	31	10	2	25	0	0	1	0	0	0	0	0
41	31	16	2	25	0	0	1	0	0	0	0	0
41	31	25	2	25	0	0	1	0	0	0	0	0
41	31	31	2	25	0	0	1	0	0	0	0	0
41	31	37	32	32	0	0	1	0	0	0	0	0
41	31	40	32	32	0	0	1	0	0	0	0	0
41	32	1	37	37	0	0	1	0	0	0	0	0
41	32	2	10	23	0	0	0	4	12	0	0	0
41	32	9	37	37	0	0	1	0	0	0	0	0
41	32	16	10	23	0	0	0	4	12	0	0	0
41	32	18	23	10	0	0	0	4	12	6	78	0
41	32	20	23	10	0	0	0	4	12	0	0	0
41	32	21	23	10	0	0	0	4	12	6	78	0
41	32	23	23	10	0	0	0	4	12	0	0	0
41	32	25	10	23	0	0	0	4	12	0	0	0
41	32	32	37	37	0	0	1	0	0	0	0	0
41	32	39	10	23	0	0	0	4	12	0	0	0
41	32	40	37	37	0	0	1	0	0	0	0	0
41	33	1	5	5	0	0	1	0	0	0	0	0
41	33	5	5	5	0	0	1	0	0	0	0	0
41	33	36	5	5	0	0	1	0	0	0	0	0
41	33	40	5	5	0	0	1	0	0	0	0	0
41	34	1	1	1	0	0	1	0	0	0	0	0
41	34	6	1	1	0	0	1	0	0	0	0	0
41	34	12	16	39	0	0	0	4	12	0	0	0
41	34	20	16	39	0	0	0	4	12	0	0	0
41	34	21	16	39	0	0	0	4	12	0	0	0
41	34	29	16	39	0	0	0	4	12	0	0	0
41	34	35	1	1	0	0	1	0	0	0	0	0
41	34	40	1	1	0	0	1	0	0	0	0	0
41	35	1	1	1	0	0	1	0	0	0	0	0
41	35	2	39	16	0	0	0	4	12	0	0	0
41	35	7	1	1	0	0	1	0	0	0	0	0
41	35	17	39	16	0	0	0	4	12	0	0	0
41	35	24	39	16	0	0	0	4	12	0	0	0
41	35	34	1	1	0	0	1	0	0	0	0	0
41	35	39	39	16	0	0	0	4	12	0	0	0
41	35	40	1	1	0	0	1	0	0	0	0	0
41	36	1	5	5	0	0	1	0	0	0	0	0
41	36	8	5	5	0	0	1	0	0	0	0	0
41	36	33	5	5	0	0	1	0	0	0	0	0
41	36	40	5	5	0	0	1	0	0	0	0	0
41	37	1	32	32	0	0	1	0	0	0	0	0
41	37	4	25	2	0	0	1	0	0	0	0	0
41	37	10	32	32	0	0	1	0	0	0	0	0
41	37	18	25	2	0	0	1	0	0	0	0	0
41	37	23	25	2	0	0	1	0	0	0	0	0
41	37	31	32	32	0	0	1	0	0	0	0	0
41	37	37	25	2	0	0	1	0	0	0	0	0
41	37	40	32	32	0	0	1	0	0	0	0	0
41	38	1	39	39	0	0	1	0	0	0	0	0
41	38	13	1	25	0	0	0	4	12	0	0	0
41	38	14	39	39	0	0	1	0	0	0	0	0
41	38	20	1	25	0	0	0	4	12	6	96	0
41	38	21	1	25	0	0	0	4	12	0	0	0
41	38	27	39	39	0	0	1	0	0	0	0	0
41	38	28	1	25	0	0	0	4	12	6	96	0
41	38	40	39	39	0	0	1	0	0	0	0	0
41	39	1	33	33	0	0	1	0	0	0	0	0
41	39	6	39	16	0	0	0	4	12	0	0	0
41	39	9	10	23	0	0	0	4	12	0	0	0
41	39	11	4	40	0	0	0	4	12	0	0	0
41	39	12	2	32	0	0	1	0	0	0	0	0
41	39	13	4	40	0	0	0	4	12	0	0	0
41	39	14	25	1	0	0	0	4	12	0	0	0
41	39	16	10	23	0	0	0	4	12	0	0	0
41	39	17	39	16	0	0	0	4	12	0	0	0
41	39	19	25	1	0	0	0	4	12	0	0	0
41	39	20	33	33	0	0	1	0	0	0	0	0
41	39	21	33	33	0	0	1	0	0	0	0	0
41	39	22	25	1	0	0	0	4	12	6	96	0
41	39	24	39	16	0	0	0	4	12	0	0	0
41	39	25	10	23	0	0	0	4	12	0	0	0
41	39	27	25	1	0	0	0	4	12	6	96	0
41	39	28	4	40	0	0	0	4	12	6	96	0
41	39	29	2	32	0	0	1	0	0	0	0	0
41	39	30	4	40	0	0	0	4	12	6	96	0
41	39	32	10	23	0	0	0	4	12	0	0	0
41	39	35	39	16	0	0	0	4	12	0	0	0
41	39	40	33	33	0	0	1	0	0	0	0	0
41	40	1	0	0	1	1	-1	0	0	0	0	0
41	40	2	33	33	0	0	1	0	0	0	0	0
41	40	3	39	39	0	0	1	0	0	0	0	0
41	40	4	32	32	0	0	1	0	0	0	0	0
41	40	5	5	5	0	0	1	0	0	0	0	0
41	40	6	1	1	0	0	1	0	0	0	0	0
41	40	7	1	1	0	0	1	0	0	0	0	0
41	40	8	5	5	0	0	1	0	0	0	0	0
41	40	9	37	37	0	0	1	0	0	0	0	0
41	40	10	32	32	0	0	1	0	0	0	0	0
41	40	11	16	16	0	0	1	0	0	0	0	0
41	40	12	21	21	0	0	1	0	0	0	0	0
41	40	13	36	36	0	0	1	0	0	0	0	0
41	40	14	39	39	0	0	1	0	0	0	0	0
41	40	15	16	16	0	0	1	0	0	0	0	0
41	40	16	4	4	0	0	1	0	0	0	0	0
41	40	17	21	21	0	0	1	0	0	0	0	0
41	40	18	4	4	0	0	1	0	0	0	0	0
41	40	19	36	36	0	0	1	0	0	0	0	0
41	40	20	33	33	0	0	1	0	0	0	0	0
41	40	21	33	33	0	0	1	0	0	0	0	0
41	40	22	36	36	0	0	1	0	0	0	0	0
41	40	23	4	4	0	0	1	0	0	0	0	0
41	40	24	21	21	0	0	1	0	0	0	0	0
41	40	25	4	4	0	0	1	0	0	0	0	0
41	40	26	16	16	0	0	1	0	0	0	0	0
41	40	27	39	39	0	0	1	0	0	0	0	0
41	40	28	36	36	0	0	1	0	0	0	0	0
41	40	29	21	21	0	0	1	0	0	0	0	0
41	40	30	16	16	0	0	1	0	0	0	0	0
41	40	31	32	32	0	0	1	0	0	0	0	0
41	40	32	37	37	0	0	1	0	0	0	0	0
41	40	33	5	5	0	0	1	0	0	0	0	0
41	40	34	1	1	0	0	1	0	0	0	0	0
41	40	35	1	1	0	0	1	0	0	0	0	0
41	40	36	5	5	0	0	1	0	0	0	0	0
41	40	37	32	32	0	0	1	0	0	0	0	0
41	40	38	39	39	0	0	1	0	0	0	0	0
41	40	39	33	33	0	0	1	0	0	0	0	0
41	40	40	0	0	1	1	-1	0	0	0	0	0
