prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
43	1	0	1	12	24	2	33
43	1	0	2	12	24	2	2
43	1	0	4	12	24	2	2
43	1	0	5	12	24	2	33
43	1	0	8	12	24	2	12
43	1	0	9	12	24	3	0
43	1	0	10	12	24	2	31
43	1	0	13	12	24	2	10
43	1	0	14	12	24	2	41
43	1	0	16	12	24	2	41
43	1	0	17	12	24	2	10
43	1	0	18	12	24	3	inf
43	1	0	20	12	24	2	31
43	1	0	21	12	24	3	0
43	1	0	22	12	24	2	12
43	1	1	5	12	24	3	36
43	1	1	11	12	24	3	inf
43	1	1	17	12	24	3	7
43	1	1	23	12	24	3	inf
43	1	2	0	12	24	2	31
43	1	2	1	12	24	3	0
43	1	2	2	12	24	2	12
43	1	2	5	12	24	2	33
43	1	2	6	12	24	2	2
43	1	2	8	12	24	2	2
43	1	2	9	12	24	2	33
43	1	2	12	12	24	2	12
43	1	2	13	12	24	3	0
43	1	2	14	12	24	2	31
43	1	2	17	12	24	2	10
43	1	2	18	12	24	2	41
43	1	2	20	12	24	2	41
43	1	2	21	12	24	2	10
43	1	2	22	12	24	3	inf
43	1	3	3	12	24	3	inf
43	1	3	9	12	24	3	36
43	1	3	15	12	24	3	inf
43	1	3	21	12	24	3	7
43	1	4	0	12	24	2	41
43	1	4	1	12	24	2	10
43	1	4	2	12	24	3	inf
43	1	4	4	12	24	2	31
43	1	4	5	12	24	3	0
43	1	4	6	12	24	2	12
43	1	4	9	12	24	2	33
43	1	4	10	12	24	2	2
43	1	4	12	12	24	2	2
43	1	4	13	12	24	2	33
43	1	4	16	12	24	2	12
43	1	4	17	12	24	3	0
43	1	4	18	12	24	2	31
43	1	4	21	12	24	2	10
43	1	4	22	12	24	2	41
43	1	5	1	12	24	3	7
43	1	5	7	12	24	3	inf
43	1	5	13	12	24	3	36
43	1	5	19	12	24	3	inf
43	1	6	1	12	24	2	10
43	1	6	2	12	24	2	41
43	1	6	4	12	24	2	41
43	1	6	5	12	24	2	10
43	1	6	6	12	24	3	inf
43	1	6	8	12	24	2	31
43	1	6	9	12	24	3	0
43	1	6	10	12	24	2	12
43	1	6	13	12	24	2	33
43	1	6	14	12	24	2	2
43	1	6	16	12	24	2	2
43	1	6	17	12	24	2	33
43	1	6	20	12	24	2	12
43	1	6	21	12	24	3	0
43	1	6	22	12	24	2	31
43	1	7	5	12	24	3	7
43	1	7	11	12	24	3	inf
43	1	7	17	12	24	3	36
43	1	7	23	12	24	3	inf
43	1	8	0	12	24	2	12
43	1	8	1	12	24	3	0
43	1	8	2	12	24	2	31
43	1	8	5	12	24	2	10
43	1	8	6	12	24	2	41
43	1	8	8	12	24	2	41
43	1	8	9	12	24	2	10
43	1	8	10	12	24	3	inf
43	1	8	12	12	24	2	31
43	1	8	13	12	24	3	0
43	1	8	14	12	24	2	12
43	1	8	17	12	24	2	33
43	1	8	18	12	24	2	2
43	1	8	20	12	24	2	2
43	1	8	21	12	24	2	33
43	1	9	3	12	24	3	inf
43	1	9	9	12	24	3	7
43	1	9	15	12	24	3	inf
43	1	9	21	12	24	3	36
43	1	10	0	12	24	2	2
43	1	10	1	12	24	2	33
43	1	10	4	12	24	2	12
43	1	10	5	12	24	3	0
43	1	10	6	12	24	2	31
43	1	10	9	12	24	2	10
43	1	10	10	12	24	2	41
43	1	10	12	12	24	2	41
43	1	10	13	12	24	2	10
43	1	10	14	12	24	3	inf
43	1	10	16	12	24	2	31
43	1	10	17	12	24	3	0
43	1	10	18	12	24	2	12
43	1	10	21	12	24	2	33
43	1	10	22	12	24	2	2
43	1	11	1	12	24	3	36
43	1	11	7	12	24	3	inf
43	1	11	13	12	24	3	7
43	1	11	19	12	24	3	inf
43	2	0	0	12	24	3	inf
43	2	0	2	12	24	2	31
43	2	0	3	12	24	3	0
43	2	0	4	12	24	2	12
43	2	0	7	12	24	2	33
43	2	0	8	12	24	2	2
43	2	0	10	12	24	2	2
43	2	0	11	12	24	2	33
43	2	0	14	12	24	2	12
43	2	0	15	12	24	3	0
43	2	0	16	12	24	2	31
43	2	0	19	12	24	2	10
