prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
11	1	0	1	16	16	3	5
11	1	0	5	16	16	3	5
11	1	0	7	16	16	3	inf
11	1	0	9	16	16	3	6
11	1	0	10	16	16	3	inf
11	1	0	13	16	16	3	6
11	1	0	15	16	16	3	inf
11	1	1	0	16	16	3	6
11	1	1	2	16	16	3	inf
11	1	1	4	16	16	3	5
11	1	1	8	16	16	3	5
11	1	1	10	16	16	3	inf
11	1	1	12	16	16	3	6
11	1	1	13	16	16	3	inf
11	1	2	0	16	16	3	inf
11	1	2	3	16	16	3	6
11	1	2	5	16	16	3	inf
11	1	2	7	16	16	3	5
11	1	2	11	16	16	3	5
11	1	2	13	16	16	3	inf
11	1	2	15	16	16	3	6
11	1	3	0	16	16	3	inf
11	1	3	2	16	16	3	6
11	1	3	3	16	16	3	inf
11	1	3	6	16	16	3	6
11	1	3	8	16	16	3	inf
11	1	3	10	16	16	3	5
11	1	3	14	16	16	3	5
11	1	4	1	16	16	3	5
11	1	4	3	16	16	3	inf
11	1	4	5	16	16	3	6
11	1	4	6	16	16	3	inf
11	1	4	9	16	16	3	6
11	1	4	11	16	16	3	inf
11	1	4	13	16	16	3	5
11	1	5	0	16	16	3	5
11	1	5	4	16	16	3	5
11	1	5	6	16	16	3	inf
11	1	5	8	16	16	3	6
11	1	5	9	16	16	3	inf
11	1	5	12	16	16	3	6
11	1	5	14	16	16	3	inf
11	1	6	1	16	16	3	inf
11	1	6	3	16	16	3	5
11	1	6	7	16	16	3	5
11	1	6	9	16	16	3	inf
11	1	6	11	16	16	3	6
11	1	6	12	16	16	3	inf
11	1	6	15	16	16	3	6
11	1	7	2	16	16	3	6
11	1	7	4	16	16	3	inf
11	1	7	6	16	16	3	5
11	1	7	10	16	16	3	5
11	1	7	12	16	16	3	inf
11	1	7	14	16	16	3	6
11	1	7	15	16	16	3	inf
11	1	8	1	16	16	3	6
11	1	8	2	16	16	3	inf
11	1	8	5	16	16	3	6
11	1	8	7	16	16	3	inf
11	1	8	9	16	16	3	5
11	1	8	13	16	16	3	5
11	1	8	15	16	16	3	inf
11	1	9	0	16	16	3	5
11	1	9	2	16	16	3	inf
11	1	9	4	16	16	3	6
11	1	9	5	16	16	3	inf
11	1	9	8	16	16	3	6
11	1	9	10	16	16	3	inf
11	1	9	12	16	16	3	5
11	1	10	3	16	16	3	5
11	1	10	5	16	16	3	inf
11	1	10	7	16	16	3	6
11	1	10	8	16	16	3	inf
11	1	10	11	16	16	3	6
11	1	10	13	16	16	3	inf
11	1	10	15	16	16	3	5
11	1	11	0	16	16	3	inf
11	1	11	2	16	16	3	5
11	1	11	6	16	16	3	5
11	1	11	8	16	16	3	inf
11	1	11	10	16	16	3	6
11	1	11	11	16	16	3	inf
11	1	11	14	16	16	3	6
11	1	12	1	16	16	3	6
11	1	12	3	16	16	3	inf
11	1	12	5	16	16	3	5
11	1	12	9	16	16	3	5
11	1	12	11	16	16	3	inf
11	1	12	13	16	16	3	6
11	1	12	14	16	16	3	inf
11	1	13	0	16	16	3	6
11	1	13	1	16	16	3	inf
11	1	13	4	16	16	3	6
11	1	13	6	16	16	3	inf
11	1	13	8	16	16	3	5
11	1	13	12	16	16	3	5
11	1	13	14	16	16	3	inf
11	1	14	1	16	16	3	inf
11	1	14	3	16	16	3	6
11	1	14	4	16	16	3	inf
11	1	14	7	16	16	3	6
11	1	14	9	16	16	3	inf
11	1	14	11	16	16	3	5
11	1	14	15	16	16	3	5
11	1	15	2	16	16	3	5
11	1	15	4	16	16	3	inf
11	1	15	6	16	16	3	6
11	1	15	7	16	16	3	inf
11	1	15	10	16	16	3	6
11	1	15	12	16	16	3	inf
11	1	15	14	16	16	3	5
11	2	0	1	16	16	3	6
11	2	0	2	16	16	3	inf
11	2	0	5	16	16	3	6
11	2	0	7	16	16	3	inf
11	2	0	9	16	16	3	5
11	2	0	13	16	16	3	5
11	2	0	15	16	16	3	inf
11	2	1	0	16	16	3	5
11	2	1	2	16	16	3	inf
11	2	1	4	16	16	3	6
11	2	1	5	16	16	3	inf
11	2	1	8	16	16	3	6
11	2	1	10	16	16	3	inf
11	2	1	12	16	16	3	5
11	2	2	3	16	16	3	5
11	2	2	5	16	16	3	inf
11	2	2	7	16	16	3	6
11	2	2	8	16	16	3	inf
11	2	2	11	16	16	3	6
11	2	2	13	16	16	3	inf
11	2	2	15	16	16	3	5
11	2	3	0	16	16	3	inf
11	2	3	2	16	16	3	5
11	2	3	6	16	16	3	5
11	2	3	8	16	16	3	inf
11	2	3	10	16	16	3	6
11	2	3	11	16	16	3	inf
11	2	3	14	16	16	3	6
11	2	4	1	16	16	3	6
11	2	4	3	16	16	3	inf
11	2	4	5	16	16	3	5
11	2	4	9	16	16	3	5
11	2	4	11	16	16	3	inf
11	2	4	13	16	16	3	6
11	2	4	14	16	16	3	inf
11	2	5	0	16	16	3	6
11	2	5	1	16	16	3	inf
11	2	5	4	16	16	3	6
11	2	5	6	16	16	3	inf
11	2	5	8	16	16	3	5
11	2	5	12	16	16	3	5
11	2	5	14	16	16	3	inf
11	2	6	1	16	16	3	inf
11	2	6	3	16	16	3	6
11	2	6	4	16	16	3	inf
11	2	6	7	16	16	3	6
11	2	6	9	16	16	3	inf
11	2	6	11	16	16	3	5
11	2	6	15	16	16	3	5
11	2	7	2	16	16	3	5
11	2	7	4	16	16	3	inf
11	2	7	6	16	16	3	6
11	2	7	7	16	16	3	inf
11	2	7	10	16	16	3	6
11	2	7	12	16	16	3	inf
11	2	7	14	16	16	3	5
