torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	13020	18480	168	2640
1	3780	18480	168	2640
1	8400	18480	1488	2640
1	13020	18480	1488	2640
1	3780	18480	1488	2640
1	8400	18480	1224	2640
1	13020	18480	1224	2640
1	3780	18480	1224	2640
1	8400	18480	2544	2640
1	13020	18480	2544	2640
1	3780	18480	2544	2640
1	12096	18480	2280	2640
1	16716	18480	2280	2640
1	7476	18480	2280	2640
1	12096	18480	960	2640
1	16716	18480	960	2640
1	7476	18480	960	2640
1	12096	18480	1224	2640
1	16716	18480	1224	2640
1	7476	18480	1224	2640
1	12096	18480	2544	2640
1	16716	18480	2544	2640
1	7476	18480	2544	2640
1	1008	18480	1224	2640
1	5628	18480	1224	2640
1	14868	18480	1224	2640
1	1008	18480	2544	2640
1	5628	18480	2544	2640
1	14868	18480	2544	2640
1	8400	18480	2280	2640
1	13020	18480	2280	2640
1	3780	18480	2280	2640
1	8400	18480	960	2640
1	13020	18480	960	2640
1	3780	18480	960	2640
1	1008	18480	2280	2640
1	5628	18480	2280	2640
1	14868	18480	2280	2640
1	1008	18480	960	2640
1	5628	18480	960	2640
1	14868	18480	960	2640
1	8400	18480	696	2640
1	13020	18480	696	2640
1	3780	18480	696	2640
1	8400	18480	2016	2640
1	13020	18480	2016	2640
1	3780	18480	2016	2640
1	1008	18480	168	2640
1	5628	18480	168	2640
1	14868	18480	168	2640
1	1008	18480	1488	2640
1	5628	18480	1488	2640
1	14868	18480	1488	2640
1	1008	18480	696	2640
1	5628	18480	696	2640
1	14868	18480	696	2640
1	1008	18480	2016	2640
1	5628	18480	2016	2640
1	14868	18480	2016	2640
1	12096	18480	168	2640
1	16716	18480	168	2640
1	7476	18480	168	2640
1	12096	18480	1488	2640
1	16716	18480	1488	2640
1	7476	18480	1488	2640
1	12768	18480	1032	2640
1	17388	18480	1032	2640
1	8148	18480	1032	2640
1	12768	18480	2352	2640
1	17388	18480	2352	2640
1	8148	18480	2352	2640
1	5376	18480	2616	2640
1	9996	18480	2616	2640
1	756	18480	2616	2640
1	5376	18480	1296	2640
1	9996	18480	1296	2640
1	756	18480	1296	2640
1	5376	18480	1032	2640
1	9996	18480	1032	2640
1	756	18480	1032	2640
1	5376	18480	2352	2640
1	9996	18480	2352	2640
1	756	18480	2352	2640
1	1680	18480	1032	2640
1	6300	18480	1032	2640
1	15540	18480	1032	2640
1	1680	18480	2352	2640
1	6300	18480	2352	2640
1	15540	18480	2352	2640
1	1680	18480	2088	2640
1	6300	18480	2088	2640
1	15540	18480	2088	2640
1	1680	18480	768	2640
1	6300	18480	768	2640
1	15540	18480	768	2640
1	1680	18480	504	2640
1	6300	18480	504	2640
1	15540	18480	504	2640
1	1680	18480	1824	2640
1	6300	18480	1824	2640
1	15540	18480	1824	2640
1	5376	18480	1560	2640
1	9996	18480	1560	2640
1	756	18480	1560	2640
1	5376	18480	240	2640
1	9996	18480	240	2640
1	756	18480	240	2640
1	5376	18480	504	2640
1	9996	18480	504	2640
1	756	18480	504	2640
1	5376	18480	1824	2640
1	9996	18480	1824	2640
1	756	18480	1824	2640
1	12768	18480	504	2640
1	17388	18480	504	2640
1	8148	18480	504	2640
1	12768	18480	1824	2640
1	17388	18480	1824	2640
1	8148	18480	1824	2640
1	1680	18480	1560	2640
1	6300	18480	1560	2640
1	15540	18480	1560	2640
1	1680	18480	240	2640
1	6300	18480	240	2640
1	15540	18480	240	2640
1	12768	18480	1560	2640
1	17388	18480	1560	2640
1	8148	18480	1560	2640
1	12768	18480	240	2640
1	17388	18480	240	2640
1	8148	18480	240	2640
1	1680	18480	2616	2640
1	6300	18480	2616	2640
1	15540	18480	2616	2640
1	1680	18480	1296	2640
1	6300	18480	1296	2640
1	15540	18480	1296	2640
1	12768	18480	2088	2640
1	17388	18480	2088	2640
1	8148	18480	2088	2640
1	12768	18480	768	2640
1	17388	18480	768	2640
1	8148	18480	768	2640
1	12768	18480	2616	2640
1	17388	18480	2616	2640
1	8148	18480	2616	2640
1	12768	18480	1296	2640
1	17388	18480	1296	2640
1	8148	18480	1296	2640
1	5376	18480	2088	2640
1	9996	18480	2088	2640
1	756	18480	2088	2640
1	5376	18480	768	2640
1	9996	18480	768	2640
1	756	18480	768	2640
1	2688	18480	1992	2640
1	7308	18480	1992	2640
1	16548	18480	1992	2640
1	2688	18480	672	2640
1	7308	18480	672	2640
1	16548	18480	672	2640
1	13776	18480	936	2640
1	18396	18480	936	2640
1	9156	18480	936	2640
1	13776	18480	2256	2640
1	18396	18480	2256	2640
1	9156	18480	2256	2640
1	13776	18480	1992	2640
1	18396	18480	1992	2640
1	9156	18480	1992	2640
1	13776	18480	672	2640
1	18396	18480	672	2640
1	9156	18480	672	2640
1	10080	18480	1992	2640
1	14700	18480	1992	2640
1	5460	18480	1992	2640
1	10080	18480	672	2640
1	14700	18480	672	2640
1	5460	18480	672	2640
1	10080	18480	408	2640
1	14700	18480	408	2640
1	5460	18480	408	2640
1	10080	18480	1728	2640
1	14700	18480	1728	2640
1	5460	18480	1728	2640
