p	u	t	w	a	b	c	d	flags	r0	r1	r2	r3
31	5	19	3	0	2	29	19	root0+rootrep+rad0	0	0	0	0
31	5	19	3	0	2	29	12	root0+rootrep+rad0	0	0	0	0
31	5	19	3	0	29	2	19	root0+rootrep+rad0	0	0	0	0
31	5	19	3	0	29	2	12	root0+rootrep+rad0	0	0	0	0
31	5	19	3	0	29	29	19	root0+rootrep+rad0	0	0	7	7
31	6	0	18	0	4	4	5	t0+qgcd+root0+rootrep+rad0	0	0	5	5
31	6	0	18	0	4	27	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	6	0	18	0	4	27	26	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	6	0	18	0	27	4	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	6	0	18	0	27	4	26	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	6	0	18	0	27	27	26	t0+qgcd+root0+rootrep+rad0	0	0	5	5
31	6	0	20	0	16	15	18	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	6	0	20	0	16	15	13	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	6	0	20	0	15	16	18	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	6	0	20	0	15	16	13	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	6	6	23	0	1	1	9	qgcd+root0+rootrep+rad0	0	0	20	20
31	6	6	23	0	1	30	9	qgcd+root0+rootrep+rad0	0	0	0	0
31	6	6	23	0	1	30	22	qgcd+root0+rootrep+rad0	0	0	0	0
31	6	6	23	0	30	1	9	qgcd+root0+rootrep+rad0	0	0	0	0
31	6	6	23	0	30	1	22	qgcd+root0+rootrep+rad0	0	0	0	0
31	6	6	23	0	30	30	22	qgcd+root0+rootrep+rad0	0	0	20	20
31	6	7	11	2	21	19	12	rootrep+rad0	28	8	14	0
31	6	7	11	2	21	12	19	rootrep+rad0	28	8	14	0
31	6	7	11	29	10	19	12	rootrep+rad0	28	8	14	0
31	6	7	11	29	10	12	19	rootrep+rad0	28	8	14	0
31	6	18	7	0	25	25	13	root0+rootrep+rad0	0	0	14	14
31	6	18	7	0	25	6	18	root0+rootrep+rad0	0	0	0	0
31	6	18	7	0	25	6	13	root0+rootrep+rad0	0	0	0	0
31	6	18	7	0	6	25	18	root0+rootrep+rad0	0	0	0	0
31	6	18	7	0	6	25	13	root0+rootrep+rad0	0	0	0	0
31	6	18	7	0	6	6	18	root0+rootrep+rad0	0	0	14	14
31	6	28	20	1	10	14	4	qrep	2	19	8	14
31	6	28	20	30	21	17	27	qrep	2	19	8	14
31	7	0	1	0	2	3	5	t0+qgcd+root0+rad0	0	0	16	19
31	7	0	1	0	29	28	26	t0+qgcd+root0+rad0	0	0	16	19
31	7	0	9	0	1	15	18	t0+qgcd+root0+rad0	0	0	25	8
31	7	0	9	0	1	15	13	t0+qgcd+root0+rad0	0	0	7	19
31	7	0	9	0	30	16	18	t0+qgcd+root0+rad0	0	0	7	19
31	7	0	9	0	30	16	13	t0+qgcd+root0+rad0	0	0	25	8
31	7	0	28	0	10	10	4	t0+qgcd+root0+rootrep+rad0	0	0	7	7
31	7	0	28	0	10	21	4	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	7	0	28	0	10	21	27	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	7	0	28	0	21	10	4	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	7	0	28	0	21	10	27	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	7	0	28	0	21	21	27	t0+qgcd+root0+rootrep+rad0	0	0	7	7
31	7	22	4	4	7	24	11	qgcd+rootrep+rad0	14	4	0	0
31	7	22	4	4	24	7	11	qgcd+rootrep+rad0	14	4	0	0
31	7	22	4	27	7	24	20	qgcd+rootrep+rad0	14	4	0	0
31	7	22	4	27	24	7	20	qgcd+rootrep+rad0	14	4	0	0
31	8	0	5	0	16	16	20	t0+qgcd+root0+rootrep+rad0	0	0	9	9
31	8	0	5	0	16	15	20	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	8	0	5	0	16	15	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	8	0	5	0	15	16	20	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	8	0	5	0	15	16	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	8	0	5	0	15	15	11	t0+qgcd+root0+rootrep+rad0	0	0	9	9
31	8	3	5	0	0	16	3	root0+rootrep+rad0	0	0	0	14
31	8	3	5	0	0	15	28	root0+rootrep+rad0	0	0	0	14
31	8	4	26	8	23	4	24	qrep+rootrep+rad0	25	0	0	18
31	8	4	26	8	23	27	7	qrep+rootrep+rad0	25	0	0	18
31	8	4	26	23	8	4	24	qrep+rootrep+rad0	25	0	0	18
31	8	4	26	23	8	27	7	qrep+rootrep+rad0	25	0	0	18
31	8	16	6	0	10	10	15	root0+rootrep+rad0	0	0	28	28
31	8	16	6	0	10	21	16	root0+rootrep+rad0	0	0	0	0
31	8	16	6	0	10	21	15	root0+rootrep+rad0	0	0	0	0
31	8	16	6	0	21	10	16	root0+rootrep+rad0	0	0	0	0
31	8	16	6	0	21	10	15	root0+rootrep+rad0	0	0	0	0
31	8	16	6	0	21	21	16	root0+rootrep+rad0	0	0	28	28
31	9	0	14	0	28	28	5	t0+qgcd+root0+rootrep+rad0	0	0	16	16
31	9	0	14	0	28	3	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	9	0	14	0	28	3	26	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	9	0	14	0	3	28	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	9	0	14	0	3	28	26	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	9	0	14	0	3	3	26	t0+qgcd+root0+rootrep+rad0	0	0	16	16
31	9	15	1	0	16	16	16	qgcd+root0+rootrep+rad0	0	0	8	8
31	9	15	1	0	16	16	15	qgcd+root0+rootrep+rad0	0	0	0	0
31	9	15	1	0	16	15	16	qgcd+root0+rootrep+rad0	0	0	0	0
31	9	15	1	0	16	15	15	qgcd+root0+rootrep+rad0	0	0	0	0
31	9	15	1	0	15	16	16	qgcd+root0+rootrep+rad0	0	0	0	0
31	9	15	1	0	15	16	15	qgcd+root0+rootrep+rad0	0	0	0	0
31	9	15	1	0	15	15	16	qgcd+root0+rootrep+rad0	0	0	0	0
31	9	15	1	0	15	15	15	qgcd+root0+rootrep+rad0	0	0	8	8
31	10	0	13	0	2	29	20	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	10	0	13	0	2	29	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	10	0	13	0	29	2	20	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	10	0	13	0	29	2	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	10	0	24	0	10	14	17	t0+qgcd+root0+rootrep+rad0	0	0	10	0
31	10	0	24	0	10	17	14	t0+qgcd+root0+rootrep+rad0	0	0	10	0
31	10	0	24	0	10	17	17	t0+qgcd+root0+rootrep+rad0	0	0	19	4
31	10	0	24	0	21	14	14	t0+qgcd+root0+rootrep+rad0	0	0	19	4
31	10	0	24	0	21	14	17	t0+qgcd+root0+rootrep+rad0	0	0	10	0
31	10	0	24	0	21	17	14	t0+qgcd+root0+rootrep+rad0	0	0	10	0
31	10	5	0	2	25	25	18	qrep+qgcd+rootrep	25	20	16	16
31	10	5	0	2	25	6	13	qrep+qgcd+rootrep+rad0	25	1	0	0
31	10	5	0	2	6	25	13	qrep+qgcd+rootrep+rad0	25	1	0	0
31	10	5	0	29	25	6	18	qrep+qgcd+rootrep+rad0	25	1	0	0
31	10	5	0	29	6	25	18	qrep+qgcd+rootrep+rad0	25	1	0	0
31	10	5	0	29	6	6	13	qrep+qgcd+rootrep	25	20	16	16
31	10	14	24	0	28	28	17	root0+rootrep+rad0	0	0	19	19
31	10	14	24	0	28	3	14	root0+rootrep+rad0	0	0	0	0
31	10	14	24	0	28	3	17	root0+rootrep+rad0	0	0	0	0
31	10	14	24	0	3	28	14	root0+rootrep+rad0	0	0	0	0
31	10	14	24	0	3	28	17	root0+rootrep+rad0	0	0	0	0
31	10	14	24	0	3	3	14	root0+rootrep+rad0	0	0	19	19
31	11	10	7	8	21	18	12	qrep	18	19	10	7
31	11	10	7	23	10	13	19	qrep	18	19	10	7
31	11	12	15	14	4	20	20	qgcd+rootrep	18	5	25	2
31	11	12	15	17	27	11	11	qgcd+rootrep	18	5	25	2
31	11	13	13	0	14	14	18	root0+rootrep+rad0	0	0	1	1
31	11	13	13	0	14	17	18	root0+rootrep+rad0	0	0	0	0
31	11	13	13	0	14	17	13	root0+rootrep+rad0	0	0	0	0
31	11	13	13	0	17	14	18	root0+rootrep+rad0	0	0	0	0
31	11	13	13	0	17	14	13	root0+rootrep+rad0	0	0	0	0
31	11	13	13	0	17	17	13	root0+rootrep+rad0	0	0	1	1
31	11	14	22	14	14	22	26	qgcd+rootrep	16	1	1	19
31	11	14	22	14	17	9	26	qgcd+rootrep+rad0	16	0	0	14
31	11	14	22	14	17	22	5	qgcd+rootrep+rad0	16	0	0	14
31	11	14	22	17	14	9	26	qgcd+rootrep+rad0	16	0	0	14
31	11	14	22	17	14	22	5	qgcd+rootrep+rad0	16	0	0	14
31	11	14	22	17	17	9	5	qgcd+rootrep	16	1	1	19
31	11	19	16	28	18	18	4	qgcd+rootrep	18	7	2	2
31	11	19	16	28	18	13	27	qgcd+rootrep+rad0	18	19	0	0
31	11	19	16	28	13	18	27	qgcd+rootrep+rad0	18	19	0	0
31	11	19	16	3	18	13	4	qgcd+rootrep+rad0	18	19	0	0
31	11	19	16	3	13	18	4	qgcd+rootrep+rad0	18	19	0	0
31	11	19	16	3	13	13	27	qgcd+rootrep	18	7	2	2
31	12	0	10	0	1	18	27	t0+qgcd+root0+rad0	0	0	5	4
31	12	0	10	0	1	13	27	t0+qgcd+root0+rad0	0	0	20	28
31	12	0	10	0	30	18	4	t0+qgcd+root0+rad0	0	0	20	28
31	12	0	10	0	30	13	4	t0+qgcd+root0+rad0	0	0	5	4
31	12	12	29	1	8	23	29	qgcd+rootrep+rad0	4	1	0	0
31	12	12	29	1	23	8	29	qgcd+rootrep+rad0	4	1	0	0
31	12	12	29	30	8	23	2	qgcd+rootrep+rad0	4	1	0	0
31	12	12	29	30	23	8	2	qgcd+rootrep+rad0	4	1	0	0
31	12	19	6	1	8	23	12	qgcd+rootrep+rad0	7	18	0	0
31	12	19	6	1	23	8	12	qgcd+rootrep+rad0	7	18	0	0
31	12	19	6	1	23	23	19	qgcd+rootrep	7	19	2	2
31	12	19	6	30	8	8	12	qgcd+rootrep	7	19	2	2
31	12	19	6	30	8	23	19	qgcd+rootrep+rad0	7	18	0	0
31	12	19	6	30	23	8	19	qgcd+rootrep+rad0	7	18	0	0
31	13	0	4	0	1	17	18	t0+qgcd+root0+rad0	0	0	1	7
31	13	0	4	0	30	14	13	t0+qgcd+root0+rad0	0	0	1	7
31	13	9	7	2	25	16	9	qrep	8	28	7	18
31	13	9	7	29	6	15	22	qrep	8	28	7	18
31	13	18	10	0	4	4	5	qgcd+root0+rootrep+rad0	0	0	5	5
31	13	18	10	0	4	27	5	qgcd+root0+rootrep+rad0	0	0	0	0
31	13	18	10	0	4	27	26	qgcd+root0+rootrep+rad0	0	0	0	0
31	13	18	10	0	27	4	5	qgcd+root0+rootrep+rad0	0	0	0	0
31	13	18	10	0	27	4	26	qgcd+root0+rootrep+rad0	0	0	0	0
31	13	18	10	0	27	27	26	qgcd+root0+rootrep+rad0	0	0	5	5
31	13	20	19	1	9	22	26	rootrep+rad0	2	10	0	0
31	13	20	19	1	22	9	26	rootrep+rad0	2	10	0	0
31	13	20	19	30	9	22	5	rootrep+rad0	2	10	0	0
31	13	20	19	30	22	9	5	rootrep+rad0	2	10	0	0
31	14	0	7	0	1	1	7	t0+qgcd+root0+rootrep+rad0	0	0	16	16
31	14	0	7	0	1	1	24	t0+qgcd+root0+rootrep+rad0	0	0	19	19
31	14	0	7	0	1	30	7	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	14	0	7	0	1	30	24	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	14	0	7	0	30	1	7	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	14	0	7	0	30	1	24	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	14	0	7	0	30	30	7	t0+qgcd+root0+rootrep+rad0	0	0	19	19
31	14	0	7	0	30	30	24	t0+qgcd+root0+rootrep+rad0	0	0	16	16
31	14	0	12	0	8	18	13	t0+qgcd+root0+rootrep+rad0	0	0	7	0
31	14	0	12	0	8	13	18	t0+qgcd+root0+rootrep+rad0	0	0	7	0
31	14	0	12	0	8	13	13	t0+qgcd+root0+rootrep+rad0	0	0	14	18
31	14	0	12	0	23	18	18	t0+qgcd+root0+rootrep+rad0	0	0	14	18
31	14	0	12	0	23	18	13	t0+qgcd+root0+rootrep+rad0	0	0	7	0
31	14	0	12	0	23	13	18	t0+qgcd+root0+rootrep+rad0	0	0	7	0
31	14	3	7	8	2	29	13	qgcd+rootrep+rad0	18	5	0	0
31	14	3	7	8	29	2	13	qgcd+rootrep+rad0	18	5	0	0
31	14	3	7	23	2	29	18	qgcd+rootrep+rad0	18	5	0	0
31	14	3	7	23	29	2	18	qgcd+rootrep+rad0	18	5	0	0
31	14	7	11	10	10	5	20	qrep+qgcd+rootrep	18	7	7	8
31	14	7	11	10	21	5	11	qrep+qgcd+rootrep+rad0	18	0	0	14
31	14	7	11	10	21	26	20	qrep+qgcd+rootrep+rad0	18	0	0	14
31	14	7	11	21	10	5	11	qrep+qgcd+rootrep+rad0	18	0	0	14
31	14	7	11	21	10	26	20	qrep+qgcd+rootrep+rad0	18	0	0	14
31	14	7	11	21	21	26	11	qrep+qgcd+rootrep	18	7	7	8
31	14	13	7	16	28	3	13	qgcd+rootrep+rad0	19	1	0	0
31	14	13	7	16	3	28	13	qgcd+rootrep+rad0	19	1	0	0
31	14	13	7	15	28	3	18	qgcd+rootrep+rad0	19	1	0	0
31	14	13	7	15	3	28	18	qgcd+rootrep+rad0	19	1	0	0
31	14	29	12	18	27	5	26	qgcd+rootrep+rad0	2	18	8	0
31	14	29	12	18	27	26	5	qgcd+rootrep+rad0	2	18	8	0
31	14	29	12	13	4	5	26	qgcd+rootrep+rad0	2	18	8	0
31	14	29	12	13	4	26	5	qgcd+rootrep+rad0	2	18	8	0
31	15	0	30	0	2	3	5	t0+qgcd+root0+rad0	0	0	16	19
31	15	0	30	0	29	28	26	t0+qgcd+root0+rad0	0	0	16	19
31	15	9	1	0	18	18	22	root0+rootrep+rad0	0	0	10	10
31	15	9	1	0	18	13	9	root0+rootrep+rad0	0	0	0	0
31	15	9	1	0	18	13	22	root0+rootrep+rad0	0	0	0	0
31	15	9	1	0	13	18	9	root0+rootrep+rad0	0	0	0	0
31	15	9	1	0	13	18	22	root0+rootrep+rad0	0	0	0	0
31	15	9	1	0	13	13	9	root0+rootrep+rad0	0	0	10	10
31	16	0	6	0	1	1	6	t0+qgcd+root0+rootrep+rad0	0	0	14	14
31	16	0	6	0	1	30	25	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	16	0	6	0	1	30	6	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	16	0	6	0	30	1	25	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	16	0	6	0	30	1	6	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	16	0	6	0	30	30	25	t0+qgcd+root0+rootrep+rad0	0	0	14	14
31	16	0	12	0	4	4	24	t0+qgcd+root0+rootrep+rad0	0	0	19	19
31	16	0	12	0	4	27	7	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	16	0	12	0	4	27	24	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	16	0	12	0	27	4	7	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	16	0	12	0	27	4	24	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	16	0	12	0	27	27	7	t0+qgcd+root0+rootrep+rad0	0	0	19	19
31	16	6	16	2	18	11	11	qgcd+rootrep	16	2	14	1
31	16	6	16	29	13	20	20	qgcd+rootrep	16	2	14	1
31	16	8	10	25	16	15	22	qrep+qgcd+rootrep+rad0	2	9	0	0
31	16	8	10	25	15	16	22	qrep+qgcd+rootrep+rad0	2	9	0	0
31	16	8	10	6	16	15	9	qrep+qgcd+rootrep+rad0	2	9	0	0
31	16	8	10	6	15	16	9	qrep+qgcd+rootrep+rad0	2	9	0	0
31	17	7	8	0	4	4	24	qrep+root0+rootrep+rad0	0	0	19	19
31	17	7	8	0	4	27	7	qrep+root0+rootrep+rad0	0	0	0	0
31	17	7	8	0	4	27	24	qrep+root0+rootrep+rad0	0	0	0	0
31	17	7	8	0	27	4	7	qrep+root0+rootrep+rad0	0	0	0	0
31	17	7	8	0	27	4	24	qrep+root0+rootrep+rad0	0	0	0	0
31	17	7	8	0	27	27	7	qrep+root0+rootrep+rad0	0	0	19	19
31	17	7	15	28	3	7	11	qrep+rootrep+rad0	20	0	0	18
31	17	7	15	28	3	24	20	qrep+rootrep+rad0	20	0	0	18
31	17	7	15	3	28	7	11	qrep+rootrep+rad0	20	0	0	18
31	17	7	15	3	28	24	20	qrep+rootrep+rad0	20	0	0	18
31	17	7	27	2	18	9	19	qrep	18	2	9	10
31	17	7	27	29	13	22	12	qrep	18	2	9	10
31	17	15	17	8	14	17	13	qgcd+rootrep+rad0	14	20	0	0
31	17	15	17	8	17	14	13	qgcd+rootrep+rad0	14	20	0	0
31	17	15	17	23	14	17	18	qgcd+rootrep+rad0	14	20	0	0
31	17	15	17	23	17	14	18	qgcd+rootrep+rad0	14	20	0	0
31	17	17	10	1	28	3	11	qgcd+rootrep+rad0	25	28	0	0
31	17	17	10	1	3	28	11	qgcd+rootrep+rad0	25	28	0	0
31	17	17	10	30	28	3	20	qgcd+rootrep+rad0	25	28	0	0
31	17	17	10	30	3	28	20	qgcd+rootrep+rad0	25	28	0	0
31	18	0	7	0	1	26	20	t0+qgcd+root0+rad0	0	0	9	19
31	18	0	7	0	1	26	11	t0+qgcd+root0+rad0	0	0	14	20
31	18	0	7	0	30	5	20	t0+qgcd+root0+rad0	0	0	14	20
31	18	0	7	0	30	5	11	t0+qgcd+root0+rad0	0	0	9	19
31	18	0	16	0	25	7	7	t0+qgcd+root0+rootrep+rad0	0	0	5	4
31	18	0	16	0	25	7	24	t0+qgcd+root0+rootrep+rad0	0	0	28	0
31	18	0	16	0	25	24	7	t0+qgcd+root0+rootrep+rad0	0	0	28	0
31	18	0	16	0	6	7	24	t0+qgcd+root0+rootrep+rad0	0	0	28	0
31	18	0	16	0	6	24	7	t0+qgcd+root0+rootrep+rad0	0	0	28	0
31	18	0	16	0	6	24	24	t0+qgcd+root0+rootrep+rad0	0	0	5	4
31	18	1	5	8	8	23	17	qgcd+rootrep+rad0	7	0	0	0
31	18	1	5	8	23	8	17	qgcd+rootrep+rad0	7	0	0	0
31	18	1	5	8	23	23	14	qgcd+rootrep+rad0	7	0	0	0
31	18	1	5	23	8	8	17	qgcd+rootrep+rad0	7	0	0	0
31	18	1	5	23	8	23	14	qgcd+rootrep+rad0	7	0	0	0
31	18	1	5	23	23	8	14	qgcd+rootrep+rad0	7	0	0	0
