family	n	d	parameter	status	jacobian_order
5	0	1	0	boundary	0
5	1	1	1	boundary	0
5	2	1	2	good_allowed	29568
5	6	1	6	good_allowed	29568
5	8	1	8	good_allowed	33792
5	15	1	15	good_allowed	29568
5	23	1	23	good_allowed	33792
5	25	1	25	good_allowed	29568
5	29	1	29	good_allowed	29568
5	35	1	35	good_allowed	33792
5	39	1	39	good_allowed	29568
5	42	1	42	boundary	0
5	44	1	44	good_allowed	29568
5	49	1	49	good_allowed	33792
5	51	1	51	good_allowed	29568
5	54	1	54	good_allowed	33792
5	56	1	56	good_allowed	33792
5	57	1	57	good_allowed	33792
5	59	1	59	good_allowed	29568
5	60	1	60	good_allowed	33792
5	63	1	63	good_allowed	33792
5	65	1	65	good_allowed	29568
5	66	1	66	good_allowed	33792
5	68	1	68	good_allowed	33792
5	70	1	70	good_allowed	33792
5	71	1	71	good_allowed	29568
5	72	1	72	good_allowed	33792
5	74	1	74	good_allowed	33792
5	75	1	75	good_allowed	33792
5	77	1	77	good_allowed	29568
5	78	1	78	good_allowed	33792
5	84	1	84	good_allowed	29568
5	87	1	87	good_allowed	33792
5	88	1	88	good_allowed	33792
5	91	1	91	good_allowed	29568
5	93	1	93	good_allowed	29568
5	96	1	96	good_allowed	33792
5	98	1	98	good_allowed	29568
5	100	1	100	good_allowed	33792
5	102	1	102	good_allowed	29568
5	109	1	109	good_allowed	29568
5	118	1	118	good_allowed	29568
5	123	1	123	good_allowed	33792
5	125	1	125	boundary	0
5	126	1	126	good_allowed	29568
5	128	1	128	good_allowed	29568
5	129	1	129	good_allowed	33792
5	133	1	133	good_allowed	33792
5	134	1	134	good_allowed	29568
5	135	1	135	good_allowed	29568
5	139	1	139	good_allowed	33792
5	140	1	140	good_allowed	29568
5	143	1	143	good_allowed	33792
5	144	1	144	good_allowed	29568
5	148	1	148	good_allowed	33792
5	150	1	150	good_allowed	33792
5	151	1	151	good_allowed	29568
5	153	1	153	good_allowed	29568
5	155	1	155	good_allowed	33792
5	157	1	157	good_allowed	29568
5	158	1	158	good_allowed	29568
5	159	1	159	good_allowed	33792
5	167	1	167	good_allowed	29568
5	168	1	168	good_allowed	29568
