family	p	status	finite_cover	finite_smooth	finite_live	finite_singular	infinity_full	live_T	J_orders
N5	7	LIVE	4	0	4	4	0	[ 1, 2, 5, 6 ]	[ -1, -1, -1, -1 ]
N5	11	LIVE	11	0	12	11	1	[ 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, -1 ]	[ -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -2 ]
N5	13	LIVE	4	2	2	2	0	[ 2, 11 ]	[ -1, -1 ]
N5	17	LIVE	4	2	3	2	1	[ 1, 16, -1 ]	[ -1, -1, -2 ]
N5	19	LIVE	6	0	6	6	0	[ 1, 6, 9, 10, 13, 18 ]	[ -1, -1, -1, -1, -1, -1 ]
N5	23	DEAD	6	6	0	0	0	[]	[]
N6	5	LIVE	5	0	6	5	1	[ 0, 1, 2, 3, 4, -1 ]	[ -1, -1, -1, -1, -1, -2 ]
N6	7	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N6	11	LIVE	4	2	2	2	0	[ 1, 10 ]	[ -1, -1 ]
N6	13	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N6	17	LIVE	4	4	2	0	0	[ 3, 14 ]	[ 384, 384 ]
N6	19	DEAD	4	4	0	0	0	[]	[]
N7	5	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N7	7	LIVE	4	0	4	4	0	[ 1, 2, 5, 6 ]	[ -1, -1, -1, -1 ]
N7	11	DEAD	4	4	0	0	0	[]	[]
N8	5	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N8	7	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N8	11	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N8	13	DEAD	4	4	0	0	0	[]	[]
N9	5	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N9	7	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N9	11	LIVE	4	0	4	4	0	[ 1, 4, 7, 10 ]	[ -1, -1, -1, -1 ]
N9	13	DEAD	4	4	0	0	0	[]	[]
N10	5	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N10	7	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N10	11	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N10	13	LIVE	4	0	4	4	0	[ 1, 5, 8, 12 ]	[ -1, -1, -1, -1 ]
N10	17	LIVE	4	4	2	0	0	[ 1, 16 ]	[ 384, 384 ]
N10	19	LIVE	19	0	20	19	1	[ 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, -1 ]	[ -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -2 ]
N10	23	LIVE	6	6	2	0	0	[ 6, 17 ]	[ 384, 384 ]
N10	29	LIVE	7	6	3	1	0	[ 0, 1, 28 ]	[ -1, 960, 960 ]
N10	31	LIVE	11	0	11	11	0	[ 0, 1, 3, 4, 6, 14, 17, 25, 27, 28, 30 ]	[ -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1 ]
N10	37	LIVE	4	2	4	2	0	[ 1, 9, 28, 36 ]	[ -1, 1536, 1536, -1 ]
N10	41	LIVE	6	6	2	0	0	[ 4, 37 ]	[ 1536, 1536 ]
N10	43	LIVE	8	6	8	2	0	[ 1, 10, 12, 19, 24, 31, 33, 42 ]	[ 2304, 2304, -1, 2304, 2304, -1, 2304, 2304 ]
N11	5	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N11	7	LIVE	7	0	8	7	1	[ 0, 1, 2, 3, 4, 5, 6, -1 ]	[ -1, -1, -1, -1, -1, -1, -1, -2 ]
N11	11	LIVE	4	2	2	2	0	[ 5, 6 ]	[ -1, -1 ]
N11	13	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N11	17	LIVE	9	0	10	9	1	[ 0, 1, 3, 4, 6, 11, 13, 14, 16, -1 ]	[ -1, -1, -1, -1, -1, -1, -1, -1, -1, -2 ]
N11	19	LIVE	4	2	5	2	1	[ 1, 3, 16, 18, -1 ]	[ 384, -1, -1, 384, -2 ]
N11	23	LIVE	8	0	9	8	1	[ 1, 7, 9, 10, 13, 14, 16, 22, -1 ]	[ -1, -1, -1, -1, -1, -1, -1, -1, -2 ]
N11	29	LIVE	6	6	2	0	0	[ 9, 20 ]	[ 768, 768 ]
N11	31	LIVE	6	6	2	0	0	[ 12, 19 ]	[ 960, 960 ]
N11	37	LIVE	8	8	6	0	0	[ 1, 12, 17, 20, 25, 36 ]	[ 1920, 1536, 1344, 1344, 1536, 1920 ]
N11	41	LIVE	8	8	6	0	0	[ 1, 12, 19, 22, 29, 40 ]	[ 2304, 1728, 1536, 1536, 1728, 2304 ]
N11	43	LIVE	8	6	4	2	0	[ 1, 13, 30, 42 ]	[ 1536, -1, -1, 1536 ]
N12	5	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N12	7	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N12	11	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N12	13	LIVE	5	0	5	5	0	[ 0, 1, 2, 11, 12 ]	[ -1, -1, -1, -1, -1 ]
N12	17	LIVE	5	4	3	1	0	[ 0, 1, 16 ]	[ -1, 384, 384 ]
N12	19	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
N12	23	DEAD	4	4	0	0	0	[]	[]
O1	5	LIVE	5	0	6	5	1	[ 0, 1, 2, 3, 4, -1 ]	[ -1, -1, -1, -1, -1, -2 ]
O1	7	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O1	11	DEAD	4	4	0	0	0	[]	[]
O2	5	LIVE	5	0	6	5	1	[ 0, 1, 2, 3, 4, -1 ]	[ -1, -1, -1, -1, -1, -2 ]
O2	7	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O2	11	LIVE	4	2	2	2	0	[ 1, 10 ]	[ -1, -1 ]
O2	13	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O2	17	LIVE	4	4	2	0	0	[ 6, 11 ]	[ 384, 384 ]
O2	19	DEAD	4	4	0	0	0	[]	[]
O3	5	LIVE	5	0	6	5	1	[ 0, 1, 2, 3, 4, -1 ]	[ -1, -1, -1, -1, -1, -2 ]
O3	7	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O3	11	DEAD	4	4	0	0	0	[]	[]
O4	5	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O4	7	LIVE	4	0	4	4	0	[ 1, 3, 4, 6 ]	[ -1, -1, -1, -1 ]
O4	11	LIVE	4	2	2	2	0	[ 5, 6 ]	[ -1, -1 ]
O4	13	LIVE	4	2	2	2	0	[ 1, 12 ]	[ -1, -1 ]
O4	17	LIVE	4	4	3	0	1	[ 8, 9, -1 ]	[ 384, 384, -2 ]
O4	19	LIVE	5	0	6	5	1	[ 0, 1, 9, 10, 18, -1 ]	[ -1, -1, -1, -1, -1, -2 ]
O4	23	LIVE	5	4	2	1	1	[ 0, -1 ]	[ -1, -2 ]
O4	29	LIVE	7	6	3	1	0	[ 0, 1, 28 ]	[ -1, 960, 960 ]
O4	31	LIVE	6	4	5	2	1	[ 1, 7, 24, 30, -1 ]	[ -1, 768, 768, -1, -2 ]
O4	37	LIVE	6	4	6	2	0	[ 1, 14, 18, 19, 23, 36 ]	[ 1344, 1920, -1, -1, 1920, 1344 ]
O4	41	LIVE	8	6	6	2	0	[ 1, 9, 10, 31, 32, 40 ]	[ 1536, 1536, -1, -1, 1536, 1536 ]
O4	43	LIVE	9	6	7	3	0	[ 0, 6, 18, 21, 22, 25, 37 ]	[ -1, -1, 2688, 1536, 1536, 2688, -1 ]
O5	5	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O5	7	LIVE	4	0	4	4	0	[ 1, 3, 4, 6 ]	[ -1, -1, -1, -1 ]
O5	11	DEAD	4	4	0	0	0	[]	[]
O6	5	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O6	7	LIVE	3	0	3	3	0	[ 0, 1, 6 ]	[ -1, -1, -1 ]
O6	11	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O6	13	LIVE	4	0	5	4	1	[ 1, 4, 9, 12, -1 ]	[ -1, -1, -1, -1, -2 ]
O6	17	LIVE	4	0	4	4	0	[ 1, 5, 12, 16 ]	[ -1, -1, -1, -1 ]
O6	19	DEAD	4	4	0	0	0	[]	[]
O7	5	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O7	7	LIVE	7	0	8	7	1	[ 0, 1, 2, 3, 4, 5, 6, -1 ]	[ -1, -1, -1, -1, -1, -1, -1, -2 ]
O7	11	LIVE	4	0	4	4	0	[ 1, 3, 8, 10 ]	[ -1, -1, -1, -1 ]
O7	13	LIVE	4	0	5	4	1	[ 1, 4, 9, 12, -1 ]	[ -1, -1, -1, -1, -2 ]
O7	17	LIVE	4	4	2	0	0	[ 1, 16 ]	[ 384, 384 ]
O7	19	DEAD	4	4	0	0	0	[]	[]
O8	5	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O8	7	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O8	11	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O8	13	DEAD	4	4	0	0	0	[]	[]
O9	5	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O9	7	LIVE	7	0	8	7	1	[ 0, 1, 2, 3, 4, 5, 6, -1 ]	[ -1, -1, -1, -1, -1, -1, -1, -2 ]
O9	11	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
O9	13	LIVE	4	2	2	2	0	[ 2, 11 ]	[ -1, -1 ]
O9	17	LIVE	4	4	3	0	1	[ 1, 16, -1 ]	[ 384, 384, -2 ]
O9	19	LIVE	4	4	4	0	0	[ 1, 4, 15, 18 ]	[ 384, 384, 384, 384 ]
O9	23	LIVE	6	4	5	2	1	[ 1, 4, 19, 22, -1 ]	[ 768, -1, -1, 768, -2 ]
O9	29	LIVE	8	6	2	2	0	[ 2, 27 ]	[ -1, -1 ]
O9	31	LIVE	6	4	3	2	1	[ 15, 16, -1 ]	[ -1, -1, -2 ]
O9	37	LIVE	4	4	3	0	1	[ 15, 22, -1 ]	[ 1728, 1728, -2 ]
O9	41	LIVE	6	6	2	0	0	[ 1, 40 ]	[ 1920, 1920 ]
O9	43	LIVE	11	8	7	3	0	[ 0, 1, 17, 21, 22, 26, 42 ]	[ -1, 1920, 1536, -1, -1, 1536, 1920 ]
M1	5	SKIP_COEFFICIENT	-1	-1	-1	-1	-1	[]	[]
M1	7	LIVE	7	0	8	7	1	[ 0, 1, 2, 3, 4, 5, 6, -1 ]	[ -1, -1, -1, -1, -1, -1, -1, -2 ]
M1	11	LIVE	3	0	4	3	1	[ 0, 1, 10, -1 ]	[ -1, -1, -1, -2 ]
M1	13	LIVE	4	0	4	4	0	[ 1, 5, 8, 12 ]	[ -1, -1, -1, -1 ]
M1	17	LIVE	4	4	3	0	1	[ 1, 16, -1 ]	[ 384, 384, -2 ]
