p	A	B	C	rho	sigma	pairing	a	b	c	d	mc	nc	U1	U0	V1	V0	M	N	G1	G0	W1	W0	ordD	ordH	relrankMN
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	10	43	43	43	29	27	12	24	2
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	12	7	36	9	42	63	12	24	2
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	13	52	57	46	23	26	12	24	2
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	24	32	46	26	22	19	12	24	2
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	25	57	12	8	17	45	12	24	2
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	26	17	32	9	17	17	12	24	2
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	29	27	44	54	33	52	12	24	2
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	35	63	43	7	41	9	12	24	2
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	38	7	59	43	15	50	12	24	2
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	42	50	64	26	64	3	12	24	2
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	43	10	61	58	36	47	12	24	2
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	57	40	28	24	6	45	12	24	2
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	65	24	44	60	31	55	12	24	2
67	16	40	29	58	31	3	35	17	14	37	1	19	62	6	56	19	66	16	48	7	52	33	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	13	40	9	55	19	24	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	13	50	51	38	48	43	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	14	65	19	38	13	2	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	17	66	8	55	30	29	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	21	62	13	65	36	56	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	22	54	21	42	60	23	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	23	24	13	1	56	2	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	27	52	33	6	55	34	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	30	35	25	42	29	26	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	31	61	25	53	13	29	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	33	45	62	20	11	51	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	41	21	35	12	25	5	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	53	47	11	29	45	13	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	56	48	22	66	53	6	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	57	0	21	1	7	8	12	24	2
67	21	37	62	36	9	1	31	61	66	57	31	26	40	49	34	3	60	14	5	25	27	35	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	13	40	9	55	19	24	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	13	50	51	38	48	43	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	14	65	19	38	13	2	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	17	66	8	55	30	29	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	21	62	13	65	36	56	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	22	54	21	42	60	23	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	23	24	13	1	56	2	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	27	52	33	6	55	34	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	30	35	25	42	29	26	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	31	61	25	53	13	29	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	33	45	62	20	11	51	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	41	21	35	12	25	5	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	53	47	11	29	45	13	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	56	48	22	66	53	6	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	57	0	21	1	7	8	12	24	2
67	21	37	62	36	9	2	31	66	61	57	31	26	40	49	34	3	60	14	5	25	27	35	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	13	40	9	55	19	24	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	13	50	51	38	48	43	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	14	65	19	38	13	2	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	17	66	8	55	30	29	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	21	62	13	65	36	56	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	22	54	21	42	60	23	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	23	24	13	1	56	2	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	27	52	33	6	55	34	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	30	35	25	42	29	26	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	31	61	25	53	13	29	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	33	45	62	20	11	51	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	41	21	35	12	25	5	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	53	47	11	29	45	13	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	56	48	22	66	53	6	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	57	0	21	1	7	8	12	24	2
67	21	37	62	36	9	3	61	66	31	57	31	26	40	49	34	3	60	14	5	25	27	35	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	1	6	5	46	14	48	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	4	27	46	57	45	36	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	10	27	30	4	42	41	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	12	18	11	46	32	6	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	16	37	20	25	37	34	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	19	15	4	64	57	14	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	26	66	23	4	56	54	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	28	49	13	66	62	5	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	31	56	40	22	52	40	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	37	65	57	29	44	49	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	46	5	26	28	17	7	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	50	57	65	58	37	56	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	58	2	58	36	31	32	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	60	26	45	58	16	7	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	64	12	55	12	14	60	12	24	2
67	21	37	62	31	58	1	36	6	1	10	21	10	66	23	15	15	64	28	5	64	53	7	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	1	6	5	46	14	48	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	4	27	46	57	45	36	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	10	27	30	4	42	41	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	12	18	11	46	32	6	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	16	37	20	25	37	34	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	19	15	4	64	57	14	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	26	66	23	4	56	54	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	28	49	13	66	62	5	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	31	56	40	22	52	40	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	37	65	57	29	44	49	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	46	5	26	28	17	7	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	50	57	65	58	37	56	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	58	2	58	36	31	32	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	60	26	45	58	16	7	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	64	12	55	12	14	60	12	24	2
67	21	37	62	31	58	2	36	1	6	10	21	10	66	23	15	15	64	28	5	64	53	7	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	1	6	5	46	14	48	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	4	27	46	57	45	36	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	10	27	30	4	42	41	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	12	18	11	46	32	6	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	16	37	20	25	37	34	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	19	15	4	64	57	14	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	26	66	23	4	56	54	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	28	49	13	66	62	5	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	31	56	40	22	52	40	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	37	65	57	29	44	49	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	46	5	26	28	17	7	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	50	57	65	58	37	56	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	58	2	58	36	31	32	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	60	26	45	58	16	7	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	64	12	55	12	14	60	12	24	2
67	21	37	62	31	58	3	6	1	36	10	21	10	66	23	15	15	64	28	5	64	53	7	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	13	40	9	55	19	24	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	13	50	51	38	48	43	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	14	65	19	38	13	2	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	17	66	8	55	30	29	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	21	62	13	65	36	56	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	22	54	21	42	60	23	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	23	24	13	1	56	2	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	27	52	33	6	55	34	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	30	35	25	42	29	26	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	31	61	25	53	13	29	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	33	45	62	20	11	51	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	41	21	35	12	25	5	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	53	47	11	29	45	13	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	56	48	22	66	53	6	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	57	0	21	1	7	8	12	24	2
67	21	62	37	36	9	1	31	66	61	57	31	26	40	49	34	3	60	14	5	25	27	35	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	13	40	9	55	19	24	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	13	50	51	38	48	43	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	14	65	19	38	13	2	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	17	66	8	55	30	29	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	21	62	13	65	36	56	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	22	54	21	42	60	23	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	23	24	13	1	56	2	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	27	52	33	6	55	34	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	30	35	25	42	29	26	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	31	61	25	53	13	29	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	33	45	62	20	11	51	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	41	21	35	12	25	5	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	53	47	11	29	45	13	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	56	48	22	66	53	6	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	57	0	21	1	7	8	12	24	2
67	21	62	37	36	9	2	31	61	66	57	31	26	40	49	34	3	60	14	5	25	27	35	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	13	40	9	55	19	24	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	13	50	51	38	48	43	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	14	65	19	38	13	2	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	17	66	8	55	30	29	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	21	62	13	65	36	56	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	22	54	21	42	60	23	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	23	24	13	1	56	2	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	27	52	33	6	55	34	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	30	35	25	42	29	26	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	31	61	25	53	13	29	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	33	45	62	20	11	51	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	41	21	35	12	25	5	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	53	47	11	29	45	13	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	56	48	22	66	53	6	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	57	0	21	1	7	8	12	24	2
67	21	62	37	36	9	3	66	61	31	57	31	26	40	49	34	3	60	14	5	25	27	35	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	1	6	5	46	14	48	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	4	27	46	57	45	36	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	10	27	30	4	42	41	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	12	18	11	46	32	6	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	16	37	20	25	37	34	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	19	15	4	64	57	14	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	26	66	23	4	56	54	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	28	49	13	66	62	5	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	31	56	40	22	52	40	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	37	65	57	29	44	49	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	46	5	26	28	17	7	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	50	57	65	58	37	56	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	58	2	58	36	31	32	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	60	26	45	58	16	7	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	64	12	55	12	14	60	12	24	2
67	21	62	37	31	58	1	36	1	6	10	21	10	66	23	15	15	64	28	5	64	53	7	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	1	6	5	46	14	48	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	4	27	46	57	45	36	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	10	27	30	4	42	41	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	12	18	11	46	32	6	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	16	37	20	25	37	34	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	19	15	4	64	57	14	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	26	66	23	4	56	54	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	28	49	13	66	62	5	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	31	56	40	22	52	40	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	37	65	57	29	44	49	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	46	5	26	28	17	7	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	50	57	65	58	37	56	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	58	2	58	36	31	32	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	60	26	45	58	16	7	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	64	12	55	12	14	60	12	24	2
67	21	62	37	31	58	2	36	6	1	10	21	10	66	23	15	15	64	28	5	64	53	7	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	1	6	5	46	14	48	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	4	27	46	57	45	36	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	10	27	30	4	42	41	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	12	18	11	46	32	6	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	16	37	20	25	37	34	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	19	15	4	64	57	14	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	26	66	23	4	56	54	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	28	49	13	66	62	5	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	31	56	40	22	52	40	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	37	65	57	29	44	49	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	46	5	26	28	17	7	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	50	57	65	58	37	56	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	58	2	58	36	31	32	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	60	26	45	58	16	7	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	64	12	55	12	14	60	12	24	2
67	21	62	37	31	58	3	1	6	36	10	21	10	66	23	15	15	64	28	5	64	53	7	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	6	22	35	47	62	29	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	8	31	54	35	63	53	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	12	56	6	28	5	63	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	15	35	9	34	43	64	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	16	40	19	58	17	13	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	20	49	32	13	37	21	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	20	63	26	33	30	46	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	21	0	42	64	26	39	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	25	24	13	33	3	48	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	28	60	14	22	65	52	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	43	38	9	42	0	23	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	45	31	24	31	24	8	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	50	21	11	42	55	54	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	57	30	34	31	23	58	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	62	53	16	9	55	24	12	24	2
67	22	37	47	21	64	1	42	28	41	18	49	40	5	29	34	14	63	46	14	9	26	60	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	6	22	35	47	62	29	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	8	31	54	35	63	53	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	12	56	6	28	5	63	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	15	35	9	34	43	64	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	16	40	19	58	17	13	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	20	49	32	13	37	21	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	20	63	26	33	30	46	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	21	0	42	64	26	39	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	25	24	13	33	3	48	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	28	60	14	22	65	52	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	43	38	9	42	0	23	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	45	31	24	31	24	8	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	50	21	11	42	55	54	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	57	30	34	31	23	58	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	62	53	16	9	55	24	12	24	2
67	22	37	47	21	64	2	42	41	28	18	49	40	5	29	34	14	63	46	14	9	26	60	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	6	22	35	47	62	29	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	8	31	54	35	63	53	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	12	56	6	28	5	63	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	15	35	9	34	43	64	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	16	40	19	58	17	13	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	20	49	32	13	37	21	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	20	63	26	33	30	46	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	21	0	42	64	26	39	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	25	24	13	33	3	48	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	28	60	14	22	65	52	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	43	38	9	42	0	23	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	45	31	24	31	24	8	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	50	21	11	42	55	54	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	57	30	34	31	23	58	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	62	53	16	9	55	24	12	24	2
67	22	37	47	21	64	3	28	41	42	18	49	40	5	29	34	14	63	46	14	9	26	60	12	24	2
67	22	37	47	46	3	1	25	39	26	49	55	16	3	1	64	18	1	18	19	36	22	36	12	24	2
67	22	37	47	46	3	1	25	39	26	49	55	16	3	1	64	18	5	13	55	33	6	59	12	24	2
67	22	37	47	46	3	1	25	39	26	49	55	16	3	1	64	18	15	46	40	27	62	62	12	24	2
67	22	37	47	46	3	1	25	39	26	49	55	16	3	1	64	18	21	38	46	25	66	27	12	24	2
67	22	37	47	46	3	1	25	39	26	49	55	16	3	1	64	18	25	42	2	11	60	7	12	24	2
67	22	37	47	46	3	1	25	39	26	49	55	16	3	1	64	18	38	20	51	66	55	24	12	24	2
67	22	37	47	46	3	1	25	39	26	49	55	16	3	1	64	18	39	22	34	11	35	35	12	24	2
67	22	37	47	46	3	1	25	39	26	49	55	16	3	1	64	18	40	7	21	9	2	57	12	24	2
67	22	37	47	46	3	1	25	39	26	49	55	16	3	1	64	18	48	62	9	24	26	57	12	24	2
67	22	37	47	46	3	1	25	39	26	49	55	16	3	1	64	18	51	9	61	36	25	4	12	24	2
67	22	37	47	46	3	1	25	39	26	49	55	16	3	1	64	18	56	11	16	27	4	42	12	24	2
67	22	37	47	46	3	1	25	39	26	49	55	16	3	1	64	18	59	19	30	13	66	3	12	24	2
67	22	37	47	46	3	1	25	39	26	49	55	16	3	1	64	18	60	21	19	4	34	24	12	24	2
