p	A	B	R	S	rho_zero	sigma_zero	branch_collision	smooth_slice_sheets	open_presentations	target_presentations	target_halves	half_boundary_points
59	1	48	21	21	0	0	1	0	0	0	0	0
59	1	49	16	16	0	0	1	0	0	0	0	0
59	1	50	12	12	0	0	1	0	0	0	0	0
59	1	51	15	15	0	0	1	0	0	0	0	0
59	1	52	41	41	0	0	1	0	0	0	0	0
59	1	53	16	16	0	0	1	0	0	0	0	0
59	1	54	49	49	0	0	1	0	0	0	0	0
59	1	55	3	3	0	0	1	0	0	0	0	0
59	1	56	53	53	0	0	1	0	0	0	0	0
59	1	57	17	17	0	0	1	0	0	0	0	0
59	1	58	0	0	1	1	-1	0	0	0	0	0
59	2	1	17	17	0	0	1	0	0	0	0	0
59	2	3	51	35	0	0	0	4	12	0	0	0
59	2	5	3	20	0	0	0	4	12	0	0	0
59	2	6	3	20	0	0	0	4	12	0	0	0
59	2	7	19	25	0	0	0	4	12	6	96	0
59	2	10	51	35	0	0	0	4	12	0	0	0
59	2	14	27	57	0	0	0	4	12	0	0	0
59	2	16	7	36	0	0	0	4	12	0	0	0
59	2	19	27	57	0	0	0	4	12	0	0	0
59	2	20	5	28	0	0	0	4	12	0	0	0
59	2	21	19	25	0	0	0	4	12	0	0	0
59	2	24	7	36	0	0	0	4	12	0	0	0
59	2	28	5	28	0	0	0	4	12	0	0	0
59	2	29	17	17	0	0	1	0	0	0	0	0
59	2	30	17	17	0	0	1	0	0	0	0	0
59	2	31	5	28	0	0	0	4	12	0	0	0
59	2	35	7	36	0	0	0	4	12	0	0	0
59	2	38	19	25	0	0	0	4	12	6	96	0
59	2	39	5	28	0	0	0	4	12	0	0	0
59	2	40	27	57	0	0	0	4	12	0	0	0
59	2	43	7	36	0	0	0	4	12	0	0	0
59	2	45	27	57	0	0	0	4	12	0	0	0
59	2	49	51	35	0	0	0	4	12	0	0	0
59	2	52	19	25	0	0	0	4	12	0	0	0
59	2	53	3	20	0	0	0	4	12	0	0	0
59	2	54	3	20	0	0	0	4	12	0	0	0
59	2	56	51	35	0	0	0	4	12	0	0	0
59	2	58	17	17	0	0	1	0	0	0	0	0
59	3	1	53	53	0	0	1	0	0	0	0	0
59	3	2	51	35	0	0	0	4	12	0	0	0
59	3	10	51	35	0	0	0	4	12	0	0	0
59	3	16	46	49	0	0	1	0	0	0	0	0
59	3	19	28	5	0	0	0	4	12	0	0	0
59	3	20	53	53	0	0	1	0	0	0	0	0
59	3	29	28	5	0	0	0	4	12	0	0	0
59	3	30	28	5	0	0	0	4	12	0	0	0
59	3	39	53	53	0	0	1	0	0	0	0	0
59	3	40	28	5	0	0	0	4	12	0	0	0
59	3	43	46	49	0	0	1	0	0	0	0	0
59	3	49	51	35	0	0	0	4	12	0	0	0
59	3	57	51	35	0	0	0	4	12	0	0	0
59	3	58	53	53	0	0	1	0	0	0	0	0
59	4	1	3	3	0	0	1	0	0	0	0	0
59	4	8	4	19	0	0	0	4	12	0	0	0
59	4	9	5	35	0	0	0	4	12	0	0	0
59	4	10	12	29	0	0	0	4	12	0	0	0
59	4	15	3	3	0	0	1	0	0	0	0	0
59	4	18	5	35	0	0	0	4	12	0	0	0
59	4	24	4	19	0	0	0	4	12	0	0	0
59	4	28	12	29	0	0	0	4	12	0	0	0
59	4	31	12	29	0	0	0	4	12	0	0	0
59	4	35	4	19	0	0	0	4	12	0	0	0
59	4	41	5	35	0	0	0	4	12	0	0	0
59	4	44	3	3	0	0	1	0	0	0	0	0
59	4	49	12	29	0	0	0	4	12	0	0	0
59	4	50	5	35	0	0	0	4	12	0	0	0
59	4	51	4	19	0	0	0	4	12	0	0	0
59	4	58	3	3	0	0	1	0	0	0	0	0
59	5	1	49	49	0	0	1	0	0	0	0	0
59	5	2	3	20	0	0	0	4	12	0	0	0
59	5	5	15	25	0	0	1	0	0	0	0	0
59	5	6	3	20	0	0	0	4	12	0	0	0
59	5	12	49	49	0	0	1	0	0	0	0	0
59	5	26	15	25	0	0	1	0	0	0	0	0
59	5	33	15	25	0	0	1	0	0	0	0	0
59	5	47	49	49	0	0	1	0	0	0	0	0
59	5	53	3	20	0	0	0	4	12	0	0	0
59	5	54	15	25	0	0	1	0	0	0	0	0
59	5	57	3	20	0	0	0	4	12	0	0	0
59	5	58	49	49	0	0	1	0	0	0	0	0
59	6	1	16	16	0	0	1	0	0	0	0	0
59	6	2	3	20	0	0	0	4	12	0	0	0
59	6	5	3	20	0	0	0	4	12	0	0	0
59	6	10	16	16	0	0	1	0	0	0	0	0
59	6	15	29	12	0	0	0	4	12	0	0	0
59	6	19	29	12	0	0	0	4	12	0	0	0
59	6	20	35	51	0	0	0	4	12	0	0	0
59	6	29	35	51	0	0	0	4	12	0	0	0
59	6	30	35	51	0	0	0	4	12	0	0	0
59	6	39	35	51	0	0	0	4	12	0	0	0
59	6	40	29	12	0	0	0	4	12	0	0	0
59	6	44	29	12	0	0	0	4	12	0	0	0
59	6	49	16	16	0	0	1	0	0	0	0	0
59	6	54	3	20	0	0	0	4	12	0	0	0
59	6	57	3	20	0	0	0	4	12	0	0	0
59	6	58	16	16	0	0	1	0	0	0	0	0
59	7	1	41	41	0	0	1	0	0	0	0	0
59	7	2	19	25	0	0	0	4	12	6	96	0
59	7	17	41	41	0	0	1	0	0	0	0	0
59	7	18	28	53	0	0	0	4	12	0	0	0
59	7	21	19	25	0	0	0	4	12	0	0	0
59	7	22	28	53	0	0	0	4	12	0	0	0
59	7	28	21	5	0	0	1	0	0	0	0	0
59	7	31	21	5	0	0	1	0	0	0	0	0
59	7	37	28	53	0	0	0	4	12	0	0	0
59	7	38	19	25	0	0	0	4	12	6	96	0
59	7	41	28	53	0	0	0	4	12	0	0	0
59	7	42	41	41	0	0	1	0	0	0	0	0
59	7	57	19	25	0	0	0	4	12	0	0	0
59	7	58	41	41	0	0	1	0	0	0	0	0
59	8	1	15	15	0	0	1	0	0	0	0	0
59	8	4	4	19	0	0	0	4	12	0	0	0
59	8	17	53	28	0	0	0	4	12	0	0	0
59	8	22	15	15	0	0	1	0	0	0	0	0
59	8	23	53	28	0	0	0	4	12	0	0	0
59	8	24	4	19	0	0	0	4	12	0	0	0
59	8	35	4	19	0	0	0	4	12	0	0	0
59	8	36	53	28	0	0	0	4	12	6	78	0
59	8	37	15	15	0	0	1	0	0	0	0	0
59	8	42	53	28	0	0	0	4	12	6	78	0
59	8	55	4	19	0	0	0	4	12	0	0	0
59	8	58	15	15	0	0	1	0	0	0	0	0
59	9	1	12	12	0	0	1	0	0	0	0	0
59	9	4	5	35	0	0	0	4	12	0	0	0
59	9	13	12	12	0	0	1	0	0	0	0	0
59	9	16	15	19	0	0	0	4	12	0	0	0
59	9	18	5	35	0	0	0	4	12	0	0	0
59	9	25	15	19	0	0	0	4	12	0	0	0
59	9	34	15	19	0	0	0	4	12	0	0	0
59	9	41	5	35	0	0	0	4	12	0	0	0
59	9	43	15	19	0	0	0	4	12	0	0	0
59	9	46	12	12	0	0	1	0	0	0	0	0
59	9	55	5	35	0	0	0	4	12	0	0	0
59	9	58	12	12	0	0	1	0	0	0	0	0
59	10	1	16	16	0	0	1	0	0	0	0	0
59	10	2	51	35	0	0	0	4	12	0	0	0
59	10	3	51	35	0	0	0	4	12	0	0	0
59	10	4	12	29	0	0	0	4	12	0	0	0
59	10	6	16	16	0	0	1	0	0	0	0	0
59	10	12	20	3	0	0	0	4	12	0	0	0
59	10	28	12	29	0	0	0	4	12	0	0	0
59	10	29	20	3	0	0	0	4	12	0	0	0
59	10	30	20	3	0	0	0	4	12	0	0	0
59	10	31	12	29	0	0	0	4	12	0	0	0
59	10	47	20	3	0	0	0	4	12	0	0	0
59	10	53	16	16	0	0	1	0	0	0	0	0
59	10	55	12	29	0	0	0	4	12	0	0	0
59	10	56	51	35	0	0	0	4	12	0	0	0
59	10	57	51	35	0	0	0	4	12	0	0	0
59	10	58	16	16	0	0	1	0	0	0	0	0
59	11	1	21	21	0	0	1	0	0	0	0	0
59	11	11	49	46	0	0	1	0	0	0	0	0
59	11	13	19	15	0	0	0	4	12	6	96	0
59	11	16	21	21	0	0	1	0	0	0	0	0
59	11	20	49	46	0	0	1	0	0	0	0	0
59	11	26	19	15	0	0	0	4	12	6	96	0
59	11	27	36	7	0	0	0	4	12	0	0	0
59	11	29	36	7	0	0	0	4	12	0	0	0
59	11	30	36	7	0	0	0	4	12	0	0	0
59	11	32	36	7	0	0	0	4	12	0	0	0
59	11	33	19	15	0	0	0	4	12	0	0	0
59	11	39	49	46	0	0	1	0	0	0	0	0
59	11	43	21	21	0	0	1	0	0	0	0	0
59	11	46	19	15	0	0	0	4	12	0	0	0
59	11	48	49	46	0	0	1	0	0	0	0	0
59	11	58	21	21	0	0	1	0	0	0	0	0
59	12	1	49	49	0	0	1	0	0	0	0	0
59	12	5	49	49	0	0	1	0	0	0	0	0
59	12	10	20	3	0	0	0	4	12	0	0	0
59	12	12	25	15	0	0	1	0	0	0	0	0
59	12	25	25	15	0	0	1	0	0	0	0	0
59	12	29	20	3	0	0	0	4	12	0	0	0
59	12	30	20	3	0	0	0	4	12	0	0	0
59	12	34	25	15	0	0	1	0	0	0	0	0
59	12	47	25	15	0	0	1	0	0	0	0	0
59	12	49	20	3	0	0	0	4	12	0	0	0
59	12	54	49	49	0	0	1	0	0	0	0	0
59	12	58	49	49	0	0	1	0	0	0	0	0
59	13	1	12	12	0	0	1	0	0	0	0	0
59	13	9	12	12	0	0	1	0	0	0	0	0
59	13	11	19	15	0	0	0	4	12	6	96	0
59	13	15	35	5	0	0	0	4	12	0	0	0
59	13	23	35	5	0	0	0	4	12	0	0	0
59	13	26	19	15	0	0	0	4	12	6	96	0
59	13	33	19	15	0	0	0	4	12	0	0	0
59	13	36	35	5	0	0	0	4	12	0	0	0
59	13	44	35	5	0	0	0	4	12	0	0	0
59	13	48	19	15	0	0	0	4	12	0	0	0
59	13	50	12	12	0	0	1	0	0	0	0	0
59	13	58	12	12	0	0	1	0	0	0	0	0
59	14	1	45	45	0	0	1	0	0	0	0	0
59	14	2	27	57	0	0	0	4	12	0	0	0
59	14	17	25	19	0	0	0	4	12	6	96	0
59	14	19	27	57	0	0	0	4	12	0	0	0
59	14	21	45	45	0	0	1	0	0	0	0	0
59	14	23	0	16	1	0	-1	0	0	0	0	0
59	14	24	0	16	1	0	-1	0	0	0	0	0
59	14	29	25	19	0	0	0	4	12	6	78	0
59	14	30	25	19	0	0	0	4	12	6	96	0
59	14	35	0	16	1	0	-1	0	0	0	0	0
59	14	36	0	16	1	0	-1	0	0	0	0	0
59	14	38	45	45	0	0	1	0	0	0	0	0
59	14	40	27	57	0	0	0	4	12	6	96	0
59	14	42	25	19	0	0	0	4	12	6	78	0
59	14	57	27	57	0	0	0	4	12	6	96	0
59	14	58	45	45	0	0	1	0	0	0	0	0
59	15	1	3	3	0	0	1	0	0	0	0	0
59	15	4	3	3	0	0	1	0	0	0	0	0
59	15	6	29	12	0	0	0	4	12	0	0	0
59	15	13	35	5	0	0	0	4	12	0	0	0
59	15	19	29	12	0	0	0	4	12	0	0	0
59	15	22	19	4	0	0	0	4	12	0	0	0
59	15	23	35	5	0	0	0	4	12	0	0	0
59	15	27	19	4	0	0	0	4	12	0	0	0
59	15	32	19	4	0	0	0	4	12	0	0	0
59	15	36	35	5	0	0	0	4	12	0	0	0
59	15	37	19	4	0	0	0	4	12	0	0	0
59	15	40	29	12	0	0	0	4	12	0	0	0
59	15	46	35	5	0	0	0	4	12	0	0	0
59	15	53	29	12	0	0	0	4	12	0	0	0
59	15	55	3	3	0	0	1	0	0	0	0	0
59	15	58	3	3	0	0	1	0	0	0	0	0
59	16	1	21	21	0	0	1	0	0	0	0	0
59	16	2	7	36	0	0	0	4	12	0	0	0
59	16	3	46	49	0	0	1	0	0	0	0	0
59	16	9	15	19	0	0	0	4	12	0	0	0
59	16	11	21	21	0	0	1	0	0	0	0	0
59	16	16	46	49	0	0	1	0	0	0	0	0
59	16	24	7	36	0	0	0	4	12	0	0	0
59	16	25	15	19	0	0	0	4	12	0	0	0
59	16	34	15	19	0	0	0	4	12	0	0	0
59	16	35	7	36	0	0	0	4	12	0	0	0
59	16	43	46	49	0	0	1	0	0	0	0	0
59	16	48	21	21	0	0	1	0	0	0	0	0
59	16	50	15	19	0	0	0	4	12	0	0	0
59	16	56	46	49	0	0	1	0	0	0	0	0
59	16	57	7	36	0	0	0	4	12	0	0	0
59	16	58	21	21	0	0	1	0	0	0	0	0
59	17	1	41	41	0	0	1	0	0	0	0	0
59	17	7	41	41	0	0	1	0	0	0	0	0
59	17	8	53	28	0	0	0	4	12	0	0	0
59	17	14	25	19	0	0	0	4	12	6	96	0
59	17	19	5	21	0	0	1	0	0	0	0	0
59	17	23	53	28	0	0	0	4	12	0	0	0
59	17	29	25	19	0	0	0	4	12	0	0	0
59	17	30	25	19	0	0	0	4	12	6	96	0
59	17	36	53	28	0	0	0	4	12	0	0	0
59	17	40	5	21	0	0	1	0	0	0	0	0
59	17	45	25	19	0	0	0	4	12	0	0	0
59	17	51	53	28	0	0	0	4	12	0	0	0
59	17	52	41	41	0	0	1	0	0	0	0	0
59	17	58	41	41	0	0	1	0	0	0	0	0
59	18	1	25	25	0	0	1	0	0	0	0	0
59	18	4	5	35	0	0	0	4	12	0	0	0
59	18	7	28	53	0	0	0	4	12	0	0	0
59	18	9	5	35	0	0	0	4	12	0	0	0
59	18	21	16	0	0	1	-1	0	0	0	0	0
59	18	22	28	53	0	0	0	4	12	0	0	0
59	18	23	25	25	0	0	1	0	0	0	0	0
59	18	27	16	0	0	1	-1	0	0	0	0	0
59	18	32	16	0	0	1	-1	0	0	0	0	0
59	18	36	25	25	0	0	1	0	0	0	0	0
59	18	37	28	53	0	0	0	4	12	0	0	0
59	18	38	16	0	0	1	-1	0	0	0	0	0
59	18	50	5	35	0	0	0	4	12	0	0	0
59	18	52	28	53	0	0	0	4	12	0	0	0
59	18	55	5	35	0	0	0	4	12	0	0	0
59	18	58	25	25	0	0	1	0	0	0	0	0
59	19	1	22	22	0	0	1	0	0	0	0	0
59	19	2	27	57	0	0	0	4	12	0	0	0
59	19	3	28	5	0	0	0	4	12	0	0	0
59	19	6	29	12	0	0	0	4	12	0	0	0
59	19	14	27	57	0	0	0	4	12	0	0	0
59	19	15	29	12	0	0	0	4	12	0	0	0
59	19	17	5	21	0	0	1	0	0	0	0	0
59	19	19	5	21	0	0	1	0	0	0	0	0
59	19	28	22	22	0	0	1	0	0	0	0	0
59	19	29	28	5	0	0	0	4	12	0	0	0
59	19	30	28	5	0	0	0	4	12	0	0	0
59	19	31	22	22	0	0	1	0	0	0	0	0
59	19	40	5	21	0	0	1	0	0	0	0	0
59	19	42	5	21	0	0	1	0	0	0	0	0
59	19	44	29	12	0	0	0	4	12	0	0	0
59	19	45	27	57	0	0	0	4	12	0	0	0
59	19	53	29	12	0	0	0	4	12	0	0	0
59	19	56	28	5	0	0	0	4	12	0	0	0
59	19	57	27	57	0	0	0	4	12	0	0	0
59	19	58	22	22	0	0	1	0	0	0	0	0
59	20	1	53	53	0	0	1	0	0	0	0	0
59	20	2	5	28	0	0	0	4	12	0	0	0
59	20	3	53	53	0	0	1	0	0	0	0	0
59	20	6	35	51	0	0	0	4	12	0	0	0
59	20	11	49	46	0	0	1	0	0	0	0	0
59	20	28	5	28	0	0	0	4	12	0	0	0
59	20	29	35	51	0	0	0	4	12	0	0	0
59	20	30	35	51	0	0	0	4	12	0	0	0
59	20	31	5	28	0	0	0	4	12	0	0	0
59	20	48	49	46	0	0	1	0	0	0	0	0
59	20	53	35	51	0	0	0	4	12	0	0	0
59	20	56	53	53	0	0	1	0	0	0	0	0
59	20	57	5	28	0	0	0	4	12	0	0	0
59	20	58	53	53	0	0	1	0	0	0	0	0
59	21	1	45	45	0	0	1	0	0	0	0	0
59	21	2	19	25	0	0	0	4	12	0	0	0
59	21	7	19	25	0	0	0	4	12	0	0	0
59	21	14	45	45	0	0	1	0	0	0	0	0
59	21	18	16	0	0	1	-1	0	0	0	0	0
59	21	27	16	0	0	1	-1	0	0	0	0	0
59	21	28	57	27	0	0	0	4	12	0	0	0
59	21	29	57	27	0	0	0	4	12	0	0	0
59	21	30	57	27	0	0	0	4	12	0	0	0
59	21	31	57	27	0	0	0	4	12	0	0	0
59	21	32	16	0	0	1	-1	0	0	0	0	0
59	21	41	16	0	0	1	-1	0	0	0	0	0
59	21	45	45	45	0	0	1	0	0	0	0	0
59	21	52	19	25	0	0	0	4	12	0	0	0
59	21	57	19	25	0	0	0	4	12	0	0	0
59	21	58	45	45	0	0	1	0	0	0	0	0
59	22	1	15	15	0	0	1	0	0	0	0	0
59	22	7	28	53	0	0	0	4	12	0	0	0
59	22	8	15	15	0	0	1	0	0	0	0	0
59	22	15	19	4	0	0	0	4	12	0	0	0
59	22	18	28	53	0	0	0	4	12	0	0	0
59	22	27	19	4	0	0	0	4	12	0	0	0
59	22	32	19	4	0	0	0	4	12	6	96	0
59	22	41	28	53	0	0	0	4	12	0	0	0
59	22	44	19	4	0	0	0	4	12	6	96	0
59	22	51	15	15	0	0	1	0	0	0	0	0
59	22	52	28	53	0	0	0	4	12	0	0	0
59	22	58	15	15	0	0	1	0	0	0	0	0
59	23	1	25	25	0	0	1	0	0	0	0	0
59	23	8	53	28	0	0	0	4	12	0	0	0
59	23	13	35	5	0	0	0	4	12	0	0	0
59	23	14	0	16	1	0	-1	0	0	0	0	0
59	23	15	35	5	0	0	0	4	12	0	0	0
59	23	17	53	28	0	0	0	4	12	0	0	0
59	23	18	25	25	0	0	1	0	0	0	0	0
59	23	24	0	16	1	0	-1	0	0	0	0	0
59	23	35	0	16	1	0	-1	0	0	0	0	0
59	23	41	25	25	0	0	1	0	0	0	0	0
59	23	42	53	28	0	0	0	4	12	0	0	0
59	23	44	35	5	0	0	0	4	12	0	0	0
59	23	45	0	16	1	0	-1	0	0	0	0	0
59	23	46	35	5	0	0	0	4	12	0	0	0
59	23	51	53	28	0	0	0	4	12	0	0	0
59	23	58	25	25	0	0	1	0	0	0	0	0
59	24	1	5	5	0	0	1	0	0	0	0	0
59	24	2	7	36	0	0	0	4	12	0	0	0
59	24	4	4	19	0	0	0	4	12	0	0	0
59	24	8	4	19	0	0	0	4	12	0	0	0
59	24	14	0	16	1	0	-1	0	0	0	0	0
59	24	16	7	36	0	0	0	4	12	0	0	0
59	24	23	0	16	1	0	-1	0	0	0	0	0
59	24	27	5	5	0	0	1	0	0	0	0	0
59	24	32	5	5	0	0	1	0	0	0	0	0
59	24	36	0	16	1	0	-1	0	0	0	0	0
59	24	43	7	36	0	0	0	4	12	0	0	0
59	24	45	0	16	1	0	-1	0	0	0	0	0
59	24	51	4	19	0	0	0	4	12	6	96	0
59	24	55	4	19	0	0	0	4	12	6	96	0
59	24	57	7	36	0	0	0	4	12	0	0	0
59	24	58	5	5	0	0	1	0	0	0	0	0
59	25	1	1	1	0	0	1	0	0	0	0	0
59	25	9	15	19	0	0	0	4	12	0	0	0
59	25	12	25	15	0	0	1	0	0	0	0	0
59	25	16	15	19	0	0	0	4	12	0	0	0
59	25	26	1	1	0	0	1	0	0	0	0	0
59	25	33	1	1	0	0	1	0	0	0	0	0
59	25	43	15	19	0	0	0	4	12	6	96	0
59	25	47	25	15	0	0	1	0	0	0	0	0
59	25	50	15	19	0	0	0	4	12	6	96	0
59	25	58	1	1	0	0	1	0	0	0	0	0
59	26	1	1	1	0	0	1	0	0	0	0	0
59	26	5	15	25	0	0	1	0	0	0	0	0
59	26	11	19	15	0	0	0	4	12	6	96	0
59	26	13	19	15	0	0	0	4	12	6	96	0
59	26	25	1	1	0	0	1	0	0	0	0	0
59	26	34	1	1	0	0	1	0	0	0	0	0
59	26	46	19	15	0	0	0	4	12	0	0	0
59	26	48	19	15	0	0	0	4	12	0	0	0
59	26	54	15	25	0	0	1	0	0	0	0	0
59	26	58	1	1	0	0	1	0	0	0	0	0
59	27	1	5	5	0	0	1	0	0	0	0	0
59	27	11	36	7	0	0	0	4	12	0	0	0
59	27	15	19	4	0	0	0	4	12	0	0	0
59	27	18	16	0	0	1	-1	0	0	0	0	0
59	27	21	16	0	0	1	-1	0	0	0	0	0
59	27	22	19	4	0	0	0	4	12	0	0	0
59	27	24	5	5	0	0	1	0	0	0	0	0
59	27	29	36	7	0	0	0	4	12	0	0	0
59	27	30	36	7	0	0	0	4	12	0	0	0
59	27	35	5	5	0	0	1	0	0	0	0	0
59	27	37	19	4	0	0	0	4	12	0	0	0
59	27	38	16	0	0	1	-1	0	0	0	0	0
59	27	41	16	0	0	1	-1	0	0	0	0	0
59	27	44	19	4	0	0	0	4	12	0	0	0
59	27	48	36	7	0	0	0	4	12	0	0	0
59	27	58	5	5	0	0	1	0	0	0	0	0
59	28	1	22	22	0	0	1	0	0	0	0	0
59	28	2	5	28	0	0	0	4	12	0	0	0
59	28	4	12	29	0	0	0	4	12	0	0	0
59	28	7	21	5	0	0	1	0	0	0	0	0
59	28	10	12	29	0	0	0	4	12	0	0	0
59	28	19	22	22	0	0	1	0	0	0	0	0
59	28	20	5	28	0	0	0	4	12	0	0	0
59	28	21	57	27	0	0	0	4	12	0	0	0
59	28	28	21	5	0	0	1	0	0	0	0	0
59	28	29	57	27	0	0	0	4	12	0	0	0
59	28	30	57	27	0	0	0	4	12	0	0	0
59	28	31	21	5	0	0	1	0	0	0	0	0
59	28	38	57	27	0	0	0	4	12	0	0	0
59	28	39	5	28	0	0	0	4	12	0	0	0
59	28	40	22	22	0	0	1	0	0	0	0	0
59	28	49	12	29	0	0	0	4	12	0	0	0
59	28	52	21	5	0	0	1	0	0	0	0	0
59	28	55	12	29	0	0	0	4	12	0	0	0
59	28	57	5	28	0	0	0	4	12	0	0	0
59	28	58	22	22	0	0	1	0	0	0	0	0
59	29	1	17	17	0	0	1	0	0	0	0	0
59	29	2	17	17	0	0	1	0	0	0	0	0
59	29	3	28	5	0	0	0	4	12	0	0	0
59	29	6	35	51	0	0	0	4	12	0	0	0
59	29	10	20	3	0	0	0	4	12	0	0	0
59	29	11	36	7	0	0	0	4	12	0	0	0
59	29	12	20	3	0	0	0	4	12	0	0	0
59	29	14	25	19	0	0	0	4	12	6	78	0
59	29	17	25	19	0	0	0	4	12	0	0	0
59	29	19	28	5	0	0	0	4	12	0	0	0
59	29	20	35	51	0	0	0	4	12	0	0	0
59	29	21	57	27	0	0	0	4	12	0	0	0
59	29	27	36	7	0	0	0	4	12	0	0	0
59	29	28	57	27	0	0	0	4	12	0	0	0
59	29	31	57	27	0	0	0	4	12	6	96	0
59	29	32	36	7	0	0	0	4	12	0	0	0
59	29	38	57	27	0	0	0	4	12	6	96	0
59	29	39	35	51	0	0	0	4	12	0	0	0
59	29	40	28	5	0	0	0	4	12	0	0	0
59	29	42	25	19	0	0	0	4	12	6	78	0
59	29	45	25	19	0	0	0	4	12	0	0	0
59	29	47	20	3	0	0	0	4	12	0	0	0
59	29	48	36	7	0	0	0	4	12	0	0	0
59	29	49	20	3	0	0	0	4	12	0	0	0
59	29	53	35	51	0	0	0	4	12	0	0	0
59	29	56	28	5	0	0	0	4	12	0	0	0
59	29	57	17	17	0	0	1	0	0	0	0	0
59	29	58	17	17	0	0	1	0	0	0	0	0
59	30	1	17	17	0	0	1	0	0	0	0	0
59	30	2	17	17	0	0	1	0	0	0	0	0
59	30	3	28	5	0	0	0	4	12	0	0	0
59	30	6	35	51	0	0	0	4	12	0	0	0
59	30	10	20	3	0	0	0	4	12	0	0	0
59	30	11	36	7	0	0	0	4	12	0	0	0
59	30	12	20	3	0	0	0	4	12	0	0	0
59	30	14	25	19	0	0	0	4	12	6	96	0
59	30	17	25	19	0	0	0	4	12	6	96	0
59	30	19	28	5	0	0	0	4	12	0	0	0
59	30	20	35	51	0	0	0	4	12	0	0	0
59	30	21	57	27	0	0	0	4	12	0	0	0
59	30	27	36	7	0	0	0	4	12	0	0	0
59	30	28	57	27	0	0	0	4	12	0	0	0
59	30	31	57	27	0	0	0	4	12	0	0	0
59	30	32	36	7	0	0	0	4	12	0	0	0
59	30	38	57	27	0	0	0	4	12	0	0	0
59	30	39	35	51	0	0	0	4	12	0	0	0
59	30	40	28	5	0	0	0	4	12	0	0	0
59	30	42	25	19	0	0	0	4	12	0	0	0
59	30	45	25	19	0	0	0	4	12	0	0	0
59	30	47	20	3	0	0	0	4	12	0	0	0
59	30	48	36	7	0	0	0	4	12	0	0	0
59	30	49	20	3	0	0	0	4	12	0	0	0
59	30	53	35	51	0	0	0	4	12	0	0	0
59	30	56	28	5	0	0	0	4	12	0	0	0
59	30	57	17	17	0	0	1	0	0	0	0	0
59	30	58	17	17	0	0	1	0	0	0	0	0
59	31	1	22	22	0	0	1	0	0	0	0	0
59	31	2	5	28	0	0	0	4	12	0	0	0
59	31	4	12	29	0	0	0	4	12	0	0	0
59	31	7	21	5	0	0	1	0	0	0	0	0
59	31	10	12	29	0	0	0	4	12	0	0	0
59	31	19	22	22	0	0	1	0	0	0	0	0
59	31	20	5	28	0	0	0	4	12	0	0	0
59	31	21	57	27	0	0	0	4	12	0	0	0
59	31	28	21	5	0	0	1	0	0	0	0	0
59	31	29	57	27	0	0	0	4	12	6	96	0
