a	b	c	d	signs	primitive_a	primitive_b	primitive_c	primitive_d	rectangle	known_bank	local_contact	deep11	deep13
3696	5054	5082	6237	6	528	722	-726	-891	0	0	0	0	0
3700	3800	4070	4180	6	370	380	-407	-418	1	0	0	0	0
3700	4144	5575	6244	6	3700	4144	-5575	-6244	1	0	0	0	0
3703	7889	8303	8464	6	161	343	-361	-368	0	0	0	0	0
3705	4446	5150	6180	6	3705	4446	-5150	-6180	1	0	0	0	0
3706	4469	7412	8938	6	34	41	-68	-82	1	0	0	0	0
3708	3792	4017	4108	6	3708	3792	-4017	-4108	1	0	0	0	0
3708	4017	4944	5356	6	36	39	-48	-52	1	0	0	0	0
3712	4263	6144	7056	6	3712	4263	-6144	-7056	1	0	0	0	0
3718	4257	6084	6966	6	3718	4257	-6084	-6966	1	0	0	0	0
3718	5892	8838	9537	6	3718	5892	-8838	-9537	0	0	0	0	0
3720	4371	6720	7896	6	1240	1457	-2240	-2632	1	0	0	0	0
3720	5580	5952	6200	6	30	45	-48	-50	0	0	0	0	0
3723	3846	7446	7692	6	1241	1282	-2482	-2564	1	0	0	0	0
3724	5026	5320	7180	6	1862	2513	-2660	-3590	1	0	0	0	0
3726	4554	7866	9614	6	81	99	-171	-209	1	0	0	0	0
3738	4005	4788	5130	6	1246	1335	-1596	-1710	1	0	0	0	0
3740	3960	4590	4860	6	374	396	-459	-486	1	0	0	0	0
3740	4080	5115	5580	6	748	816	-1023	-1116	1	0	0	0	0
3740	4510	7480	9020	6	34	41	-68	-82	1	0	0	0	0
3741	5203	6003	8349	6	3741	5203	-6003	-8349	1	0	0	0	0
3744	3900	4160	6240	6	72	75	-80	-120	0	0	0	0	0
3744	4056	4992	5408	6	36	39	-48	-52	1	0	0	0	0
3744	4290	6144	7040	6	1872	2145	-3072	-3520	1	0	0	0	0
3744	4416	6864	8096	6	234	276	-429	-506	1	0	0	0	0
3744	5304	6696	9486	0	624	884	1116	1581	1	1	0	0	0
3750	4700	5175	6486	6	3750	4700	-5175	-6486	1	0	0	0	0
3750	5025	5700	7638	6	1250	1675	-1900	-2546	1	0	0	0	0
3750	5625	6000	6250	6	30	45	-48	-50	0	0	0	0	0
3751	3999	4719	5031	6	3751	3999	-4719	-5031	1	0	0	0	0
3752	4288	6097	6968	6	56	64	-91	-104	1	0	0	0	0
3760	4230	5760	6480	6	376	423	-576	-648	1	0	0	0	0
3762	4161	5412	5986	6	3762	4161	-5412	-5986	1	0	0	0	0
3762	4389	6612	7714	6	198	231	-348	-406	1	0	0	0	0
3763	4505	7313	8755	6	3763	4505	-7313	-8755	1	0	0	0	0
3770	4355	6380	7370	6	754	871	-1276	-1474	1	0	0	0	0
3770	4524	7395	8874	6	130	156	-255	-306	1	0	0	0	0
3771	5028	6372	8496	6	1257	1676	-2124	-2832	1	0	0	0	0
3774	4551	7548	9102	6	34	41	-68	-82	1	0	0	0	0
3776	4224	5664	6336	6	118	132	-177	-198	1	0	0	0	0
3780	4095	5040	5460	6	36	39	-48	-52	1	0	0	0	0
3780	5670	6048	6300	6	30	45	-48	-50	0	0	0	0	0
3782	4588	7747	9398	6	3782	4588	-7747	-9398	1	0	0	0	0
3784	4576	7654	9256	6	1892	2288	-3827	-4628	1	0	0	0	0
3792	4608	7821	9504	6	1264	1536	-2607	-3168	1	0	0	0	0
3795	4455	6831	8019	6	115	135	-207	-243	1	0	0	0	0
3795	6105	7225	7659	6	3795	6105	-7225	-7659	0	0	1	0	0
3796	4380	6396	7380	6	949	1095	-1599	-1845	1	0	0	0	0
3800	4325	6080	6920	6	760	865	-1216	-1384	1	0	0	0	0
3807	4653	8037	9823	6	81	99	-171	-209	1	0	0	0	0
3808	4352	6188	7072	6	56	64	-91	-104	1	0	0	0	0
3808	4522	7168	8512	6	272	323	-512	-608	1	0	0	0	0
3808	4592	7616	9184	6	34	41	-68	-82	1	0	0	0	0
3810	4826	5850	7410	6	1905	2413	-2925	-3705	1	0	0	0	0
3810	5715	6096	6350	6	30	45	-48	-50	0	0	0	0	0
3816	3975	4240	6360	6	72	75	-80	-120	0	0	0	0	0
3816	3975	4416	4600	6	3816	3975	-4416	-4600	1	0	0	0	0
3816	3984	4452	4648	6	954	996	-1113	-1162	1	0	0	0	0
3816	4134	5088	5512	6	36	39	-48	-52	1	0	0	0	0
3816	4452	4752	5544	6	318	371	-396	-462	1	0	0	0	0
3816	5724	6276	9414	0	636	954	1046	1569	1	1	0	0	0
3817	4433	6593	7657	6	3817	4433	-6593	-7657	1	0	0	0	0
3822	3978	4410	4590	6	637	663	-735	-765	1	0	0	0	0
3822	4508	5148	6072	6	1911	2254	-2574	-3036	1	0	0	0	0
3828	4002	4488	4692	6	638	667	-748	-782	1	0	0	0	0
3840	5408	5415	7200	6	3840	5408	-5415	-7200	0	0	0	0	0
3840	5568	8640	8700	6	320	464	-720	-725	0	0	0	0	0
3840	5760	5776	9600	6	240	360	-361	-600	0	0	0	0	0
3840	5760	6144	6400	6	30	45	-48	-50	0	0	0	0	0
3842	4633	7684	9266	6	34	41	-68	-82	1	0	0	0	0
3848	4212	5328	5832	6	962	1053	-1332	-1458	1	0	0	0	0
3850	4340	4565	5146	6	3850	4340	-4565	-5146	1	0	0	0	0
3850	6808	7084	7252	6	1925	3404	-3542	-3626	0	0	0	0	0
3852	4173	5136	5564	6	36	39	-48	-52	1	0	0	0	0
3852	4818	5778	7227	6	1284	1606	-1926	-2409	1	0	0	0	0
3861	4329	5841	6549	6	1287	1443	-1947	-2183	1	0	0	0	0
3864	4011	4416	4584	6	1288	1337	-1472	-1528	1	0	0	0	0
3864	4416	6279	7176	6	56	64	-91	-104	1	0	0	0	0
3864	8232	8664	8832	6	161	343	-361	-368	0	0	0	0	0
3870	4380	6063	6862	6	3870	4380	-6063	-6862	1	0	0	0	0
3870	5805	6192	6450	6	30	45	-48	-50	0	0	0	0	0
3876	4674	7752	9348	6	34	41	-68	-82	1	0	0	0	0
3876	4743	5168	6324	6	228	279	-304	-372	1	0	0	0	0
3880	6120	6400	6596	6	970	1530	-1600	-1649	0	0	0	0	0
3886	4292	5561	6142	6	3886	4292	-5561	-6142	1	0	0	0	0
3888	4032	4428	4592	6	972	1008	-1107	-1148	1	0	0	0	0
3888	4050	4320	6480	6	72	75	-80	-120	0	0	0	0	0
3888	4077	4608	4832	6	3888	4077	-4608	-4832	1	0	0	0	0
3888	4212	5184	5616	6	36	39	-48	-52	1	0	0	0	0
3888	4224	4374	4752	6	648	704	-729	-792	1	0	0	0	0
3888	4320	5688	6320	6	486	540	-711	-790	1	0	0	0	0
3888	4392	6048	6832	6	486	549	-756	-854	1	0	0	0	0
3888	4608	7263	8608	6	3888	4608	-7263	-8608	1	0	0	0	0
3888	4644	7488	8944	6	972	1161	-1872	-2236	1	0	0	0	0
3894	4356	5841	6534	6	118	132	-177	-198	1	0	0	0	0
3894	4602	7194	8502	6	649	767	-1199	-1417	1	0	0	0	0
3900	4212	4225	4800	6	3900	4212	-4225	-4800	0	0	0	0	0
3900	4680	7650	9180	6	130	156	-255	-306	1	0	0	0	0
3900	5850	6240	6500	6	30	45	-48	-50	0	0	0	0	0
3900	6292	6591	7488	6	300	484	-507	-576	0	0	0	0	0
3904	4096	4636	4864	6	976	1024	-1159	-1216	1	0	0	0	0
3906	4494	6510	7490	6	279	321	-465	-535	1	0	0	0	0
3910	4590	7038	8262	6	115	135	-207	-243	1	0	0	0	0
3910	4715	7820	9430	6	34	41	-68	-82	1	0	0	0	0
3915	4437	6165	6987	6	1305	1479	-2055	-2329	1	0	0	0	0
3916	4609	7120	8380	6	3916	4609	-7120	-8380	1	0	0	0	0
3920	4480	6370	7280	6	56	64	-91	-104	1	0	0	0	0
3924	4176	4905	5220	6	436	464	-545	-580	1	0	0	0	0
3924	4251	5232	5668	6	36	39	-48	-52	1	0	0	0	0
3925	4239	5175	5589	6	3925	4239	-5175	-5589	1	0	0	0	0
3930	5895	6288	6550	6	30	45	-48	-50	0	0	0	0	0
3933	4347	5643	6237	6	437	483	-627	-693	1	0	0	0	0
3936	4608	7011	8208	6	1312	1536	-2337	-2736	1	0	0	0	0
3944	4756	7888	9512	6	34	41	-68	-82	1	0	0	0	0
3952	4218	4992	5328	6	1976	2109	-2496	-2664	1	0	0	0	0
3952	5681	6656	9568	6	304	437	-512	-736	1	0	0	0	0
3956	4094	4472	4628	6	1978	2047	-2236	-2314	1	0	0	0	0
3956	4669	4816	5684	6	3956	4669	-4816	-5684	1	0	0	0	0
3960	4125	4400	6600	6	72	75	-80	-120	0	0	0	0	0
3960	4290	5280	5720	6	36	39	-48	-52	1	0	0	0	0
3960	4620	6960	8120	6	198	231	-348	-406	1	0	0	0	0
3960	4800	8085	9800	6	792	960	-1617	-1960	1	0	0	0	0
3960	5940	6336	6600	6	30	45	-48	-50	0	0	0	0	0
3973	4727	7535	8965	6	3973	4727	-7535	-8965	1	0	0	0	0
3976	4544	6461	7384	6	56	64	-91	-104	1	0	0	0	0
3976	4828	8176	9928	6	994	1207	-2044	-2482	1	0	0	0	0
3978	4182	4758	5002	6	1989	2091	-2379	-2501	1	0	0	0	0
3978	4692	7293	8602	6	234	276	-429	-506	1	0	0	0	0
3978	4797	7956	9594	6	34	41	-68	-82	1	0	0	0	0
3984	5312	6012	8016	6	996	1328	-1503	-2004	1	0	0	0	0
3990	4680	5320	6240	6	399	468	-532	-624	1	0	0	0	0
3990	5985	6384	6650	6	30	45	-48	-50	0	0	0	0	0
3996	4329	5328	5772	6	36	39	-48	-52	1	0	0	0	0
