prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
211	1	0	0	104	26	3	inf
211	1	0	1	104	26	3	80
211	1	0	6	104	26	2	207
211	1	0	9	104	26	2	4
211	1	0	14	104	26	3	131
211	1	0	19	104	26	2	4
211	1	0	22	104	26	2	207
211	1	0	24	104	26	3	inf
211	1	1	4	104	26	2	178
211	1	1	9	104	26	2	49
211	1	1	10	104	26	2	139
211	1	1	17	104	26	2	33
211	1	1	22	104	26	2	162
211	1	1	23	104	26	2	72
211	1	2	4	104	26	2	37
211	1	2	7	104	26	2	37
211	1	2	12	104	26	3	0
211	1	2	17	104	26	2	174
211	1	2	20	104	26	2	174
211	1	2	25	104	26	3	0
211	1	3	1	104	26	2	139
211	1	3	2	104	26	2	49
211	1	3	7	104	26	2	178
211	1	3	14	104	26	2	72
211	1	3	15	104	26	2	162
211	1	3	20	104	26	2	33
211	1	4	2	104	26	2	4
211	1	4	5	104	26	2	207
211	1	4	7	104	26	3	inf
211	1	4	9	104	26	3	inf
211	1	4	10	104	26	3	80
211	1	4	15	104	26	2	207
211	1	4	18	104	26	2	4
211	1	4	23	104	26	3	131
211	1	5	0	104	26	2	33
211	1	5	5	104	26	2	162
211	1	5	6	104	26	2	72
211	1	5	13	104	26	2	178
211	1	5	18	104	26	2	49
211	1	5	19	104	26	2	139
211	1	6	0	104	26	2	174
211	1	6	3	104	26	2	174
211	1	6	8	104	26	3	0
211	1	6	13	104	26	2	37
211	1	6	16	104	26	2	37
211	1	6	21	104	26	3	0
211	1	7	3	104	26	2	33
211	1	7	10	104	26	2	139
211	1	7	11	104	26	2	49
211	1	7	16	104	26	2	178
211	1	7	23	104	26	2	72
211	1	7	24	104	26	2	162
211	1	8	1	104	26	2	4
211	1	8	6	104	26	3	131
211	1	8	11	104	26	2	4
211	1	8	14	104	26	2	207
211	1	8	16	104	26	3	inf
211	1	8	18	104	26	3	inf
211	1	8	19	104	26	3	80
211	1	8	24	104	26	2	207
211	1	9	1	104	26	2	49
211	1	9	2	104	26	2	139
211	1	9	9	104	26	2	33
211	1	9	14	104	26	2	162
211	1	9	15	104	26	2	72
211	1	9	22	104	26	2	178
211	1	10	4	104	26	3	0
211	1	10	9	104	26	2	174
211	1	10	12	104	26	2	174
211	1	10	17	104	26	3	0
211	1	10	22	104	26	2	37
