torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	56	208	184	208
1	152	208	168	208
1	40	208	72	208
1	200	208	88	208
1	24	208	168	208
1	136	208	120	208
1	8	208	200	208
1	136	208	56	208
1	88	208	200	208
1	104	208	40	208
1	8	208	56	208
1	200	208	152	208
1	88	208	136	208
1	168	208	72	208
1	56	208	120	208
1	152	208	24	208
1	168	208	136	208
1	72	208	24	208
1	184	208	40	208
1	179	208	97	208
1	19	208	17	208
1	83	208	49	208
1	99	208	161	208
1	131	208	177	208
1	19	208	81	208
1	3	208	177	208
1	99	208	17	208
1	195	208	1	208
1	163	208	49	208
1	131	208	33	208
1	163	208	193	208
1	67	208	145	208
1	51	208	97	208
1	195	208	65	208
1	35	208	129	208
1	147	208	81	208
1	83	208	113	208
1	115	208	129	208
1	115	208	65	208
1	179	208	161	208
1	3	208	113	208
1	35	208	193	208
1	51	208	33	208
1	147	208	145	208
1	67	208	1	208
1	127	208	201	208
1	175	208	121	208
1	31	208	153	208
1	47	208	57	208
1	79	208	73	208
1	175	208	185	208
1	159	208	73	208
1	47	208	121	208
1	143	208	105	208
1	111	208	153	208
1	79	208	137	208
1	111	208	89	208
1	15	208	41	208
1	207	208	201	208
1	143	208	169	208
1	191	208	25	208
1	95	208	185	208
1	31	208	9	208
1	63	208	25	208
1	63	208	169	208
1	127	208	57	208
1	159	208	9	208
1	191	208	89	208
1	207	208	137	208
1	95	208	41	208
1	15	208	105	208
1	149	208	3	208
1	117	208	195	208
1	165	208	115	208
1	85	208	115	208
1	197	208	131	208
1	69	208	3	208
1	101	208	19	208
1	149	208	147	208
1	53	208	99	208
1	37	208	195	208
1	69	208	67	208
1	21	208	147	208
1	181	208	19	208
1	85	208	179	208
1	197	208	67	208
1	133	208	99	208
1	5	208	179	208
1	181	208	163	208
1	117	208	131	208
1	133	208	35	208
1	5	208	35	208
1	53	208	163	208
1	21	208	83	208
1	165	208	51	208
1	101	208	83	208
1	37	208	51	208
1	127	208	45	208
1	175	208	173	208
1	31	208	205	208
1	47	208	109	208
1	79	208	125	208
1	175	208	29	208
1	159	208	125	208
1	47	208	173	208
1	143	208	157	208
1	111	208	205	208
1	79	208	189	208
1	111	208	141	208
1	15	208	93	208
1	207	208	45	208
1	143	208	13	208
1	191	208	77	208
1	95	208	29	208
1	31	208	61	208
1	63	208	77	208
1	63	208	13	208
1	127	208	109	208
1	159	208	61	208
1	191	208	141	208
1	207	208	189	208
1	95	208	93	208
1	15	208	157	208
1	38	208	124	208
1	6	208	92	208
1	118	208	60	208
1	166	208	188	208
1	198	208	188	208
1	38	208	108	208
1	6	208	108	208
1	118	208	44	208
1	86	208	28	208
1	166	208	172	208
1	134	208	156	208
1	150	208	60	208
1	134	208	172	208
1	102	208	140	208
1	102	208	156	208
1	22	208	12	208
1	182	208	92	208
1	182	208	76	208
1	70	208	124	208
1	198	208	204	208
1	54	208	12	208
1	86	208	44	208
1	54	208	28	208
1	70	208	140	208
1	150	208	76	208
1	22	208	204	208
1	194	208	20	208
1	162	208	196	208
1	66	208	164	208
1	114	208	84	208
1	146	208	84	208
1	194	208	4	208
1	162	208	4	208
1	66	208	148	208
1	34	208	132	208
1	114	208	68	208
1	82	208	52	208
1	98	208	164	208
1	82	208	68	208
1	50	208	36	208
1	50	208	52	208
1	178	208	116	208
1	130	208	196	208
1	130	208	180	208
1	18	208	20	208
1	146	208	100	208
1	2	208	116	208
1	34	208	148	208
1	2	208	132	208
1	18	208	36	208
1	98	208	180	208
1	178	208	100	208
1	124	208	102	208
1	140	208	6	208
1	44	208	150	208
1	28	208	38	208
1	156	208	118	208
1	76	208	166	208
1	156	208	102	208
1	92	208	86	208
1	204	208	38	208
1	92	208	70	208
1	188	208	134	208
1	172	208	22	208
1	44	208	166	208
1	204	208	22	208
1	76	208	182	208
1	12	208	134	208
1	12	208	150	208
1	124	208	86	208
1	60	208	70	208
1	108	208	182	208
1	140	208	198	208
1	188	208	118	208
1	60	208	54	208
1	28	208	54	208
1	172	208	6	208
1	108	208	198	208
1	179	208	201	208
1	19	208	121	208
1	83	208	153	208
1	99	208	57	208
1	131	208	73	208
1	19	208	185	208
1	3	208	73	208
1	99	208	121	208
1	195	208	105	208
1	163	208	153	208
1	131	208	137	208
1	163	208	89	208
1	67	208	41	208
1	51	208	201	208
1	195	208	169	208
1	35	208	25	208
1	147	208	185	208
1	83	208	9	208
1	115	208	25	208
1	115	208	169	208
1	179	208	57	208
1	3	208	9	208
1	35	208	89	208
1	51	208	137	208
1	147	208	41	208
1	67	208	105	208
1	202	208	114	208
1	58	208	82	208
1	106	208	2	208
1	10	208	18	208
1	138	208	18	208
1	74	208	50	208
1	90	208	162	208
1	42	208	34	208
1	122	208	178	208
1	58	208	146	208
1	170	208	34	208
1	154	208	130	208
1	90	208	98	208
1	26	208	130	208
1	42	208	178	208
1	186	208	2	208
1	122	208	114	208
1	186	208	146	208
1	10	208	162	208
1	138	208	82	208
1	202	208	50	208
1	106	208	66	208
1	154	208	194	208
1	170	208	98	208
1	26	208	66	208
1	74	208	194	208
1	20	208	50	208
1	36	208	162	208
1	148	208	98	208
1	132	208	194	208
1	52	208	66	208
1	180	208	114	208
1	52	208	50	208
1	196	208	34	208
1	100	208	194	208
1	196	208	18	208
1	84	208	82	208
1	68	208	178	208
1	148	208	114	208
1	100	208	178	208
1	180	208	130	208
1	116	208	82	208
1	116	208	98	208
1	20	208	34	208
1	164	208	18	208
1	4	208	130	208
1	36	208	146	208
1	84	208	66	208
1	164	208	2	208
1	132	208	2	208
1	68	208	162	208
1	4	208	146	208
1	179	208	45	208
1	19	208	173	208
1	83	208	205	208
1	99	208	109	208
1	131	208	125	208
1	19	208	29	208
1	3	208	125	208
1	99	208	173	208
1	195	208	157	208
1	163	208	205	208
1	131	208	189	208
1	163	208	141	208
1	67	208	93	208
1	51	208	45	208
1	195	208	13	208
1	35	208	77	208
1	147	208	29	208
1	83	208	61	208
1	115	208	77	208
1	115	208	13	208
1	179	208	109	208
1	3	208	61	208
1	35	208	141	208
1	51	208	189	208
1	147	208	93	208
1	67	208	157	208
1	176	208	50	208
1	192	208	162	208
1	96	208	98	208
1	80	208	194	208
1	0	208	66	208
1	128	208	114	208
1	0	208	50	208
1	144	208	34	208
1	48	208	194	208
1	144	208	18	208
1	32	208	82	208
1	16	208	178	208
1	96	208	114	208
1	48	208	178	208
1	128	208	130	208
1	64	208	82	208
1	64	208	98	208
1	176	208	34	208
1	112	208	18	208
1	160	208	130	208
1	192	208	146	208
1	32	208	66	208
1	112	208	2	208
1	80	208	2	208
1	16	208	162	208
1	160	208	146	208
1	142	208	176	208
1	110	208	144	208
1	14	208	112	208
1	62	208	32	208
1	94	208	32	208
1	142	208	160	208
1	110	208	160	208
1	14	208	96	208
1	190	208	80	208
1	62	208	16	208
1	30	208	0	208
1	46	208	112	208
1	30	208	16	208
1	206	208	192	208
1	206	208	0	208
1	126	208	64	208
1	78	208	144	208
1	78	208	128	208
1	174	208	176	208
1	94	208	48	208
1	158	208	64	208
1	190	208	96	208
1	158	208	80	208
1	174	208	192	208
1	46	208	128	208
1	126	208	48	208
1	150	208	62	208
1	6	208	30	208
1	54	208	158	208
1	166	208	174	208
1	86	208	174	208
1	22	208	206	208
1	38	208	110	208
1	198	208	190	208
1	70	208	126	208
1	6	208	94	208
1	118	208	190	208
1	102	208	78	208
1	38	208	46	208
1	182	208	78	208
1	198	208	126	208
1	134	208	158	208
1	70	208	62	208
1	134	208	94	208
1	166	208	110	208
1	86	208	30	208
1	150	208	206	208
1	54	208	14	208
1	102	208	142	208
1	118	208	46	208
1	182	208	14	208
1	22	208	142	208
1	75	208	201	208
1	123	208	121	208
1	187	208	153	208
1	203	208	57	208
1	27	208	73	208
1	123	208	185	208
1	107	208	73	208
1	203	208	121	208
1	91	208	105	208
1	59	208	153	208
1	27	208	137	208
1	59	208	89	208
1	171	208	41	208
1	155	208	201	208
1	91	208	169	208
1	139	208	25	208
1	43	208	185	208
1	187	208	9	208
1	11	208	25	208
1	11	208	169	208
1	75	208	57	208
1	107	208	9	208
1	139	208	89	208
1	155	208	137	208
1	43	208	41	208
1	171	208	105	208
1	194	208	124	208
1	162	208	92	208
1	66	208	60	208
1	114	208	188	208
1	146	208	188	208
1	194	208	108	208
1	162	208	108	208
1	66	208	44	208
1	34	208	28	208
1	114	208	172	208
1	82	208	156	208
1	98	208	60	208
1	82	208	172	208
1	50	208	140	208
1	50	208	156	208
1	178	208	12	208
1	130	208	92	208
1	130	208	76	208
1	18	208	124	208
1	146	208	204	208
1	2	208	12	208
1	34	208	44	208
1	2	208	28	208
1	18	208	140	208
1	98	208	76	208
1	178	208	204	208
1	45	208	3	208
1	13	208	195	208
1	61	208	115	208
1	189	208	115	208
1	93	208	131	208
1	173	208	3	208
1	205	208	19	208
1	45	208	147	208
1	157	208	99	208
1	141	208	195	208
1	173	208	67	208
1	125	208	147	208
1	77	208	19	208
1	189	208	179	208
1	93	208	67	208
1	29	208	99	208
1	109	208	179	208
1	77	208	163	208
1	13	208	131	208
1	29	208	35	208
1	109	208	35	208
1	157	208	163	208
1	125	208	83	208
1	61	208	51	208
1	205	208	83	208
1	141	208	51	208
1	20	208	140	208
1	68	208	204	208
1	180	208	156	208
1	68	208	60	208
1	52	208	156	208
1	132	208	28	208
1	196	208	60	208
1	4	208	28	208
1	100	208	12	208
1	196	208	124	208
1	148	208	140	208
1	180	208	12	208
1	84	208	172	208
1	164	208	44	208
1	84	208	108	208
1	36	208	44	208
1	52	208	92	208
1	164	208	108	208
1	148	208	204	208
1	36	208	188	208
1	116	208	124	208
1	4	208	172	208
1	100	208	76	208
1	116	208	188	208
1	20	208	76	208
1	132	208	92	208
1	124	208	154	208
1	140	208	58	208
1	44	208	202	208
1	28	208	90	208
1	156	208	170	208
1	76	208	10	208
1	156	208	154	208
1	92	208	138	208
1	204	208	90	208
1	92	208	122	208
1	188	208	186	208
1	172	208	74	208
1	44	208	10	208
1	204	208	74	208
1	76	208	26	208
1	12	208	186	208
1	12	208	202	208
1	124	208	138	208
1	60	208	122	208
1	108	208	26	208
1	140	208	42	208
1	188	208	170	208
1	60	208	106	208
1	28	208	106	208
1	172	208	58	208
1	108	208	42	208
1	38	208	176	208
1	6	208	144	208
1	118	208	112	208
1	166	208	32	208
1	198	208	32	208
1	38	208	160	208
1	6	208	160	208
1	118	208	96	208
1	86	208	80	208
1	166	208	16	208
1	134	208	0	208
1	150	208	112	208
1	134	208	16	208
1	102	208	192	208
1	102	208	0	208
1	22	208	64	208
1	182	208	144	208
1	182	208	128	208
1	70	208	176	208
1	198	208	48	208
1	54	208	64	208
1	86	208	96	208
1	54	208	80	208
1	70	208	192	208
1	150	208	128	208
1	22	208	48	208
1	98	208	114	208
1	162	208	82	208
1	2	208	2	208
1	114	208	18	208
1	34	208	18	208
1	178	208	50	208
1	194	208	162	208
1	146	208	34	208
1	18	208	178	208
1	162	208	146	208
1	66	208	34	208
1	50	208	130	208
1	194	208	98	208
1	130	208	130	208
1	146	208	178	208
1	82	208	2	208
1	18	208	114	208
1	82	208	146	208
1	114	208	162	208
1	34	208	82	208
1	98	208	50	208
1	2	208	66	208
1	50	208	194	208
1	66	208	98	208
1	130	208	66	208
1	178	208	194	208
1	72	208	102	208
1	88	208	6	208
1	200	208	150	208
1	184	208	38	208
1	104	208	118	208
1	24	208	166	208
1	104	208	102	208
1	40	208	86	208
1	152	208	38	208
1	40	208	70	208
1	136	208	134	208
1	120	208	22	208
1	200	208	166	208
1	152	208	22	208
1	24	208	182	208
1	168	208	134	208
1	168	208	150	208
1	72	208	86	208
1	8	208	70	208
1	56	208	182	208
1	88	208	198	208
1	136	208	118	208
1	8	208	54	208
1	184	208	54	208
1	120	208	6	208
1	56	208	198	208
1	142	208	72	208
1	110	208	40	208
1	14	208	8	208
1	62	208	136	208
1	94	208	136	208
1	142	208	56	208
1	110	208	56	208
1	14	208	200	208
1	190	208	184	208
1	62	208	120	208
1	30	208	104	208
1	46	208	8	208
1	30	208	120	208
1	206	208	88	208
1	206	208	104	208
1	126	208	168	208
1	78	208	40	208
1	78	208	24	208
1	174	208	72	208
1	94	208	152	208
1	158	208	168	208
1	190	208	200	208
1	158	208	184	208
1	174	208	88	208
1	46	208	24	208
1	126	208	152	208
1	31	208	179	208
1	143	208	131	208
1	95	208	195	208
1	111	208	115	208
1	63	208	179	208
1	95	208	3	208
1	207	208	147	208
1	127	208	19	208
1	191	208	35	208
1	207	208	163	208
1	175	208	147	208
1	63	208	195	208
1	191	208	51	208
1	31	208	163	208
1	159	208	19	208
1	159	208	35	208
1	79	208	83	208
1	175	208	131	208
1	143	208	115	208
1	79	208	99	208
1	47	208	83	208
1	15	208	51	208
1	127	208	3	208
1	47	208	67	208
1	15	208	67	208
1	111	208	99	208
1	45	208	159	208
1	13	208	143	208
1	61	208	63	208
1	189	208	63	208
1	93	208	79	208
1	173	208	159	208
1	205	208	175	208
1	45	208	95	208
1	157	208	47	208
1	141	208	143	208
1	173	208	15	208
1	125	208	95	208
1	77	208	175	208
1	189	208	127	208
1	93	208	15	208
1	29	208	47	208
1	109	208	127	208
1	77	208	111	208
1	13	208	79	208
1	29	208	191	208
1	109	208	191	208
1	157	208	111	208
1	125	208	31	208
1	61	208	207	208
1	205	208	31	208
1	141	208	207	208
1	72	208	154	208
1	88	208	58	208
1	200	208	202	208
1	184	208	90	208
1	104	208	170	208
1	24	208	10	208
1	104	208	154	208
1	40	208	138	208
1	152	208	90	208
1	40	208	122	208
1	136	208	186	208
1	120	208	74	208
1	200	208	10	208
1	152	208	74	208
1	24	208	26	208
1	168	208	186	208
1	168	208	202	208
1	72	208	138	208
1	8	208	122	208
1	56	208	26	208
1	88	208	42	208
1	136	208	170	208
1	8	208	106	208
1	184	208	106	208
1	120	208	58	208
1	56	208	42	208
1	176	208	154	208
1	192	208	58	208
1	96	208	202	208
1	80	208	90	208
1	0	208	170	208
1	128	208	10	208
1	0	208	154	208
1	144	208	138	208
1	48	208	90	208
1	144	208	122	208
1	32	208	186	208
1	16	208	74	208
1	96	208	10	208
1	48	208	74	208
1	128	208	26	208
1	64	208	186	208
1	64	208	202	208
1	176	208	138	208
1	112	208	122	208
1	160	208	26	208
1	192	208	42	208
1	32	208	170	208
1	112	208	106	208
1	80	208	106	208
1	16	208	58	208
1	160	208	42	208
1	187	208	23	208
1	91	208	183	208
1	43	208	39	208
1	59	208	167	208
1	11	208	23	208
1	43	208	55	208
1	155	208	199	208
1	75	208	71	208
1	139	208	87	208
1	155	208	7	208
1	123	208	199	208
1	11	208	39	208
1	139	208	103	208
1	187	208	7	208
1	107	208	71	208
1	107	208	87	208
1	27	208	135	208
1	123	208	183	208
1	91	208	167	208
1	27	208	151	208
1	203	208	135	208
1	171	208	103	208
1	75	208	55	208
1	203	208	119	208
1	171	208	119	208
1	59	208	151	208
1	149	208	55	208
1	117	208	39	208
1	165	208	167	208
1	85	208	167	208
1	197	208	183	208
1	69	208	55	208
1	101	208	71	208
1	149	208	199	208
1	53	208	151	208
1	37	208	39	208
1	69	208	119	208
1	21	208	199	208
1	181	208	71	208
1	85	208	23	208
1	197	208	119	208
1	133	208	151	208
1	5	208	23	208
1	181	208	7	208
1	117	208	183	208
1	133	208	87	208
1	5	208	87	208
1	53	208	7	208
1	21	208	135	208
1	165	208	103	208
1	101	208	135	208
1	37	208	103	208
1	46	208	166	208
1	110	208	134	208
1	158	208	54	208
1	62	208	70	208
1	190	208	70	208
1	126	208	102	208
1	142	208	6	208
1	94	208	86	208
1	174	208	22	208
1	110	208	198	208
1	14	208	86	208
1	206	208	182	208
1	142	208	150	208
1	78	208	182	208
1	94	208	22	208
1	30	208	54	208
1	174	208	166	208
1	30	208	198	208
1	62	208	6	208
1	190	208	134	208
1	46	208	102	208
1	158	208	118	208
1	206	208	38	208
1	14	208	150	208
1	78	208	118	208
1	126	208	38	208
1	201	208	55	208
1	169	208	39	208
1	9	208	167	208
1	137	208	167	208
1	41	208	183	208
1	121	208	55	208
1	153	208	71	208
1	201	208	199	208
1	105	208	151	208
1	89	208	39	208
1	121	208	119	208
1	73	208	199	208
1	25	208	71	208
1	137	208	23	208
1	41	208	119	208
1	185	208	151	208
1	57	208	23	208
1	25	208	7	208
1	169	208	183	208
1	185	208	87	208
1	57	208	87	208
1	105	208	7	208
1	73	208	135	208
1	9	208	103	208
1	153	208	135	208
1	89	208	103	208
1	101	208	81	208
1	53	208	177	208
1	101	208	97	208
1	21	208	161	208
1	197	208	145	208
1	133	208	113	208
1	69	208	81	208
1	37	208	65	208
1	181	208	33	208
1	133	208	97	208
1	149	208	17	208
1	197	208	129	208
1	117	208	193	208
1	5	208	49	208
1	37	208	49	208
1	165	208	129	208
1	149	208	1	208
1	181	208	17	208
1	69	208	65	208
1	85	208	193	208
1	165	208	113	208
1	53	208	161	208
1	85	208	177	208
1	5	208	33	208
1	21	208	145	208
1	117	208	1	208
1	205	208	185	208
1	157	208	73	208
1	205	208	201	208
1	125	208	57	208
1	93	208	41	208
1	29	208	9	208
1	173	208	185	208
1	141	208	169	208
1	77	208	137	208
1	29	208	201	208
1	45	208	121	208
1	93	208	25	208
1	13	208	89	208
1	109	208	153	208
1	141	208	153	208
1	61	208	25	208
1	45	208	105	208
1	77	208	121	208
1	173	208	169	208
1	189	208	89	208
1	61	208	9	208
1	157	208	57	208
1	189	208	73	208
1	109	208	137	208
1	125	208	41	208
1	13	208	105	208
1	75	208	97	208
1	123	208	17	208
1	187	208	49	208
1	203	208	161	208
1	27	208	177	208
1	123	208	81	208
1	107	208	177	208
1	203	208	17	208
1	91	208	1	208
1	59	208	49	208
1	27	208	33	208
1	59	208	193	208
1	171	208	145	208
1	155	208	97	208
1	91	208	65	208
1	139	208	129	208
1	43	208	81	208
1	187	208	113	208
1	11	208	129	208
1	11	208	65	208
1	75	208	161	208
1	107	208	113	208
1	139	208	193	208
1	155	208	33	208
1	43	208	145	208
1	171	208	1	208
1	202	208	10	208
1	58	208	186	208
1	106	208	106	208
1	10	208	122	208
1	138	208	122	208
1	74	208	154	208
1	90	208	58	208
1	42	208	138	208
1	122	208	74	208
1	58	208	42	208
1	170	208	138	208
1	154	208	26	208
1	90	208	202	208
1	26	208	26	208
1	42	208	74	208
1	186	208	106	208
1	122	208	10	208
1	186	208	42	208
1	10	208	58	208
1	138	208	186	208
1	202	208	154	208
1	106	208	170	208
1	154	208	90	208
1	170	208	202	208
1	26	208	170	208
1	74	208	90	208
1	176	208	192	208
1	16	208	48	208
1	128	208	0	208
1	16	208	112	208
1	0	208	0	208
1	80	208	80	208
1	144	208	112	208
1	160	208	80	208
1	48	208	64	208
1	144	208	176	208
1	96	208	192	208
1	128	208	64	208
1	32	208	16	208
1	112	208	96	208
1	32	208	160	208
1	192	208	96	208
1	0	208	144	208
1	112	208	160	208
1	96	208	48	208
1	192	208	32	208
1	64	208	176	208
1	160	208	16	208
1	48	208	128	208
1	64	208	32	208
1	176	208	128	208
1	80	208	144	208
1	23	208	45	208
1	71	208	173	208
1	135	208	205	208
1	151	208	109	208
1	183	208	125	208
1	71	208	29	208
1	55	208	125	208
1	151	208	173	208
1	39	208	157	208
1	7	208	205	208
1	183	208	189	208
1	7	208	141	208
1	119	208	93	208
1	103	208	45	208
1	39	208	13	208
1	87	208	77	208
1	199	208	29	208
1	135	208	61	208
1	167	208	77	208
1	167	208	13	208
1	23	208	109	208
1	55	208	61	208
1	87	208	141	208
1	103	208	189	208
1	199	208	93	208
1	119	208	157	208
1	31	208	75	208
1	143	208	27	208
1	95	208	91	208
1	111	208	11	208
1	63	208	75	208
1	95	208	107	208
1	207	208	43	208
1	127	208	123	208
1	191	208	139	208
1	207	208	59	208
1	175	208	43	208
1	63	208	91	208
1	191	208	155	208
1	31	208	59	208
1	159	208	123	208
1	159	208	139	208
1	79	208	187	208
1	175	208	27	208
1	143	208	11	208
1	79	208	203	208
1	47	208	187	208
1	15	208	155	208
1	127	208	107	208
1	47	208	171	208
1	15	208	171	208
1	111	208	203	208
1	124	208	36	208
1	172	208	100	208
1	76	208	52	208
1	172	208	164	208
1	156	208	52	208
1	28	208	132	208
1	92	208	164	208
1	108	208	132	208
1	204	208	116	208
1	92	208	20	208
1	44	208	36	208
1	76	208	116	208
1	188	208	68	208
1	60	208	148	208
1	188	208	4	208
1	140	208	148	208
1	156	208	196	208
1	60	208	4	208
1	44	208	100	208
1	140	208	84	208
1	12	208	20	208
1	108	208	68	208
1	204	208	180	208
1	12	208	84	208
1	124	208	180	208
1	28	208	196	208
1	201	208	159	208
1	169	208	143	208
1	9	208	63	208
1	137	208	63	208
1	41	208	79	208
1	121	208	159	208
1	153	208	175	208
1	201	208	95	208
1	105	208	47	208
1	89	208	143	208
1	121	208	15	208
1	73	208	95	208
1	25	208	175	208
1	137	208	127	208
1	41	208	15	208
1	185	208	47	208
1	57	208	127	208
1	25	208	111	208
1	169	208	79	208
1	185	208	191	208
1	57	208	191	208
1	105	208	111	208
1	73	208	31	208
1	9	208	207	208
1	153	208	31	208
1	89	208	207	208
1	90	208	20	208
1	58	208	196	208
1	170	208	164	208
1	10	208	84	208
1	42	208	84	208
1	90	208	4	208
1	58	208	4	208
1	170	208	148	208
1	138	208	132	208
1	10	208	68	208
1	186	208	52	208
1	202	208	164	208
1	186	208	68	208
1	154	208	36	208
1	154	208	52	208
1	74	208	116	208
1	26	208	196	208
1	26	208	180	208
1	122	208	20	208
1	42	208	100	208
1	106	208	116	208
1	138	208	148	208
1	106	208	132	208
1	122	208	36	208
1	202	208	180	208
1	74	208	100	208
1	135	208	75	208
1	39	208	27	208
1	199	208	91	208
1	7	208	11	208
1	167	208	75	208
1	199	208	107	208
1	103	208	43	208
1	23	208	123	208
1	87	208	139	208
1	103	208	59	208
1	71	208	43	208
1	167	208	91	208
1	87	208	155	208
1	135	208	59	208
1	55	208	123	208
1	55	208	139	208
1	183	208	187	208
1	71	208	27	208
1	39	208	11	208
1	183	208	203	208
1	151	208	187	208
1	119	208	155	208
1	23	208	107	208
1	151	208	171	208
1	119	208	171	208
1	7	208	203	208
1	97	208	159	208
1	65	208	143	208
1	113	208	63	208
1	33	208	63	208
1	145	208	79	208
1	17	208	159	208
1	49	208	175	208
1	97	208	95	208
1	1	208	47	208
1	193	208	143	208
1	17	208	15	208
1	177	208	95	208
1	129	208	175	208
1	33	208	127	208
1	145	208	15	208
1	81	208	47	208
1	161	208	127	208
1	129	208	111	208
1	65	208	79	208
1	81	208	191	208
1	161	208	191	208
1	1	208	111	208
1	177	208	31	208
1	113	208	207	208
1	49	208	31	208
1	193	208	207	208
1	153	208	133	208
1	105	208	21	208
1	153	208	149	208
1	73	208	5	208
1	41	208	197	208
1	185	208	165	208
1	121	208	133	208
1	89	208	117	208
1	25	208	85	208
1	185	208	149	208
1	201	208	69	208
1	41	208	181	208
1	169	208	37	208
1	57	208	101	208
1	89	208	101	208
1	9	208	181	208
