p	u	t	w	a	b	c	d	flags	r0	r1	r2	r3
19	15	6	2	0	2	5	14	root0+rootrep+rad0	0	0	11	0
19	15	6	2	0	2	14	5	root0+rootrep+rad0	0	0	11	0
19	15	6	2	0	2	14	14	root0+rootrep+rad0	0	0	17	9
19	15	17	11	16	7	13	13	qrep+qgcd+rootrep	4	16	9	17
19	15	17	11	16	12	6	13	qrep+qgcd+rootrep+rad0	4	7	17	0
19	15	17	11	16	12	13	6	qrep+qgcd+rootrep+rad0	4	7	17	0
19	15	17	11	3	7	6	13	qrep+qgcd+rootrep+rad0	4	7	17	0
19	15	17	11	3	7	13	6	qrep+qgcd+rootrep+rad0	4	7	17	0
19	15	17	11	3	12	6	6	qrep+qgcd+rootrep	4	16	9	17
19	16	0	3	0	1	4	15	t0+qgcd+root0+rootrep+rad0	0	0	4	0
19	16	0	3	0	1	15	4	t0+qgcd+root0+rootrep+rad0	0	0	4	0
19	16	0	3	0	1	15	15	t0+qgcd+root0+rootrep+rad0	0	0	9	4
19	16	0	3	0	18	4	4	t0+qgcd+root0+rootrep+rad0	0	0	9	4
19	16	0	3	0	18	4	15	t0+qgcd+root0+rootrep+rad0	0	0	4	0
19	16	0	3	0	18	15	4	t0+qgcd+root0+rootrep+rad0	0	0	4	0
19	16	5	6	0	11	11	11	qgcd+root0+rootrep+rad0	0	0	6	6
19	16	5	6	0	11	11	8	qgcd+root0+rootrep+rad0	0	0	0	0
19	16	5	6	0	11	8	11	qgcd+root0+rootrep+rad0	0	0	0	0
19	16	5	6	0	11	8	8	qgcd+root0+rootrep+rad0	0	0	0	0
19	16	5	6	0	8	11	11	qgcd+root0+rootrep+rad0	0	0	0	0
19	16	5	6	0	8	11	8	qgcd+root0+rootrep+rad0	0	0	0	0
19	16	5	6	0	8	8	11	qgcd+root0+rootrep+rad0	0	0	0	0
19	16	5	6	0	8	8	8	qgcd+root0+rootrep+rad0	0	0	6	6
19	16	13	14	17	7	12	15	qgcd+rootrep+rad0	7	11	0	0
19	16	13	14	17	12	7	15	qgcd+rootrep+rad0	7	11	0	0
19	16	13	14	2	7	12	4	qgcd+rootrep+rad0	7	11	0	0
19	16	13	14	2	12	7	4	qgcd+rootrep+rad0	7	11	0	0
19	16	17	5	9	14	11	8	rootrep+rad0	11	4	1	0
19	16	17	5	9	14	8	11	rootrep+rad0	11	4	1	0
19	16	17	5	10	5	11	8	rootrep+rad0	11	4	1	0
19	16	17	5	10	5	8	11	rootrep+rad0	11	4	1	0
19	17	0	1	0	9	6	6	t0+qgcd+root0+rootrep+rad0	0	0	4	1
19	17	0	1	0	9	6	13	t0+qgcd+root0+rootrep+rad0	0	0	16	0
19	17	0	1	0	9	13	6	t0+qgcd+root0+rootrep+rad0	0	0	16	0
19	17	0	1	0	10	6	13	t0+qgcd+root0+rootrep+rad0	0	0	16	0
19	17	0	1	0	10	13	6	t0+qgcd+root0+rootrep+rad0	0	0	16	0
19	17	0	1	0	10	13	13	t0+qgcd+root0+rootrep+rad0	0	0	4	1
19	18	0	4	0	17	10	4	t0+qgcd+root0+rad0	0	0	7	9
19	18	0	4	0	2	9	15	t0+qgcd+root0+rad0	0	0	7	9
19	18	2	17	1	2	6	13	rootrep+rad0	4	9	17	0
19	18	2	17	1	2	13	6	rootrep+rad0	4	9	17	0
19	18	2	17	18	17	6	13	rootrep+rad0	4	9	17	0
19	18	2	17	18	17	13	6	rootrep+rad0	4	9	17	0
19	18	3	5	0	1	16	3	root0+rootrep+rad0	0	0	11	0
19	18	3	5	0	1	3	16	root0+rootrep+rad0	0	0	11	0
19	18	3	5	0	1	3	3	root0+rootrep+rad0	0	0	16	7
19	18	3	5	0	18	16	16	root0+rootrep+rad0	0	0	16	7
19	18	3	5	0	18	16	3	root0+rootrep+rad0	0	0	11	0
19	18	3	5	0	18	3	16	root0+rootrep+rad0	0	0	11	0
19	18	6	4	9	7	13	13	qgcd+rootrep	7	4	17	7
19	18	6	4	10	12	6	6	qgcd+rootrep	7	4	17	7
