p	A	B	C	rho	sigma	pairing	a	b	c	d	mc	nc	U1	U0	V1	V0	M	N	G1	G0	W1	W0	ordD	ordH	relrankMN
37	10	24	35	23	18	2	34	8	15	21	24	12	30	16	21	14	22	25	7	18	30	5	12	24	2
37	10	24	35	23	18	2	34	8	15	21	24	12	30	16	21	14	24	12	19	31	6	25	12	24	2
37	10	24	35	23	18	2	34	8	15	21	24	12	30	16	21	14	26	21	27	24	10	28	12	24	2
37	10	24	35	23	18	2	34	8	15	21	24	12	30	16	21	14	27	36	36	13	17	29	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	3	19	11	8	36	31	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	4	36	2	14	1	2	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	5	3	3	8	4	6	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	9	11	0	5	31	31	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	10	15	30	23	12	17	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	13	14	21	6	34	30	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	13	29	25	15	3	7	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	14	2	36	18	29	32	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	17	24	7	17	35	34	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	18	23	4	31	6	2	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	19	17	10	32	6	23	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	20	22	13	13	6	11	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	22	25	7	18	30	5	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	24	12	19	31	6	25	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	26	21	27	24	10	28	12	24	2
37	10	24	35	23	18	3	15	8	34	21	24	12	30	16	21	14	27	36	36	13	17	29	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	1	19	11	22	13	2	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	1	30	22	19	24	35	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	2	25	28	17	29	27	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	3	4	2	17	4	10	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	5	20	32	5	0	34	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	6	15	14	14	4	1	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	10	0	6	15	35	26	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	14	33	21	31	28	7	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	15	14	13	2	21	18	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	17	23	16	35	26	18	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	18	28	27	13	16	9	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	25	9	15	24	28	0	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	25	11	21	6	9	0	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	30	2	36	20	15	15	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	33	1	35	29	28	5	12	24	2
37	10	24	35	14	19	1	3	22	29	16	12	17	22	9	23	6	35	34	17	15	32	11	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	1	19	11	22	13	2	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	1	30	22	19	24	35	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	2	25	28	17	29	27	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	3	4	2	17	4	10	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	5	20	32	5	0	34	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	6	15	14	14	4	1	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	10	0	6	15	35	26	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	14	33	21	31	28	7	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	15	14	13	2	21	18	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	17	23	16	35	26	18	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	18	28	27	13	16	9	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	25	9	15	24	28	0	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	25	11	21	6	9	0	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	30	2	36	20	15	15	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	33	1	35	29	28	5	12	24	2
37	10	24	35	14	19	2	3	29	22	16	12	17	22	9	23	6	35	34	17	15	32	11	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	1	19	11	22	13	2	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	1	30	22	19	24	35	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	2	25	28	17	29	27	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	3	4	2	17	4	10	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	5	20	32	5	0	34	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	6	15	14	14	4	1	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	10	0	6	15	35	26	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	14	33	21	31	28	7	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	15	14	13	2	21	18	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	17	23	16	35	26	18	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	18	28	27	13	16	9	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	25	9	15	24	28	0	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	25	11	21	6	9	0	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	30	2	36	20	15	15	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	33	1	35	29	28	5	12	24	2
37	10	24	35	14	19	3	22	29	3	16	12	17	22	9	23	6	35	34	17	15	32	11	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	3	19	11	8	36	31	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	4	36	2	14	1	2	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	5	3	3	8	4	6	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	9	11	0	5	31	31	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	10	15	30	23	12	17	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	13	14	21	6	34	30	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	13	29	25	15	3	7	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	14	2	36	18	29	32	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	17	24	7	17	35	34	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	18	23	4	31	6	2	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	19	17	10	32	6	23	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	20	22	13	13	6	11	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	22	25	7	18	30	5	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	24	12	19	31	6	25	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	26	21	27	24	10	28	12	24	2
37	10	35	24	23	18	1	34	8	15	21	24	12	30	16	21	14	27	36	36	13	17	29	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	3	19	11	8	36	31	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	4	36	2	14	1	2	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	5	3	3	8	4	6	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	9	11	0	5	31	31	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	10	15	30	23	12	17	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	13	14	21	6	34	30	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	13	29	25	15	3	7	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	14	2	36	18	29	32	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	17	24	7	17	35	34	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	18	23	4	31	6	2	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	19	17	10	32	6	23	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	20	22	13	13	6	11	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	22	25	7	18	30	5	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	24	12	19	31	6	25	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	26	21	27	24	10	28	12	24	2
37	10	35	24	23	18	2	34	15	8	21	24	12	30	16	21	14	27	36	36	13	17	29	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	3	19	11	8	36	31	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	4	36	2	14	1	2	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	5	3	3	8	4	6	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	9	11	0	5	31	31	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	10	15	30	23	12	17	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	13	14	21	6	34	30	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	13	29	25	15	3	7	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	14	2	36	18	29	32	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	17	24	7	17	35	34	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	18	23	4	31	6	2	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	19	17	10	32	6	23	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	20	22	13	13	6	11	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	22	25	7	18	30	5	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	24	12	19	31	6	25	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	26	21	27	24	10	28	12	24	2
37	10	35	24	23	18	3	8	15	34	21	24	12	30	16	21	14	27	36	36	13	17	29	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	1	19	11	22	13	2	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	1	30	22	19	24	35	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	2	25	28	17	29	27	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	3	4	2	17	4	10	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	5	20	32	5	0	34	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	6	15	14	14	4	1	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	10	0	6	15	35	26	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	14	33	21	31	28	7	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	15	14	13	2	21	18	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	17	23	16	35	26	18	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	18	28	27	13	16	9	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	25	9	15	24	28	0	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	25	11	21	6	9	0	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	30	2	36	20	15	15	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	33	1	35	29	28	5	12	24	2
37	10	35	24	14	19	1	3	29	22	16	12	17	22	9	23	6	35	34	17	15	32	11	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	1	19	11	22	13	2	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	1	30	22	19	24	35	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	2	25	28	17	29	27	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	3	4	2	17	4	10	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	5	20	32	5	0	34	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	6	15	14	14	4	1	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	10	0	6	15	35	26	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	14	33	21	31	28	7	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	15	14	13	2	21	18	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	17	23	16	35	26	18	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	18	28	27	13	16	9	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	25	9	15	24	28	0	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	25	11	21	6	9	0	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	30	2	36	20	15	15	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	33	1	35	29	28	5	12	24	2
37	10	35	24	14	19	2	3	22	29	16	12	17	22	9	23	6	35	34	17	15	32	11	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	1	19	11	22	13	2	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	1	30	22	19	24	35	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	2	25	28	17	29	27	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	3	4	2	17	4	10	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	5	20	32	5	0	34	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	6	15	14	14	4	1	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	10	0	6	15	35	26	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	14	33	21	31	28	7	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	15	14	13	2	21	18	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	17	23	16	35	26	18	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	18	28	27	13	16	9	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	25	9	15	24	28	0	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	25	11	21	6	9	0	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	30	2	36	20	15	15	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	33	1	35	29	28	5	12	24	2
37	10	35	24	14	19	3	29	22	3	16	12	17	22	9	23	6	35	34	17	15	32	11	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	7	28	2	22	0	31	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	9	26	14	19	16	30	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	11	33	5	8	35	3	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	12	28	19	18	21	18	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	13	0	0	29	1	16	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	16	35	32	6	13	4	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	17	2	34	13	30	26	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	17	15	13	14	7	11	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	21	19	24	2	6	14	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	22	8	18	23	17	14	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	24	7	8	24	24	28	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	25	31	11	19	29	7	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	28	9	6	32	26	31	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	33	17	35	6	28	15	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	34	3	16	14	12	26	12	24	2
37	17	18	26	19	14	1	17	18	26	28	25	6	30	16	20	9	35	32	22	32	6	28	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	7	28	2	22	0	31	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	9	26	14	19	16	30	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	11	33	5	8	35	3	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	12	28	19	18	21	18	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	13	0	0	29	1	16	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	16	35	32	6	13	4	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	17	2	34	13	30	26	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	17	15	13	14	7	11	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	21	19	24	2	6	14	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	22	8	18	23	17	14	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	24	7	8	24	24	28	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	25	31	11	19	29	7	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	28	9	6	32	26	31	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	33	17	35	6	28	15	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	34	3	16	14	12	26	12	24	2
37	17	18	26	19	14	2	17	26	18	28	25	6	30	16	20	9	35	32	22	32	6	28	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	7	28	2	22	0	31	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	9	26	14	19	16	30	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	11	33	5	8	35	3	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	12	28	19	18	21	18	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	13	0	0	29	1	16	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	16	35	32	6	13	4	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	17	2	34	13	30	26	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	17	15	13	14	7	11	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	21	19	24	2	6	14	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	22	8	18	23	17	14	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	24	7	8	24	24	28	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	25	31	11	19	29	7	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	28	9	6	32	26	31	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	33	17	35	6	28	15	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	34	3	16	14	12	26	12	24	2
37	17	18	26	19	14	3	18	26	17	28	25	6	30	16	20	9	35	32	22	32	6	28	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	2	1	4	5	20	23	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	4	8	16	13	34	13	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	10	11	21	29	35	8	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	12	32	28	22	30	1	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	13	17	28	2	7	28	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	14	25	19	18	20	17	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	16	20	22	2	14	10	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	18	10	14	35	22	8	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	19	25	10	23	7	5	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	21	12	20	20	0	11	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	22	23	1	31	16	35	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	23	33	36	22	29	25	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	25	18	30	17	13	11	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	27	9	19	14	17	14	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	31	23	8	15	28	23	12	24	2
37	17	18	26	18	23	1	20	19	11	9	23	31	35	12	35	21	33	21	18	19	21	18	12	24	2
37	17	18	26	18	23	2	20	11	19	9	23	31	35	12	35	21	2	1	4	5	20	23	12	24	2
37	17	18	26	18	23	2	20	11	19	9	23	31	35	12	35	21	4	8	16	13	34	13	12	24	2
37	17	18	26	18	23	2	20	11	19	9	23	31	35	12	35	21	10	11	21	29	35	8	12	24	2
37	17	18	26	18	23	2	20	11	19	9	23	31	35	12	35	21	12	32	28	22	30	1	12	24	2
37	17	18	26	18	23	2	20	11	19	9	23	31	35	12	35	21	13	17	28	2	7	28	12	24	2
37	17	18	26	18	23	2	20	11	19	9	23	31	35	12	35	21	14	25	19	18	20	17	12	24	2
37	17	18	26	18	23	2	20	11	19	9	23	31	35	12	35	21	16	20	22	2	14	10	12	24	2
37	17	18	26	18	23	2	20	11	19	9	23	31	35	12	35	21	18	10	14	35	22	8	12	24	2
37	17	18	26	18	23	2	20	11	19	9	23	31	35	12	35	21	19	25	10	23	7	5	12	24	2
37	17	18	26	18	23	2	20	11	19	9	23	31	35	12	35	21	21	12	20	20	0	11	12	24	2
