p	A	B	C	rho	sigma	pairing	a	b	c	d	mc	nc	U1	U0	V1	V0	M	N	G1	G0	W1	W0	ordD	ordH	relrankMN
47	2	17	18	35	39	2	43	11	13	30	32	27	17	1	14	20	30	40	12	45	39	30	12	24	2
47	2	17	18	35	39	2	43	11	13	30	32	27	17	1	14	20	31	11	18	46	35	36	12	24	2
47	2	17	18	35	39	2	43	11	13	30	32	27	17	1	14	20	33	9	25	8	34	46	12	24	2
47	2	17	18	35	39	2	43	11	13	30	32	27	17	1	14	20	35	37	17	40	35	13	12	24	2
47	2	17	18	35	39	2	43	11	13	30	32	27	17	1	14	20	38	32	9	11	26	25	12	24	2
47	2	17	18	35	39	2	43	11	13	30	32	27	17	1	14	20	39	21	29	11	28	24	12	24	2
47	2	17	18	35	39	2	43	11	13	30	32	27	17	1	14	20	44	3	44	8	38	38	12	24	2
47	2	17	18	35	39	2	43	11	13	30	32	27	17	1	14	20	46	40	15	34	31	10	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	11	2	18	45	39	43	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	13	38	32	37	1	8	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	15	21	17	9	12	7	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	15	26	33	22	35	40	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	20	24	4	21	33	45	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	20	38	0	30	14	2	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	22	10	46	27	29	28	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	23	46	32	9	19	16	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	30	40	12	45	39	30	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	31	11	18	46	35	36	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	33	9	25	8	34	46	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	35	37	17	40	35	13	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	38	32	9	11	26	25	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	39	21	29	11	28	24	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	44	3	44	8	38	38	12	24	2
47	2	17	18	35	39	3	13	11	43	30	32	27	17	1	14	20	46	40	15	34	31	10	12	24	2
47	2	18	17	12	8	1	4	36	34	17	6	30	37	25	9	17	2	27	26	6	40	25	12	24	2
47	2	18	17	12	8	1	4	36	34	17	6	30	37	25	9	17	7	38	22	33	1	39	12	24	2
47	2	18	17	12	8	1	4	36	34	17	6	30	37	25	9	17	9	37	11	46	6	9	12	24	2
47	2	18	17	12	8	1	4	36	34	17	6	30	37	25	9	17	13	40	6	33	4	19	12	24	2
47	2	18	17	12	8	1	4	36	34	17	6	30	37	25	9	17	21	26	24	12	10	7	12	24	2
47	2	18	17	12	8	1	4	36	34	17	6	30	37	25	9	17	27	7	43	32	24	18	12	24	2
47	2	18	17	12	8	1	4	36	34	17	6	30	37	25	9	17	29	16	1	25	36	45	12	24	2
47	2	18	17	12	8	1	4	36	34	17	6	30	37	25	9	17	32	22	21	15	13	17	12	24	2
47	2	18	17	12	8	1	4	36	34	17	6	30	37	25	9	17	41	3	33	22	4	10	12	24	2
47	2	18	17	12	8	1	4	36	34	17	6	30	37	25	9	17	46	17	1	15	11	25	12	24	2
47	2	18	17	12	8	2	4	34	36	17	6	30	37	25	9	17	2	27	26	6	40	25	12	24	2
47	2	18	17	12	8	2	4	34	36	17	6	30	37	25	9	17	7	38	22	33	1	39	12	24	2
47	2	18	17	12	8	2	4	34	36	17	6	30	37	25	9	17	9	37	11	46	6	9	12	24	2
47	2	18	17	12	8	2	4	34	36	17	6	30	37	25	9	17	13	40	6	33	4	19	12	24	2
47	2	18	17	12	8	2	4	34	36	17	6	30	37	25	9	17	21	26	24	12	10	7	12	24	2
47	2	18	17	12	8	2	4	34	36	17	6	30	37	25	9	17	27	7	43	32	24	18	12	24	2
47	2	18	17	12	8	2	4	34	36	17	6	30	37	25	9	17	29	16	1	25	36	45	12	24	2
47	2	18	17	12	8	2	4	34	36	17	6	30	37	25	9	17	32	22	21	15	13	17	12	24	2
47	2	18	17	12	8	2	4	34	36	17	6	30	37	25	9	17	41	3	33	22	4	10	12	24	2
47	2	18	17	12	8	2	4	34	36	17	6	30	37	25	9	17	46	17	1	15	11	25	12	24	2
47	2	18	17	12	8	3	36	34	4	17	6	30	37	25	9	17	2	27	26	6	40	25	12	24	2
47	2	18	17	12	8	3	36	34	4	17	6	30	37	25	9	17	7	38	22	33	1	39	12	24	2
47	2	18	17	12	8	3	36	34	4	17	6	30	37	25	9	17	9	37	11	46	6	9	12	24	2
47	2	18	17	12	8	3	36	34	4	17	6	30	37	25	9	17	13	40	6	33	4	19	12	24	2
47	2	18	17	12	8	3	36	34	4	17	6	30	37	25	9	17	21	26	24	12	10	7	12	24	2
47	2	18	17	12	8	3	36	34	4	17	6	30	37	25	9	17	27	7	43	32	24	18	12	24	2
47	2	18	17	12	8	3	36	34	4	17	6	30	37	25	9	17	29	16	1	25	36	45	12	24	2
47	2	18	17	12	8	3	36	34	4	17	6	30	37	25	9	17	32	22	21	15	13	17	12	24	2
47	2	18	17	12	8	3	36	34	4	17	6	30	37	25	9	17	41	3	33	22	4	10	12	24	2
47	2	18	17	12	8	3	36	34	4	17	6	30	37	25	9	17	46	17	1	15	11	25	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	11	2	18	45	39	43	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	13	38	32	37	1	8	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	15	21	17	9	12	7	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	15	26	33	22	35	40	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	20	24	4	21	33	45	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	20	38	0	30	14	2	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	22	10	46	27	29	28	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	23	46	32	9	19	16	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	30	40	12	45	39	30	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	31	11	18	46	35	36	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	33	9	25	8	34	46	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	35	37	17	40	35	13	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	38	32	9	11	26	25	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	39	21	29	11	28	24	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	44	3	44	8	38	38	12	24	2
47	2	18	17	35	39	1	43	11	13	30	32	27	17	1	14	20	46	40	15	34	31	10	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	11	2	18	45	39	43	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	13	38	32	37	1	8	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	15	21	17	9	12	7	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	15	26	33	22	35	40	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	20	24	4	21	33	45	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	20	38	0	30	14	2	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	22	10	46	27	29	28	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	23	46	32	9	19	16	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	30	40	12	45	39	30	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	31	11	18	46	35	36	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	33	9	25	8	34	46	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	35	37	17	40	35	13	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	38	32	9	11	26	25	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	39	21	29	11	28	24	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	44	3	44	8	38	38	12	24	2
47	2	18	17	35	39	2	43	13	11	30	32	27	17	1	14	20	46	40	15	34	31	10	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	11	2	18	45	39	43	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	13	38	32	37	1	8	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	15	21	17	9	12	7	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	15	26	33	22	35	40	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	20	24	4	21	33	45	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	20	38	0	30	14	2	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	22	10	46	27	29	28	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	23	46	32	9	19	16	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	30	40	12	45	39	30	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	31	11	18	46	35	36	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	33	9	25	8	34	46	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	35	37	17	40	35	13	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	38	32	9	11	26	25	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	39	21	29	11	28	24	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	44	3	44	8	38	38	12	24	2
47	2	18	17	35	39	3	11	13	43	30	32	27	17	1	14	20	46	40	15	34	31	10	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	1	16	42	3	37	38	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	5	0	34	8	29	30	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	5	7	26	44	18	17	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	6	26	38	20	43	45	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	7	24	28	19	3	16	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	17	14	0	16	12	41	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	19	39	21	13	15	29	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	20	20	3	32	46	45	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	22	17	28	22	20	16	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	25	13	1	11	9	39	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	27	3	23	17	0	4	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	28	12	1	26	38	36	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	32	24	32	12	0	28	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	43	8	23	24	24	4	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	46	11	15	6	37	18	12	24	2
47	2	22	31	6	14	1	8	41	30	25	28	39	6	7	10	25	46	31	42	30	10	29	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	1	16	42	3	37	38	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	5	0	34	8	29	30	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	5	7	26	44	18	17	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	6	26	38	20	43	45	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	7	24	28	19	3	16	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	17	14	0	16	12	41	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	19	39	21	13	15	29	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	20	20	3	32	46	45	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	22	17	28	22	20	16	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	25	13	1	11	9	39	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	27	3	23	17	0	4	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	28	12	1	26	38	36	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	32	24	32	12	0	28	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	43	8	23	24	24	4	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	46	11	15	6	37	18	12	24	2
47	2	22	31	6	14	2	8	30	41	25	28	39	6	7	10	25	46	31	42	30	10	29	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	1	16	42	3	37	38	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	5	0	34	8	29	30	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	5	7	26	44	18	17	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	6	26	38	20	43	45	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	7	24	28	19	3	16	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	17	14	0	16	12	41	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	19	39	21	13	15	29	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	20	20	3	32	46	45	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	22	17	28	22	20	16	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	25	13	1	11	9	39	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	27	3	23	17	0	4	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	28	12	1	26	38	36	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	32	24	32	12	0	28	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	43	8	23	24	24	4	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	46	11	15	6	37	18	12	24	2
47	2	22	31	6	14	3	41	30	8	25	28	39	6	7	10	25	46	31	42	30	10	29	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	4	0	29	24	44	20	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	5	41	18	26	10	22	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	6	9	0	2	42	16	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	8	5	19	33	33	0	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	8	11	8	40	14	0	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	12	40	18	3	15	30	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	26	42	35	15	39	33	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	28	32	46	42	30	21	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	31	21	10	29	28	13	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	35	18	21	41	20	32	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	38	18	43	8	7	9	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	39	19	16	18	32	38	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	41	20	3	11	28	16	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	41	25	10	2	19	31	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	43	35	32	5	14	1	12	24	2
47	2	22	31	41	33	1	39	6	17	22	43	9	14	14	42	44	44	4	3	17	41	18	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	4	0	29	24	44	20	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	5	41	18	26	10	22	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	6	9	0	2	42	16	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	8	5	19	33	33	0	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	8	11	8	40	14	0	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	12	40	18	3	15	30	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	26	42	35	15	39	33	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	28	32	46	42	30	21	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	31	21	10	29	28	13	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	35	18	21	41	20	32	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	38	18	43	8	7	9	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	39	19	16	18	32	38	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	41	20	3	11	28	16	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	41	25	10	2	19	31	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	43	35	32	5	14	1	12	24	2
47	2	22	31	41	33	2	39	17	6	22	43	9	14	14	42	44	44	4	3	17	41	18	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	4	0	29	24	44	20	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	5	41	18	26	10	22	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	6	9	0	2	42	16	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	8	5	19	33	33	0	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	8	11	8	40	14	0	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	12	40	18	3	15	30	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	26	42	35	15	39	33	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	28	32	46	42	30	21	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	31	21	10	29	28	13	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	35	18	21	41	20	32	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	38	18	43	8	7	9	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	39	19	16	18	32	38	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	41	20	3	11	28	16	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	41	25	10	2	19	31	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	43	35	32	5	14	1	12	24	2
47	2	22	31	41	33	3	6	17	39	22	43	9	14	14	42	44	44	4	3	17	41	18	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	1	16	42	3	37	38	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	5	0	34	8	29	30	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	5	7	26	44	18	17	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	6	26	38	20	43	45	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	7	24	28	19	3	16	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	17	14	0	16	12	41	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	19	39	21	13	15	29	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	20	20	3	32	46	45	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	22	17	28	22	20	16	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	25	13	1	11	9	39	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	27	3	23	17	0	4	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	28	12	1	26	38	36	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	32	24	32	12	0	28	12	24	2
47	2	31	22	6	14	1	8	30	41	25	28	39	6	7	10	25	43	8	23	24	24	4	12	24	2
