a	b	c	d	signs	primitive_a	primitive_b	primitive_c	primitive_d	rectangle	known_bank	local_contact	deep11	deep13
56	64	91	104	6	56	64	-91	-104	1	0	0	0	0
56	84	336	504	6	2	3	-12	-18	1	0	0	0	0
56	94	1120	1880	6	28	47	-560	-940	1	0	0	0	0
56	98	100	252	6	28	49	-50	-126	0	0	0	0	0
56	98	252	1156	6	28	49	-126	-578	0	0	0	0	0
56	112	644	1288	0	2	4	23	46	1	1	0	0	0
56	119	448	952	0	8	17	64	136	1	1	0	0	0
56	144	252	648	0	14	36	63	162	1	1	0	0	0
56	148	532	1406	6	28	74	-266	-703	1	0	0	0	0
56	154	224	616	0	4	11	16	44	1	1	0	0	0
56	196	200	448	6	14	49	-50	-112	0	0	0	0	0
56	196	448	1352	6	14	49	-112	-338	0	0	0	0	0
56	384	1134	1176	6	28	192	-567	-588	0	0	0	0	0
57	93	741	1209	6	19	31	-247	-403	1	0	0	0	0
57	931	1425	1539	6	3	49	-75	-81	0	0	0	0	0
58	87	348	522	6	2	3	-12	-18	1	0	0	0	0
58	92	551	874	6	58	92	-551	-874	1	0	0	0	0
58	116	667	1334	0	2	4	23	46	1	1	0	0	0
58	142	290	710	0	29	71	145	355	1	1	0	0	0
58	242	250	290	6	29	121	-125	-145	0	0	0	0	0
59	529	539	649	6	59	529	-539	-649	0	0	0	0	0
60	90	96	100	6	30	45	-48	-50	0	0	0	0	0
60	90	100	384	6	30	45	-50	-192	0	0	0	0	0
60	90	360	540	6	2	3	-12	-18	1	0	0	0	0
60	120	690	1380	0	2	4	23	46	1	1	0	0	0
60	144	315	756	0	20	48	105	252	1	1	0	0	0
60	144	400	960	6	15	36	-100	-240	1	0	0	0	0
60	165	240	660	0	4	11	16	44	1	1	0	0	0
60	192	200	360	6	15	48	-50	-90	0	0	0	0	0
60	200	450	1500	6	6	20	-45	-150	1	0	0	0	0
60	490	567	1050	6	60	490	-567	-1050	0	0	0	0	0
60	588	700	1260	6	15	147	-175	-315	0	0	0	0	0
60	675	912	1140	0	20	225	304	380	0	1	0	0	0
60	750	980	1440	6	6	75	-98	-144	0	0	0	0	0
60	980	1500	1620	6	3	49	-75	-81	0	0	0	0	0
61	89	305	445	6	61	89	-305	-445	1	0	0	0	0
62	93	372	558	6	2	3	-12	-18	1	0	0	0	0
62	124	713	1426	0	2	4	23	46	1	1	0	0	0
62	188	217	658	0	62	188	217	658	1	1	0	0	0
62	496	512	784	6	31	248	-256	-392	0	0	0	0	0
62	961	1250	1984	6	62	961	-1250	-1984	0	0	0	0	0
63	87	231	319	6	63	87	-231	-319	1	0	0	0	0
63	105	1113	1855	6	9	15	-159	-265	1	0	0	0	0
63	147	357	833	0	9	21	51	119	1	1	0	0	0
63	1029	1575	1701	6	3	49	-75	-81	0	0	0	0	0
64	96	384	576	6	2	3	-12	-18	1	0	0	0	0
64	106	1024	1696	6	32	53	-512	-848	1	0	0	0	0
64	128	736	1472	0	2	4	23	46	1	1	0	0	0
64	136	512	1088	0	8	17	64	136	1	1	0	0	0
64	176	256	704	0	4	11	16	44	1	1	0	0	0
65	135	585	1215	0	13	27	117	243	1	1	0	0	0
65	185	247	703	0	65	185	247	703	1	1	0	0	0
66	84	165	210	6	22	28	-55	-70	1	0	0	0	0
66	99	396	594	6	2	3	-12	-18	1	0	0	0	0
66	108	891	1458	6	22	36	-297	-486	1	0	0	0	0
66	129	924	1806	0	22	43	308	602	1	1	0	0	0
66	132	759	1518	0	2	4	23	46	1	1	0	0	0
66	198	234	702	0	11	33	39	117	1	1	0	0	0
66	220	495	1650	6	6	20	-45	-150	1	0	0	0	0
66	825	1078	1584	6	6	75	-98	-144	0	0	0	0	0
66	1014	1026	1254	6	11	169	-171	-209	0	0	0	0	0
66	1078	1650	1782	6	3	49	-75	-81	0	0	0	0	0
67	80	245	1675	0	67	80	245	1675	0	1	0	0	0
68	82	136	164	6	34	41	-68	-82	1	0	0	0	0
68	102	408	612	6	2	3	-12	-18	1	0	0	0	0
68	112	1003	1652	6	68	112	-1003	-1652	1	0	0	0	0
68	132	1020	1980	0	17	33	255	495	1	1	0	0	0
68	136	782	1564	0	2	4	23	46	1	1	0	0	0
68	152	442	988	0	34	76	221	494	1	1	0	0	0
68	153	432	972	0	68	153	432	972	1	1	0	0	0
68	187	272	748	0	4	11	16	44	1	1	0	0	0
68	578	676	1224	6	34	289	-338	-612	0	0	0	0	0
69	111	759	1221	6	23	37	-253	-407	1	0	0	0	0
69	207	407	1221	6	69	207	-407	-1221	1	0	0	0	0
69	1127	1725	1863	6	3	49	-75	-81	0	0	0	0	0
70	105	420	630	6	2	3	-12	-18	1	0	0	0	0
70	126	150	1470	6	35	63	-75	-735	0	0	0	0	0
70	140	805	1610	0	2	4	23	46	1	1	0	0	0
70	180	315	810	0	14	36	63	162	1	1	0	0	0
70	245	250	560	6	14	49	-50	-112	0	0	0	0	0
70	245	560	1690	6	14	49	-112	-338	0	0	0	0	0
72	75	80	120	6	72	75	-80	-120	0	0	0	0	0
72	78	96	104	6	36	39	-48	-52	1	0	0	0	0
72	93	192	248	6	72	93	-192	-248	1	0	0	0	0
72	96	222	296	6	36	48	-111	-148	1	0	0	0	0
72	108	432	648	6	2	3	-12	-18	1	0	0	0	0
72	114	672	1064	6	36	57	-336	-532	1	0	0	0	0
72	144	147	216	6	24	48	-49	-72	0	0	0	0	0
72	144	828	1656	0	2	4	23	46	1	1	0	0	0
72	153	576	1224	0	8	17	64	136	1	1	0	0	0
72	156	528	1144	0	18	39	132	286	1	1	0	0	0
72	168	408	952	0	9	21	51	119	1	1	0	0	0
72	192	303	808	0	72	192	303	808	1	1	0	0	0
72	198	288	792	0	4	11	16	44	1	1	0	0	0
72	228	240	760	0	18	57	60	190	1	1	0	0	0
72	240	540	1800	6	6	20	-45	-150	1	0	0	0	0
72	363	392	768	6	72	363	-392	-768	0	0	0	0	0
72	900	1176	1728	6	6	75	-98	-144	0	0	0	0	0
72	1176	1800	1944	6	3	49	-75	-81	0	0	0	0	0
74	111	444	666	6	2	3	-12	-18	1	0	0	0	0
74	116	629	986	6	74	116	-629	-986	1	0	0	0	0
74	148	851	1702	0	2	4	23	46	1	1	0	0	0
74	151	740	1510	0	74	151	740	1510	1	1	0	0	0
75	121	363	1089	6	75	121	-363	-1089	0	0	0	0	0
75	180	500	1200	6	15	36	-100	-240	1	0	0	0	0
75	225	675	1089	6	25	75	-225	-363	0	0	0	0	0
75	240	250	450	6	15	48	-50	-90	0	0	0	0	0
75	288	320	480	6	75	288	-320	-480	0	0	0	0	0
75	735	875	1575	6	15	147	-175	-315	0	0	0	0	0
76	95	176	220	6	76	95	-176	-220	1	0	0	0	0
76	104	266	364	6	38	52	-133	-182	1	0	0	0	0
76	114	456	684	6	2	3	-12	-18	1	0	0	0	0
76	124	988	1612	6	19	31	-247	-403	1	0	0	0	0
76	152	874	1748	0	2	4	23	46	1	1	0	0	0
76	174	456	1044	0	38	87	228	522	1	1	0	0	0
76	209	304	836	0	4	11	16	44	1	1	0	0	0
76	304	451	1804	6	76	304	-451	-1804	1	0	0	0	0
76	484	496	589	6	76	484	-496	-589	0	0	0	0	0
77	175	473	1075	0	77	175	473	1075	1	1	0	0	0
77	231	273	819	0	11	33	39	117	1	1	0	0	0
77	1183	1197	1463	6	11	169	-171	-209	0	0	0	0	0
78	117	468	702	6	2	3	-12	-18	1	0	0	0	0
78	156	897	1794	0	2	4	23	46	1	1	0	0	0
78	162	702	1458	0	13	27	117	243	1	1	0	0	0
78	195	372	930	0	26	65	124	310	1	1	0	0	0
78	260	585	1950	6	6	20	-45	-150	1	0	0	0	0
78	936	1352	1536	6	39	468	-676	-768	0	0	0	0	0
78	975	1274	1872	6	6	75	-98	-144	0	0	0	0	0
79	121	553	847	6	79	121	-553	-847	1	0	0	0	0
80	120	480	720	6	2	3	-12	-18	1	0	0	0	0
80	128	830	1328	6	40	64	-415	-664	1	0	0	0	0
80	144	150	480	6	40	72	-75	-240	0	0	0	0	0
80	160	920	1840	0	2	4	23	46	1	1	0	0	0
80	170	640	1360	0	8	17	64	136	1	1	0	0	0
80	192	420	1008	0	20	48	105	252	1	1	0	0	0
80	220	320	880	0	4	11	16	44	1	1	0	0	0
80	320	400	441	6	80	320	-400	-441	0	0	0	0	0
80	900	1216	1520	0	20	225	304	380	0	1	0	0	0
81	99	171	209	6	81	99	-171	-209	1	0	0	0	0
81	189	459	1071	0	9	21	51	119	1	1	0	0	0
81	207	369	943	0	81	207	369	943	1	1	0	0	0
81	294	324	486	6	27	98	-108	-162	0	0	0	0	0
82	98	242	738	6	41	49	-121	-369	0	0	0	0	0
82	123	492	738	6	2	3	-12	-18	1	0	0	0	0
82	164	943	1886	0	2	4	23	46	1	1	0	0	0
83	167	913	1837	0	83	167	913	1837	1	1	0	0	0
84	90	490	525	6	84	90	-490	-525	1	0	0	0	0
84	126	504	756	6	2	3	-12	-18	1	0	0	0	0
84	147	150	378	6	28	49	-50	-126	0	0	0	0	0
84	147	378	1734	6	28	49	-126	-578	0	0	0	0	0
84	168	966	1932	0	2	4	23	46	1	1	0	0	0
84	216	378	972	0	14	36	63	162	1	1	0	0	0
84	231	336	924	0	4	11	16	44	1	1	0	0	0
84	254	504	1524	6	42	127	-252	-762	1	0	0	0	0
84	294	300	672	6	14	49	-50	-112	0	0	0	0	0
84	576	1701	1764	6	28	192	-567	-588	0	0	0	0	0
85	119	335	469	6	85	119	-335	-469	1	0	0	0	0
86	114	258	342	6	43	57	-129	-171	1	0	0	0	0
86	129	516	774	6	2	3	-12	-18	1	0	0	0	0
86	172	989	1978	0	2	4	23	46	1	1	0	0	0
87	202	522	1212	6	87	202	-522	-1212	1	0	0	0	0
87	213	435	1065	0	29	71	145	355	1	1	0	0	0
87	363	375	435	6	29	121	-125	-145	0	0	0	0	0
88	112	220	280	6	22	28	-55	-70	1	0	0	0	0
88	132	528	792	6	2	3	-12	-18	1	0	0	0	0
88	137	704	1096	6	88	137	-704	-1096	1	0	0	0	0
88	143	1088	1768	6	88	143	-1088	-1768	1	0	0	0	0
88	144	1188	1944	6	22	36	-297	-486	1	0	0	0	0
88	187	704	1496	0	8	17	64	136	1	1	0	0	0
88	192	627	1368	0	88	192	627	1368	1	1	0	0	0
88	224	374	952	6	44	112	-187	-476	1	0	0	0	0
88	242	352	968	0	4	11	16	44	1	1	0	0	0
88	264	312	936	0	11	33	39	117	1	1	0	0	0
88	1352	1368	1672	6	11	169	-171	-209	0	0	0	0	0
90	132	465	682	6	90	132	-465	-682	1	0	0	0	0
90	135	144	150	6	30	45	-48	-50	0	0	0	0	0
90	135	150	576	6	30	45	-50	-192	0	0	0	0	0
90	135	540	810	6	2	3	-12	-18	1	0	0	0	0
90	195	660	1430	0	18	39	132	286	1	1	0	0	0
90	210	510	1190	0	9	21	51	119	1	1	0	0	0
90	216	600	1440	6	15	36	-100	-240	1	0	0	0	0
90	285	300	950	0	18	57	60	190	1	1	0	0	0
90	288	300	540	6	15	48	-50	-90	0	0	0	0	0
90	882	1050	1890	6	15	147	-175	-315	0	0	0	0	0
91	143	791	1243	6	91	143	-791	-1243	1	0	0	0	0
91	189	819	1701	0	13	27	117	243	1	1	0	0	0
92	138	552	828	6	2	3	-12	-18	1	0	0	0	0
92	148	1012	1628	6	23	37	-253	-407	1	0	0	0	0
92	208	575	1300	0	92	208	575	1300	1	1	0	0	0
92	253	368	1012	0	4	11	16	44	1	1	0	0	0
92	529	578	1150	6	92	529	-578	-1150	0	0	0	0	0
93	744	768	1176	6	31	248	-256	-392	0	0	0	0	0
94	141	564	846	6	2	3	-12	-18	1	0	0	0	0
94	188	263	526	6	94	188	-263	-526	1	0	0	0	0
94	206	658	1442	0	47	103	329	721	1	1	0	0	0
95	125	169	931	0	95	125	169	931	0	1	0	0	0
95	209	655	1441	0	95	209	655	1441	1	1	0	0	0
96	144	576	864	6	2	3	-12	-18	1	0	0	0	0
96	192	196	288	6	24	48	-49	-72	0	0	0	0	0
96	204	768	1632	0	8	17	64	136	1	1	0	0	0
96	264	384	1056	0	4	11	16	44	1	1	0	0	0
96	288	338	384	6	48	144	-169	-192	0	0	0	0	0
97	153	873	1377	6	97	153	-873	-1377	1	0	0	0	0
97	194	386	772	6	97	194	-386	-772	1	0	0	0	0
98	144	147	294	6	98	144	-147	-294	0	0	0	0	0
98	147	162	588	6	98	147	-162	-588	0	0	0	0	0
98	147	588	882	6	2	3	-12	-18	1	0	0	0	0
98	252	441	1134	0	14	36	63	162	1	1	0	0	0
98	343	350	784	6	14	49	-50	-112	0	0	0	0	0
98	504	676	700	6	49	252	-338	-350	0	0	0	0	0
98	507	588	882	6	98	507	-588	-882	0	0	0	0	0
98	700	896	1156	6	49	350	-448	-578	0	0	0	0	0
99	141	429	611	6	99	141	-429	-611	1	0	0	0	0
99	231	561	1309	0	9	21	51	119	1	1	0	0	0
99	297	351	1053	0	11	33	39	117	1	1	0	0	0
99	1521	1539	1881	6	11	169	-171	-209	0	0	0	0	0
100	150	600	900	6	2	3	-12	-18	1	0	0	0	0
100	194	196	776	6	50	97	-98	-388	0	0	0	0	0
100	196	640	1210	6	50	98	-320	-605	0	0	0	0	0
100	240	525	1260	0	20	48	105	252	1	1	0	0	0
100	275	400	1100	0	4	11	16	44	1	1	0	0	0
100	288	294	1452	6	50	144	-147	-726	0	0	0	0	0
100	300	900	1452	6	25	75	-225	-363	0	0	0	0	0
100	338	392	484	6	50	169	-196	-242	0	0	0	0	0
100	386	484	1544	6	50	193	-242	-772	0	0	0	0	0
100	1056	1452	1782	6	50	528	-726	-891	0	0	1	0	0
100	1125	1520	1900	0	20	225	304	380	0	1	0	0	0
102	123	204	246	6	34	41	-68	-82	1	0	0	0	0
102	153	612	918	6	2	3	-12	-18	1	0	0	0	0
102	228	663	1482	0	34	76	221	494	1	1	0	0	0
102	867	1014	1836	6	34	289	-338	-612	0	0	0	0	0
104	146	416	584	6	52	73	-208	-292	1	0	0	0	0
104	156	624	936	6	2	3	-12	-18	1	0	0	0	0
104	160	754	1160	6	52	80	-377	-580	1	0	0	0	0
104	216	936	1944	0	13	27	117	243	1	1	0	0	0
104	221	832	1768	0	8	17	64	136	1	1	0	0	0
104	260	496	1240	0	26	65	124	310	1	1	0	0	0
104	286	416	1144	0	4	11	16	44	1	1	0	0	0
105	252	700	1680	6	15	36	-100	-240	1	0	0	0	0
105	336	350	630	6	15	48	-50	-90	0	0	0	0	0
106	159	636	954	6	2	3	-12	-18	1	0	0	0	0
106	169	1060	1690	6	106	169	-1060	-1690	1	0	0	0	0
108	117	144	156	6	36	39	-48	-52	1	0	0	0	0
108	144	333	444	6	36	48	-111	-148	1	0	0	0	0
108	162	648	972	6	2	3	-12	-18	1	0	0	0	0
108	171	1008	1596	6	36	57	-336	-532	1	0	0	0	0
108	234	792	1716	0	18	39	132	286	1	1	0	0	0
108	243	368	828	6	108	243	-368	-828	1	0	0	0	0
108	252	612	1428	0	9	21	51	119	1	1	0	0	0
108	297	432	1188	0	4	11	16	44	1	1	0	0	0
108	342	360	1140	0	18	57	60	190	1	1	0	0	0
108	392	432	648	6	27	98	-108	-162	0	0	0	0	0
110	140	275	350	6	22	28	-55	-70	1	0	0	0	0
110	165	660	990	6	2	3	-12	-18	1	0	0	0	0
110	265	572	1378	0	110	265	572	1378	1	1	0	0	0
110	330	390	1170	0	11	33	39	117	1	1	0	0	0
112	128	182	208	6	56	64	-91	-104	1	0	0	0	0
112	161	512	736	6	112	161	-512	-736	1	0	0	0	0
112	168	672	1008	6	2	3	-12	-18	1	0	0	0	0
112	196	200	504	6	28	49	-50	-126	0	0	0	0	0
112	238	896	1904	0	8	17	64	136	1	1	0	0	0
112	288	504	1296	0	14	36	63	162	1	1	0	0	0
112	308	448	1232	0	4	11	16	44	1	1	0	0	0
112	392	400	896	6	14	49	-50	-112	0	0	0	0	0
114	156	399	546	6	38	52	-133	-182	1	0	0	0	0
114	171	684	1026	6	2	3	-12	-18	1	0	0	0	0
114	261	684	1566	0	38	87	228	522	1	1	0	0	0
115	135	207	243	6	115	135	-207	-243	1	0	0	0	0
116	144	261	324	6	116	144	-261	-324	1	0	0	0	0
116	174	696	1044	6	2	3	-12	-18	1	0	0	0	0
116	184	1102	1748	6	58	92	-551	-874	1	0	0	0	0
116	284	580	1420	0	29	71	145	355	1	1	0	0	0
116	319	464	1276	0	4	11	16	44	1	1	0	0	0
116	484	500	580	6	29	121	-125	-145	0	0	0	0	0
117	183	975	1525	6	117	183	-975	-1525	1	0	0	0	0
117	273	663	1547	0	9	21	51	119	1	1	0	0	0
117	390	1200	1690	6	117	390	-1200	-1690	0	0	0	0	0
118	132	177	198	6	118	132	-177	-198	1	0	0	0	0
118	177	708	1062	6	2	3	-12	-18	1	0	0	0	0
118	220	295	550	6	118	220	-295	-550	1	0	0	0	0
118	1058	1078	1298	6	59	529	-539	-649	0	0	0	0	0
120	180	192	200	6	30	45	-48	-50	0	0	0	0	0
120	180	200	768	6	30	45	-50	-192	0	0	0	0	0
120	180	720	1080	6	2	3	-12	-18	1	0	0	0	0
120	192	1245	1992	6	40	64	-415	-664	1	0	0	0	0
120	216	225	720	6	40	72	-75	-240	0	0	0	0	0
120	240	245	360	6	24	48	-49	-72	0	0	0	0	0
120	288	630	1512	0	20	48	105	252	1	1	0	0	0
120	288	800	1920	6	15	36	-100	-240	1	0	0	0	0
120	330	480	1320	0	4	11	16	44	1	1	0	0	0
120	384	400	720	6	15	48	-50	-90	0	0	0	0	0
120	600	720	961	6	120	600	-720	-961	0	0	0	0	0
121	363	429	1287	0	11	33	39	117	1	1	0	0	0
121	484	1444	1936	6	121	484	-1444	-1936	0	0	0	0	0
122	178	610	890	6	61	89	-305	-445	1	0	0	0	0
122	183	732	1098	6	2	3	-12	-18	1	0	0	0	0
123	147	363	1107	6	41	49	-121	-369	0	0	0	0	0
124	176	527	748	6	124	176	-527	-748	1	0	0	0	0
124	186	744	1116	6	2	3	-12	-18	1	0	0	0	0
124	341	496	1364	0	4	11	16	44	1	1	0	0	0
124	376	434	1316	0	62	188	217	658	1	1	0	0	0
124	992	1024	1568	6	31	248	-256	-392	0	0	0	0	0
125	375	1125	1815	6	25	75	-225	-363	0	0	0	0	0
126	174	462	638	6	63	87	-231	-319	1	0	0	0	0
126	189	756	1134	6	2	3	-12	-18	1	0	0	0	0
126	294	714	1666	0	9	21	51	119	1	1	0	0	0
126	324	567	1458	0	14	36	63	162	1	1	0	0	0
126	399	420	1330	0	18	57	60	190	1	1	0	0	0
126	441	450	1008	6	14	49	-50	-112	0	0	0	0	0
128	192	768	1152	6	2	3	-12	-18	1	0	0	0	0
128	352	512	1408	0	4	11	16	44	1	1	0	0	0
129	171	387	513	6	43	57	-129	-171	1	0	0	0	0
130	156	255	306	6	130	156	-255	-306	1	0	0	0	0
130	195	780	1170	6	2	3	-12	-18	1	0	0	0	0
130	325	620	1550	0	26	65	124	310	1	1	0	0	0
130	370	494	1406	0	65	185	247	703	1	1	0	0	0
130	720	975	1014	6	130	720	-975	-1014	0	0	0	0	0
132	168	330	420	6	22	28	-55	-70	1	0	0	0	0
132	198	792	1188	6	2	3	-12	-18	1	0	0	0	0
132	336	561	1428	6	44	112	-187	-476	1	0	0	0	0
132	363	528	1452	0	4	11	16	44	1	1	0	0	0
132	396	468	1404	0	11	33	39	117	1	1	0	0	0
133	427	437	1403	0	133	427	437	1403	1	1	0	0	0
134	201	804	1206	6	2	3	-12	-18	1	0	0	0	0
134	316	737	1738	0	134	316	737	1738	1	1	0	0	0
135	315	765	1785	0	9	21	51	119	1	1	0	0	0
135	432	450	810	6	15	48	-50	-90	0	0	0	0	0
135	490	540	810	6	27	98	-108	-162	0	0	0	0	0
136	164	272	328	6	34	41	-68	-82	1	0	0	0	0
136	192	561	792	6	136	192	-561	-792	1	0	0	0	0
136	204	816	1224	6	2	3	-12	-18	1	0	0	0	0
136	304	884	1976	0	34	76	221	494	1	1	0	0	0
136	306	864	1944	0	68	153	432	972	1	1	0	0	0
136	374	544	1496	0	4	11	16	44	1	1	0	0	0
138	207	828	1242	6	2	3	-12	-18	1	0	0	0	0
138	369	644	1722	6	138	369	-644	-1722	1	0	0	0	0
140	210	840	1260	6	2	3	-12	-18	1	0	0	0	0
140	245	250	630	6	28	49	-50	-126	0	0	0	0	0
140	336	735	1764	0	20	48	105	252	1	1	0	0	0
140	360	630	1620	0	14	36	63	162	1	1	0	0	0
140	385	560	1540	0	4	11	16	44	1	1	0	0	0
140	490	500	1120	6	14	49	-50	-112	0	0	0	0	0
142	213	852	1278	6	2	3	-12	-18	1	0	0	0	0
143	187	403	527	6	143	187	-403	-527	1	0	0	0	0
143	429	507	1521	0	11	33	39	117	1	1	0	0	0
144	150	160	240	6	72	75	-80	-120	0	0	0	0	0
144	156	192	208	6	36	39	-48	-52	1	0	0	0	0
144	186	384	496	6	72	93	-192	-248	1	0	0	0	0
144	192	444	592	6	36	48	-111	-148	1	0	0	0	0
144	216	864	1296	6	2	3	-12	-18	1	0	0	0	0
144	288	294	432	6	24	48	-49	-72	0	0	0	0	0
144	336	816	1904	0	9	21	51	119	1	1	0	0	0
144	384	606	1616	0	72	192	303	808	1	1	0	0	0
144	396	576	1584	0	4	11	16	44	1	1	0	0	0
144	432	507	576	6	48	144	-169	-192	0	0	0	0	0
144	456	480	1520	0	18	57	60	190	1	1	0	0	0
144	481	585	1665	6	144	481	-585	-1665	0	0	0	0	0
144	697	722	1394	6	144	697	-722	-1394	0	0	1	0	0
144	726	784	1536	6	72	363	-392	-768	0	0	0	0	0
145	355	725	1775	0	29	71	145	355	1	1	0	0	0
145	605	625	725	6	29	121	-125	-145	0	0	0	0	0
146	219	876	1314	6	2	3	-12	-18	1	0	0	0	0
147	756	1014	1050	6	49	252	-338	-350	0	0	0	0	0
147	1050	1344	1734	6	49	350	-448	-578	0	0	0	0	0
148	222	888	1332	6	2	3	-12	-18	1	0	0	0	0
148	232	1258	1972	6	74	116	-629	-986	1	0	0	0	0
148	407	592	1628	0	4	11	16	44	1	1	0	0	0
150	225	240	250	6	30	45	-48	-50	0	0	0	0	0
150	225	250	960	6	30	45	-50	-192	0	0	0	0	0
150	225	900	1350	6	2	3	-12	-18	1	0	0	0	0
150	291	294	1164	6	50	97	-98	-388	0	0	0	0	0
150	294	960	1815	6	50	98	-320	-605	0	0	0	0	0
150	480	500	900	6	15	48	-50	-90	0	0	0	0	0
150	507	588	726	6	50	169	-196	-242	0	0	0	0	0
150	576	640	960	6	75	288	-320	-480	0	0	0	0	0
152	190	352	440	6	76	95	-176	-220	1	0	0	0	0
152	208	532	728	6	38	52	-133	-182	1	0	0	0	0
152	228	912	1368	6	2	3	-12	-18	1	0	0	0	0
152	418	608	1672	0	4	11	16	44	1	1	0	0	0
152	448	551	1624	0	152	448	551	1624	1	1	0	0	0
152	968	992	1178	6	76	484	-496	-589	0	0	0	0	0
153	237	1173	1817	6	153	237	-1173	-1817	1	0	0	0	0
153	447	561	1639	0	153	447	561	1639	1	1	0	0	0
154	196	385	490	6	22	28	-55	-70	1	0	0	0	0
154	220	679	970	6	154	220	-679	-970	1	0	0	0	0
154	231	924	1386	6	2	3	-12	-18	1	0	0	0	0
154	396	693	1782	0	14	36	63	162	1	1	0	0	0
154	462	546	1638	0	11	33	39	117	1	1	0	0	0
154	539	550	1232	6	14	49	-50	-112	0	0	0	0	0
155	1240	1280	1960	6	31	248	-256	-392	0	0	0	0	0
156	219	624	876	6	52	73	-208	-292	1	0	0	0	0
156	234	936	1404	6	2	3	-12	-18	1	0	0	0	0
156	240	1131	1740	6	52	80	-377	-580	1	0	0	0	0
156	390	744	1860	0	26	65	124	310	1	1	0	0	0
156	429	624	1716	0	4	11	16	44	1	1	0	0	0
158	237	948	1422	6	2	3	-12	-18	1	0	0	0	0
158	242	1106	1694	6	79	121	-553	-847	1	0	0	0	0
160	215	512	688	6	160	215	-512	-688	1	0	0	0	0
160	240	960	1440	6	2	3	-12	-18	1	0	0	0	0
160	288	300	960	6	40	72	-75	-240	0	0	0	0	0
160	288	960	1875	6	160	288	-960	-1875	0	0	0	0	0
160	440	640	1760	0	4	11	16	44	1	1	0	0	0
160	640	800	882	6	80	320	-400	-441	0	0	0	0	0
161	343	361	368	6	161	343	-361	-368	0	0	0	0	0
162	198	342	418	6	81	99	-171	-209	1	0	0	0	0
162	225	612	850	6	162	225	-612	-850	1	0	0	0	0
162	243	972	1458	6	2	3	-12	-18	1	0	0	0	0
162	256	294	1587	6	162	256	-294	-1587	0	0	0	0	0
162	414	738	1886	0	81	207	369	943	1	1	0	0	0
162	468	603	1742	0	162	468	603	1742	1	1	0	0	0
162	513	540	1710	0	18	57	60	190	1	1	0	0	0
162	588	648	972	6	27	98	-108	-162	0	0	0	0	0
164	196	484	1476	6	41	49	-121	-369	0	0	0	0	0
164	246	984	1476	6	2	3	-12	-18	1	0	0	0	0
164	451	656	1804	0	4	11	16	44	1	1	0	0	0
165	495	585	1755	0	11	33	39	117	1	1	0	0	0
165	528	550	990	6	15	48	-50	-90	0	0	0	0	0
166	249	996	1494	6	2	3	-12	-18	1	0	0	0	0
168	180	980	1050	6	84	90	-490	-525	1	0	0	0	0
168	192	273	312	6	56	64	-91	-104	1	0	0	0	0
168	252	1008	1512	6	2	3	-12	-18	1	0	0	0	0
168	294	300	756	6	28	49	-50	-126	0	0	0	0	0
168	336	343	504	6	24	48	-49	-72	0	0	0	0	0
168	432	756	1944	0	14	36	63	162	1	1	0	0	0
168	462	672	1848	0	4	11	16	44	1	1	0	0	0
168	588	600	1344	6	14	49	-50	-112	0	0	0	0	0
168	1008	1176	1849	6	168	1008	-1176	-1849	0	0	0	0	0
170	205	340	410	6	34	41	-68	-82	1	0	0	0	0
170	238	670	938	6	85	119	-335	-469	1	0	0	0	0
170	255	1020	1530	6	2	3	-12	-18	1	0	0	0	0
170	527	580	1798	0	170	527	580	1798	1	1	0	0	0
172	228	516	684	6	43	57	-129	-171	1	0	0	0	0
172	258	1032	1548	6	2	3	-12	-18	1	0	0	0	0
172	473	688	1892	0	4	11	16	44	1	1	0	0	0
174	261	1044	1566	6	2	3	-12	-18	1	0	0	0	0
174	726	750	870	6	29	121	-125	-145	0	0	0	0	0
175	392	400	1400	6	175	392	-400	-1400	0	0	0	0	0
176	224	440	560	6	22	28	-55	-70	1	0	0	0	0
176	264	1056	1584	6	2	3	-12	-18	1	0	0	0	0
176	448	748	1904	6	44	112	-187	-476	1	0	0	0	0
176	484	539	676	6	176	484	-539	-676	0	0	0	0	0
176	484	704	1936	0	4	11	16	44	1	1	0	0	0
176	512	649	1888	0	176	512	649	1888	1	1	0	0	0
176	528	624	1872	0	11	33	39	117	1	1	0	0	0
177	1587	1617	1947	6	59	529	-539	-649	0	0	0	0	0
178	267	1068	1602	6	2	3	-12	-18	1	0	0	0	0
178	801	882	900	6	178	801	-882	-900	0	0	0	0	0
180	195	240	260	6	36	39	-48	-52	1	0	0	0	0
180	240	555	740	6	36	48	-111	-148	1	0	0	0	0
180	264	930	1364	6	90	132	-465	-682	1	0	0	0	0
180	270	288	300	6	30	45	-48	-50	0	0	0	0	0
180	270	300	1152	6	30	45	-50	-192	0	0	0	0	0
180	270	1080	1620	6	2	3	-12	-18	1	0	0	0	0
180	495	720	1980	0	4	11	16	44	1	1	0	0	0
180	570	600	1900	0	18	57	60	190	1	1	0	0	0
180	576	600	1080	6	15	48	-50	-90	0	0	0	0	0
180	588	605	1200	6	180	588	-605	-1200	0	0	0	0	0
182	273	1092	1638	6	2	3	-12	-18	1	0	0	0	0
182	637	650	1456	6	14	49	-50	-112	0	0	0	0	0
183	267	915	1335	6	61	89	-305	-445	1	0	0	0	0
184	276	1104	1656	6	2	3	-12	-18	1	0	0	0	0
