p	A	B	R	S	rho_zero	sigma_zero	branch_collision	smooth_slice_sheets	open_presentations	target_presentations	target_halves	half_boundary_points
47	46	17	32	32	0	0	1	0	0	0	0	0
47	46	18	21	21	0	0	1	0	0	0	0	0
47	46	19	8	8	0	0	1	0	0	0	0	0
47	46	20	24	24	0	0	1	0	0	0	0	0
47	46	21	3	3	0	0	1	0	0	0	0	0
47	46	22	2	2	0	0	1	0	0	0	0	0
47	46	23	14	14	0	0	1	0	0	0	0	0
47	46	24	14	14	0	0	1	0	0	0	0	0
47	46	25	2	2	0	0	1	0	0	0	0	0
47	46	26	3	3	0	0	1	0	0	0	0	0
47	46	27	24	24	0	0	1	0	0	0	0	0
47	46	28	8	8	0	0	1	0	0	0	0	0
47	46	29	21	21	0	0	1	0	0	0	0	0
47	46	30	32	32	0	0	1	0	0	0	0	0
47	46	31	28	28	0	0	1	0	0	0	0	0
47	46	32	2	2	0	0	1	0	0	0	0	0
47	46	33	12	12	0	0	1	0	0	0	0	0
47	46	34	21	21	0	0	1	0	0	0	0	0
47	46	35	17	17	0	0	1	0	0	0	0	0
47	46	36	32	32	0	0	1	0	0	0	0	0
47	46	37	12	12	0	0	1	0	0	0	0	0
47	46	38	3	3	0	0	1	0	0	0	0	0
47	46	39	4	4	0	0	1	0	0	0	0	0
47	46	40	24	24	0	0	1	0	0	0	0	0
47	46	41	4	4	0	0	1	0	0	0	0	0
47	46	42	8	8	0	0	1	0	0	0	0	0
47	46	43	17	17	0	0	1	0	0	0	0	0
47	46	44	28	28	0	0	1	0	0	0	0	0
47	46	45	14	14	0	0	1	0	0	0	0	0
47	46	46	0	0	1	1	-1	0	0	0	0	0
