p	u	t	w	a	b	c	d	flags	r0	r1	r2	r3
41	20	0	5	0	31	15	26	t0+qgcd+root0+rootrep+rad0	0	0	5	0
41	20	0	5	0	31	26	15	t0+qgcd+root0+rootrep+rad0	0	0	5	0
41	20	0	28	0	24	2	4	t0+qgcd+root0+rad0	0	0	21	9
41	20	0	28	0	17	39	37	t0+qgcd+root0+rad0	0	0	21	9
41	20	10	34	1	17	8	35	qrep	4	10	18	33
41	20	10	34	40	24	33	6	qrep	4	10	18	33
41	20	31	23	16	16	16	16	qrep+qgcd+rootrep	18	21	21	21
41	20	31	23	16	16	16	25	qrep+qgcd+rootrep+rad0	23	0	0	0
41	20	31	23	16	16	25	16	qrep+qgcd+rootrep+rad0	23	0	0	0
41	20	31	23	16	16	25	25	qrep+qgcd+rootrep+rad0	18	0	0	0
41	20	31	23	16	25	16	16	qrep+qgcd+rootrep+rad0	23	0	0	0
41	20	31	23	16	25	16	25	qrep+qgcd+rootrep+rad0	18	0	0	0
41	20	31	23	16	25	25	16	qrep+qgcd+rootrep+rad0	18	0	0	0
41	20	31	23	16	25	25	25	qrep+qgcd+rootrep+rad0	23	0	0	0
41	20	31	23	25	16	16	16	qrep+qgcd+rootrep+rad0	23	0	0	0
41	20	31	23	25	16	16	25	qrep+qgcd+rootrep+rad0	18	0	0	0
41	20	31	23	25	16	25	16	qrep+qgcd+rootrep+rad0	18	0	0	0
41	20	31	23	25	16	25	25	qrep+qgcd+rootrep+rad0	23	0	0	0
41	20	31	23	25	25	16	16	qrep+qgcd+rootrep+rad0	18	0	0	0
41	20	31	23	25	25	16	25	qrep+qgcd+rootrep+rad0	23	0	0	0
41	20	31	23	25	25	25	16	qrep+qgcd+rootrep+rad0	23	0	0	0
41	20	31	23	25	25	25	25	qrep+qgcd+rootrep	18	21	21	21
41	20	31	28	0	15	27	30	qrep+root0+rad0	0	0	39	20
41	20	31	28	0	26	14	11	qrep+root0+rad0	0	0	39	20
41	20	38	14	7	7	16	33	rootrep	1	1	1	21
41	20	38	14	7	34	16	33	rootrep+rad0	40	0	0	10
41	20	38	14	7	34	25	8	rootrep+rad0	40	0	0	10
41	20	38	14	34	7	16	33	rootrep+rad0	40	0	0	10
41	20	38	14	34	7	25	8	rootrep+rad0	40	0	0	10
41	20	38	14	34	34	25	8	rootrep	1	1	1	21
41	21	0	26	0	29	12	30	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	21	0	26	0	29	12	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	21	0	26	0	12	29	30	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	21	0	26	0	12	29	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	21	3	11	2	2	29	6	rootrep	40	16	16	25
41	21	3	11	2	39	29	35	rootrep+rad0	40	0	0	23
41	21	3	11	2	39	12	6	rootrep+rad0	40	0	0	23
41	21	3	11	39	2	29	35	rootrep+rad0	40	0	0	23
41	21	3	11	39	2	12	6	rootrep+rad0	40	0	0	23
41	21	3	11	39	39	12	35	rootrep	40	16	16	25
41	21	11	24	13	13	37	37	qgcd+rootrep	39	31	31	9
41	21	11	24	13	13	4	4	qgcd+rootrep	39	20	20	23
41	21	11	24	13	28	37	4	qgcd+rootrep+rad0	39	0	0	0
41	21	11	24	13	28	4	37	qgcd+rootrep+rad0	39	0	0	0
41	21	11	24	28	13	37	4	qgcd+rootrep+rad0	39	0	0	0
41	21	11	24	28	13	4	37	qgcd+rootrep+rad0	39	0	0	0
41	21	11	24	28	28	37	37	qgcd+rootrep	39	20	20	23
41	21	11	24	28	28	4	4	qgcd+rootrep	39	31	31	9
41	21	12	9	0	13	29	32	root0+rad0	0	0	20	10
41	21	12	9	0	28	12	9	root0+rad0	0	0	20	10
41	21	31	8	24	38	20	21	qrep+qgcd+rootrep+rad0	18	21	33	0
41	21	31	8	24	38	21	20	qrep+qgcd+rootrep+rad0	18	21	33	0
41	21	31	8	17	3	20	21	qrep+qgcd+rootrep+rad0	18	21	33	0
41	21	31	8	17	3	21	20	qrep+qgcd+rootrep+rad0	18	21	33	0
41	21	31	11	10	14	19	23	qrep	8	39	10	20
41	21	31	11	31	27	22	18	qrep	8	39	10	20
41	22	0	22	0	15	12	14	t0+qgcd+root0+rad0	0	0	39	23
41	22	0	22	0	26	29	27	t0+qgcd+root0+rad0	0	0	39	23
41	22	12	8	2	10	29	12	qgcd+rootrep+rad0	31	2	9	0
41	22	12	8	2	10	12	29	qgcd+rootrep+rad0	31	2	9	0
41	22	12	8	39	31	29	12	qgcd+rootrep+rad0	31	2	9	0
41	22	12	8	39	31	12	29	qgcd+rootrep+rad0	31	2	9	0
41	22	16	28	2	39	37	21	rootrep+rad0	8	0	0	4
41	22	16	28	2	39	4	20	rootrep+rad0	8	0	0	4
41	22	16	28	39	2	37	21	rootrep+rad0	8	0	0	4
41	22	16	28	39	2	4	20	rootrep+rad0	8	0	0	4
41	22	20	27	2	2	27	27	qgcd+rootrep	5	4	4	32
41	22	20	27	2	2	14	14	qgcd+rootrep	5	39	39	25
41	22	20	27	2	39	27	14	qgcd+rootrep+rad0	5	0	0	0
41	22	20	27	2	39	14	27	qgcd+rootrep+rad0	5	0	0	0
41	22	20	27	39	2	27	14	qgcd+rootrep+rad0	5	0	0	0
41	22	20	27	39	2	14	27	qgcd+rootrep+rad0	5	0	0	0
41	22	20	27	39	39	27	27	qgcd+rootrep	5	39	39	25
41	22	20	27	39	39	14	14	qgcd+rootrep	5	4	4	32
41	22	22	1	20	21	35	30	rootrep+rad0	4	0	0	18
41	22	22	1	20	21	6	11	rootrep+rad0	4	0	0	18
41	22	22	1	21	20	35	30	rootrep+rad0	4	0	0	18
41	22	22	1	21	20	6	11	rootrep+rad0	4	0	0	18
41	22	32	6	24	24	15	15	qgcd+rootrep	40	16	16	37
41	22	32	6	24	24	15	26	qgcd+rootrep+rad0	1	10	10	0
41	22	32	6	24	24	26	15	qgcd+rootrep+rad0	1	10	10	0
41	22	32	6	24	24	26	26	qgcd+rootrep	40	37	37	1
41	22	32	6	24	17	15	15	qgcd+rootrep+rad0	1	0	0	23
41	22	32	6	24	17	15	26	qgcd+rootrep+rad0	40	0	0	0
41	22	32	6	24	17	26	15	qgcd+rootrep+rad0	40	0	0	0
41	22	32	6	24	17	26	26	qgcd+rootrep+rad0	1	0	0	23
41	22	32	6	17	24	15	15	qgcd+rootrep+rad0	1	0	0	23
41	22	32	6	17	24	15	26	qgcd+rootrep+rad0	40	0	0	0
41	22	32	6	17	24	26	15	qgcd+rootrep+rad0	40	0	0	0
41	22	32	6	17	24	26	26	qgcd+rootrep+rad0	1	0	0	23
41	22	32	6	17	17	15	15	qgcd+rootrep	40	37	37	1
41	22	32	6	17	17	15	26	qgcd+rootrep+rad0	1	10	10	0
41	22	32	6	17	17	26	15	qgcd+rootrep+rad0	1	10	10	0
41	22	32	6	17	17	26	26	qgcd+rootrep	40	16	16	37
41	22	33	23	0	33	36	32	root0+rad0	0	0	40	40
41	22	33	23	0	8	5	9	root0+rad0	0	0	40	40
41	23	0	0	0	0	24	28	t0+qgcd+root0+rootrep+rad0	0	0	0	36
41	23	0	0	0	0	17	13	t0+qgcd+root0+rootrep+rad0	0	0	0	36
41	23	0	30	0	29	33	33	t0+qgcd+root0+rootrep+rad0	0	0	36	21
41	23	0	30	0	29	33	8	t0+qgcd+root0+rootrep+rad0	0	0	40	0
41	23	0	30	0	29	8	33	t0+qgcd+root0+rootrep+rad0	0	0	40	0
41	23	0	30	0	29	8	8	t0+qgcd+root0+rootrep+rad0	0	0	8	4
41	23	0	30	0	12	33	33	t0+qgcd+root0+rootrep+rad0	0	0	8	4
41	23	0	30	0	12	33	8	t0+qgcd+root0+rootrep+rad0	0	0	40	0
41	23	0	30	0	12	8	33	t0+qgcd+root0+rootrep+rad0	0	0	40	0
41	23	0	30	0	12	8	8	t0+qgcd+root0+rootrep+rad0	0	0	36	21
41	23	1	5	24	24	24	34	qgcd+rootrep	33	25	25	25
41	23	1	5	24	24	17	7	qgcd+rootrep+rad0	33	0	0	0
41	23	1	5	24	24	17	34	qgcd+rootrep+rad0	8	0	0	0
41	23	1	5	24	17	24	7	qgcd+rootrep+rad0	33	0	0	0
41	23	1	5	24	17	24	34	qgcd+rootrep+rad0	8	0	0	0
41	23	1	5	24	17	17	7	qgcd+rootrep+rad0	8	0	0	0
41	23	1	5	24	17	17	34	qgcd+rootrep+rad0	33	0	0	0
41	23	1	5	17	24	24	7	qgcd+rootrep+rad0	33	0	0	0
41	23	1	5	17	24	24	34	qgcd+rootrep+rad0	8	0	0	0
41	23	1	5	17	24	17	7	qgcd+rootrep+rad0	8	0	0	0
41	23	1	5	17	24	17	34	qgcd+rootrep+rad0	33	0	0	0
41	23	1	5	17	17	24	7	qgcd+rootrep+rad0	8	0	0	0
41	23	1	5	17	17	24	34	qgcd+rootrep+rad0	33	0	0	0
41	23	1	5	17	17	17	7	qgcd+rootrep	33	25	25	25
41	23	5	29	0	35	18	9	root0+rad0	0	0	25	16
41	23	5	29	0	35	23	32	root0+rad0	0	0	4	32
41	23	5	29	0	6	18	9	root0+rad0	0	0	4	32
41	23	5	29	0	6	23	32	root0+rad0	0	0	25	16
41	23	7	30	13	28	16	33	qgcd+rootrep+rad0	25	0	0	25
41	23	7	30	13	28	25	8	qgcd+rootrep+rad0	25	0	0	25
41	23	7	30	28	13	16	33	qgcd+rootrep+rad0	25	0	0	25
41	23	7	30	28	13	25	8	qgcd+rootrep+rad0	25	0	0	25
41	23	8	30	0	15	33	23	root0+rad0	0	0	31	37
41	23	8	30	0	26	8	18	root0+rad0	0	0	31	37
41	23	26	36	0	0	33	18	root0+rootrep+rad0	0	0	0	5
41	23	26	36	0	0	8	23	root0+rootrep+rad0	0	0	0	5
41	23	32	13	13	7	27	14	qrep+qgcd+rootrep+rad0	40	32	2	0
41	23	32	13	13	7	14	27	qrep+qgcd+rootrep+rad0	40	32	2	0
41	23	32	13	13	34	27	27	qrep+qgcd+rootrep	40	37	10	32
41	23	32	13	13	34	14	14	qrep+qgcd+rootrep	40	36	33	1
41	23	32	13	28	7	27	27	qrep+qgcd+rootrep	40	36	33	1
41	23	32	13	28	7	14	14	qrep+qgcd+rootrep	40	37	10	32
41	23	32	13	28	34	27	14	qrep+qgcd+rootrep+rad0	40	32	2	0
41	23	32	13	28	34	14	27	qrep+qgcd+rootrep+rad0	40	32	2	0
41	24	0	16	0	15	5	27	t0+qgcd+root0+rad0	0	0	31	10
41	24	0	16	0	26	36	14	t0+qgcd+root0+rad0	0	0	31	10
41	24	0	26	0	36	14	9	t0+qgcd+root0+rad0	0	0	39	23
41	24	0	26	0	5	27	32	t0+qgcd+root0+rad0	0	0	39	23
41	24	0	34	0	37	33	19	t0+qgcd+root0+rad0	0	0	31	39
41	24	0	34	0	4	8	22	t0+qgcd+root0+rad0	0	0	31	39
41	24	8	11	24	33	8	14	qgcd+rootrep+rad0	21	36	0	0
41	24	8	11	24	8	33	14	qgcd+rootrep+rad0	21	36	0	0
41	24	8	11	17	33	8	27	qgcd+rootrep+rad0	21	36	0	0
41	24	8	11	17	8	33	27	qgcd+rootrep+rad0	21	36	0	0
41	24	11	5	15	15	20	20	qgcd+rootrep	5	5	5	18
41	24	11	5	15	15	21	21	qgcd+rootrep	5	16	16	33
41	24	11	5	15	26	20	21	qgcd+rootrep+rad0	5	0	0	0
41	24	11	5	15	26	21	20	qgcd+rootrep+rad0	5	0	0	0
41	24	11	5	26	15	20	21	qgcd+rootrep+rad0	5	0	0	0
41	24	11	5	26	15	21	20	qgcd+rootrep+rad0	5	0	0	0
41	24	11	5	26	26	20	20	qgcd+rootrep	5	16	16	33
41	24	11	5	26	26	21	21	qgcd+rootrep	5	5	5	18
41	24	33	36	1	1	33	33	qgcd+rootrep	23	16	16	40
41	24	33	36	1	1	8	8	qgcd+rootrep	23	39	39	36
41	24	33	36	1	40	33	8	qgcd+rootrep+rad0	23	0	0	0
41	24	33	36	1	40	8	33	qgcd+rootrep+rad0	23	0	0	0
41	24	33	36	40	1	33	8	qgcd+rootrep+rad0	23	0	0	0
41	24	33	36	40	1	8	33	qgcd+rootrep+rad0	23	0	0	0
41	24	33	36	40	40	33	33	qgcd+rootrep	23	39	39	36
41	24	33	36	40	40	8	8	qgcd+rootrep	23	16	16	40
41	25	0	5	0	24	13	33	t0+qgcd+root0+rad0	0	0	36	23
41	25	0	5	0	24	13	8	t0+qgcd+root0+rad0	0	0	31	31
41	25	0	5	0	17	28	33	t0+qgcd+root0+rad0	0	0	31	31
41	25	0	5	0	17	28	8	t0+qgcd+root0+rad0	0	0	36	23
41	25	0	38	0	13	36	36	t0+qgcd+root0+rootrep+rad0	0	0	33	9
41	25	0	38	0	13	36	5	t0+qgcd+root0+rootrep+rad0	0	0	23	0
41	25	0	38	0	13	5	36	t0+qgcd+root0+rootrep+rad0	0	0	23	0
41	25	0	38	0	13	5	5	t0+qgcd+root0+rootrep+rad0	0	0	21	31
41	25	0	38	0	28	36	36	t0+qgcd+root0+rootrep+rad0	0	0	21	31
41	25	0	38	0	28	36	5	t0+qgcd+root0+rootrep+rad0	0	0	23	0
41	25	0	38	0	28	5	36	t0+qgcd+root0+rootrep+rad0	0	0	23	0
41	25	0	38	0	28	5	5	t0+qgcd+root0+rootrep+rad0	0	0	33	9
41	25	8	38	7	5	35	9	qrep	37	32	21	18
41	25	8	38	34	36	6	32	qrep	37	32	21	18
41	25	13	2	24	24	33	33	qgcd+rootrep	5	40	40	9
41	25	13	2	24	24	33	8	qgcd+rootrep+rad0	36	39	39	0
41	25	13	2	24	24	8	33	qgcd+rootrep+rad0	36	39	39	0
41	25	13	2	24	24	8	8	qgcd+rootrep	5	37	37	36
41	25	13	2	24	17	33	33	qgcd+rootrep+rad0	36	0	0	23
41	25	13	2	24	17	33	8	qgcd+rootrep+rad0	5	0	0	0
41	25	13	2	24	17	8	33	qgcd+rootrep+rad0	5	0	0	0
41	25	13	2	24	17	8	8	qgcd+rootrep+rad0	36	0	0	23
41	25	13	2	17	24	33	33	qgcd+rootrep+rad0	36	0	0	23
41	25	13	2	17	24	33	8	qgcd+rootrep+rad0	5	0	0	0
41	25	13	2	17	24	8	33	qgcd+rootrep+rad0	5	0	0	0
41	25	13	2	17	24	8	8	qgcd+rootrep+rad0	36	0	0	23
41	25	13	2	17	17	33	33	qgcd+rootrep	5	37	37	36
41	25	13	2	17	17	33	8	qgcd+rootrep+rad0	36	39	39	0
41	25	13	2	17	17	8	33	qgcd+rootrep+rad0	36	39	39	0
41	25	13	2	17	17	8	8	qgcd+rootrep	5	40	40	9
41	25	29	28	3	3	10	10	qgcd+rootrep	39	8	8	16
41	25	29	28	3	3	10	31	qgcd+rootrep+rad0	2	2	2	0
41	25	29	28	3	3	31	10	qgcd+rootrep+rad0	2	2	2	0
41	25	29	28	3	3	31	31	qgcd+rootrep	39	21	21	1
41	25	29	28	3	38	10	10	qgcd+rootrep+rad0	2	0	0	37
41	25	29	28	3	38	10	31	qgcd+rootrep+rad0	39	0	0	0
41	25	29	28	3	38	31	10	qgcd+rootrep+rad0	39	0	0	0
41	25	29	28	3	38	31	31	qgcd+rootrep+rad0	2	0	0	37
41	25	29	28	38	3	10	10	qgcd+rootrep+rad0	2	0	0	37
41	25	29	28	38	3	10	31	qgcd+rootrep+rad0	39	0	0	0
41	25	29	28	38	3	31	10	qgcd+rootrep+rad0	39	0	0	0
41	25	29	28	38	3	31	31	qgcd+rootrep+rad0	2	0	0	37
41	25	29	28	38	38	10	10	qgcd+rootrep	39	21	21	1
41	25	29	28	38	38	10	31	qgcd+rootrep+rad0	2	2	2	0
41	25	29	28	38	38	31	10	qgcd+rootrep+rad0	2	2	2	0
41	25	29	28	38	38	31	31	qgcd+rootrep	39	8	8	16
41	25	33	24	15	22	19	35	qrep+qgcd+rootrep+rad0	18	8	0	0
41	25	33	24	15	22	19	6	qrep+qgcd+rootrep+rad0	23	5	0	0
41	25	33	24	15	19	22	35	qrep+qgcd+rootrep+rad0	18	8	0	0
41	25	33	24	15	19	22	6	qrep+qgcd+rootrep+rad0	23	5	0	0
41	25	33	24	26	22	19	35	qrep+qgcd+rootrep+rad0	23	5	0	0
41	25	33	24	26	22	19	6	qrep+qgcd+rootrep+rad0	18	8	0	0
41	25	33	24	26	19	22	35	qrep+qgcd+rootrep+rad0	23	5	0	0
41	25	33	24	26	19	22	6	qrep+qgcd+rootrep+rad0	18	8	0	0
41	25	33	38	15	36	5	11	qrep+rootrep+rad0	16	18	0	0
41	25	33	38	15	5	36	11	qrep+rootrep+rad0	16	18	0	0
41	25	33	38	15	5	5	11	qrep+rootrep	25	36	10	10
41	25	33	38	26	36	36	30	qrep+rootrep	25	36	10	10
41	25	33	38	26	36	5	30	qrep+rootrep+rad0	16	18	0	0
41	25	33	38	26	5	36	30	qrep+rootrep+rad0	16	18	0	0
41	25	36	38	0	2	36	22	root0+rad0	0	0	40	37
41	25	36	38	0	2	5	22	root0+rad0	0	0	16	10
41	25	36	38	0	39	36	19	root0+rad0	0	0	16	10
41	25	36	38	0	39	5	19	root0+rad0	0	0	40	37
41	26	0	27	0	37	37	35	t0+qgcd+root0+rootrep+rad0	0	0	9	9
41	26	0	27	0	37	37	6	t0+qgcd+root0+rootrep+rad0	0	0	31	31
41	26	0	27	0	37	4	35	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	26	0	27	0	37	4	6	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	26	0	27	0	4	37	35	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	26	0	27	0	4	37	6	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	26	0	27	0	4	4	35	t0+qgcd+root0+rootrep+rad0	0	0	31	31
41	26	0	27	0	4	4	6	t0+qgcd+root0+rootrep+rad0	0	0	9	9
41	26	12	17	0	7	34	16	qgcd+root0+rootrep+rad0	0	0	0	0
41	26	12	17	0	7	34	25	qgcd+root0+rootrep+rad0	0	0	0	0
41	26	12	17	0	34	7	16	qgcd+root0+rootrep+rad0	0	0	0	0
41	26	12	17	0	34	7	25	qgcd+root0+rootrep+rad0	0	0	0	0
41	26	36	9	3	12	36	5	qgcd+rootrep+rad0	2	18	18	0
41	26	36	9	3	12	5	36	qgcd+rootrep+rad0	2	18	18	0
41	26	36	9	38	29	36	5	qgcd+rootrep+rad0	2	18	18	0
41	26	36	9	38	29	5	36	qgcd+rootrep+rad0	2	18	18	0
41	27	0	15	0	24	31	23	t0+qgcd+root0+rad0	0	0	4	37
41	27	0	15	0	17	10	18	t0+qgcd+root0+rad0	0	0	4	37
41	27	0	18	0	24	5	6	t0+qgcd+root0+rad0	0	0	18	21
41	27	0	18	0	17	36	35	t0+qgcd+root0+rad0	0	0	18	21
41	27	0	34	0	2	31	14	t0+qgcd+root0+rad0	0	0	21	39
41	27	0	34	0	39	10	27	t0+qgcd+root0+rad0	0	0	21	39
41	28	0	24	0	15	8	8	t0+qgcd+root0+rootrep+rad0	0	0	2	18
41	28	0	24	0	26	33	33	t0+qgcd+root0+rootrep+rad0	0	0	2	18
41	28	18	27	1	33	8	18	rootrep+rad0	37	33	0	0
41	28	18	27	1	33	8	23	rootrep+rad0	4	5	0	0
41	28	18	27	1	8	33	18	rootrep+rad0	37	33	0	0
41	28	18	27	1	8	33	23	rootrep+rad0	4	5	0	0
41	28	18	27	40	33	8	18	rootrep+rad0	4	5	0	0
41	28	18	27	40	33	8	23	rootrep+rad0	37	33	0	0
41	28	18	27	40	8	33	18	rootrep+rad0	4	5	0	0
41	28	18	27	40	8	33	23	rootrep+rad0	37	33	0	0
41	28	35	32	27	27	18	18	qgcd+rootrep	36	40	40	36
41	28	35	32	27	27	18	23	qgcd+rootrep+rad0	5	8	8	0
41	28	35	32	27	27	23	18	qgcd+rootrep+rad0	5	8	8	0
41	28	35	32	27	27	23	23	qgcd+rootrep	36	18	18	8
41	28	35	32	27	14	18	18	qgcd+rootrep+rad0	5	0	0	1
41	28	35	32	27	14	18	23	qgcd+rootrep+rad0	36	0	0	0
41	28	35	32	27	14	23	18	qgcd+rootrep+rad0	36	0	0	0
41	28	35	32	27	14	23	23	qgcd+rootrep+rad0	5	0	0	1
41	28	35	32	14	27	18	18	qgcd+rootrep+rad0	5	0	0	1
41	28	35	32	14	27	18	23	qgcd+rootrep+rad0	36	0	0	0
41	28	35	32	14	27	23	18	qgcd+rootrep+rad0	36	0	0	0
41	28	35	32	14	27	23	23	qgcd+rootrep+rad0	5	0	0	1
41	28	35	32	14	14	18	18	qgcd+rootrep	36	18	18	8
41	28	35	32	14	14	18	23	qgcd+rootrep+rad0	5	8	8	0
41	28	35	32	14	14	23	18	qgcd+rootrep+rad0	5	8	8	0
41	28	35	32	14	14	23	23	qgcd+rootrep	36	40	40	36
41	29	0	33	0	7	26	36	t0+qgcd+root0+rad0	0	0	36	2
41	29	0	33	0	34	15	5	t0+qgcd+root0+rad0	0	0	36	2
41	29	10	23	1	16	36	5	qgcd+rootrep+rad0	10	2	20	0
41	29	10	23	1	16	5	36	qgcd+rootrep+rad0	10	2	20	0
41	29	10	23	1	25	36	5	qgcd+rootrep+rad0	31	32	8	0
41	29	10	23	1	25	5	36	qgcd+rootrep+rad0	31	32	8	0
41	29	10	23	40	16	36	5	qgcd+rootrep+rad0	31	32	8	0
41	29	10	23	40	16	5	36	qgcd+rootrep+rad0	31	32	8	0
41	29	10	23	40	25	36	5	qgcd+rootrep+rad0	10	2	20	0
41	29	10	23	40	25	5	36	qgcd+rootrep+rad0	10	2	20	0
41	29	15	4	20	20	30	30	qgcd+rootrep	20	20	20	4
41	29	15	4	20	20	30	11	qgcd+rootrep+rad0	21	37	37	0
41	29	15	4	20	20	11	30	qgcd+rootrep+rad0	21	37	37	0
41	29	15	4	20	20	11	11	qgcd+rootrep	20	9	9	10
41	29	15	4	20	21	30	30	qgcd+rootrep+rad0	21	0	0	9
41	29	15	4	20	21	30	11	qgcd+rootrep+rad0	20	0	0	0
41	29	15	4	20	21	11	30	qgcd+rootrep+rad0	20	0	0	0
41	29	15	4	20	21	11	11	qgcd+rootrep+rad0	21	0	0	9
41	29	15	4	21	20	30	30	qgcd+rootrep+rad0	21	0	0	9
41	29	15	4	21	20	30	11	qgcd+rootrep+rad0	20	0	0	0
41	29	15	4	21	20	11	30	qgcd+rootrep+rad0	20	0	0	0
41	29	15	4	21	20	11	11	qgcd+rootrep+rad0	21	0	0	9
41	29	15	4	21	21	30	30	qgcd+rootrep	20	9	9	10
41	29	15	4	21	21	30	11	qgcd+rootrep+rad0	21	37	37	0
41	29	15	4	21	21	11	30	qgcd+rootrep+rad0	21	37	37	0
41	29	15	4	21	21	11	11	qgcd+rootrep	20	20	20	4
41	30	0	6	0	13	14	14	t0+qgcd+root0+rootrep+rad0	0	0	37	2
41	30	0	6	0	28	27	27	t0+qgcd+root0+rootrep+rad0	0	0	37	2
41	30	0	38	0	29	14	11	t0+qgcd+root0+rad0	0	0	40	1
41	30	0	38	0	12	27	30	t0+qgcd+root0+rad0	0	0	40	1
41	30	2	33	7	7	12	22	rootrep	21	1	1	16
41	30	2	33	7	34	29	22	rootrep+rad0	21	0	0	39
41	30	2	33	7	34	12	19	rootrep+rad0	21	0	0	39
41	30	2	33	34	7	29	22	rootrep+rad0	21	0	0	39
41	30	2	33	34	7	12	19	rootrep+rad0	21	0	0	39
41	30	2	33	34	34	29	19	rootrep	21	1	1	16
41	30	6	24	0	16	25	10	qgcd+root0+rootrep+rad0	0	0	0	0
41	30	6	24	0	16	25	31	qgcd+root0+rootrep+rad0	0	0	0	0
41	30	6	24	0	25	16	10	qgcd+root0+rootrep+rad0	0	0	0	0
41	30	6	24	0	25	16	31	qgcd+root0+rootrep+rad0	0	0	0	0
41	30	10	20	37	20	30	11	qgcd+rootrep+rad0	4	37	23	0
41	30	10	20	37	20	11	30	qgcd+rootrep+rad0	4	37	23	0
41	30	10	20	4	21	30	11	qgcd+rootrep+rad0	4	37	23	0
41	30	10	20	4	21	11	30	qgcd+rootrep+rad0	4	37	23	0
41	30	16	3	37	20	21	18	qgcd+rootrep+rad0	18	20	0	0
41	30	16	3	37	20	21	23	qgcd+rootrep+rad0	23	33	0	0
41	30	16	3	37	21	20	18	qgcd+rootrep+rad0	18	20	0	0
41	30	16	3	37	21	20	23	qgcd+rootrep+rad0	23	33	0	0
41	30	16	3	4	20	21	18	qgcd+rootrep+rad0	23	33	0	0
41	30	16	3	4	20	21	23	qgcd+rootrep+rad0	18	20	0	0
41	30	16	3	4	21	20	18	qgcd+rootrep+rad0	23	33	0	0
41	30	16	3	4	21	20	23	qgcd+rootrep+rad0	18	20	0	0
41	30	24	3	13	28	7	30	qgcd+rootrep+rad0	16	0	0	39
41	30	24	3	13	28	7	11	qgcd+rootrep+rad0	25	0	0	9
41	30	24	3	13	28	34	30	qgcd+rootrep+rad0	25	0	0	9
41	30	24	3	13	28	34	11	qgcd+rootrep+rad0	16	0	0	39
41	30	24	3	28	13	7	30	qgcd+rootrep+rad0	16	0	0	39
41	30	24	3	28	13	7	11	qgcd+rootrep+rad0	25	0	0	9
41	30	24	3	28	13	34	30	qgcd+rootrep+rad0	25	0	0	9
41	30	24	3	28	13	34	11	qgcd+rootrep+rad0	16	0	0	39
41	30	31	1	0	33	27	27	qgcd+root0+rootrep+rad0	0	0	21	32
41	30	31	1	0	33	27	14	qgcd+root0+rootrep+rad0	0	0	39	0
41	30	31	1	0	33	14	27	qgcd+root0+rootrep+rad0	0	0	39	0
41	30	31	1	0	33	14	14	qgcd+root0+rootrep+rad0	0	0	8	5
41	30	31	1	0	8	27	27	qgcd+root0+rootrep+rad0	0	0	8	5
41	30	31	1	0	8	27	14	qgcd+root0+rootrep+rad0	0	0	39	0
41	30	31	1	0	8	14	27	qgcd+root0+rootrep+rad0	0	0	39	0
41	30	31	1	0	8	14	14	qgcd+root0+rootrep+rad0	0	0	21	32
41	30	33	9	0	37	19	11	root0+rad0	0	0	40	8
41	30	33	9	0	4	22	30	root0+rad0	0	0	40	8
41	30	36	39	3	3	29	29	qgcd+rootrep	25	23	23	40
41	30	36	39	3	3	12	12	qgcd+rootrep	25	32	32	20
41	30	36	39	3	38	29	12	qgcd+rootrep+rad0	25	0	0	0
41	30	36	39	3	38	12	29	qgcd+rootrep+rad0	25	0	0	0
41	30	36	39	38	3	29	12	qgcd+rootrep+rad0	25	0	0	0
41	30	36	39	38	3	12	29	qgcd+rootrep+rad0	25	0	0	0
41	30	36	39	38	38	29	29	qgcd+rootrep	25	32	32	20
41	30	36	39	38	38	12	12	qgcd+rootrep	25	23	23	40
41	31	0	4	0	16	20	20	t0+qgcd+root0+rootrep+rad0	0	0	4	32
41	31	0	4	0	16	20	21	t0+qgcd+root0+rootrep+rad0	0	0	36	0
41	31	0	4	0	16	21	20	t0+qgcd+root0+rootrep+rad0	0	0	36	0
41	31	0	4	0	16	21	21	t0+qgcd+root0+rootrep+rad0	0	0	37	40
41	31	0	4	0	25	20	20	t0+qgcd+root0+rootrep+rad0	0	0	37	40
41	31	0	4	0	25	20	21	t0+qgcd+root0+rootrep+rad0	0	0	36	0
41	31	0	4	0	25	21	20	t0+qgcd+root0+rootrep+rad0	0	0	36	0
41	31	0	4	0	25	21	21	t0+qgcd+root0+rootrep+rad0	0	0	4	32
41	31	2	15	16	37	4	32	rootrep+rad0	8	25	0	0
41	31	2	15	16	4	37	32	rootrep+rad0	8	25	0	0
41	31	2	15	25	37	4	9	rootrep+rad0	8	25	0	0
41	31	2	15	25	4	37	9	rootrep+rad0	8	25	0	0
41	31	36	35	24	10	31	29	qrep+rootrep+rad0	18	25	0	0
41	31	36	35	24	31	10	29	qrep+rootrep+rad0	18	25	0	0
41	31	36	35	24	31	31	29	qrep+rootrep	23	32	23	23
