prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
11	1	0	0	12	6	3	1
11	1	0	1	12	6	3	inf
11	1	0	2	12	6	3	inf
11	1	0	3	12	6	3	inf
11	1	0	4	12	6	3	inf
11	1	0	5	12	6	3	inf
11	1	1	0	12	6	3	inf
11	1	1	1	12	6	3	inf
11	1	1	2	12	6	3	inf
11	1	1	3	12	6	3	inf
11	1	1	4	12	6	3	inf
11	1	1	5	12	6	3	inf
11	1	2	0	12	6	3	inf
11	1	2	1	12	6	3	1
11	1	2	2	12	6	3	inf
11	1	2	3	12	6	3	inf
11	1	2	4	12	6	3	inf
11	1	2	5	12	6	3	inf
11	1	3	0	12	6	3	inf
11	1	3	1	12	6	3	inf
11	1	3	2	12	6	3	inf
11	1	3	3	12	6	3	inf
11	1	3	4	12	6	3	inf
11	1	3	5	12	6	3	inf
11	1	4	0	12	6	3	inf
11	1	4	1	12	6	3	inf
11	1	4	2	12	6	3	1
11	1	4	3	12	6	3	inf
11	1	4	4	12	6	3	inf
11	1	4	5	12	6	3	inf
11	1	5	0	12	6	3	inf
11	1	5	1	12	6	3	inf
11	1	5	2	12	6	3	inf
11	1	5	3	12	6	3	inf
11	1	5	4	12	6	3	inf
11	1	5	5	12	6	3	inf
11	1	6	0	12	6	3	inf
11	1	6	1	12	6	3	inf
11	1	6	2	12	6	3	inf
11	1	6	3	12	6	3	1
11	1	6	4	12	6	3	inf
11	1	6	5	12	6	3	inf
11	1	7	0	12	6	3	inf
11	1	7	1	12	6	3	inf
11	1	7	2	12	6	3	inf
11	1	7	3	12	6	3	inf
11	1	7	4	12	6	3	inf
11	1	7	5	12	6	3	inf
11	1	8	0	12	6	3	inf
11	1	8	1	12	6	3	inf
11	1	8	2	12	6	3	inf
11	1	8	3	12	6	3	inf
11	1	8	4	12	6	3	1
11	1	8	5	12	6	3	inf
11	1	9	0	12	6	3	inf
11	1	9	1	12	6	3	inf
11	1	9	2	12	6	3	inf
11	1	9	3	12	6	3	inf
11	1	9	4	12	6	3	inf
11	1	9	5	12	6	3	inf
11	1	10	0	12	6	3	inf
11	1	10	1	12	6	3	inf
11	1	10	2	12	6	3	inf
11	1	10	3	12	6	3	inf
11	1	10	4	12	6	3	inf
11	1	10	5	12	6	3	1
11	1	11	0	12	6	3	inf
11	1	11	1	12	6	3	inf
