torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	2653	5168	2066	2584
1	4829	5168	842	2584
1	477	5168	1386	2584
1	749	5168	1386	2584
1	3197	5168	434	2584
1	2653	5168	162	2584
1	205	5168	570	2584
1	2925	5168	2066	2584
1	3469	5168	978	2584
1	3469	5168	842	2584
1	1021	5168	2202	2584
1	2109	5168	842	2584
1	5101	5168	570	2584
1	1837	5168	434	2584
1	4829	5168	298	2584
1	3197	5168	570	2584
1	1533	5168	2042	2584
1	1261	5168	1090	2584
1	4797	5168	1906	2584
1	3437	5168	1770	2584
1	2893	5168	2042	2584
1	3981	5168	1090	2584
1	989	5168	1090	2584
1	3981	5168	682	2584
1	3437	5168	2178	2584
1	3709	5168	2178	2584
1	1805	5168	2450	2584
1	5069	5168	138	2584
1	4253	5168	818	2584
1	1805	5168	2314	2584
1	3981	5168	410	2584
1	3437	5168	274	2584
1	3709	5168	138	2584
1	989	5168	1770	2584
1	989	5168	1226	2584
1	2349	5168	138	2584
1	445	5168	954	2584
1	717	5168	1362	2584
1	2077	5168	2314	2584
1	1805	5168	2	2584
1	717	5168	954	2584
1	2893	5168	1362	2584
1	4797	5168	1226	2584
1	1261	5168	1634	2584
1	173	5168	2	2584
1	2077	5168	138	2584
1	2077	5168	274	2584
1	3165	5168	1362	2584
1	173	5168	546	2584
1	173	5168	2042	2584
1	4525	5168	1498	2584
1	2893	5168	954	2584
1	4525	5168	1226	2584
1	3437	5168	2314	2584
1	4253	5168	954	2584
1	4253	5168	1498	2584
1	1261	5168	1498	2584
1	445	5168	274	2584
1	173	5168	138	2584
1	4797	5168	1770	2584
1	4253	5168	410	2584
1	1533	5168	1906	2584
1	3437	5168	2450	2584
1	5069	5168	2178	2584
1	5069	5168	2042	2584
1	5069	5168	2314	2584
1	717	5168	818	2584
1	1805	5168	410	2584
1	2349	5168	682	2584
1	3981	5168	2	2584
1	2621	5168	1634	2584
1	3709	5168	274	2584
1	1533	5168	2	2584
1	3165	5168	2450	2584
1	2621	5168	1090	2584
1	1533	5168	2178	2584
1	1261	5168	2178	2584
1	2077	5168	818	2584
1	2349	5168	818	2584
1	3981	5168	546	2584
1	445	5168	546	2584
1	1261	5168	1770	2584
1	989	5168	1362	2584
1	2621	5168	1226	2584
1	445	5168	410	2584
1	4253	5168	1090	2584
1	3165	5168	1770	2584
1	989	5168	682	2584
1	717	5168	274	2584
1	3709	5168	682	2584
1	4525	5168	818	2584
1	2621	5168	954	2584
1	2077	5168	410	2584
1	3709	5168	2	2584
1	4797	5168	2314	2584
1	2349	5168	546	2584
1	4525	5168	1906	2584
1	173	5168	2450	2584
1	445	5168	2450	2584
1	2893	5168	1498	2584
1	2349	5168	1226	2584
1	5069	5168	1634	2584
1	2621	5168	546	2584
1	3165	5168	2042	2584
1	3165	5168	1906	2584
1	717	5168	682	2584
1	1805	5168	1906	2584
1	4797	5168	1634	2584
1	1533	5168	1498	2584
1	4525	5168	1362	2584
1	2893	5168	1634	2584
1	621	5168	1282	2584
1	349	5168	330	2584
1	3885	5168	1146	2584
1	2525	5168	1010	2584
1	1981	5168	1282	2584
1	3069	5168	330	2584
1	77	5168	330	2584
1	3069	5168	2506	2584
1	2525	5168	1418	2584
1	2797	5168	1418	2584
1	893	5168	1690	2584
1	4157	5168	1962	2584
1	3341	5168	58	2584
1	893	5168	1554	2584
1	3069	5168	2234	2584
1	2525	5168	2098	2584
1	2797	5168	1962	2584
1	77	5168	1010	2584
1	77	5168	466	2584
1	1437	5168	1962	2584
1	4701	5168	194	2584
1	4973	5168	602	2584
1	1165	5168	1554	2584
1	893	5168	1826	2584
1	4973	5168	194	2584
1	1981	5168	602	2584
1	3885	5168	466	2584
1	349	5168	874	2584
1	4429	5168	1826	2584
1	1165	5168	1962	2584
1	1165	5168	2098	2584
1	2253	5168	602	2584
1	4429	5168	2370	2584
1	4429	5168	1282	2584
1	3613	5168	738	2584
1	1981	5168	194	2584
1	3613	5168	466	2584
1	2525	5168	1554	2584
1	3341	5168	194	2584
1	3341	5168	738	2584
1	349	5168	738	2584
1	4701	5168	2098	2584
1	4429	5168	1962	2584
1	3885	5168	1010	2584
1	3341	5168	2234	2584
1	621	5168	1146	2584
1	2525	5168	1690	2584
1	4157	5168	1418	2584
1	4157	5168	1282	2584
1	4157	5168	1554	2584
1	4973	5168	58	2584
1	893	5168	2234	2584
1	1437	5168	2506	2584
1	3069	5168	1826	2584
1	1709	5168	874	2584
1	2797	5168	2098	2584
1	621	5168	1826	2584
1	2253	5168	1690	2584
1	1709	5168	330	2584
1	621	5168	1418	2584
1	349	5168	1418	2584
1	1165	5168	58	2584
1	1437	5168	58	2584
1	3069	5168	2370	2584
1	4701	5168	2370	2584
1	349	5168	1010	2584
1	77	5168	602	2584
1	1709	5168	466	2584
1	4701	5168	2234	2584
1	3341	5168	330	2584
1	2253	5168	1010	2584
1	77	5168	2506	2584
1	4973	5168	2098	2584
1	2797	5168	2506	2584
1	3613	5168	58	2584
1	1709	5168	194	2584
1	1165	5168	2234	2584
1	2797	5168	1826	2584
1	3885	5168	1554	2584
1	1437	5168	2370	2584
1	3613	5168	1146	2584
1	4429	5168	1690	2584
1	4701	5168	1690	2584
1	1981	5168	738	2584
1	1437	5168	466	2584
1	4157	5168	874	2584
1	1709	5168	2370	2584
1	2253	5168	1282	2584
1	2253	5168	1146	2584
1	4973	5168	2506	2584
1	893	5168	1146	2584
1	3885	5168	874	2584
1	621	5168	738	2584
1	3613	5168	602	2584
1	1981	5168	874	2584
1	2445	5168	674	2584
1	2173	5168	2306	2584
1	541	5168	538	2584
1	4349	5168	402	2584
1	3805	5168	674	2584
1	4893	5168	2306	2584
1	1901	5168	2306	2584
1	4893	5168	1898	2584
1	4349	5168	810	2584
1	4621	5168	810	2584
1	2717	5168	1082	2584
1	813	5168	1354	2584
1	5165	5168	2034	2584
1	2717	5168	946	2584
1	4893	5168	1626	2584
1	4349	5168	1490	2584
1	4621	5168	1354	2584
1	1901	5168	402	2584
1	1901	5168	2442	2584
1	3261	5168	1354	2584
1	1357	5168	2170	2584
1	1629	5168	2578	2584
1	2989	5168	946	2584
1	2717	5168	1218	2584
1	1629	5168	2170	2584
1	3805	5168	2578	2584
1	541	5168	2442	2584
1	2173	5168	266	2584
1	1085	5168	1218	2584
1	2989	5168	1354	2584
1	2989	5168	1490	2584
1	4077	5168	2578	2584
1	1085	5168	1762	2584
1	1085	5168	674	2584
1	269	5168	130	2584
1	3805	5168	2170	2584
1	269	5168	2442	2584
1	4349	5168	946	2584
1	5165	5168	2170	2584
1	5165	5168	130	2584
1	2173	5168	130	2584
1	1357	5168	1490	2584
1	1085	5168	1354	2584
1	541	5168	402	2584
1	5165	5168	1626	2584
1	2445	5168	538	2584
1	4349	5168	1082	2584
1	813	5168	810	2584
1	813	5168	674	2584
1	813	5168	946	2584
1	1629	5168	2034	2584
1	2717	5168	1626	2584
1	3261	5168	1898	2584
1	4893	5168	1218	2584
1	3533	5168	266	2584
1	4621	5168	1490	2584
1	2445	5168	1218	2584
1	4077	5168	1082	2584
1	3533	5168	2306	2584
1	2445	5168	810	2584
1	2173	5168	810	2584
1	2989	5168	2034	2584
1	3261	5168	2034	2584
1	4893	5168	1762	2584
1	1357	5168	1762	2584
1	2173	5168	402	2584
1	1901	5168	2578	2584
1	3533	5168	2442	2584
1	1357	5168	1626	2584
1	5165	5168	2306	2584
1	4077	5168	402	2584
1	1901	5168	1898	2584
1	1629	5168	1490	2584
1	4621	5168	1898	2584
1	269	5168	2034	2584
1	3533	5168	2170	2584
1	2989	5168	1626	2584
1	4621	5168	1218	2584
1	541	5168	946	2584
1	3261	5168	1762	2584
1	269	5168	538	2584
1	1085	5168	1082	2584
1	1357	5168	1082	2584
1	3805	5168	130	2584
1	3261	5168	2442	2584
1	813	5168	266	2584
1	3533	5168	1762	2584
1	4077	5168	674	2584
1	4077	5168	538	2584
1	1629	5168	1898	2584
1	2717	5168	538	2584
1	541	5168	266	2584
1	2445	5168	130	2584
1	269	5168	2578	2584
1	3805	5168	266	2584
1	13	5168	826	2584
1	4909	5168	2458	2584
1	3277	5168	690	2584
1	1917	5168	554	2584
1	1373	5168	826	2584
1	2461	5168	2458	2584
1	4637	5168	2458	2584
1	2461	5168	2050	2584
1	1917	5168	962	2584
1	2189	5168	962	2584
1	285	5168	1234	2584
1	3549	5168	1506	2584
1	2733	5168	2186	2584
1	285	5168	1098	2584
1	2461	5168	1778	2584
1	1917	5168	1642	2584
1	2189	5168	1506	2584
1	4637	5168	554	2584
1	4637	5168	10	2584
1	829	5168	1506	2584
1	4093	5168	2322	2584
1	4365	5168	146	2584
1	557	5168	1098	2584
1	285	5168	1370	2584
1	4365	5168	2322	2584
1	1373	5168	146	2584
1	3277	5168	10	2584
1	4909	5168	418	2584
1	3821	5168	1370	2584
1	557	5168	1506	2584
1	557	5168	1642	2584
1	1645	5168	146	2584
1	3821	5168	1914	2584
1	3821	5168	826	2584
1	3005	5168	282	2584
1	1373	5168	2322	2584
1	3005	5168	10	2584
1	1917	5168	1098	2584
1	2733	5168	2322	2584
1	2733	5168	282	2584
1	4909	5168	282	2584
1	4093	5168	1642	2584
1	3821	5168	1506	2584
1	3277	5168	554	2584
1	2733	5168	1778	2584
1	13	5168	690	2584
1	1917	5168	1234	2584
1	3549	5168	962	2584
1	3549	5168	826	2584
1	3549	5168	1098	2584
1	4365	5168	2186	2584
1	285	5168	1778	2584
1	829	5168	2050	2584
1	2461	5168	1370	2584
1	1101	5168	418	2584
1	2189	5168	1642	2584
1	13	5168	1370	2584
1	1645	5168	1234	2584
1	1101	5168	2458	2584
1	13	5168	962	2584
1	4909	5168	962	2584
1	557	5168	2186	2584
1	829	5168	2186	2584
1	2461	5168	1914	2584
1	4093	5168	1914	2584
1	4909	5168	554	2584
1	4637	5168	146	2584
1	1101	5168	10	2584
1	4093	5168	1778	2584
1	2733	5168	2458	2584
1	1645	5168	554	2584
1	4637	5168	2050	2584
1	4365	5168	1642	2584
1	2189	5168	2050	2584
1	3005	5168	2186	2584
1	1101	5168	2322	2584
1	557	5168	1778	2584
1	2189	5168	1370	2584
1	3277	5168	1098	2584
1	829	5168	1914	2584
1	3005	5168	690	2584
1	3821	5168	1234	2584
1	4093	5168	1234	2584
1	1373	5168	282	2584
1	829	5168	10	2584
1	3549	5168	418	2584
1	1101	5168	1914	2584
1	1645	5168	826	2584
1	1645	5168	690	2584
1	4365	5168	2050	2584
1	285	5168	690	2584
1	3277	5168	418	2584
1	13	5168	282	2584
1	3005	5168	146	2584
1	1373	5168	418	2584
1	3661	5168	2194	2584
1	3389	5168	1242	2584
1	1757	5168	2058	2584
1	397	5168	1922	2584
1	5021	5168	2194	2584
1	941	5168	1242	2584
1	3117	5168	1242	2584
1	941	5168	834	2584
1	397	5168	2330	2584
1	669	5168	2330	2584
1	3933	5168	18	2584
1	2029	5168	290	2584
1	1213	5168	970	2584
1	3933	5168	2466	2584
1	941	5168	562	2584
1	397	5168	426	2584
1	669	5168	290	2584
1	3117	5168	1922	2584
1	3117	5168	1378	2584
1	4477	5168	290	2584
1	2573	5168	1106	2584
1	2845	5168	1514	2584
1	4205	5168	2466	2584
1	3933	5168	154	2584
1	2845	5168	1106	2584
1	5021	5168	1514	2584
1	1757	5168	1378	2584
1	3389	5168	1786	2584
1	2301	5168	154	2584
1	4205	5168	290	2584
1	4205	5168	426	2584
1	125	5168	1514	2584
1	2301	5168	698	2584
1	2301	5168	2194	2584
1	1485	5168	1650	2584
1	5021	5168	1106	2584
1	1485	5168	1378	2584
1	397	5168	2466	2584
1	1213	5168	1106	2584
1	1213	5168	1650	2584
1	3389	5168	1650	2584
1	2573	5168	426	2584
1	2301	5168	290	2584
1	1757	5168	1922	2584
1	1213	5168	562	2584
1	3661	5168	2058	2584
1	397	5168	18	2584
1	2029	5168	2330	2584
1	2029	5168	2194	2584
1	2029	5168	2466	2584
1	2845	5168	970	2584
1	3933	5168	562	2584
1	4477	5168	834	2584
1	941	5168	154	2584
1	4749	5168	1786	2584
1	669	5168	426	2584
1	3661	5168	154	2584
1	125	5168	18	2584
1	4749	5168	1242	2584
1	3661	5168	2330	2584
1	3389	5168	2330	2584
1	4205	5168	970	2584
1	4477	5168	970	2584
1	941	5168	698	2584
1	2573	5168	698	2584
1	3389	5168	1922	2584
1	3117	5168	1514	2584
1	4749	5168	1378	2584
1	2573	5168	562	2584
1	1213	5168	1242	2584
1	125	5168	1922	2584
1	3117	5168	834	2584
1	2845	5168	426	2584
1	669	5168	834	2584
1	1485	5168	970	2584
1	4749	5168	1106	2584
1	4205	5168	562	2584
1	669	5168	154	2584
1	1757	5168	2466	2584
1	4477	5168	698	2584
1	1485	5168	2058	2584
1	2301	5168	18	2584
1	2573	5168	18	2584
1	5021	5168	1650	2584
1	4477	5168	1378	2584
1	2029	5168	1786	2584
1	4749	5168	698	2584
