p	A	B	C	rho	sigma	pairing	a	b	c	d	mc	nc	U1	U0	V1	V0	M	N	G1	G0	W1	W0	ordD	ordH	relrankMN
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	12	36	7	38	2	24	12	24	2
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	14	22	5	22	16	39	12	24	2
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	19	37	12	26	32	1	12	24	2
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	20	0	3	19	15	31	12	24	2
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	24	3	10	3	34	21	12	24	2
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	26	22	10	26	7	22	12	24	2
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	27	19	5	3	25	18	12	24	2
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	28	18	36	29	12	7	12	24	2
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	30	1	21	19	2	9	12	24	2
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	32	2	3	27	26	13	12	24	2
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	33	33	14	34	34	14	12	24	2
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	34	37	11	29	39	32	12	24	2
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	35	31	30	7	34	25	12	24	2
41	20	22	26	9	2	2	33	6	24	40	23	4	10	8	10	5	40	34	32	22	34	12	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	2	21	0	14	38	32	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	5	33	37	38	13	37	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	12	36	7	38	2	24	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	14	22	5	22	16	39	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	19	37	12	26	32	1	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	20	0	3	19	15	31	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	24	3	10	3	34	21	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	26	22	10	26	7	22	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	27	19	5	3	25	18	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	28	18	36	29	12	7	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	30	1	21	19	2	9	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	32	2	3	27	26	13	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	33	33	14	34	34	14	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	34	37	11	29	39	32	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	35	31	30	7	34	25	12	24	2
41	20	22	26	9	2	3	24	6	33	40	23	4	10	8	10	5	40	34	32	22	34	12	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	5	37	21	27	25	20	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	9	21	17	14	35	31	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	11	27	6	17	0	35	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	13	10	10	30	11	0	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	13	23	11	6	30	0	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	14	30	4	17	39	14	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	15	13	1	13	31	11	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	18	21	24	34	9	35	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	22	22	40	14	1	10	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	26	5	8	34	15	31	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	28	9	18	35	1	28	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	30	19	13	27	18	12	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	31	8	4	11	2	24	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	32	39	24	7	28	36	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	34	1	38	13	33	7	12	24	2
41	20	26	22	32	39	1	8	35	17	1	26	31	1	2	11	9	37	24	6	7	4	5	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	5	37	21	27	25	20	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	9	21	17	14	35	31	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	11	27	6	17	0	35	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	13	10	10	30	11	0	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	13	23	11	6	30	0	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	14	30	4	17	39	14	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	15	13	1	13	31	11	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	18	21	24	34	9	35	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	22	22	40	14	1	10	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	26	5	8	34	15	31	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	28	9	18	35	1	28	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	30	19	13	27	18	12	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	31	8	4	11	2	24	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	32	39	24	7	28	36	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	34	1	38	13	33	7	12	24	2
41	20	26	22	32	39	2	8	17	35	1	26	31	1	2	11	9	37	24	6	7	4	5	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	5	37	21	27	25	20	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	9	21	17	14	35	31	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	11	27	6	17	0	35	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	13	10	10	30	11	0	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	13	23	11	6	30	0	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	14	30	4	17	39	14	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	15	13	1	13	31	11	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	18	21	24	34	9	35	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	22	22	40	14	1	10	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	26	5	8	34	15	31	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	28	9	18	35	1	28	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	30	19	13	27	18	12	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	31	8	4	11	2	24	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	32	39	24	7	28	36	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	34	1	38	13	33	7	12	24	2
41	20	26	22	32	39	3	35	17	8	1	26	31	1	2	11	9	37	24	6	7	4	5	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	2	21	0	14	38	32	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	5	33	37	38	13	37	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	12	36	7	38	2	24	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	14	22	5	22	16	39	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	19	37	12	26	32	1	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	20	0	3	19	15	31	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	24	3	10	3	34	21	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	26	22	10	26	7	22	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	27	19	5	3	25	18	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	28	18	36	29	12	7	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	30	1	21	19	2	9	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	32	2	3	27	26	13	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	33	33	14	34	34	14	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	34	37	11	29	39	32	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	35	31	30	7	34	25	12	24	2
41	20	26	22	9	2	1	33	6	24	40	23	4	10	8	10	5	40	34	32	22	34	12	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	2	21	0	14	38	32	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	5	33	37	38	13	37	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	12	36	7	38	2	24	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	14	22	5	22	16	39	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	19	37	12	26	32	1	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	20	0	3	19	15	31	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	24	3	10	3	34	21	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	26	22	10	26	7	22	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	27	19	5	3	25	18	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	28	18	36	29	12	7	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	30	1	21	19	2	9	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	32	2	3	27	26	13	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	33	33	14	34	34	14	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	34	37	11	29	39	32	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	35	31	30	7	34	25	12	24	2
41	20	26	22	9	2	2	33	24	6	40	23	4	10	8	10	5	40	34	32	22	34	12	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	2	21	0	14	38	32	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	5	33	37	38	13	37	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	12	36	7	38	2	24	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	14	22	5	22	16	39	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	19	37	12	26	32	1	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	20	0	3	19	15	31	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	24	3	10	3	34	21	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	26	22	10	26	7	22	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	27	19	5	3	25	18	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	28	18	36	29	12	7	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	30	1	21	19	2	9	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	32	2	3	27	26	13	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	33	33	14	34	34	14	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	34	37	11	29	39	32	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	35	31	30	7	34	25	12	24	2
41	20	26	22	9	2	3	6	24	33	40	23	4	10	8	10	5	40	34	32	22	34	12	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	4	39	0	28	14	34	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	6	0	26	17	2	16	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	7	16	26	19	35	25	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	11	34	38	12	10	12	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	15	40	20	14	32	24	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	17	31	37	28	24	18	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	18	17	10	14	8	32	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	19	12	40	19	29	22	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	21	15	17	30	24	35	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	24	14	3	12	19	36	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	25	21	23	11	9	20	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	27	12	10	17	37	25	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	28	23	7	11	40	21	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	37	13	28	6	20	33	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	38	7	39	24	5	13	12	24	2
41	20	28	38	1	5	1	10	14	19	23	30	29	19	10	14	8	40	19	31	38	25	37	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	4	39	0	28	14	34	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	6	0	26	17	2	16	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	7	16	26	19	35	25	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	11	34	38	12	10	12	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	15	40	20	14	32	24	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	17	31	37	28	24	18	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	18	17	10	14	8	32	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	19	12	40	19	29	22	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	21	15	17	30	24	35	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	24	14	3	12	19	36	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	25	21	23	11	9	20	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	27	12	10	17	37	25	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	28	23	7	11	40	21	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	37	13	28	6	20	33	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	38	7	39	24	5	13	12	24	2
41	20	28	38	1	5	2	10	19	14	23	30	29	19	10	14	8	40	19	31	38	25	37	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	4	39	0	28	14	34	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	6	0	26	17	2	16	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	7	16	26	19	35	25	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	11	34	38	12	10	12	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	15	40	20	14	32	24	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	17	31	37	28	24	18	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	18	17	10	14	8	32	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	19	12	40	19	29	22	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	21	15	17	30	24	35	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	24	14	3	12	19	36	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	25	21	23	11	9	20	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	27	12	10	17	37	25	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	28	23	7	11	40	21	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	37	13	28	6	20	33	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	38	7	39	24	5	13	12	24	2
41	20	28	38	1	5	3	14	19	10	23	30	29	19	10	14	8	40	19	31	38	25	37	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	2	15	2	19	6	4	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	4	20	6	14	11	26	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	7	40	27	30	39	40	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	8	12	40	13	33	33	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	9	23	29	19	28	22	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	9	38	17	28	13	19	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	10	3	31	12	23	9	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	11	17	9	19	14	37	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	18	38	39	14	16	11	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	20	2	4	7	12	11	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	20	37	16	28	29	30	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	24	34	18	27	26	4	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	26	10	24	15	21	35	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	29	11	32	24	9	9	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	35	29	8	12	33	12	12	24	2
41	20	28	38	40	36	1	31	27	22	18	1	7	20	31	18	8	40	33	38	12	8	32	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	2	15	2	19	6	4	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	4	20	6	14	11	26	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	7	40	27	30	39	40	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	8	12	40	13	33	33	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	9	23	29	19	28	22	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	9	38	17	28	13	19	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	10	3	31	12	23	9	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	11	17	9	19	14	37	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	18	38	39	14	16	11	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	20	2	4	7	12	11	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	20	37	16	28	29	30	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	24	34	18	27	26	4	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	26	10	24	15	21	35	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	29	11	32	24	9	9	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	35	29	8	12	33	12	12	24	2
41	20	28	38	40	36	2	31	22	27	18	1	7	20	31	18	8	40	33	38	12	8	32	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	2	15	2	19	6	4	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	4	20	6	14	11	26	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	7	40	27	30	39	40	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	8	12	40	13	33	33	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	9	23	29	19	28	22	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	9	38	17	28	13	19	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	10	3	31	12	23	9	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	11	17	9	19	14	37	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	18	38	39	14	16	11	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	20	2	4	7	12	11	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	20	37	16	28	29	30	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	24	34	18	27	26	4	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	26	10	24	15	21	35	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	29	11	32	24	9	9	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	35	29	8	12	33	12	12	24	2
41	20	28	38	40	36	3	27	22	31	18	1	7	20	31	18	8	40	33	38	12	8	32	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	4	39	0	28	14	34	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	6	0	26	17	2	16	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	7	16	26	19	35	25	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	11	34	38	12	10	12	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	15	40	20	14	32	24	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	17	31	37	28	24	18	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	18	17	10	14	8	32	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	19	12	40	19	29	22	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	21	15	17	30	24	35	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	24	14	3	12	19	36	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	25	21	23	11	9	20	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	27	12	10	17	37	25	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	28	23	7	11	40	21	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	37	13	28	6	20	33	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	38	7	39	24	5	13	12	24	2
41	20	38	28	1	5	1	10	19	14	23	30	29	19	10	14	8	40	19	31	38	25	37	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	4	39	0	28	14	34	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	6	0	26	17	2	16	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	7	16	26	19	35	25	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	11	34	38	12	10	12	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	15	40	20	14	32	24	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	17	31	37	28	24	18	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	18	17	10	14	8	32	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	19	12	40	19	29	22	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	21	15	17	30	24	35	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	24	14	3	12	19	36	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	25	21	23	11	9	20	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	27	12	10	17	37	25	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	28	23	7	11	40	21	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	37	13	28	6	20	33	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	38	7	39	24	5	13	12	24	2
41	20	38	28	1	5	2	10	14	19	23	30	29	19	10	14	8	40	19	31	38	25	37	12	24	2
41	20	38	28	1	5	3	19	14	10	23	30	29	19	10	14	8	4	39	0	28	14	34	12	24	2
41	20	38	28	1	5	3	19	14	10	23	30	29	19	10	14	8	6	0	26	17	2	16	12	24	2
41	20	38	28	1	5	3	19	14	10	23	30	29	19	10	14	8	7	16	26	19	35	25	12	24	2
41	20	38	28	1	5	3	19	14	10	23	30	29	19	10	14	8	11	34	38	12	10	12	12	24	2
41	20	38	28	1	5	3	19	14	10	23	30	29	19	10	14	8	15	40	20	14	32	24	12	24	2
41	20	38	28	1	5	3	19	14	10	23	30	29	19	10	14	8	17	31	37	28	24	18	12	24	2
41	20	38	28	1	5	3	19	14	10	23	30	29	19	10	14	8	18	17	10	14	8	32	12	24	2
41	20	38	28	1	5	3	19	14	10	23	30	29	19	10	14	8	19	12	40	19	29	22	12	24	2
41	20	38	28	1	5	3	19	14	10	23	30	29	19	10	14	8	21	15	17	30	24	35	12	24	2
41	20	38	28	1	5	3	19	14	10	23	30	29	19	10	14	8	24	14	3	12	19	36	12	24	2
41	20	38	28	1	5	3	19	14	10	23	30	29	19	10	14	8	25	21	23	11	9	20	12	24	2
41	20	38	28	1	5	3	19	14	10	23	30	29	19	10	14	8	27	12	10	17	37	25	12	24	2
41	20	38	28	1	5	3	19	14	10	23	30	29	19	10	14	8	28	23	7	11	40	21	12	24	2
