family	n	d	parameter	status	jacobian_order
5	0	1	0	boundary	0
5	1	1	1	boundary	0
5	2	1	2	good_allowed	12288
5	3	1	3	good_allowed	10752
5	4	1	4	good_allowed	10752
5	5	1	5	good_allowed	12288
5	6	1	6	good_allowed	12288
5	7	1	7	good_allowed	9216
5	8	1	8	good_allowed	9216
5	9	1	9	good_allowed	9216
5	10	1	10	good_allowed	12288
5	11	1	11	good_allowed	12288
5	12	1	12	good_allowed	10752
5	13	1	13	good_allowed	10752
5	14	1	14	good_allowed	10752
5	15	1	15	good_allowed	9216
5	16	1	16	good_allowed	10752
5	17	1	17	good_allowed	9216
5	18	1	18	good_allowed	12288
5	19	1	19	boundary	0
5	20	1	20	good_allowed	9216
5	21	1	21	boundary	0
5	22	1	22	good_allowed	12288
5	23	1	23	boundary	0
5	24	1	24	good_allowed	10752
5	25	1	25	good_allowed	12288
5	26	1	26	boundary	0
5	27	1	27	good_allowed	10752
5	28	1	28	good_allowed	12288
5	29	1	29	good_allowed	9216
5	30	1	30	good_allowed	10752
5	31	1	31	good_allowed	10752
5	32	1	32	good_allowed	12288
5	33	1	33	good_allowed	9216
5	34	1	34	good_allowed	9216
5	35	1	35	good_allowed	9216
5	36	1	36	good_allowed	10752
5	37	1	37	good_allowed	12288
5	38	1	38	good_allowed	12288
5	39	1	39	good_allowed	10752
5	40	1	40	good_allowed	10752
5	41	1	41	good_allowed	9216
5	42	1	42	good_allowed	10752
5	43	1	43	good_allowed	9216
5	44	1	44	good_allowed	9216
5	45	1	45	good_allowed	10752
5	46	1	46	good_allowed	9216
5	47	1	47	good_allowed	10752
5	48	1	48	good_allowed	12288
5	49	1	49	good_allowed	9216
5	50	1	50	good_allowed	10752
5	51	1	51	good_allowed	9216
5	52	1	52	good_allowed	10752
5	53	1	53	good_allowed	9216
5	54	1	54	boundary	0
5	55	1	55	good_allowed	12288
5	56	1	56	good_allowed	12288
5	57	1	57	good_allowed	9216
5	58	1	58	good_allowed	10752
5	59	1	59	good_allowed	9216
5	60	1	60	good_allowed	9216
5	61	1	61	good_allowed	12288
5	62	1	62	good_allowed	9216
5	63	1	63	good_allowed	10752
5	64	1	64	good_allowed	9216
5	65	1	65	good_allowed	10752
5	66	1	66	good_allowed	12288
5	67	1	67	good_allowed	9216
5	68	1	68	good_allowed	9216
5	69	1	69	good_allowed	10752
5	70	1	70	good_allowed	10752
5	71	1	71	good_allowed	9216
5	72	1	72	good_allowed	9216
5	73	1	73	good_allowed	10752
5	74	1	74	good_allowed	12288
5	75	1	75	good_allowed	10752
5	76	1	76	good_allowed	9216
5	77	1	77	good_allowed	9216
5	78	1	78	good_allowed	9216
5	79	1	79	good_allowed	10752
5	80	1	80	good_allowed	9216
5	81	1	81	good_allowed	9216
5	82	1	82	good_allowed	10752
5	83	1	83	good_allowed	9216
5	84	1	84	good_allowed	12288
5	85	1	85	good_allowed	9216
5	86	1	86	good_allowed	12288
5	87	1	87	good_allowed	9216
5	88	1	88	good_allowed	9216
5	89	1	89	good_allowed	9216
5	90	1	90	good_allowed	12288
5	91	1	91	good_allowed	12288
5	92	1	92	good_allowed	12288
5	93	1	93	good_allowed	9216
5	94	1	94	good_allowed	9216
5	95	1	95	good_allowed	10752
5	96	1	96	good_allowed	9216
5	97	1	97	good_allowed	9216
5	98	1	98	good_allowed	9216
5	99	1	99	good_allowed	9216
5	100	1	100	good_allowed	10752
5	101	1	101	good_allowed	9216
5	102	1	102	good_allowed	10752
5	103	1	103	good_allowed	12288
5	104	1	104	good_allowed	9216
5	105	1	105	good_allowed	10752
5	106	1	106	good_allowed	10752
5	107	1	107	boundary	0
5	108	1	108	boundary	0
5	1	0	infinity	boundary	0
6	0	1	0	boundary	0
6	1	1	1	boundary	0
6	4	1	4	good_allowed	13440
6	5	1	5	good_allowed	13440
6	6	1	6	good_allowed	10752
6	7	1	7	good_allowed	13440
6	8	1	8	good_allowed	10752
6	10	1	10	good_allowed	13440
6	11	1	11	good_allowed	13440
6	14	1	14	good_allowed	13440
6	16	1	16	good_allowed	10752
6	18	1	18	good_allowed	10752
6	21	1	21	good_allowed	13440
6	22	1	22	good_allowed	13440
6	25	1	25	good_allowed	10752
6	26	1	26	good_allowed	13440
6	29	1	29	good_allowed	13440
6	30	1	30	good_allowed	13440
6	31	1	31	good_allowed	10752
6	34	1	34	good_allowed	13440
6	36	1	36	good_allowed	13440
6	37	1	37	good_allowed	13440
6	38	1	38	good_allowed	13440
6	39	1	39	good_allowed	13440
6	40	1	40	good_allowed	13440
6	41	1	41	good_allowed	10752
6	43	1	43	good_allowed	13440
6	45	1	45	boundary	0
6	48	1	48	good_allowed	10752
6	49	1	49	good_allowed	10752
6	56	1	56	good_allowed	13440
6	61	1	61	good_allowed	10752
6	63	1	63	boundary	0
6	66	1	66	good_allowed	13440
6	69	1	69	good_allowed	13440
6	70	1	70	good_allowed	13440
6	71	1	71	good_allowed	13440
6	75	1	75	good_allowed	10752
6	78	1	78	good_allowed	13440
6	79	1	79	good_allowed	13440
6	82	1	82	good_allowed	13440
6	84	1	84	good_allowed	10752
6	89	1	89	good_allowed	10752
6	91	1	91	good_allowed	10752
6	93	1	93	good_allowed	13440
6	94	1	94	good_allowed	13440
6	95	1	95	good_allowed	13440
6	98	1	98	good_allowed	13440
6	99	1	99	good_allowed	13440
6	102	1	102	good_allowed	10752
6	103	1	103	good_allowed	10752
6	106	1	106	good_allowed	13440
6	108	1	108	boundary	0
6	1	0	infinity	boundary	0
