a	b	c	d	signs	primitive_a	primitive_b	primitive_c	primitive_d	rectangle	known_bank	local_contact	deep11	deep13
1054	1071	1116	6174	6	1054	1071	-1116	-6174	0	0	0	0	0
1054	1271	2108	2542	6	34	41	-68	-82	1	0	0	0	0
1054	1581	6324	9486	6	2	3	-12	-18	1	0	0	0	0
1054	5831	6076	6174	6	1054	5831	-6076	-6174	0	0	0	0	0
1056	1344	2640	3360	6	22	28	-55	-70	1	0	0	0	0
1056	1444	1452	1782	6	528	722	-726	-891	0	0	0	0	0
1056	1536	5181	7536	6	352	512	-1727	-2512	1	0	0	0	0
1056	1584	6336	9504	6	2	3	-12	-18	1	0	0	0	0
1056	1804	2304	3936	6	264	451	-576	-984	1	0	0	0	0
1056	2112	2156	3168	6	24	48	-49	-72	0	0	0	0	0
1056	2904	3234	4056	6	176	484	-539	-676	0	0	0	0	0
1056	3168	3718	4224	6	48	144	-169	-192	0	0	0	0	0
1058	1587	6348	9522	6	2	3	-12	-18	1	0	0	0	0
1058	1725	1734	3312	6	1058	1725	-1734	-3312	0	0	0	0	0
1058	4418	4761	8464	6	1058	4418	-4761	-8464	0	0	0	0	0
1058	4508	5476	6624	6	529	2254	-2738	-3312	0	0	0	0	0
1059	1542	2118	3084	6	353	514	-706	-1028	1	0	0	0	0
1060	1590	6360	9540	6	2	3	-12	-18	1	0	0	0	0
1060	2320	3445	7540	6	212	464	-689	-1508	1	0	0	0	0
1062	1188	1593	1782	6	118	132	-177	-198	1	0	0	0	0
1062	1593	6372	9558	6	2	3	-12	-18	1	0	0	0	0
1062	1980	2655	4950	6	118	220	-295	-550	1	0	0	0	0
1064	1216	1729	1976	6	56	64	-91	-104	1	0	0	0	0
1064	1330	2464	3080	6	76	95	-176	-220	1	0	0	0	0
1064	1456	3724	5096	6	38	52	-133	-182	1	0	0	0	0
1064	1596	6384	9576	6	2	3	-12	-18	1	0	0	0	0
1064	1862	1900	4788	6	28	49	-50	-126	0	0	0	0	0
1064	3724	3800	8512	6	14	49	-50	-112	0	0	0	0	0
1064	6776	6944	8246	6	76	484	-496	-589	0	0	0	0	0
1065	1775	2799	4665	6	1065	1775	-2799	-4665	1	0	0	0	0
1065	3408	3550	6390	6	15	48	-50	-90	0	0	0	0	0
1066	1148	1391	1498	6	1066	1148	-1391	-1498	1	0	0	0	0
1066	1274	3146	9594	6	41	49	-121	-369	0	0	0	0	0
1066	1599	6396	9594	6	2	3	-12	-18	1	0	0	0	0
1067	2134	4246	8492	6	97	194	-386	-772	1	0	0	0	0
1068	1602	6408	9612	6	2	3	-12	-18	1	0	0	0	0
1068	4806	5292	5400	6	178	801	-882	-900	0	0	0	0	0
1070	1605	6420	9630	6	2	3	-12	-18	1	0	0	0	0
1071	1479	3927	5423	6	63	87	-231	-319	1	0	0	0	0
1072	1407	3072	4032	6	1072	1407	-3072	-4032	1	0	0	0	0
1072	1408	3082	4048	6	536	704	-1541	-2024	1	0	0	0	0
1072	1608	6432	9648	6	2	3	-12	-18	1	0	0	0	0
1073	1147	1363	1457	6	1073	1147	-1363	-1457	1	0	0	0	0
1073	4477	4625	5365	6	29	121	-125	-145	0	0	0	0	0
1074	1611	6444	9666	6	2	3	-12	-18	1	0	0	0	0
1075	1425	3225	4275	6	43	57	-129	-171	1	0	0	0	0
1076	1614	6456	9684	6	2	3	-12	-18	1	0	0	0	0
1077	1446	2154	2892	0	359	482	718	964	1	1	0	0	0
1078	1210	1260	1925	6	1078	1210	-1260	-1925	0	0	0	0	0
1078	1372	1375	3430	6	1078	1372	-1375	-3430	0	0	0	0	0
1078	1372	2695	3430	6	22	28	-55	-70	1	0	0	0	0
1078	1540	4753	6790	6	154	220	-679	-970	1	0	0	0	0
1078	1584	1617	3234	6	98	144	-147	-294	0	0	0	0	0
1078	1617	1782	6468	6	98	147	-162	-588	0	0	0	0	0
1078	1617	6468	9702	6	2	3	-12	-18	1	0	0	0	0
1078	2387	2828	6262	6	1078	2387	-2828	-6262	1	0	0	0	0
1078	3773	3850	8624	6	14	49	-50	-112	0	0	0	0	0
1078	5544	7436	7700	6	49	252	-338	-350	0	0	0	0	0
1078	5577	6468	9702	6	98	507	-588	-882	0	0	0	0	0
1079	1261	1909	2231	6	1079	1261	-1909	-2231	1	0	0	0	0
1080	1125	1200	1800	6	72	75	-80	-120	0	0	0	0	0
1080	1170	1440	1560	6	36	39	-48	-52	1	0	0	0	0
1080	1395	2880	3720	6	72	93	-192	-248	1	0	0	0	0
1080	1440	3330	4440	6	36	48	-111	-148	1	0	0	0	0
1080	1584	5580	8184	6	90	132	-465	-682	1	0	0	0	0
1080	1620	1728	1800	6	30	45	-48	-50	0	0	0	0	0
1080	1620	1728	5000	6	270	405	-432	-1250	0	0	0	0	0
1080	1620	1800	6912	6	30	45	-50	-192	0	0	0	0	0
1080	1620	6480	9720	6	2	3	-12	-18	1	0	0	0	0
1080	1944	2025	6480	6	40	72	-75	-240	0	0	0	0	0
1080	2160	2205	3240	6	24	48	-49	-72	0	0	0	0	0
1080	2430	3680	8280	6	108	243	-368	-828	1	0	0	0	0
1080	3456	3600	6480	6	15	48	-50	-90	0	0	0	0	0
1080	3528	3630	7200	6	180	588	-605	-1200	0	0	0	0	0
1080	3920	4320	6480	6	27	98	-108	-162	0	0	0	0	0
1080	5400	6480	8649	6	120	600	-720	-961	0	0	0	0	0
1081	1104	1176	3384	6	1081	1104	-1176	-3384	0	0	0	0	0
1081	2300	2350	2450	6	1081	2300	-2350	-2450	0	0	0	0	0
1081	4508	4606	4802	6	1081	4508	-4606	-4802	0	0	1	0	0
1082	1623	6492	9738	6	2	3	-12	-18	1	0	0	0	0
1084	1616	6233	9292	6	1084	1616	-6233	-9292	1	0	0	0	0
1084	1626	6504	9756	6	2	3	-12	-18	1	0	0	0	0
1085	1395	2835	3645	6	217	279	-567	-729	1	0	0	0	0
1086	1629	6516	9774	6	2	3	-12	-18	1	0	0	0	0
1088	1156	1352	3400	6	272	289	-338	-850	0	0	0	0	0
1088	1292	2048	2432	6	272	323	-512	-608	1	0	0	0	0
1088	1312	2176	2624	6	34	41	-68	-82	1	0	0	0	0
1088	1536	4488	6336	6	136	192	-561	-792	1	0	0	0	0
1088	1632	6528	9792	6	2	3	-12	-18	1	0	0	0	0
1089	1551	4719	6721	6	99	141	-429	-611	1	0	0	0	0
1090	1635	6540	9810	6	2	3	-12	-18	1	0	0	0	0
1092	1170	6370	6825	6	84	90	-490	-525	1	0	0	0	0
1092	1533	4368	6132	6	52	73	-208	-292	1	0	0	0	0
1092	1638	6552	9828	6	2	3	-12	-18	1	0	0	0	0
1092	1911	1950	4914	6	28	49	-50	-126	0	0	0	0	0
1092	3822	3900	8736	6	14	49	-50	-112	0	0	0	0	0
1094	1641	6564	9846	6	2	3	-12	-18	1	0	0	0	0
1095	2285	3285	6855	6	219	457	-657	-1371	1	0	0	0	0
1095	3504	3650	6570	6	15	48	-50	-90	0	0	0	0	0
1096	1644	6576	9864	6	2	3	-12	-18	1	0	0	0	0
1098	1602	5490	8010	6	61	89	-305	-445	1	0	0	0	0
1098	1647	6588	9882	6	2	3	-12	-18	1	0	0	0	0
1100	1400	2750	3500	6	22	28	-55	-70	1	0	0	0	0
1100	1485	3600	4860	6	220	297	-720	-972	1	0	0	0	0
1100	1510	2090	2869	0	1100	1510	2090	2869	1	1	0	0	0
1100	1573	7150	8450	6	1100	1573	-7150	-8450	0	0	0	0	0
1100	1650	6600	9900	6	2	3	-12	-18	1	0	0	0	0
1100	1790	2750	4475	6	220	358	-550	-895	1	0	0	0	0
1100	2134	2156	8536	6	50	97	-98	-388	0	0	0	0	0
1100	2744	2750	3500	6	550	1372	-1375	-1750	0	0	0	0	0
1100	3718	4312	5324	6	50	169	-196	-242	0	0	0	0	0
1102	1305	2052	2430	6	1102	1305	-2052	-2430	1	0	0	0	0
1102	1508	3857	5278	6	38	52	-133	-182	1	0	0	0	0
1102	1558	4582	6478	6	551	779	-2291	-3239	1	0	0	0	0
1102	1653	6612	9918	6	2	3	-12	-18	1	0	0	0	0
1102	4598	4750	5510	6	29	121	-125	-145	0	0	0	0	0
1104	1536	4209	5856	6	368	512	-1403	-1952	1	0	0	0	0
1104	1656	6624	9936	6	2	3	-12	-18	1	0	0	0	0
1104	2208	2254	3312	6	24	48	-49	-72	0	0	0	0	0
1104	2496	3312	6292	0	276	624	828	1573	0	1	0	0	0
1104	3312	3887	4416	6	48	144	-169	-192	0	0	0	0	0
1105	1495	3655	4945	6	221	299	-731	-989	1	0	0	0	0
1105	1547	4355	6097	6	85	119	-335	-469	1	0	0	0	0
1106	1204	1501	1634	6	1106	1204	-1501	-1634	1	0	0	0	0
1106	1659	6636	9954	6	2	3	-12	-18	1	0	0	0	0
1106	2686	2788	7175	6	1106	2686	-2788	-7175	0	0	0	0	0
1106	3871	3950	8848	6	14	49	-50	-112	0	0	0	0	0
1107	1323	3267	9963	6	41	49	-121	-369	0	0	0	0	0
1107	4018	4428	6642	6	27	98	-108	-162	0	0	0	0	0
1108	1662	6648	9972	6	2	3	-12	-18	1	0	0	0	0
1110	1140	1221	1254	6	370	380	-407	-418	1	0	0	0	0
1110	1440	1450	6438	6	555	720	-725	-3219	0	0	0	0	0
1110	1536	2886	9750	6	185	256	-481	-1625	0	0	0	0	0
1110	1665	1776	1850	6	30	45	-48	-50	0	0	0	0	0
1110	1665	1850	7104	6	30	45	-50	-192	0	0	0	0	0
1110	1665	6660	9990	6	2	3	-12	-18	1	0	0	0	0
1110	3552	3700	6660	6	15	48	-50	-90	0	0	0	0	0
1111	1639	5959	8791	6	1111	1639	-5959	-8791	1	0	0	0	0
1113	1407	2703	3417	6	371	469	-901	-1139	1	0	0	0	0
1116	1209	1488	1612	6	36	39	-48	-52	1	0	0	0	0
1116	1284	1860	2140	6	279	321	-465	-535	1	0	0	0	0
1116	1488	3441	4588	6	36	48	-111	-148	1	0	0	0	0
1116	1584	4743	6732	6	124	176	-527	-748	1	0	0	0	0
1116	1944	3224	5616	6	279	486	-806	-1404	1	0	0	0	0
1118	1482	3354	4446	6	43	57	-129	-171	1	0	0	0	0
1118	1612	5203	7502	6	1118	1612	-5203	-7502	1	0	0	0	0
1120	1280	1820	2080	6	56	64	-91	-104	1	0	0	0	0
1120	1505	3584	4816	6	160	215	-512	-688	1	0	0	0	0
1120	1610	5120	7360	6	112	161	-512	-736	1	0	0	0	0
1120	1960	2000	5040	6	28	49	-50	-126	0	0	0	0	0
1120	2016	2100	6720	6	40	72	-75	-240	0	0	0	0	0
1120	2800	3042	3920	6	560	1400	-1521	-1960	0	0	0	0	0
1120	3920	4000	8960	6	14	49	-50	-112	0	0	0	0	0
1120	4480	5600	6174	6	80	320	-400	-441	0	0	0	0	0
1122	1188	1377	1458	6	374	396	-459	-486	1	0	0	0	0
1122	1353	2244	2706	6	34	41	-68	-82	1	0	0	0	0
1122	1428	2805	3570	6	22	28	-55	-70	1	0	0	0	0
1125	3600	3750	6750	6	15	48	-50	-90	0	0	0	0	0
1125	4320	4800	7200	6	75	288	-320	-480	0	0	0	0	0
1127	2401	2527	2576	6	161	343	-361	-368	0	0	0	0	0
1127	5796	7774	8050	6	49	252	-338	-350	0	0	0	0	0
1128	1269	1728	1944	6	376	423	-576	-648	1	0	0	0	0
1128	1632	5358	7752	6	188	272	-893	-1292	1	0	0	0	0
1128	1872	2068	3432	6	282	468	-517	-858	1	0	0	0	0
1128	2256	2303	3384	6	24	48	-49	-72	0	0	0	0	0
1128	2256	3156	6312	6	94	188	-263	-526	1	0	0	0	0
1130	1620	5085	7290	6	226	324	-1017	-1458	1	0	0	0	0
1131	4719	4875	5655	6	29	121	-125	-145	0	0	0	0	0
1134	1386	2394	2926	6	81	99	-171	-209	1	0	0	0	0
1134	1566	4158	5742	6	63	87	-231	-319	1	0	0	0	0
1134	1575	4284	5950	6	162	225	-612	-850	1	0	0	0	0
1134	2541	2816	3234	6	1134	2541	-2816	-3234	0	0	0	0	0
1134	3969	4050	9072	6	14	49	-50	-112	0	0	0	0	0
1134	4116	4536	6804	6	27	98	-108	-162	0	0	0	0	0
1136	1300	7100	8125	0	1136	1300	7100	8125	1	1	0	0	0
1136	1664	5822	8528	6	568	832	-2911	-4264	1	0	0	0	0
1136	2332	4828	9911	6	1136	2332	-4828	-9911	1	0	0	0	0
1136	2704	2816	3124	6	284	676	-704	-781	0	0	0	0	0
1136	2704	6976	7739	0	1136	2704	6976	7739	0	1	0	0	0
1140	1395	1520	1860	6	228	279	-304	-372	1	0	0	0	0
1140	1425	2640	3300	6	76	95	-176	-220	1	0	0	0	0
1140	1560	3990	5460	6	38	52	-133	-182	1	0	0	0	0
1140	1710	1824	1900	6	30	45	-48	-50	0	0	0	0	0
1140	1710	1900	7296	6	30	45	-50	-192	0	0	0	0	0
1140	2090	3690	6765	6	228	418	-738	-1353	1	0	0	0	0
1140	3648	3800	6840	6	15	48	-50	-90	0	0	0	0	0
1140	7260	7440	8835	6	76	484	-496	-589	0	0	0	0	0
1143	1458	1778	2268	6	1143	1458	-1778	-2268	1	0	0	0	0
1144	1456	2860	3640	6	22	28	-55	-70	1	0	0	0	0
1144	1496	3224	4216	6	143	187	-403	-527	1	0	0	0	0
1144	1508	1892	2494	6	572	754	-946	-1247	1	0	0	0	0
1144	1508	3344	4408	6	286	377	-836	-1102	1	0	0	0	0
1144	1606	4576	6424	6	52	73	-208	-292	1	0	0	0	0
1144	2756	3344	8056	6	286	689	-836	-2014	1	0	0	0	0
1148	1932	2592	5658	6	574	966	-1296	-2829	0	0	0	0	0
1148	2009	2050	5166	6	28	49	-50	-126	0	0	0	0	0
1148	4018	4100	9184	6	14	49	-50	-112	0	0	0	0	0
1150	1350	2070	2430	6	115	135	-207	-243	1	0	0	0	0
1150	1633	4900	6958	6	1150	1633	-4900	-6958	1	0	0	0	0
1150	2231	2254	8924	6	50	97	-98	-388	0	0	0	0	0
1150	3887	4508	5566	6	50	169	-196	-242	0	0	0	0	0
1152	1160	1800	2610	6	576	580	-900	-1305	0	0	0	0	0
1152	1200	1280	1920	6	72	75	-80	-120	0	0	0	0	0
1152	1248	1536	1664	6	36	39	-48	-52	1	0	0	0	0
1152	1296	1424	1602	6	576	648	-712	-801	1	0	0	0	0
1152	1488	3072	3968	6	72	93	-192	-248	1	0	0	0	0
1152	1536	3552	4736	6	36	48	-111	-148	1	0	0	0	0
1152	1698	6144	9056	6	576	849	-3072	-4528	1	0	0	0	0
1152	1998	3552	7200	6	192	333	-592	-1200	0	0	0	0	0
1152	2048	2673	4752	6	1152	2048	-2673	-4752	1	0	0	0	0
1152	2304	2352	3456	6	24	48	-49	-72	0	0	0	0	0
1152	3456	4056	4608	6	48	144	-169	-192	0	0	0	0	0
1152	4410	4860	7500	6	192	735	-810	-1250	0	0	0	0	0
1155	1650	2226	3180	6	385	550	-742	-1060	1	0	0	0	0
1155	3696	3850	6930	6	15	48	-50	-90	0	0	0	0	0
1156	1394	2312	2788	6	34	41	-68	-82	1	0	0	0	0
1156	4352	5000	6664	6	289	1088	-1250	-1666	0	0	0	0	0
1159	1364	4636	5456	0	1159	1364	4636	5456	1	1	0	0	0
1159	1647	4959	7047	6	1159	1647	-4959	-7047	1	0	0	0	0
1159	1691	5795	8455	6	61	89	-305	-445	1	0	0	0	0
1160	1440	2610	3240	6	116	144	-261	-324	1	0	0	0	0
1160	1595	4160	5720	6	232	319	-832	-1144	1	0	0	0	0
1160	2088	2175	6960	6	40	72	-75	-240	0	0	0	0	0
1160	4840	5000	5800	6	29	121	-125	-145	0	0	0	0	0
1161	1539	3483	4617	6	43	57	-129	-171	1	0	0	0	0
1161	4214	4644	6966	6	27	98	-108	-162	0	0	0	0	0
1162	1500	2490	3087	6	1162	1500	-2490	-3087	0	0	0	0	0
1162	4067	4150	9296	6	14	49	-50	-112	0	0	0	0	0
1164	1878	2328	3756	6	194	313	-388	-626	1	0	0	0	0
1164	2328	4632	9264	6	97	194	-386	-772	1	0	0	0	0
1165	1585	3961	5389	6	1165	1585	-3961	-5389	1	0	0	0	0
1166	1484	2915	3710	6	22	28	-55	-70	1	0	0	0	0
1170	1380	2145	2530	6	234	276	-429	-506	1	0	0	0	0
1170	1404	2295	2754	6	130	156	-255	-306	1	0	0	0	0
1170	1455	2652	3298	6	1170	1455	-2652	-3298	1	0	0	0	0
1170	1568	2450	6370	6	585	784	-1225	-3185	0	0	0	0	0
1170	1716	6045	8866	6	90	132	-465	-682	1	0	0	0	0
1170	1755	1872	1950	6	30	45	-48	-50	0	0	0	0	0
1170	1755	1950	7488	6	30	45	-50	-192	0	0	0	0	0
1170	3744	3900	7020	6	15	48	-50	-90	0	0	0	0	0
1170	3900	4320	6084	6	195	650	-720	-1014	0	0	0	0	0
1170	6480	8775	9126	6	130	720	-975	-1014	0	0	0	0	0
1176	1260	6860	7350	6	84	90	-490	-525	1	0	0	0	0
1176	1344	1911	2184	6	56	64	-91	-104	1	0	0	0	0
1176	1728	1764	3528	6	98	144	-147	-294	0	0	0	0	0
1176	1728	1944	7803	6	392	576	-648	-2601	0	0	0	0	0
1176	1764	1944	7056	6	98	147	-162	-588	0	0	0	0	0
1176	2058	2100	5292	6	28	49	-50	-126	0	0	0	0	0
1176	2352	2401	3528	6	24	48	-49	-72	0	0	0	0	0
1176	2712	3051	8112	6	392	904	-1017	-2704	0	0	0	0	0
1176	4116	4200	9408	6	14	49	-50	-112	0	0	0	0	0
1176	4410	4900	7260	6	588	2205	-2450	-3630	0	0	0	0	0
1176	6048	8112	8400	6	49	252	-338	-350	0	0	0	0	0
1178	1292	1643	1802	6	1178	1292	-1643	-1802	1	0	0	0	0
1178	1612	4123	5642	6	38	52	-133	-182	1	0	0	0	0
1179	2209	2299	2489	6	1179	2209	-2299	-2489	0	0	0	0	0
1180	1320	1770	1980	6	118	132	-177	-198	1	0	0	0	0
1180	1711	5680	8236	6	1180	1711	-5680	-8236	1	0	0	0	0
1180	2070	4248	7452	6	590	1035	-2124	-3726	1	0	0	0	0
1180	2200	2950	5500	6	118	220	-295	-550	1	0	0	0	0
1182	2286	4334	8382	6	591	1143	-2167	-4191	1	0	0	0	0
1184	1536	3219	4176	6	1184	1536	-3219	-4176	1	0	0	0	0
1184	2816	3404	8096	6	296	704	-851	-2024	1	0	0	0	0
1185	3792	3950	7110	6	15	48	-50	-90	0	0	0	0	0
1188	1287	1584	1716	6	36	39	-48	-52	1	0	0	0	0
1188	1386	2088	2436	6	198	231	-348	-406	1	0	0	0	0
1188	1512	2970	3780	6	22	28	-55	-70	1	0	0	0	0
1188	1584	3663	4884	6	36	48	-111	-148	1	0	0	0	0
1188	1692	5148	7332	6	99	141	-429	-611	1	0	0	0	0
1188	2673	4048	9108	6	108	243	-368	-828	1	0	0	0	0
1188	4312	4752	7128	6	27	98	-108	-162	0	0	0	0	0
1189	4961	5125	5945	6	29	121	-125	-145	0	0	0	0	0
1190	1435	2380	2870	6	34	41	-68	-82	1	0	0	0	0
1190	1666	4690	6566	6	85	119	-335	-469	1	0	0	0	0
1190	4165	4250	9520	6	14	49	-50	-112	0	0	0	0	0
1196	1469	2576	3164	6	1196	1469	-2576	-3164	1	0	0	0	0
