a	b	c	d	signs	primitive_a	primitive_b	primitive_c	primitive_d	rectangle	known_bank	local_contact	deep11	deep13
6318	6507	7020	7230	6	2106	2169	-2340	-2410	1	0	0	0	0
6318	6669	7668	8094	6	2106	2223	-2556	-2698	1	0	0	0	0
6319	7565	8165	9775	6	6319	7565	-8165	-9775	1	0	0	0	0
6324	6426	6696	6804	6	1054	1071	-1116	-1134	1	0	0	0	0
6336	6424	8424	8541	6	6336	6424	-8424	-8541	1	0	0	0	0
6336	6864	8448	9152	6	36	39	-48	-52	1	0	0	0	0
6336	7128	7832	8811	6	576	648	-712	-801	1	0	0	0	0
6352	7168	7543	8512	6	6352	7168	-7543	-8512	1	0	0	0	0
6358	6732	7803	8262	6	374	396	-459	-486	1	0	0	0	0
6360	7420	7920	9240	6	318	371	-396	-462	1	0	0	0	0
6370	6630	7350	7650	6	637	663	-735	-765	1	0	0	0	0
6372	6903	8496	9204	6	36	39	-48	-52	1	0	0	0	0
6380	6670	7480	7820	6	638	667	-748	-782	1	0	0	0	0
6384	7488	8512	9984	6	399	468	-532	-624	1	0	0	0	0
6392	6868	8272	8888	6	1598	1717	-2068	-2222	1	0	0	0	0
6396	6864	8241	8844	6	2132	2288	-2747	-2948	1	0	0	0	0
6396	6888	8346	8988	6	1066	1148	-1391	-1498	1	0	0	0	0
6400	7056	7220	9680	6	1600	1764	-1805	-2420	0	0	0	0	0
6408	6942	8544	9256	6	36	39	-48	-52	1	0	0	0	0
6417	6603	7107	7313	6	6417	6603	-7107	-7313	1	0	0	0	0
6435	7065	9009	9891	6	715	785	-1001	-1099	1	0	0	0	0
6438	6882	8178	8742	6	1073	1147	-1363	-1457	1	0	0	0	0
6440	6685	7360	7640	6	1288	1337	-1472	-1528	1	0	0	0	0
6444	6981	8592	9308	6	36	39	-48	-52	1	0	0	0	0
6446	6754	7618	7982	6	3223	3377	-3809	-3991	1	0	0	0	0
6448	6656	7223	7456	6	6448	6656	-7223	-7456	1	0	0	0	0
6460	6992	8585	9292	6	6460	6992	-8585	-9292	1	0	0	0	0
6478	6847	7900	8350	6	6478	6847	-7900	-8350	1	0	0	0	0
6480	7020	8640	9360	6	36	39	-48	-52	1	0	0	0	0
6480	7040	7290	7920	6	648	704	-729	-792	1	0	0	0	0
6516	7059	8688	9412	6	36	39	-48	-52	1	0	0	0	0
6536	6880	7030	7400	6	3268	3440	-3515	-3700	1	0	0	0	0
6540	6960	8175	8700	6	436	464	-545	-580	1	0	0	0	0
6544	6656	6953	7072	6	6544	6656	-6953	-7072	1	0	0	0	0
6552	7098	8736	9464	6	36	39	-48	-52	1	0	0	0	0
6561	6939	8019	8481	6	2187	2313	-2673	-2827	1	0	0	0	0
6578	7150	8878	9650	6	3289	3575	-4439	-4825	1	0	0	0	0
6588	7137	8784	9516	6	36	39	-48	-52	1	0	0	0	0
6592	7004	8192	8704	6	1648	1751	-2048	-2176	1	0	0	0	0
6622	7161	8772	9486	6	6622	7161	-8772	-9486	1	0	0	0	0
6624	7176	8832	9568	6	36	39	-48	-52	1	0	0	0	0
6636	7224	9006	9804	6	1106	1204	-1501	-1634	1	0	0	0	0
6644	7106	8456	9044	6	3322	3553	-4228	-4522	1	0	0	0	0
6660	6840	7326	7524	6	370	380	-407	-418	1	0	0	0	0
6660	7215	8880	9620	6	36	39	-48	-52	1	0	0	0	0
6664	8712	8976	9537	6	6664	8712	-8976	-9537	0	0	0	0	0
6674	6956	7739	8066	6	6674	6956	-7739	-8066	1	0	0	0	0
6678	6972	7791	8134	6	954	996	-1113	-1162	1	0	0	0	0
6678	7791	8316	9702	6	318	371	-396	-462	1	0	0	0	0
6688	6912	7524	7776	6	1672	1728	-1881	-1944	1	0	0	0	0
6696	7254	8928	9672	6	36	39	-48	-52	1	0	0	0	0
6700	7050	8040	8460	6	670	705	-804	-846	1	0	0	0	0
6732	7128	8262	8748	6	374	396	-459	-486	1	0	0	0	0
6732	7293	8976	9724	6	36	39	-48	-52	1	0	0	0	0
6745	7171	7225	9595	6	6745	7171	-7225	-9595	0	0	0	0	0
6755	7245	8685	9315	6	1351	1449	-1737	-1863	1	0	0	0	0
6768	7332	9024	9776	6	36	39	-48	-52	1	0	0	0	0
6786	7332	8961	9682	6	6786	7332	-8961	-9682	1	0	0	0	0
6804	7056	7749	8036	6	972	1008	-1107	-1148	1	0	0	0	0
6804	7371	9072	9828	6	36	39	-48	-52	1	0	0	0	0
6832	7168	8113	8512	6	976	1024	-1159	-1216	1	0	0	0	0
6840	7410	9120	9880	6	36	39	-48	-52	1	0	0	0	0
6876	7449	9168	9932	6	36	39	-48	-52	1	0	0	0	0
6880	7095	7680	7920	6	1376	1419	-1536	-1584	1	0	0	0	0
6900	7920	8395	9636	6	6900	7920	-8395	-9636	1	0	0	0	0
6912	7488	9216	9984	6	36	39	-48	-52	1	0	0	0	0
6912	7776	8544	9612	6	576	648	-712	-801	1	0	0	0	0
6935	7315	8395	8855	6	1387	1463	-1679	-1771	1	0	0	0	0
6935	7600	8176	8960	6	6935	7600	-8176	-8960	1	0	0	0	0
6944	7006	7168	7232	6	3472	3503	-3584	-3616	1	0	0	0	0
6952	7505	9152	9880	6	6952	7505	-9152	-9880	1	0	0	0	0
6976	7424	8720	9280	6	436	464	-545	-580	1	0	0	0	0
6992	7296	8142	8496	6	3496	3648	-4071	-4248	1	0	0	0	0
