a	b	c	d	signs	primitive_a	primitive_b	primitive_c	primitive_d	rectangle	known_bank	local_contact	deep11	deep13
4130	4620	6195	6930	6	118	132	-177	-198	1	0	0	0	0
4131	4509	5661	6179	6	4131	4509	-5661	-6179	1	0	0	0	0
4131	4743	6831	7843	6	4131	4743	-6831	-7843	1	0	0	0	0
4134	4823	5148	6006	6	318	371	-396	-462	1	0	0	0	0
4136	4653	6336	7128	6	376	423	-576	-648	1	0	0	0	0
4136	4664	6392	7208	6	517	583	-799	-901	1	0	0	0	0
4140	4485	5520	5980	6	36	39	-48	-52	1	0	0	0	0
4140	4560	5865	6460	6	828	912	-1173	-1292	1	0	0	0	0
4140	4860	7452	8748	6	115	135	-207	-243	1	0	0	0	0
4140	6210	6624	6900	6	30	45	-48	-50	0	0	0	0	0
4144	4736	6734	7696	6	56	64	-91	-104	1	0	0	0	0
4144	4928	7844	9328	6	1036	1232	-1961	-2332	1	0	0	0	0
4144	5320	5920	7600	6	518	665	-740	-950	1	0	0	0	0
4150	4316	4775	4966	6	4150	4316	-4775	-4966	1	0	0	0	0
4154	4891	7564	8906	6	4154	4891	-7564	-8906	1	0	0	0	0
4158	4851	7308	8526	6	198	231	-348	-406	1	0	0	0	0
4160	4992	8160	9792	6	130	156	-255	-306	1	0	0	0	0
4160	6032	9360	9425	6	320	464	-720	-725	0	0	0	0	0
4161	4389	5037	5313	6	1387	1463	-1679	-1771	1	0	0	0	0
4164	4246	6246	6369	6	4164	4246	-6246	-6369	1	0	0	0	0
4170	6255	6672	6950	6	30	45	-48	-50	0	0	0	0	0
4172	4368	4917	5148	6	4172	4368	-4917	-5148	1	0	0	0	0
4173	4615	4815	5325	6	4173	4615	-4815	-5325	1	0	0	0	0
4176	4224	4350	4400	6	2088	2112	-2175	-2200	1	0	0	0	0
4176	4350	4640	6960	6	72	75	-80	-120	0	0	0	0	0
4176	4524	5568	6032	6	36	39	-48	-52	1	0	0	0	0
4176	5184	5684	7056	6	1044	1296	-1421	-1764	1	0	0	0	0
4185	4815	6975	8025	6	279	321	-465	-535	1	0	0	0	0
4186	8918	9386	9568	6	161	343	-361	-368	0	0	0	0	0
4192	4608	5895	6480	6	4192	4608	-5895	-6480	1	0	0	0	0
4199	5627	7163	9599	6	4199	5627	-7163	-9599	1	0	0	0	0
4200	4800	6825	7800	6	56	64	-91	-104	1	0	0	0	0
4200	4900	5082	8100	6	2100	2450	-2541	-4050	0	0	0	0	0
4200	6300	6720	7000	6	30	45	-48	-50	0	0	0	0	0
4200	6776	7098	8064	6	300	484	-507	-576	0	0	0	0	0
4208	4992	7890	9360	6	2104	2496	-3945	-4680	1	0	0	0	0
4212	4338	4680	4820	6	2106	2169	-2340	-2410	1	0	0	0	0
4212	4446	5112	5396	6	2106	2223	-2556	-2698	1	0	0	0	0
4212	4563	5616	6084	6	36	39	-48	-52	1	0	0	0	0
4212	4968	7722	9108	6	234	276	-429	-506	1	0	0	0	0
4212	5538	5832	7668	6	702	923	-972	-1278	1	0	0	0	0
4216	4284	4464	4536	6	1054	1071	-1116	-1134	1	0	0	0	0
4220	4450	4642	4895	6	4220	4450	-4642	-4895	1	0	0	0	0
4224	4686	6144	6816	6	704	781	-1024	-1136	1	0	0	0	0
4224	5776	5808	7128	6	528	722	-726	-891	0	0	0	0	0
4228	4983	7728	9108	6	4228	4983	-7728	-9108	1	0	0	0	0
4230	6345	6768	7050	6	30	45	-48	-50	0	0	0	0	0
4242	4683	6060	6690	6	1414	1561	-2020	-2230	1	0	0	0	0
4248	4425	4720	7080	6	72	75	-80	-120	0	0	0	0	0
4248	4602	5664	6136	6	36	39	-48	-52	1	0	0	0	0
4248	4752	6372	7128	6	118	132	-177	-198	1	0	0	0	0
4255	4995	7659	8991	6	115	135	-207	-243	1	0	0	0	0
4256	4864	6916	7904	6	56	64	-91	-104	1	0	0	0	0
4260	6390	6816	7100	6	30	45	-48	-50	0	0	0	0	0
4264	4576	5494	5896	6	2132	2288	-2747	-2948	1	0	0	0	0
4264	4592	5564	5992	6	1066	1148	-1391	-1498	1	0	0	0	0
4266	4860	5135	5850	6	4266	4860	-5135	-5850	1	0	0	0	0
4270	4697	6020	6622	6	610	671	-860	-946	1	0	0	0	0
4272	4608	5607	6048	6	1424	1536	-1869	-2016	1	0	0	0	0
4275	5073	8025	9523	6	4275	5073	-8025	-9523	1	0	0	0	0
4284	4641	5712	6188	6	36	39	-48	-52	1	0	0	0	0
4284	4872	6834	7772	6	2142	2436	-3417	-3886	1	0	0	0	0
4290	4710	6006	6594	6	715	785	-1001	-1099	1	0	0	0	0
4290	6435	6864	7150	6	30	45	-48	-50	0	0	0	0	0
4292	4588	5452	5828	6	1073	1147	-1363	-1457	1	0	0	0	0
4294	4826	6554	7366	6	2147	2413	-3277	-3683	1	0	0	0	0
4300	5840	6665	9052	6	4300	5840	-6665	-9052	1	0	0	0	0
4309	4991	7367	8533	6	4309	4991	-7367	-8533	1	0	0	0	0
4312	4840	5040	7700	6	1078	1210	-1260	-1925	0	0	0	0	0
4312	4928	7007	8008	6	56	64	-91	-104	1	0	0	0	0
4312	4998	7392	8568	6	308	357	-528	-612	1	0	0	0	0
4312	7220	7700	8470	6	2156	3610	-3850	-4235	0	0	0	0	0
4316	5044	7636	8924	6	1079	1261	-1909	-2231	1	0	0	0	0
4320	4500	4800	7200	6	72	75	-80	-120	0	0	0	0	0
4320	4608	5445	5808	6	1440	1536	-1815	-1936	1	0	0	0	0
4320	4680	5760	6240	6	36	39	-48	-52	1	0	0	0	0
4320	6480	6912	7200	6	30	45	-48	-50	0	0	0	0	0
4324	4508	4606	9800	6	2162	2254	-2303	-4900	0	0	0	0	0
4324	9200	9400	9800	6	1081	2300	-2350	-2450	0	0	0	0	0
4331	4899	6771	7659	6	4331	4899	-6771	-7659	1	0	0	0	0
4332	5301	5776	7068	6	228	279	-304	-372	1	0	0	0	0
4342	4433	4676	4774	6	4342	4433	-4676	-4774	1	0	0	0	0
4347	9261	9747	9936	6	161	343	-361	-368	0	0	0	0	0
4350	4945	5220	5934	6	4350	4945	-5220	-5934	1	0	0	0	0
4350	5742	5808	9251	6	4350	5742	-5808	-9251	0	0	0	0	0
4350	6525	6960	7250	6	30	45	-48	-50	0	0	0	0	0
4352	5168	8192	9728	6	272	323	-512	-608	1	0	0	0	0
4356	4719	5808	6292	6	36	39	-48	-52	1	0	0	0	0
4356	4944	6897	7828	6	4356	4944	-6897	-7828	1	0	0	0	0
4356	5082	7656	8932	6	198	231	-348	-406	1	0	0	0	0
4356	5784	6534	8676	6	726	964	-1089	-1446	1	0	0	0	0
4360	4640	5450	5800	6	436	464	-545	-580	1	0	0	0	0
4366	4884	6549	7326	6	118	132	-177	-198	1	0	0	0	0
4368	4992	7098	8112	6	56	64	-91	-104	1	0	0	0	0
4368	7098	7203	9438	6	1456	2366	-2401	-3146	0	0	0	0	0
4370	4830	6270	6930	6	437	483	-627	-693	1	0	0	0	0
4370	5130	7866	9234	6	115	135	-207	-243	1	0	0	0	0
4374	4626	5346	5654	6	2187	2313	-2673	-2827	1	0	0	0	0
4374	4860	6399	7110	6	486	540	-711	-790	1	0	0	0	0
4374	4941	6804	7686	6	486	549	-756	-854	1	0	0	0	0
4374	5076	7533	8742	6	1458	1692	-2511	-2914	1	0	0	0	0
4380	6570	7008	7300	6	30	45	-48	-50	0	0	0	0	0
4386	5100	7611	8850	6	1462	1700	-2537	-2950	1	0	0	0	0
4389	5148	5852	6864	6	399	468	-532	-624	1	0	0	0	0
4392	4575	4880	7320	6	72	75	-80	-120	0	0	0	0	0
4392	4758	5856	6344	6	36	39	-48	-52	1	0	0	0	0
4392	5694	5856	7592	6	2196	2847	-2928	-3796	1	0	0	0	0
4398	5808	5850	9529	6	4398	5808	-5850	-9529	0	0	0	0	0
4400	4895	5120	5696	6	4400	4895	-5120	-5696	1	0	0	0	0
4402	4836	6177	6786	6	4402	4836	-6177	-6786	1	0	0	0	0
4402	5022	5751	8100	6	4402	5022	-5751	-8100	0	0	0	0	0
4402	6200	7100	8100	6	2201	3100	-3550	-4050	0	0	0	0	0
4408	5220	8208	9720	6	1102	1305	-2052	-2430	1	0	0	0	0
4410	6615	7056	7350	6	30	45	-48	-50	0	0	0	0	0
4418	5329	5476	5618	6	4418	5329	-5476	-5618	0	0	0	0	0
4424	4816	6004	6536	6	1106	1204	-1501	-1634	1	0	0	0	0
4424	5056	7189	8216	6	56	64	-91	-104	1	0	0	0	0
4428	4797	5904	6396	6	36	39	-48	-52	1	0	0	0	0
4431	5019	6963	7887	6	1477	1673	-2321	-2629	1	0	0	0	0
4440	4560	4884	5016	6	370	380	-407	-418	1	0	0	0	0
4440	6660	7104	7400	6	30	45	-48	-50	0	0	0	0	0
4446	4524	4731	4814	6	4446	4524	-4731	-4814	1	0	0	0	0
4446	5244	8151	9614	6	234	276	-429	-506	1	0	0	0	0
4452	5194	5544	6468	6	318	371	-396	-462	1	0	0	0	0
4459	4641	5145	5355	6	637	663	-735	-765	1	0	0	0	0
4464	4650	4960	7440	6	72	75	-80	-120	0	0	0	0	0
4464	4836	5952	6448	6	36	39	-48	-52	1	0	0	0	0
4464	5136	7440	8560	6	279	321	-465	-535	1	0	0	0	0
4466	4669	5236	5474	6	638	667	-748	-782	1	0	0	0	0
4470	6705	7152	7450	6	30	45	-48	-50	0	0	0	0	0
4472	5074	7072	8024	6	2236	2537	-3536	-4012	1	0	0	0	0
4475	5665	6265	7931	6	4475	5665	-6265	-7931	1	0	0	0	0
4480	5120	7280	8320	6	56	64	-91	-104	1	0	0	0	0
4480	5200	5202	7280	6	2240	2600	-2601	-3640	0	0	0	0	0
4484	5016	6726	7524	6	118	132	-177	-198	1	0	0	0	0
4484	6844	6859	7424	6	4484	6844	-6859	-7424	0	0	0	0	0
4485	5265	8073	9477	6	115	135	-207	-243	1	0	0	0	0
4488	4752	5508	5832	6	374	396	-459	-486	1	0	0	0	0
4488	4896	6138	6696	6	748	816	-1023	-1116	1	0	0	0	0
4488	6336	6579	9288	6	1496	2112	-2193	-3096	1	0	0	0	0
4498	4671	5148	5346	6	4498	4671	-5148	-5346	1	0	0	0	0
4500	4745	5200	7300	6	900	949	-1040	-1460	0	0	0	0	0
4500	4875	6000	6500	6	36	39	-48	-52	1	0	0	0	0
4500	6750	7200	7500	6	30	45	-48	-50	0	0	0	0	0
4500	7260	7605	8640	6	300	484	-507	-576	0	0	0	0	0
4512	5076	6912	7776	6	376	423	-576	-648	1	0	0	0	0
4514	6068	6893	9266	6	4514	6068	-6893	-9266	1	0	0	0	0
4520	5198	7520	8648	6	2260	2599	-3760	-4324	1	0	0	0	0
4522	4828	5719	6106	6	4522	4828	-5719	-6106	1	0	0	0	0
4524	5226	7656	8844	6	754	871	-1276	-1474	1	0	0	0	0
4530	6795	7248	7550	6	30	45	-48	-50	0	0	0	0	0
4536	4725	5040	7560	6	72	75	-80	-120	0	0	0	0	0
4536	4914	6048	6552	6	36	39	-48	-52	1	0	0	0	0
4536	4928	5103	5544	6	648	704	-729	-792	1	0	0	0	0
4536	4977	6336	6952	6	4536	4977	-6336	-6952	1	0	0	0	0
4536	5184	7371	8424	6	56	64	-91	-104	1	0	0	0	0
4541	4864	5476	8604	6	4541	4864	-5476	-8604	0	0	0	0	0
4543	5369	8393	9919	6	649	767	-1199	-1417	1	0	0	0	0
4551	5289	7881	9159	6	1517	1763	-2627	-3053	1	0	0	0	0
4554	5313	8004	9338	6	198	231	-348	-406	1	0	0	0	0
4558	4982	6278	6862	6	2279	2491	-3139	-3431	1	0	0	0	0
4560	4815	4864	5136	6	4560	4815	-4864	-5136	1	0	0	0	0
4560	5190	7296	8304	6	760	865	-1216	-1384	1	0	0	0	0
4560	5580	6080	7440	6	228	279	-304	-372	1	0	0	0	0
4560	6840	7296	7600	6	30	45	-48	-50	0	0	0	0	0
4563	5184	5200	5616	6	4563	5184	-5200	-5616	0	0	0	0	0
4572	4953	6096	6604	6	36	39	-48	-52	1	0	0	0	0
4572	5328	8001	9324	6	508	592	-889	-1036	1	0	0	0	0
4572	5832	7112	9072	6	1143	1458	-1778	-2268	1	0	0	0	0
4575	5625	6649	8175	6	4575	5625	-6649	-8175	1	0	0	0	0
4576	4849	5632	5968	6	4576	4849	-5632	-5968	1	0	0	0	0
4576	6032	7568	9976	6	572	754	-946	-1247	1	0	0	0	0
4576	6688	7904	7938	6	2288	3344	-3952	-3969	0	0	0	0	0
4577	5572	6532	7952	6	4577	5572	-6532	-7952	1	0	0	0	0
4577	5771	6371	8033	6	4577	5771	-6371	-8033	1	0	0	0	0
4582	5372	8207	9622	6	4582	5372	-8207	-9622	1	0	0	0	0
4587	6138	6394	8556	6	4587	6138	-6394	-8556	1	0	0	0	0
4590	6885	7344	7650	6	30	45	-48	-50	0	0	0	0	0
4592	5248	7462	8528	6	56	64	-91	-104	1	0	0	0	0
4596	6128	6471	8628	6	4596	6128	-6471	-8628	1	0	0	0	0
4600	5400	8280	9720	6	115	135	-207	-243	1	0	0	0	0
4602	5148	6903	7722	6	118	132	-177	-198	1	0	0	0	0
4608	4800	5120	7680	6	72	75	-80	-120	0	0	0	0	0
4608	4992	6144	6656	6	36	39	-48	-52	1	0	0	0	0
4608	5184	5696	6408	6	576	648	-712	-801	1	0	0	0	0
4617	4959	5967	6409	6	4617	4959	-5967	-6409	1	0	0	0	0
4617	5373	8037	9353	6	4617	5373	-8037	-9353	1	0	0	0	0
4620	5355	7920	9180	6	308	357	-528	-612	1	0	0	0	0
4620	6930	7392	7700	6	30	45	-48	-50	0	0	0	0	0
4636	5434	8296	9724	6	2318	2717	-4148	-4862	1	0	0	0	0
4640	5800	6952	8690	6	2320	2900	-3476	-4345	1	0	0	0	0
4644	5031	6192	6708	6	36	39	-48	-52	1	0	0	0	0
4648	5312	7553	8632	6	56	64	-91	-104	1	0	0	0	0
4650	5490	5890	6954	6	2325	2745	-2945	-3477	1	0	0	0	0
4650	6975	7440	7750	6	30	45	-48	-50	0	0	0	0	0
4653	4884	5076	5328	6	1551	1628	-1692	-1776	1	0	0	0	0
4653	5247	7191	8109	6	517	583	-799	-901	1	0	0	0	0
4661	4819	5251	5429	6	4661	4819	-5251	-5429	1	0	0	0	0
4662	5985	6660	8550	6	518	665	-740	-950	1	0	0	0	0
4664	5280	7314	8280	6	2332	2640	-3657	-4140	1	0	0	0	0
4672	5120	6497	7120	6	4672	5120	-6497	-7120	1	0	0	0	0
4674	4959	5084	5394	6	4674	4959	-5084	-5394	1	0	0	0	0
4674	5301	7380	8370	6	1558	1767	-2460	-2790	1	0	0	0	0
4674	5408	5412	7524	6	2337	2704	-2706	-3762	0	0	0	0	0
4676	5264	7181	8084	6	4676	5264	-7181	-8084	1	0	0	0	0
4680	4875	5200	7800	6	72	75	-80	-120	0	0	0	0	0
4680	5070	6240	6760	6	36	39	-48	-52	1	0	0	0	0
4680	6570	7200	7592	6	2340	3285	-3600	-3796	0	0	0	0	0
4680	7020	7488	7800	6	30	45	-48	-50	0	0	0	0	0
4680	7488	7605	9800	6	4680	7488	-7605	-9800	0	0	0	0	0
4690	4935	5628	5922	6	670	705	-804	-846	1	0	0	0	0
4693	5057	6137	6613	6	4693	5057	-6137	-6613	1	0	0	0	0
4698	5202	6786	7514	6	2349	2601	-3393	-3757	1	0	0	0	0
4704	5376	7644	8736	6	56	64	-91	-104	1	0	0	0	0
4710	7065	7536	7850	6	30	45	-48	-50	0	0	0	0	0
4712	4960	5662	5960	6	2356	2480	-2831	-2980	1	0	0	0	0
4712	5168	6572	7208	6	1178	1292	-1643	-1802	1	0	0	0	0
4715	5535	8487	9963	6	115	135	-207	-243	1	0	0	0	0
4716	5109	6288	6812	6	36	39	-48	-52	1	0	0	0	0
4716	8836	9196	9956	6	1179	2209	-2299	-2489	0	0	0	0	0
4719	5577	5733	5819	6	4719	5577	-5733	-5819	0	0	0	0	0
4720	5280	7080	7920	6	118	132	-177	-198	1	0	0	0	0
4727	5133	6357	6903	6	4727	5133	-6357	-6903	1	0	0	0	0
4732	5239	6832	7564	6	4732	5239	-6832	-7564	1	0	0	0	0
4740	7110	7584	7900	6	30	45	-48	-50	0	0	0	0	0
4743	5457	7905	9095	6	279	321	-465	-535	1	0	0	0	0
4745	5475	7995	9225	6	949	1095	-1599	-1845	1	0	0	0	0
4752	4950	5280	7920	6	72	75	-80	-120	0	0	0	0	0
4752	5148	6336	6864	6	36	39	-48	-52	1	0	0	0	0
4752	5248	5346	5904	6	2376	2624	-2673	-2952	1	0	0	0	0
4752	5544	8352	9744	6	198	231	-348	-406	1	0	0	0	0
4752	6498	6534	8019	6	528	722	-726	-891	0	0	0	0	0
4760	5440	7735	8840	6	56	64	-91	-104	1	0	0	0	0
4770	4980	5565	5810	6	954	996	-1113	-1162	1	0	0	0	0
4770	5565	5940	6930	6	318	371	-396	-462	1	0	0	0	0
4770	7155	7632	7950	6	30	45	-48	-50	0	0	0	0	0
4784	5566	8320	9680	6	2392	2783	-4160	-4840	1	0	0	0	0
4788	4902	5208	5332	6	2394	2451	-2604	-2666	1	0	0	0	0
4788	5082	5928	6292	6	2394	2541	-2964	-3146	1	0	0	0	0
4788	5187	6384	6916	6	36	39	-48	-52	1	0	0	0	0
4788	5616	6384	7488	6	399	468	-532	-624	1	0	0	0	0
4788	5859	6384	7812	6	228	279	-304	-372	1	0	0	0	0
4794	5151	6204	6666	6	1598	1717	-2068	-2222	1	0	0	0	0
4796	5104	5995	6380	6	436	464	-545	-580	1	0	0	0	0
4800	5292	5415	7260	6	1600	1764	-1805	-2420	0	0	0	0	0
4800	5780	5808	6480	6	1200	1445	-1452	-1620	0	0	0	0	0
4800	7200	7680	8000	6	30	45	-48	-50	0	0	0	0	0
4800	7744	8112	9216	6	300	484	-507	-576	0	0	0	0	0
4807	5313	6897	7623	6	437	483	-627	-693	1	0	0	0	0
4810	4940	5291	5434	6	370	380	-407	-418	1	0	0	0	0
4810	5265	6660	7290	6	962	1053	-1332	-1458	1	0	0	0	0
4814	4988	5063	5246	6	4814	4988	-5063	-5246	1	0	0	0	0
4816	5504	7826	8944	6	56	64	-91	-104	1	0	0	0	0
4824	5025	5360	8040	6	72	75	-80	-120	0	0	0	0	0
4824	5226	6432	6968	6	36	39	-48	-52	1	0	0	0	0
4828	5372	7100	7900	6	1207	1343	-1775	-1975	1	0	0	0	0
4830	7245	7728	8050	6	30	45	-48	-50	0	0	0	0	0
4836	5394	7176	8004	6	806	899	-1196	-1334	1	0	0	0	0
4836	6327	6448	8436	6	4836	6327	-6448	-8436	1	0	0	0	0
4838	5412	7257	8118	6	118	132	-177	-198	1	0	0	0	0
4843	5511	7743	8811	6	4843	5511	-7743	-8811	1	0	0	0	0
4850	5150	6014	6386	6	2425	2575	-3007	-3193	1	0	0	0	0
4850	7650	8000	8245	6	970	1530	-1600	-1649	0	0	0	0	0
4860	5040	5535	5740	6	972	1008	-1107	-1148	1	0	0	0	0
4860	5265	6480	7020	6	36	39	-48	-52	1	0	0	0	0
4860	5400	7110	7900	6	486	540	-711	-790	1	0	0	0	0
4860	5490	7560	8540	6	486	549	-756	-854	1	0	0	0	0
4860	5616	8235	9516	6	1620	1872	-2745	-3172	1	0	0	0	0
4860	7290	7776	8100	6	30	45	-48	-50	0	0	0	0	0
4862	5148	5967	6318	6	374	396	-459	-486	1	0	0	0	0
4872	5568	7917	9048	6	56	64	-91	-104	1	0	0	0	0
4880	5120	5795	6080	6	976	1024	-1159	-1216	1	0	0	0	0
4880	5368	6880	7568	6	610	671	-860	-946	1	0	0	0	0
4880	5524	6100	6905	6	4880	5524	-6100	-6905	1	0	0	0	0
4888	5499	7488	8424	6	376	423	-576	-648	1	0	0	0	0
4890	7335	7824	8150	6	30	45	-48	-50	0	0	0	0	0
4896	5100	5440	8160	6	72	75	-80	-120	0	0	0	0	0
4896	5304	6528	7072	6	36	39	-48	-52	1	0	0	0	0
4900	5240	5390	5764	6	2450	2620	-2695	-2882	1	0	0	0	0
4900	7442	7688	8836	6	2450	3721	-3844	-4418	0	0	1	0	0
4900	8096	8140	8510	6	2450	4048	-4070	-4255	0	0	0	0	0
4902	6050	6450	8550	6	2451	3025	-3225	-4275	0	0	0	0	0
4914	6461	6804	8946	6	702	923	-972	-1278	1	0	0	0	0
4920	6300	7708	9870	6	2460	3150	-3854	-4935	1	0	0	0	0
4920	7380	7872	8200	6	30	45	-48	-50	0	0	0	0	0
4927	5473	7201	7999	6	4927	5473	-7201	-7999	1	0	0	0	0
4928	5467	7168	7952	6	704	781	-1024	-1136	1	0	0	0	0
4928	5632	8008	9152	6	56	64	-91	-104	1	0	0	0	0
4928	5712	8448	9792	6	308	357	-528	-612	1	0	0	0	0
4932	5343	6576	7124	6	36	39	-48	-52	1	0	0	0	0
4944	5253	6144	6528	6	1648	1751	-2048	-2176	1	0	0	0	0
4950	5412	6825	7462	6	4950	5412	-6825	-7462	1	0	0	0	0
4950	6490	7290	9558	6	2475	3245	-3645	-4779	1	0	0	0	0
4950	7425	7920	8250	6	30	45	-48	-50	0	0	0	0	0
4956	5015	5040	5100	6	4956	5015	-5040	-5100	1	0	0	0	0
4956	5544	7434	8316	6	118	132	-177	-198	1	0	0	0	0
4959	6023	7047	8559	6	4959	6023	-7047	-8559	1	0	0	0	0
4964	6424	7174	9284	6	2482	3212	-3587	-4642	1	0	0	0	0
4968	5175	5520	8280	6	72	75	-80	-120	0	0	0	0	0
4968	5382	6624	7176	6	36	39	-48	-52	1	0	0	0	0
4968	5472	7038	7752	6	828	912	-1173	-1292	1	0	0	0	0
4972	6328	6622	8428	6	2486	3164	-3311	-4214	1	0	0	0	0
4980	5520	7221	8004	6	1660	1840	-2407	-2668	1	0	0	0	0
4980	7470	7968	8300	6	30	45	-48	-50	0	0	0	0	0
4984	5340	6384	6840	6	1246	1335	-1596	-1710	1	0	0	0	0
4984	5696	8099	9256	6	56	64	-91	-104	1	0	0	0	0
4988	5597	7568	8492	6	4988	5597	-7568	-8492	1	0	0	0	0
