torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	398	624	1526	4368
1	334	624	2598	4368
1	542	624	1142	4368
1	542	624	518	4368
1	142	624	1254	4368
1	350	624	4166	4368
1	350	624	3542	4368
1	94	624	918	4368
1	302	624	3830	4368
1	302	624	3206	4368
1	382	624	2934	4368
1	590	624	1478	4368
1	590	624	854	4368
1	526	624	3942	4368
1	110	624	2486	4368
1	110	624	1862	4368
1	430	624	918	4368
1	14	624	3830	4368
1	14	624	3206	4368
1	622	624	2262	4368
1	206	624	806	4368
1	206	624	182	4368
1	142	624	3270	4368
1	350	624	1814	4368
1	350	624	1190	4368
1	286	624	2262	4368
1	494	624	806	4368
1	494	624	182	4368
1	94	624	2934	4368
1	302	624	1478	4368
1	302	624	854	4368
1	238	624	1926	4368
1	446	624	470	4368
1	446	624	4214	4368
1	382	624	582	4368
1	590	624	3494	4368
1	590	624	2870	4368
1	238	624	3942	4368
1	446	624	2486	4368
1	446	624	1862	4368
1	478	624	1254	4368
1	62	624	4166	4368
1	62	624	3542	4368
1	190	624	1590	4368
1	398	624	134	4368
1	398	624	3878	4368
1	46	624	2598	4368
1	254	624	1142	4368
1	254	624	518	4368
1	574	624	4278	4368
1	158	624	2822	4368
1	158	624	2198	4368
1	622	624	246	4368
1	206	624	3158	4368
1	206	624	2534	4368
1	430	624	3270	4368
1	14	624	1814	4368
1	14	624	1190	4368
1	286	624	4278	4368
1	494	624	2822	4368
1	494	624	2198	4368
1	334	624	246	4368
1	542	624	3158	4368
1	542	624	2534	4368
2	216	624	2137	4368
2	216	624	889	4368
2	216	624	1513	4368
2	312	624	2809	4368
2	312	624	1561	4368
2	312	624	2185	4368
2	72	624	1129	4368
2	72	624	4249	4368
2	72	624	505	4368
2	600	624	457	4368
2	600	624	3577	4368
2	600	624	4201	4368
2	360	624	1129	4368
2	360	624	4249	4368
2	360	624	505	4368
2	216	624	121	4368
2	216	624	3241	4368
2	216	624	3865	4368
2	72	624	3481	4368
2	72	624	2233	4368
2	72	624	2857	4368
2	360	624	3145	4368
2	360	624	1897	4368
2	360	624	2521	4368
2	264	624	2473	4368
2	264	624	1225	4368
2	264	624	1849	4368
2	168	624	1801	4368
2	168	624	553	4368
2	168	624	1177	4368
2	168	624	4153	4368
2	168	624	2905	4368
2	168	624	3529	4368
2	264	624	457	4368
2	264	624	3577	4368
2	264	624	4201	4368
2	120	624	3817	4368
2	120	624	2569	4368
2	120	624	3193	4368
2	456	624	3817	4368
2	456	624	2569	4368
2	456	624	3193	4368
2	120	624	1465	4368
2	120	624	217	4368
2	120	624	841	4368
2	552	624	121	4368
2	552	624	3241	4368
2	552	624	3865	4368
2	456	624	1801	4368
2	456	624	553	4368
2	456	624	1177	4368
2	504	624	4153	4368
2	504	624	2905	4368
2	504	624	3529	4368
2	24	624	793	4368
2	24	624	3913	4368
2	24	624	169	4368
2	312	624	793	4368
2	312	624	3913	4368
2	312	624	169	4368
2	504	624	2137	4368
2	504	624	889	4368
2	504	624	1513	4368
2	408	624	1465	4368
2	408	624	217	4368
2	408	624	841	4368
2	552	624	2473	4368
2	552	624	1225	4368
2	552	624	1849	4368
2	408	624	3481	4368
2	408	624	2233	4368
2	408	624	2857	4368
2	24	624	3145	4368
2	24	624	1897	4368
2	24	624	2521	4368
2	600	624	2809	4368
2	600	624	1561	4368
2	600	624	2185	4368
2	60	624	3229	4368
2	60	624	1981	4368
2	60	624	2605	4368
2	156	624	3901	4368
2	156	624	2653	4368
2	156	624	3277	4368
2	540	624	2221	4368
2	540	624	973	4368
2	540	624	1597	4368
2	444	624	1549	4368
2	444	624	301	4368
2	444	624	925	4368
2	204	624	2221	4368
2	204	624	973	4368
2	204	624	1597	4368
2	60	624	1213	4368
2	60	624	4333	4368
2	60	624	589	4368
2	540	624	205	4368
2	540	624	3325	4368
2	540	624	3949	4368
2	204	624	4237	4368
2	204	624	2989	4368
2	204	624	3613	4368
2	108	624	3565	4368
2	108	624	2317	4368
2	108	624	2941	4368
2	12	624	2893	4368
2	12	624	1645	4368
2	12	624	2269	4368
2	12	624	877	4368
2	12	624	3997	4368
2	12	624	253	4368
2	108	624	1549	4368
2	108	624	301	4368
2	108	624	925	4368
2	588	624	541	4368
2	588	624	3661	4368
2	588	624	4285	4368
2	300	624	541	4368
2	300	624	3661	4368
2	300	624	4285	4368
2	588	624	2557	4368
2	588	624	1309	4368
2	588	624	1933	4368
2	396	624	1213	4368
2	396	624	4333	4368
2	396	624	589	4368
2	300	624	2893	4368
2	300	624	1645	4368
2	300	624	2269	4368
2	348	624	877	4368
2	348	624	3997	4368
2	348	624	253	4368
2	492	624	1885	4368
2	492	624	637	4368
2	492	624	1261	4368
2	156	624	1885	4368
2	156	624	637	4368
2	156	624	1261	4368
2	348	624	3229	4368
2	348	624	1981	4368
2	348	624	2605	4368
2	252	624	2557	4368
2	252	624	1309	4368
2	252	624	1933	4368
2	396	624	3565	4368
2	396	624	2317	4368
2	396	624	2941	4368
2	252	624	205	4368
2	252	624	3325	4368
2	252	624	3949	4368
2	492	624	4237	4368
2	492	624	2989	4368
2	492	624	3613	4368
2	444	624	3901	4368
2	444	624	2653	4368
2	444	624	3277	4368
2	528	624	2137	4368
2	528	624	889	4368
2	528	624	1513	4368
2	0	624	2809	4368
2	0	624	1561	4368
2	0	624	2185	4368
2	384	624	1129	4368
2	384	624	4249	4368
2	384	624	505	4368
2	288	624	457	4368
2	288	624	3577	4368
2	288	624	4201	4368
2	48	624	1129	4368
2	48	624	4249	4368
2	48	624	505	4368
2	528	624	121	4368
2	528	624	3241	4368
2	528	624	3865	4368
2	384	624	3481	4368
2	384	624	2233	4368
2	384	624	2857	4368
2	48	624	3145	4368
2	48	624	1897	4368
2	48	624	2521	4368
2	576	624	2473	4368
2	576	624	1225	4368
2	576	624	1849	4368
2	480	624	1801	4368
2	480	624	553	4368
2	480	624	1177	4368
2	480	624	4153	4368
2	480	624	2905	4368
2	480	624	3529	4368
2	576	624	457	4368
2	576	624	3577	4368
2	576	624	4201	4368
2	432	624	3817	4368
