torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	0	55440	4752	7920
1	11088	55440	1584	7920
1	0	55440	0	7920
1	35280	55440	6192	7920
1	46368	55440	3024	7920
1	35280	55440	1440	7920
2	52270	55440	1055	7920
2	52270	55440	6335	7920
2	44350	55440	1055	7920
2	44350	55440	6335	7920
2	52270	55440	5807	7920
2	52270	55440	3167	7920
2	44350	55440	5807	7920
2	44350	55440	3167	7920
2	7918	55440	2639	7920
2	7918	55440	7919	7920
2	55438	55440	2639	7920
2	55438	55440	7919	7920
