prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
13	1	0	3	4	4	3	inf
13	1	1	0	4	4	3	inf
13	1	2	1	4	4	3	inf
13	1	3	2	4	4	3	inf
11	1	0	0	8	8	3	1
11	1	0	1	8	8	3	1
11	1	0	2	8	8	3	3
11	1	0	3	8	8	3	8
11	1	0	4	8	8	3	10
11	1	0	5	8	8	3	10
11	1	0	6	8	8	3	8
11	1	0	7	8	8	3	inf
11	1	2	0	8	8	3	3
11	1	2	1	8	8	3	8
11	1	2	2	8	8	3	10
11	1	2	3	8	8	3	10
11	1	2	4	8	8	3	8
11	1	2	5	8	8	3	inf
11	1	2	6	8	8	3	1
11	1	2	7	8	8	3	1
11	1	4	0	8	8	3	10
11	1	4	1	8	8	3	10
11	1	4	2	8	8	3	8
11	1	4	3	8	8	3	inf
11	1	4	4	8	8	3	1
11	1	4	5	8	8	3	1
11	1	4	6	8	8	3	3
11	1	4	7	8	8	3	8
11	1	6	0	8	8	3	8
11	1	6	1	8	8	3	inf
11	1	6	2	8	8	3	1
11	1	6	3	8	8	3	1
11	1	6	4	8	8	3	3
11	1	6	5	8	8	3	8
11	1	6	6	8	8	3	10
11	1	6	7	8	8	3	10
11	2	0	0	8	8	3	10
11	2	0	1	8	8	3	10
11	2	0	2	8	8	3	8
11	2	0	3	8	8	3	inf
11	2	0	4	8	8	3	1
11	2	0	5	8	8	3	1
11	2	0	6	8	8	3	3
11	2	0	7	8	8	3	8
11	2	2	0	8	8	3	8
11	2	2	1	8	8	3	inf
11	2	2	2	8	8	3	1
11	2	2	3	8	8	3	1
11	2	2	4	8	8	3	3
11	2	2	5	8	8	3	8
11	2	2	6	8	8	3	10
11	2	2	7	8	8	3	10
11	2	4	0	8	8	3	1
11	2	4	1	8	8	3	1
11	2	4	2	8	8	3	3
11	2	4	3	8	8	3	8
11	2	4	4	8	8	3	10
11	2	4	5	8	8	3	10
11	2	4	6	8	8	3	8
11	2	4	7	8	8	3	inf
11	2	6	0	8	8	3	3
11	2	6	1	8	8	3	8
11	2	6	2	8	8	3	10
11	2	6	3	8	8	3	10
11	2	6	4	8	8	3	8
11	2	6	5	8	8	3	inf
11	2	6	6	8	8	3	1
11	2	6	7	8	8	3	1
47	1	0	1	24	12	3	11
47	1	0	2	24	12	3	inf
47	1	0	3	24	12	3	36
47	1	0	5	24	12	3	16
47	1	0	7	24	12	3	36
47	1	0	8	24	12	3	inf
47	1	0	9	24	12	3	11
47	1	0	11	24	12	3	31
