BASE (1/2,-1/4) s=-97/128 t=5/4 rankbounds [3,3]
BASE (1/2,-1/4) zvals=16
MEMBER (1/2,-1/4) v=16384/114751 tors=[ 4, 4 ] D1=56729 a=4991 order4=12 norm111=12 xTpass=0
  D4 above=T3 pat=111 lam=[ 2206281014873562, 2206281014873562, 319803899113577756810, 606991188302535 ] d=[ 1, 1, 56729, 4991 ] lam2ok=true def=[ 56984666145, 48070 ] compat=false
  D4 above=T1 pat=111 lam=[ 786175773942994790354298975698444779317891035742748676970576922, 786175773942994790354298975698444779317891035742748676970576922, 35007839036835545115463492670750270818660444863375545931214996228095616159513815233098, 352830707943829397194277558551783473753426164114680877619183993557 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 226207269941307577332717778717273147868510569, 9119428492738748293094834 ] compat=false
  D4 above=T1 pat=111 lam=[ 786175773942994790354298975698444779317891035742748676970576922, 786175773942994790354298975698444779317891035742748676970576922, 35007839036835545115463492670750270818660444863375545931214996228095616159513815233098, 352830707943829397194277558551783473753426164114680877619183993557 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 226207269941307577332717778717273147868510569, 9119428492738748293094834 ] compat=false
  D4 above=T2 pat=111 lam=[ -645079830918184641454726827420506030797, -645079830918184641454726827420506030797, 8018516299245146346088727177787816203, -496072226869739937636171292617 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ -100072750075384586759, 6191084500701 ] compat=false
  D4 above=T3 pat=111 lam=[ 2557203795698045333761022240291906006228522596892148391236412538, 2557203795698045333761022240291906006228522596892148391236412538, 15268431833647971749167919481632081427902735034743514826384613450850885722, 1668352580448626310756369877941231039700717788695964177 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 30331228852761091137042901079329, 13256943339306 ] compat=false
  D4 above=T2 pat=111 lam=[ 645079830918184641454726827420506030797, 645079830918184641454726827420506030797, 1298178178135614429255542382018799877797, 4680333618727546368132572630343 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 16201533491440707195241, 58411536376179 ] compat=false
  D4 above=T3 pat=111 lam=[ 409511090665903876063347509231206897523941807984053575108362, 409511090665903876063347509231206897523941807984053575108362, 2445089508890082107991474614776589121266296633128725659512677262886378, 1387561839167120112717588798669678047832306616619463 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 30331228852761091137042901079329, 68850576697686 ] compat=false
  D4 above=T1 pat=111 lam=[ 89488513623720217368268561664683468675334115097456848433781798, 89488513623720217368268561664683468675334115097456848433781798, 3984858837448760975192496921084044630948677787198817621110780877699418436739062203382, 40161878120894198929582241866528950474076494604799469864604722763 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 226207269941307577332717778717273147868510569, 9119428492738748293094834 ] compat=false
  D4 above=T1 pat=111 lam=[ 89488513623720217368268561664683468675334115097456848433781798, 89488513623720217368268561664683468675334115097456848433781798, 3984858837448760975192496921084044630948677787198817621110780877699418436739062203382, 40161878120894198929582241866528950474076494604799469864604722763 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 226207269941307577332717778717273147868510569, 9119428492738748293094834 ] compat=false
  D4 above=T2 pat=111 lam=[ -645079830918184641454726827420506030797, -645079830918184641454726827420506030797, 8018516299245146346088727177787816203, -496072226869739937636171292617 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ -100072750075384586759, 6191084500701 ] compat=false
  D4 above=T3 pat=111 lam=[ 409511090665903876063347509231206897523941807984053575108362, 409511090665903876063347509231206897523941807984053575108362, 2445089508890082107991474614776589121266296633128725659512677262886378, 1387561839167120112717588798669678047832306616619463 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 30331228852761091137042901079329, 68850576697686 ] compat=false
  D4 above=T2 pat=111 lam=[ 645079830918184641454726827420506030797, 645079830918184641454726827420506030797, 1298178178135614429255542382018799877797, 4680333618727546368132572630343 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 16201533491440707195241, 58411536376179 ] compat=false
  D4 above=T3 pat=111 lam=[ 2557203795698045333761022240291906006228522596892148391236412538, 2557203795698045333761022240291906006228522596892148391236412538, 15268431833647971749167919481632081427902735034743514826384613450850885722, 1668352580448626310756369877941231039700717788695964177 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 30331228852761091137042901079329, 13256943339306 ] compat=false
MEMBER (1/2,-1/4) v=78077771776/29350199375 tors=[ 4, 4 ] D1=-201389431427379695759 a=4991 order4=12 norm111=12 xTpass=0
  D4 above=T1 pat=111 lam=[ 786175773942994790354298975698444779317891035742748676970576922, 786175773942994790354298975698444779317891035742748676970576922, 35007839036835545115463492670750270818660444863375545931214996228095616159513815233098, 352830707943829397194277558551783473753426164114680877619183993557 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 226207269941307577332717778717273147868510569, 9119428492738748293094834 ] compat=false
  D4 above=T1 pat=111 lam=[ 786175773942994790354298975698444779317891035742748676970576922, 786175773942994790354298975698444779317891035742748676970576922, 35007839036835545115463492670750270818660444863375545931214996228095616159513815233098, 352830707943829397194277558551783473753426164114680877619183993557 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 226207269941307577332717778717273147868510569, 9119428492738748293094834 ] compat=false
  D4 above=T2 pat=111 lam=[ -645079830918184641454726827420506030797, -645079830918184641454726827420506030797, 8018516299245146346088727177787816203, -496072226869739937636171292617 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ -100072750075384586759, 6191084500701 ] compat=false
  D4 above=T3 pat=111 lam=[ 2557203795698045333761022240291906006228522596892148391236412538, 2557203795698045333761022240291906006228522596892148391236412538, 15268431833647971749167919481632081427902735034743514826384613450850885722, 1668352580448626310756369877941231039700717788695964177 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 30331228852761091137042901079329, 13256943339306 ] compat=false
  D4 above=T2 pat=111 lam=[ 645079830918184641454726827420506030797, 645079830918184641454726827420506030797, 1298178178135614429255542382018799877797, 4680333618727546368132572630343 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 16201533491440707195241, 58411536376179 ] compat=false
  D4 above=T3 pat=111 lam=[ 409511090665903876063347509231206897523941807984053575108362, 409511090665903876063347509231206897523941807984053575108362, 2445089508890082107991474614776589121266296633128725659512677262886378, 1387561839167120112717588798669678047832306616619463 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 30331228852761091137042901079329, 68850576697686 ] compat=false
  D4 above=T1 pat=111 lam=[ 89488513623720217368268561664683468675334115097456848433781798, 89488513623720217368268561664683468675334115097456848433781798, 3984858837448760975192496921084044630948677787198817621110780877699418436739062203382, 40161878120894198929582241866528950474076494604799469864604722763 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 226207269941307577332717778717273147868510569, 9119428492738748293094834 ] compat=false
  D4 above=T1 pat=111 lam=[ 89488513623720217368268561664683468675334115097456848433781798, 89488513623720217368268561664683468675334115097456848433781798, 3984858837448760975192496921084044630948677787198817621110780877699418436739062203382, 40161878120894198929582241866528950474076494604799469864604722763 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 226207269941307577332717778717273147868510569, 9119428492738748293094834 ] compat=false
  D4 above=T2 pat=111 lam=[ -645079830918184641454726827420506030797, -645079830918184641454726827420506030797, 8018516299245146346088727177787816203, -496072226869739937636171292617 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ -100072750075384586759, 6191084500701 ] compat=false
  D4 above=T3 pat=111 lam=[ 409511090665903876063347509231206897523941807984053575108362, 409511090665903876063347509231206897523941807984053575108362, 2445089508890082107991474614776589121266296633128725659512677262886378, 1387561839167120112717588798669678047832306616619463 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 30331228852761091137042901079329, 68850576697686 ] compat=false
  D4 above=T2 pat=111 lam=[ 645079830918184641454726827420506030797, 645079830918184641454726827420506030797, 1298178178135614429255542382018799877797, 4680333618727546368132572630343 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 16201533491440707195241, 58411536376179 ] compat=false
  D4 above=T3 pat=111 lam=[ 2557203795698045333761022240291906006228522596892148391236412538, 2557203795698045333761022240291906006228522596892148391236412538, 15268431833647971749167919481632081427902735034743514826384613450850885722, 1668352580448626310756369877941231039700717788695964177 ] d=[ 1, 1, -201389431427379695759, 4991 ] lam2ok=true def=[ 30331228852761091137042901079329, 13256943339306 ] compat=false
BASEDONE (1/2,-1/4)
